"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUSE00000800946" "ENSMUST00000137738" "Gm11205" "ENSMUSG00000084969" "lincRNA" "exon" "chr11-79705151-79705420" "chr11-79712721-79714462" 7300
"ENSMUST00000135806.3" "ENSMUST00000135806" "1700011I03Rik" "ENSMUSG00000058925" "protein_coding" "gap" "chr18-57594136-57730714" "chr18-57647854-57649769" 0
"ENSMUST00000055257" "ENSMUST00000055257" "Fam89a" "ENSMUSG00000043068" "protein_coding" "cds" "chr8-124751540-124751809" "chr8-124751080-124752345" 0
"ENSMUST00000056617" "ENSMUST00000056617" "Gpr133" "ENSMUSG00000044017" "protein_coding" "gap" "chr5-129122591-129128853" "chr5-129123522-129124412" 0
"ENSMUSE00001329599.1" "ENSMUST00000188320" "1700020M21Rik" "ENSMUSG00000100146" "lincRNA" "exon" "chr9-120913774-120914090" "chr9-120770672-120771515" 142258
"ENSMUST00000066583" "ENSMUST00000066583" "Gm9925" "ENSMUSG00000053861" "protein_coding" "cds" "chr18-74065102-74065584" "chr18-74063638-74065574" 0
"ENSMUST00000169201" "ENSMUST00000169201" "Ankfn1" "ENSMUSG00000047773" "protein_coding" "gap" "chr11-89523209-89526445" "chr11-89523257-89523823" 0
"ENSMUST00000099558" "ENSMUST00000099558" "Tjp2" "ENSMUSG00000024812" "protein_coding" "gap" "chr19-24138833-24224850" "chr19-24221425-24221573" 0
"ENSMUST00000065040" "ENSMUST00000065040" "Arhgef15" "ENSMUSG00000052921" "protein_coding" "utr" "chr11-68943155-68944677" "chr11-68939415-68940256" 2898
"ENSMUST00000133468" "ENSMUST00000133468" "Exoc7" "ENSMUSG00000020792" "protein_coding" "cds" "chr11-116306614-116306673" "chr11-116306116-116307185" 0
"ENSMUST00000195106" "ENSMUST00000195106" "Ptch1" "ENSMUSG00000021466" "protein_coding" "cds" "chr13-63573250-63573453" "chr13-63572295-63573948" 0
"ENSMUST00000184899" "ENSMUST00000184899" "Gm28036" "ENSMUSG00000098950" "protein_coding" "utr" "chr2-156111786-156111926" "chr2-156110831-156112228" 0
"ENSMUST00000077925" "ENSMUST00000077925" "Unc5b" "ENSMUSG00000020099" "protein_coding" "gap" "chr10-60783283-60831086" "chr10-60790887-60793577" 0
"ENSMUST00000111402" "ENSMUST00000111402" "Ncor2" "ENSMUSG00000029478" "protein_coding" "gap" "chr5-125124981-125178996" "chr5-125174989-125176184" 0
"ENSMUST00000055698" "ENSMUST00000055698" "Gjb2" "ENSMUSG00000046352" "protein_coding" "utr" "chr14-57098600-57100068" "chr14-57083567-57085513" 13086
"ENSMUSE00000490213" "ENSMUST00000037119" "Dlx1" "ENSMUSG00000041911" "protein_coding" "exon" "chr2-71528113-71530306" "chr2-71527103-71527504" 608
"ENSMUST00000109937" "ENSMUST00000109937" "Clmn" "ENSMUSG00000021097" "protein_coding" "cds" "chr12-104864870-104864951" "chr12-104863457-104865573" 0
"ENSMUSE00000743967" "ENSMUST00000138035" "Agpat3" "ENSMUSG00000001211" "protein_coding" "exon" "chr10-78352213-78352489" "chr10-78371623-78373055" 19133
"ENSMUST00000075092" "ENSMUST00000075092" "Ndufs8" "ENSMUSG00000059734" "protein_coding" "utr" "chr19-3912467-3912717" "chr19-3912039-3913811" 0
"ENSMUST00000064763" "ENSMUST00000064763" "Zfp608" "ENSMUSG00000052713" "protein_coding" "utr" "chr18-54888045-54889074" "chr18-54827849-54828595" 59449
"ENSMUSE00000253437" "ENSMUST00000021114" "Galk1" "ENSMUSG00000020766" "protein_coding" "exon" "chr11-116012514-116012719" "chr11-116014639-116015376" 1919
"ENSMUSE00000832234" "ENSMUST00000125050" "Cblc" "ENSMUSG00000040525" "protein_coding" "exon" "chr7-19778881-19779170" "chr7-19776873-19777721" 1159
"ENSMUST00000120016" "ENSMUST00000120016" "Zbtb9" "ENSMUSG00000079605" "protein_coding" "cds" "chr17-26973623-26975002" "chr17-26972536-26973770" 0
"ENSMUST00000163691" "ENSMUST00000163691" "Maff" "ENSMUSG00000042622" "protein_coding" "cds" "chr15-79357421-79357855" "chr15-79356441-79358517" 0
"ENSMUST00000027560" "ENSMUST00000027560" "Htr4" "ENSMUSG00000026322" "protein_coding" "gap" "chr18-62324369-62341004" "chr18-62337262-62338003" 0
"ENSMUSE00000679038" "ENSMUST00000078170" "Dynlrb2" "ENSMUSG00000034467" "protein_coding" "exon" "chr8-116505015-116505049" "chr8-116237561-116238397" 266617
"ENSMUSE00000483485" "ENSMUST00000016771" "Myh9" "ENSMUSG00000022443" "protein_coding" "exon" "chr15-77841957-77842175" "chr15-77872658-77873549" 30482
"ENSMUST00000134878.1" "ENSMUST00000134878" "Myh9" "ENSMUSG00000022443" "protein_coding" "gap" "chr15-77813232-77841956" "chr15-77832346-77834724" 0
"ENSMUST00000127664.4" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122772424-122773256" 0
"ENSMUST00000044828" "ENSMUST00000044828" "Lgr6" "ENSMUSG00000042793" "protein_coding" "cds" "chr1-135104929-135105140" "chr1-135104985-135106436" 0
"ENSMUST00000048482" "ENSMUST00000048482" "2010003K11Rik" "ENSMUSG00000042041" "protein_coding" "utr" "chr19-4496790-4497515" "chr19-4493096-4493271" 3518
"ENSMUST00000129442" "ENSMUST00000129442" "Dapk2" "ENSMUSG00000032380" "protein_coding" "gap" "chr9-66165436-66220533" "chr9-66212433-66214213" 0
"ENSMUST00000176179" "ENSMUST00000176179" "Abr" "ENSMUSG00000017631" "protein_coding" "gap" "chr11-76509073-76577506" "chr11-76524804-76525348" 0
"ENSMUST00000163189" "ENSMUST00000163189" "Ltbp2" "ENSMUSG00000002020" "protein_coding" "cds" "chr12-84806300-84806413" "chr12-84805147-84806841" 0
"ENSMUSE00001329599.2" "ENSMUST00000188320" "1700020M21Rik" "ENSMUSG00000100146" "lincRNA" "exon" "chr9-120913774-120914090" "chr9-120798104-120799476" 114297
"ENSMUST00000171654" "ENSMUST00000171654" "Thsd4" "ENSMUSG00000032289" "protein_coding" "gap" "chr9-60252787-60375952" "chr9-60364167-60364659" 0
"ENSMUST00000055022" "ENSMUST00000055022" "Tpra1" "ENSMUSG00000002871" "protein_coding" "utr" "chr6-88911948-88912238" "chr6-88924418-88925908" 12179
"ENSMUST00000025924" "ENSMUST00000025924" "AI846148" "ENSMUSG00000024970" "protein_coding" "cds" "chr19-7382672-7382801" "chr19-7381981-7383796" 0
"ENSMUSE00000281496" "ENSMUST00000052919" "Ormdl3" "ENSMUSG00000038150" "protein_coding" "exon" "chr11-98587128-98587368" "chr11-98601909-98602511" 14540
"ENSMUST00000150712.1" "ENSMUST00000150712" "2610035D17Rik" "ENSMUSG00000087259" "lincRNA" "gap" "chr11-113045161-113067341" "chr11-113050624-113053348" 0
"ENSMUSE00000363440" "ENSMUST00000060174" "P2ry6" "ENSMUSG00000048779" "protein_coding" "exon" "chr7-100964219-100964391" "chr7-100978961-100979598" 14569
"ENSMUST00000032066" "ENSMUST00000032066" "Tgfa" "ENSMUSG00000029999" "protein_coding" "cds" "chr6-86271380-86271489" "chr6-86271123-86271517" 0
"ENSMUST00000143567.1" "ENSMUST00000143567" "Atp2b4" "ENSMUSG00000026463" "protein_coding" "utr" "chr1-133800637-133801041" "chr1-133800663-133801702" 0
"ENSMUST00000024810" "ENSMUST00000024810" "Fgd2" "ENSMUSG00000024013" "protein_coding" "cds" "chr17-29369245-29369337" "chr17-29368667-29369534" 0
"ENSMUSE00001341545" "ENSMUST00000194241" "RP23-387L22.3" "ENSMUSG00000104021" "lincRNA" "exon" "chr1-176430111-176430792" "chr1-176360500-176360601" 69509
"ENSMUST00000156488" "ENSMUST00000156488" "Ssh2" "ENSMUSG00000037926" "protein_coding" "cds" "chr11-77216453-77216515" "chr11-77214306-77217167" 0
"ENSMUST00000078961" "ENSMUST00000078961" "Kifc5b" "ENSMUSG00000024301" "protein_coding" "cds" "chr17-26917268-26917285" "chr17-26916552-26917702" 0
"ENSMUST00000149569" "ENSMUST00000149569" "Apol6" "ENSMUSG00000033576" "protein_coding" "utr" "chr15-77055945-77057107" "chr15-77065237-77065977" 8129
"ENSMUST00000194193" "ENSMUST00000194193" "Bcan" "ENSMUSG00000004892" "protein_coding" "cds" "chr3-87997133-87997356" "chr3-87997019-87997625" 0
"ENSMUST00000107636" "ENSMUST00000107636" "Prr15l" "ENSMUSG00000047040" "protein_coding" "utr" "chr11-96931511-96931553" "chr11-96928037-96932154" 0
"ENSMUST00000031388" "ENSMUST00000031388" "Vps33a" "ENSMUSG00000029434" "protein_coding" "cds" "chr5-123572880-123572981" "chr5-123572407-123573380" 0
"ENSMUST00000122222" "ENSMUST00000122222" "Casz1" "ENSMUSG00000028977" "protein_coding" "gap" "chr4-148838421-148890321" "chr4-148857279-148860154" 0
"ENSMUST00000156760" "ENSMUST00000156760" "Capzb" "ENSMUSG00000028745" "protein_coding" "gap" "chr4-139194220-139238908" "chr4-139211737-139212615" 0
"ENSMUST00000056949" "ENSMUST00000056949" "Spesp1" "ENSMUSG00000046846" "protein_coding" "utr" "chr9-62270729-62272424" "chr9-62222008-62223097" 47631
"ENSMUST00000025774" "ENSMUST00000025774" "Sf3b2" "ENSMUSG00000024853" "protein_coding" "cds" "chr19-5295262-5295394" "chr19-5294841-5296067" 0
"ENSMUST00000132648" "ENSMUST00000132648" "Crlf1" "ENSMUSG00000007888" "protein_coding" "cds" "chr8-70500884-70500930" "chr8-70500732-70503784" 0
"ENSMUST00000145055" "ENSMUST00000145055" "Map3k1" "ENSMUSG00000021754" "protein_coding" "gap" "chr13-111776019-111808246" "chr13-111800959-111801356" 0
"ENSMUST00000021866" "ENSMUST00000021866" "Riok1" "ENSMUSG00000021428" "protein_coding" "utr" "chr13-38060866-38061433" "chr13-38077129-38077428" 15695
"ENSMUSE00001318189" "ENSMUST00000045897" "Ptma" "ENSMUSG00000026238" "protein_coding" "exon" "chr1-86526726-86526950" "chr1-86479011-86479969" 46756
"ENSMUST00000023720" "ENSMUST00000023720" "Krt84" "ENSMUSG00000044294" "protein_coding" "utr" "chr15-101525026-101525718" "chr15-101519821-101520150" 4875
"ENSMUSE00001330855" "ENSMUST00000191218" "Fam181a" "ENSMUSG00000096753" "protein_coding" "exon" "chr12-103310975-103311099" "chr12-103292385-103292686" 18288
"ENSMUST00000172409" "ENSMUST00000172409" "Evl" "ENSMUSG00000021262" "protein_coding" "cds" "chr12-108676102-108676223" "chr12-108675305-108676373" 0
"ENSMUST00000179989" "ENSMUST00000179989" "St6galnac4" "ENSMUSG00000079442" "protein_coding" "cds" "chr2-32587670-32587681" "chr2-32586309-32588099" 0
"ENSMUST00000178065" "ENSMUST00000178065" "Gm4791" "ENSMUSG00000094893" "protein_coding" "cds" "chr9-47003299-47003338" "chr9-47165498-47166274" 162159
"ENSMUST00000035240" "ENSMUST00000035240" "Armc7" "ENSMUSG00000057219" "protein_coding" "cds" "chr11-115476122-115476265" "chr11-115475256-115476315" 0
"ENSMUST00000048183" "ENSMUST00000048183" "Fmod" "ENSMUSG00000041559" "protein_coding" "utr" "chr1-134046626-134048277" "chr1-134048762-134049111" 484
"ENSMUST00000042661" "ENSMUST00000042661" "Ttyh3" "ENSMUSG00000036565" "protein_coding" "cds" "chr5-140648705-140648827" "chr5-140647618-140650455" 0
"ENSMUST00000101126" "ENSMUST00000101126" "Lrig1" "ENSMUSG00000030029" "protein_coding" "gap" "chr6-94663999-94699461" "chr6-94691567-94693727" 0
"ENSMUST00000190053.2" "ENSMUST00000190053" "1700036A12Rik" "ENSMUSG00000095956" "lincRNA" "gap" "chr9-60746154-60768669" "chr9-60746441-60746936" 0
"ENSMUST00000182672" "ENSMUST00000182672" "Slc30a3" "ENSMUSG00000029151" "protein_coding" "cds" "chr5-31094250-31094308" "chr5-31092410-31096036" 0
"ENSMUST00000155128" "ENSMUST00000155128" "Zscan2" "ENSMUSG00000038797" "protein_coding" "gap" "chr7-80863672-80874935" "chr7-80866519-80867368" 0
"ENSMUST00000181956" "ENSMUST00000181956" "D330020A13Rik" "ENSMUSG00000097481" "protein_coding" "cds" "chr6-120294365-120295000" "chr6-120293875-120295552" 0
"ENSMUSE00000223358" "ENSMUST00000036456" "Cep72" "ENSMUSG00000021572" "protein_coding" "exon" "chr13-74062184-74062285" "chr13-74071660-74072485" 9374
"ENSMUST00000041587" "ENSMUST00000041587" "Gga1" "ENSMUSG00000033128" "protein_coding" "cds" "chr15-78877575-78877617" "chr15-78875750-78878612" 0
"ENSMUSE00000816939" "ENSMUST00000146702" "9330198N18Rik" "ENSMUSG00000086405" "lincRNA" "exon" "chr2-30689015-30689210" "chr2-30692224-30693810" 3013
"ENSMUST00000126317" "ENSMUST00000126317" "Gng7" "ENSMUSG00000048240" "protein_coding" "gap" "chr10-80968543-80997991" "chr10-80974986-80975967" 0
"ENSMUST00000154401" "ENSMUST00000154401" "Ttll1" "ENSMUSG00000022442" "protein_coding" "utr" "chr15-83510734-83510793" "chr15-83510497-83511349" 0
"ENSMUST00000025851" "ENSMUST00000025851" "Dpp3" "ENSMUSG00000063904" "protein_coding" "utr" "chr19-4928220-4928287" "chr19-4927204-4928841" 0
"ENSMUST00000008878" "ENSMUST00000008878" "Gprc5b" "ENSMUSG00000008734" "protein_coding" "utr" "chr7-118995040-118995211" "chr7-118993818-118996626" 0
"ENSMUST00000046587" "ENSMUST00000046587" "Scamp5" "ENSMUSG00000040722" "protein_coding" "gap" "chr9-57452035-57467932" "chr9-57462432-57463632" 0
"ENSMUST00000018744" "ENSMUST00000018744" "Shmt1" "ENSMUSG00000020534" "protein_coding" "utr" "chr11-60810904-60811265" "chr11-60809767-60811740" 0
"ENSMUST00000018311" "ENSMUST00000018311" "Stard3" "ENSMUSG00000018167" "protein_coding" "cds" "chr11-98372121-98372342" "chr11-98371222-98372834" 0
"ENSMUSE00000789486" "ENSMUST00000149172" "A930006K02Rik" "ENSMUSG00000084866" "processed_transcript" "exon" "chr16-91465104-91465636" "chr16-91452194-91453016" 12087
"ENSMUST00000022784" "ENSMUST00000022784" "Haus4" "ENSMUSG00000022177" "protein_coding" "utr" "chr14-54554175-54554361" "chr14-54553317-54555099" 0
"ENSMUST00000155023" "ENSMUST00000155023" "Kazn" "ENSMUSG00000040606" "protein_coding" "utr" "chr4-142102390-142104789" "chr4-142095371-142095959" 6430
"ENSMUST00000108674" "ENSMUST00000108674" "Ntn1" "ENSMUSG00000020902" "protein_coding" "utr" "chr11-68400729-68400823" "chr11-68400049-68400733" 0
"ENSMUST00000161308" "ENSMUST00000161308" "H3f3a" "ENSMUSG00000060743" "protein_coding" "utr" "chr1-180800832-180803076" "chr1-180793393-180794583" 6248
"ENSMUST00000107907" "ENSMUST00000107907" "Kcnc3" "ENSMUSG00000062785" "protein_coding" "cds" "chr7-44590886-44591758" "chr7-44586871-44592335" 0
"ENSMUST00000093100" "ENSMUST00000093100" "Dnaaf1" "ENSMUSG00000031831" "protein_coding" "gap" "chr8-119579320-119582508" "chr8-119579974-119580701" 0
"ENSMUST00000141140" "ENSMUST00000141140" "Zfp663" "ENSMUSG00000056824" "protein_coding" "gap" "chr2-165362165-165368634" "chr2-165366920-165367452" 0
"ENSMUSE00000713675" "ENSMUST00000120375" "Itga3" "ENSMUSG00000001507" "protein_coding" "exon" "chr11-95076768-95076801" "chr11-95085548-95086394" 8746
"ENSMUST00000123818" "ENSMUST00000123818" "Oip5" "ENSMUSG00000072980" "protein_coding" "cds" "chr2-119618158-119618461" "chr2-119617802-119619119" 0
"ENSMUST00000139927" "ENSMUST00000139927" "Gm14321" "ENSMUSG00000084797" "lincRNA" "gap" "chr2-167777667-167780722" "chr2-167777118-167779188" 0
"ENSMUST00000079213" "ENSMUST00000079213" "Prpf38a" "ENSMUSG00000063800" "protein_coding" "cds" "chr4-108578985-108579114" "chr4-108578679-108580021" 0
"ENSMUST00000002133" "ENSMUST00000002133" "Sdf2" "ENSMUSG00000002064" "protein_coding" "cds" "chr11-78245996-78246170" "chr11-78244639-78247384" 0
"ENSMUST00000163300" "ENSMUST00000163300" "Arf1" "ENSMUSG00000048076" "protein_coding" "gap" "chr11-59213524-59227875" "chr11-59218290-59219436" 0
"ENSMUST00000135222" "ENSMUST00000135222" "Etnk2" "ENSMUSG00000070644" "protein_coding" "cds" "chr1-133368750-133368872" "chr1-133367769-133368886" 0
"ENSMUST00000152958" "ENSMUST00000152958" "Apoh" "ENSMUSG00000000049" "protein_coding" "gap" "chr11-108381397-108395304" "chr11-108385070-108385757" 0
"ENSMUST00000042646" "ENSMUST00000042646" "Atoh8" "ENSMUSG00000037621" "protein_coding" "gap" "chr6-72207156-72223741" "chr6-72215514-72217514" 0
"ENSMUST00000054487" "ENSMUST00000054487" "Ajuba" "ENSMUSG00000022178" "protein_coding" "cds" "chr14-54573392-54573493" "chr14-54572629-54573739" 0
"ENSMUST00000067927" "ENSMUST00000067927" "Msra" "ENSMUSG00000054733" "protein_coding" "gap" "chr14-64313756-64440709" "chr14-64392400-64393011" 0
"ENSMUST00000147574" "ENSMUST00000147574" "Add1" "ENSMUSG00000029106" "protein_coding" "utr" "chr5-34573765-34573913" "chr5-34573005-34575226" 0
"ENSMUST00000055655" "ENSMUST00000055655" "Fasn" "ENSMUSG00000025153" "protein_coding" "utr" "chr11-120805940-120807853" "chr11-120805518-120806482" 0
"ENSMUSE00001277275" "ENSMUST00000031859" "Trim24" "ENSMUSG00000029833" "protein_coding" "exon" "chr6-37870811-37871474" "chr6-37721343-37722135" 148675
"ENSMUSE00000233731.1" "ENSMUST00000027649" "Nr5a2" "ENSMUSG00000026398" "protein_coding" "exon" "chr1-136960227-136960448" "chr1-136991725-136992420" 31276
"ENSMUST00000148162" "ENSMUST00000148162" "Flot2" "ENSMUSG00000061981" "protein_coding" "gap" "chr11-78038113-78049477" "chr11-78044617-78045334" 0
"ENSMUST00000034846" "ENSMUST00000034846" "1700017B05Rik" "ENSMUSG00000032300" "protein_coding" "utr" "chr9-57262429-57262599" "chr9-57259665-57263078" 0
"ENSMUST00000169627" "ENSMUST00000169627" "Tenc1" "ENSMUSG00000037003" "protein_coding" "cds" "chr15-102104530-102104638" "chr15-102099823-102104627" 0
"ENSMUSE00000738695.2" "ENSMUST00000124028" "BC006965" "ENSMUSG00000041674" "processed_transcript" "exon" "chr11-112663927-112664956" "chr11-112649267-112649792" 14134
"ENSMUST00000008131" "ENSMUST00000008131" "Ift22" "ENSMUSG00000007987" "protein_coding" "cds" "chr5-136908232-136908270" "chr5-136907839-136908837" 0
"ENSMUST00000077855.1" "ENSMUST00000077855" "Cyp2b19" "ENSMUSG00000066704" "protein_coding" "utr" "chr7-26771415-26772630" "chr7-26782894-26783815" 10263
"ENSMUST00000170715" "ENSMUST00000170715" "Rps2" "ENSMUSG00000044533" "protein_coding" "cds" "chr17-24720534-24720731" "chr17-24719453-24720564" 0
"ENSMUST00000000287" "ENSMUST00000000287" "Scpep1" "ENSMUSG00000000278" "protein_coding" "utr" "chr11-88924020-88924661" "chr11-88902670-88903088" 20931
"ENSMUSE00000388138" "ENSMUST00000035010" "Stt3b" "ENSMUSG00000032437" "protein_coding" "exon" "chr9-115309752-115310421" "chr9-115392394-115392795" 81972
"ENSMUST00000109426.1" "ENSMUST00000109426" "Arhgef28" "ENSMUSG00000021662" "protein_coding" "gap" "chr13-98145596-98206072" "chr13-98198826-98199170" 0
"ENSMUST00000095743" "ENSMUST00000095743" "Cdk19" "ENSMUSG00000038481" "protein_coding" "utr" "chr10-40479804-40483818" "chr10-40510727-40512117" 26908
"ENSMUSE00000857873" "ENSMUST00000161880" "Cnih3" "ENSMUSG00000026514" "protein_coding" "exon" "chr1-181352628-181353506" "chr1-181292083-181292779" 59848
"ENSMUST00000091284" "ENSMUST00000091284" "Nceh1" "ENSMUSG00000027698" "protein_coding" "gap" "chr3-27279286-27284381" "chr3-27282870-27283892" 0
"ENSMUST00000165365" "ENSMUST00000165365" "Cd276" "ENSMUSG00000035914" "protein_coding" "utr" "chr9-58555022-58555132" "chr9-58554412-58556009" 0
"ENSMUST00000177458" "ENSMUST00000177458" "Pid1" "ENSMUSG00000045658" "protein_coding" "cds" "chr1-84284341-84284370" "chr1-84284332-84285017" 0
"ENSMUST00000066489.1" "ENSMUST00000066489" "Leprel4" "ENSMUSG00000006931" "protein_coding" "utr" "chr11-100408456-100409121" "chr11-100408034-100409049" 0
"ENSMUST00000106046" "ENSMUST00000106046" "Zbtb8b" "ENSMUSG00000048485" "protein_coding" "cds" "chr4-129440774-129440832" "chr4-129440495-129441103" 0
"ENSMUST00000127873" "ENSMUST00000127873" "Arap1" "ENSMUSG00000032812" "protein_coding" "utr" "chr7-101378369-101378532" "chr7-101376840-101380050" 0
"ENSMUST00000069817" "ENSMUST00000069817" "Prrc2b" "ENSMUSG00000039262" "protein_coding" "utr" "chr2-32151148-32151291" "chr2-32150459-32154937" 0
"ENSMUST00000092955" "ENSMUST00000092955" "Ahnak" "ENSMUSG00000069833" "protein_coding" "gap" "chr19-9037259-9076575" "chr19-9064774-9066667" 0
"ENSMUST00000000500" "ENSMUST00000000500" "Pdgfb" "ENSMUSG00000000489" "protein_coding" "gap" "chr15-80005566-80013935" "chr15-80009710-80010579" 0
"ENSMUST00000148245" "ENSMUST00000148245" "Cit" "ENSMUSG00000029516" "protein_coding" "utr" "chr5-115845281-115845301" "chr5-115844392-115846099" 0
"ENSMUSE00000910480" "ENSMUST00000039812" "Zmym5" "ENSMUSG00000040123" "protein_coding" "exon" "chr14-56811592-56811716" "chr14-56832213-56833738" 20496
"ENSMUSE00000586519" "ENSMUST00000093962" "Ccnd1" "ENSMUSG00000070348" "protein_coding" "exon" "chr7-144939496-144939869" "chr7-144963380-144966255" 23510
"ENSMUSE00000891386" "ENSMUST00000006029" "Arhgap8" "ENSMUSG00000078954" "protein_coding" "exon" "chr15-84720052-84720107" "chr15-84712607-84713632" 6419
"ENSMUSE00000362407" "ENSMUST00000029975" "Cga" "ENSMUSG00000028298" "protein_coding" "exon" "chr4-34893779-34893861" "chr4-34889053-34890271" 3507
"ENSMUST00000019117" "ENSMUST00000019117" "Hoxb1" "ENSMUSG00000018973" "protein_coding" "cds" "chr11-96366811-96367139" "chr11-96366065-96367297" 0
"ENSMUST00000025989" "ENSMUST00000025989" "Tm9sf3" "ENSMUSG00000025016" "protein_coding" "cds" "chr19-41263759-41263854" "chr19-41262872-41264736" 0
"ENSMUST00000188912" "ENSMUST00000188912" "Pbx1" "ENSMUSG00000052534" "protein_coding" "gap" "chr1-168209596-168427868" "chr1-168243069-168244418" 0
"ENSMUST00000150060" "ENSMUST00000150060" "Lrrc49" "ENSMUSG00000047766" "protein_coding" "cds" "chr9-60687812-60687859" "chr9-60687571-60688442" 0
"ENSMUST00000170516" "ENSMUST00000170516" "Rps6ka4" "ENSMUSG00000024952" "protein_coding" "cds" "chr19-6840493-6840547" "chr19-6838992-6841116" 0
"ENSMUSE00000721986" "ENSMUST00000122375" "Golga7b" "ENSMUSG00000042532" "protein_coding" "exon" "chr19-42247574-42247636" "chr19-42230147-42231839" 15734
"ENSMUST00000105780" "ENSMUST00000105780" "Fhad1" "ENSMUSG00000051435" "protein_coding" "gap" "chr4-141922418-141928379" "chr4-141925784-141926221" 0
"ENSMUST00000151839" "ENSMUST00000151839" "Agfg2" "ENSMUSG00000029722" "protein_coding" "cds" "chr5-137684359-137684579" "chr5-137683675-137685271" 0
"ENSMUSE00000515318" "ENSMUST00000148405" "4932435O22Rik" "ENSMUSG00000062391" "lincRNA" "exon" "chr11-114448672-114448860" "chr11-114448724-114449070" 0
"ENSMUST00000143065" "ENSMUST00000143065" "Gm14005" "ENSMUSG00000074813" "processed_transcript" "gap" "chr2-128196442-128330844" "chr2-128265073-128265862" 0
"ENSMUSE00001151701.1" "ENSMUST00000181289" "Gm17322" "ENSMUSG00000097604" "lincRNA" "exon" "chr9-57998041-57998318" "chr9-57987558-57988524" 9516
"ENSMUST00000027677" "ENSMUST00000027677" "Csrp1" "ENSMUSG00000026421" "protein_coding" "utr" "chr1-135729147-135729274" "chr1-135728650-135730941" 0
"ENSMUST00000101638" "ENSMUST00000101638" "Limk2" "ENSMUSG00000020451" "protein_coding" "cds" "chr11-3392917-3393016" "chr11-3392018-3393753" 0
"ENSMUSE00000733825" "ENSMUST00000079996" "Zfand2a" "ENSMUSG00000053581" "protein_coding" "exon" "chr5-139484266-139484549" "chr5-139493566-139494326" 9016
"ENSMUST00000103135" "ENSMUST00000103135" "Epb4.1l1" "ENSMUSG00000027624" "protein_coding" "utr" "chr2-156475883-156476009" "chr2-156474009-156476726" 0
"ENSMUST00000118942" "ENSMUST00000118942" "Disc1" "ENSMUSG00000043051" "protein_coding" "utr" "chr8-125261596-125261858" "chr8-125269832-125273267" 7973
"ENSMUST00000120683" "ENSMUST00000120683" "Hdac7" "ENSMUSG00000022475" "protein_coding" "gap" "chr15-97811629-97844105" "chr15-97837370-97838748" 0
"ENSMUSE00000482535" "ENSMUST00000043815" "Nup205" "ENSMUSG00000038759" "protein_coding" "exon" "chr6-35177430-35177659" "chr6-35168932-35169800" 7629
"ENSMUSE00000878220.1" "ENSMUST00000172270" "Gm5218" "ENSMUSG00000091198" "protein_coding" "exon" "chr15-81499084-81499548" "chr15-81511431-81512290" 11882
"ENSMUST00000115698" "ENSMUST00000115698" "Hic2" "ENSMUSG00000050240" "protein_coding" "gap" "chr16-17233731-17254967" "chr16-17251524-17252116" 0
"ENSMUST00000123745" "ENSMUST00000123745" "Sh3bp4" "ENSMUSG00000036206" "protein_coding" "gap" "chr1-89070598-89107257" "chr1-89088431-89089373" 0
"ENSMUST00000042021" "ENSMUST00000042021" "Tspyl5" "ENSMUSG00000038984" "protein_coding" "cds" "chr15-33686577-33687797" "chr15-33687092-33688202" 0
"ENSMUST00000148934" "ENSMUST00000148934" "Pank4" "ENSMUSG00000029056" "protein_coding" "cds" "chr4-154978955-154978969" "chr4-154978951-154980495" 0
"ENSMUST00000142545" "ENSMUST00000142545" "Psmc3ip" "ENSMUSG00000019303" "protein_coding" "cds" "chr11-101095343-101095376" "chr11-101094950-101096101" 0
"ENSMUSE00000520656" "ENSMUST00000032825" "Mfge8" "ENSMUSG00000030605" "protein_coding" "exon" "chr7-79148895-79149060" "chr7-79171860-79172080" 22799
"ENSMUSE00000802800" "ENSMUST00000037055" "Atp13a2" "ENSMUSG00000036622" "protein_coding" "exon" "chr4-140986873-140987076" "chr4-140982680-140983991" 2881
"ENSMUST00000018313" "ENSMUST00000018313" "Mfng" "ENSMUSG00000018169" "protein_coding" "utr" "chr15-78755882-78756577" "chr15-78749815-78750859" 5022
"ENSMUST00000028232" "ENSMUST00000028232" "Phf19" "ENSMUSG00000026873" "protein_coding" "cds" "chr2-34898074-34898159" "chr2-34897805-34898215" 0
"ENSMUST00000155016" "ENSMUST00000155016" "Dlgap1" "ENSMUSG00000003279" "protein_coding" "gap" "chr17-70766090-70786787" "chr17-70780719-70781995" 0
"ENSMUST00000040454" "ENSMUST00000040454" "Bbs10" "ENSMUSG00000035759" "protein_coding" "cds" "chr10-111298723-111298907" "chr10-111298127-111299163" 0
"ENSMUST00000043150" "ENSMUST00000043150" "Acsl5" "ENSMUSG00000024981" "protein_coding" "gap" "chr19-55268829-55272768" "chr19-55271367-55271830" 0
"ENSMUST00000061483" "ENSMUST00000061483" "Bmyc" "ENSMUSG00000049086" "protein_coding" "cds" "chr2-25706926-25707438" "chr2-25706468-25707501" 0
"ENSMUST00000029540" "ENSMUST00000029540" "Npr1" "ENSMUSG00000027931" "protein_coding" "utr" "chr3-90450591-90451119" "chr3-90446476-90446792" 3798
