"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUSE00000500813" "ENSMUST00000016106" "1700016C15Rik" "ENSMUSG00000015962" "protein_coding" "exon" "chr1-177729814-177729961" "chr1-177725825-177726339" 3474
"ENSMUST00000113913" "ENSMUST00000113913" "Dctn1" "ENSMUSG00000031865" "protein_coding" "utr" "chr6-83199812-83200117" "chr6-83206882-83208706" 6764
"ENSMUST00000007317" "ENSMUST00000007317" "Krt19" "ENSMUSG00000020911" "protein_coding" "cds" "chr11-100142426-100142508" "chr11-100136433-100142849" 0
"ENSMUST00000135196" "ENSMUST00000135196" "Prpsap1" "ENSMUSG00000015869" "protein_coding" "cds" "chr11-116490048-116490217" "chr11-116488670-116492074" 0
"ENSMUST00000098537" "ENSMUST00000098537" "Gsta1" "ENSMUSG00000074183" "protein_coding" "utr" "chr9-78230656-78230730" "chr9-78228800-78230701" 0
"ENSMUST00000164172" "ENSMUST00000164172" "Elf5" "ENSMUSG00000027186" "protein_coding" "gap" "chr2-103412128-103430288" "chr2-103413212-103413913" 0
"ENSMUSE00001276794.1" "ENSMUST00000029658" "Enpep" "ENSMUSG00000028024" "protein_coding" "exon" "chr3-129331862-129332720" "chr3-129346045-129346813" 13324
"ENSMUST00000074408.1" "ENSMUST00000074408" "Ifnlr1" "ENSMUSG00000062157" "protein_coding" "gap" "chr4-135690646-135698789" "chr4-135692774-135693373" 0
"ENSMUSE00001333116" "ENSMUST00000190431" "1700052I22Rik" "ENSMUSG00000101912" "lincRNA" "exon" "chr12-80924228-80924449" "chr12-80925946-80926985" 1496
"ENSMUST00000074606" "ENSMUST00000074606" "Cd302" "ENSMUSG00000060703" "protein_coding" "gap" "chr2-60252492-60255070" "chr2-60252764-60253184" 0
"ENSMUST00000142407" "ENSMUST00000142407" "Ube2k" "ENSMUSG00000029203" "protein_coding" "gap" "chr5-65581469-65591875" "chr5-65586327-65586638" 0
"ENSMUSE00000737662" "ENSMUST00000144458" "Usp10" "ENSMUSG00000031826" "protein_coding" "exon" "chr8-119910360-119910939" "chr8-119907890-119908727" 1632
"ENSMUSE00000834317" "ENSMUST00000124850" "9230111E07Rik" "ENSMUSG00000087624" "lincRNA" "exon" "chr2-167783300-167783486" "chr2-167798438-167800492" 14951
"ENSMUSE00001105528" "ENSMUST00000180515" "C430042M11Rik" "ENSMUSG00000097254" "lincRNA" "exon" "chr17-83854216-83854393" "chr17-83898493-83899031" 44099
"ENSMUSE00000671692" "ENSMUST00000084852" "Numa1" "ENSMUSG00000066306" "protein_coding" "exon" "chr7-101969843-101969969" "chr7-101962818-101963222" 6620
"ENSMUSE00000661484" "ENSMUST00000103172" "Dstn" "ENSMUSG00000015932" "protein_coding" "exon" "chr2-143915320-143915647" "chr2-143898240-143898610" 16709
"ENSMUST00000162777" "ENSMUST00000162777" "Tnik" "ENSMUSG00000027692" "protein_coding" "gap" "chr3-28359057-28493966" "chr3-28467514-28468244" 0
"ENSMUST00000145052" "ENSMUST00000145052" "Vsig10" "ENSMUSG00000066894" "protein_coding" "gap" "chr5-117319504-117323499" "chr5-117322375-117323106" 0
"ENSMUST00000139340" "ENSMUST00000139340" "Nsl1" "ENSMUSG00000062510" "protein_coding" "gap" "chr1-191071233-191076616" "chr1-191071527-191072983" 0
"ENSMUST00000110164.2" "ENSMUST00000110164" "Tmem230" "ENSMUSG00000027341" "protein_coding" "utr" "chr2-132239492-132240485" "chr2-132205490-132206798" 32693
"ENSMUSE00000784142" "ENSMUST00000145300" "Prdx5" "ENSMUSG00000024953" "protein_coding" "exon" "chr19-6906697-6907127" "chr19-6899691-6900180" 6516
"ENSMUST00000040361" "ENSMUST00000040361" "Atp6v0e2" "ENSMUSG00000039347" "protein_coding" "utr" "chr6-48540428-48541798" "chr6-48541569-48542591" 0
"ENSMUST00000156071" "ENSMUST00000156071" "Lhfpl2" "ENSMUSG00000045312" "protein_coding" "gap" "chr13-94083602-94120776" "chr13-94093904-94095012" 0
"ENSMUST00000194150" "ENSMUST00000194150" "Mme" "ENSMUSG00000027820" "protein_coding" "gap" "chr3-63348722-63358905" "chr3-63350654-63351178" 0
"ENSMUSE00000349254" "ENSMUST00000070173" "Pgpep1" "ENSMUSG00000056204" "protein_coding" "exon" "chr8-70659610-70659738" "chr8-70665538-70666063" 5799
"ENSMUST00000166897" "ENSMUST00000166897" "Tomm70a" "ENSMUSG00000022752" "protein_coding" "gap" "chr16-57149943-57152582" "chr16-57151525-57151921" 0
"ENSMUST00000142569" "ENSMUST00000142569" "2310005A03Rik" "ENSMUSG00000087254" "lincRNA" "gap" "chr2-155099236-155100027" "chr2-155098803-155102257" 0
"ENSMUST00000106197" "ENSMUST00000106197" "Arhgdia" "ENSMUSG00000025132" "protein_coding" "cds" "chr11-120579231-120579430" "chr11-120576304-120579370" 0
"ENSMUST00000031530" "ENSMUST00000031530" "Sppl3" "ENSMUSG00000029550" "protein_coding" "gap" "chr5-115088987-115095050" "chr5-115089655-115090412" 0
"ENSMUST00000135267" "ENSMUST00000135267" "Igsf9" "ENSMUSG00000037995" "protein_coding" "cds" "chr1-172490661-172490772" "chr1-172488783-172490844" 0
"ENSMUST00000025827.3" "ENSMUST00000025827" "Minpp1" "ENSMUSG00000024896" "protein_coding" "utr" "chr19-32514370-32515370" "chr19-32528497-32529196" 13126
"ENSMUST00000150134" "ENSMUST00000150134" "Phospho1" "ENSMUSG00000050860" "protein_coding" "gap" "chr11-95824710-95828665" "chr11-95826558-95828503" 0
"ENSMUST00000168410" "ENSMUST00000168410" "Tbc1d24" "ENSMUSG00000036473" "protein_coding" "gap" "chr17-24190054-24205473" "chr17-24200634-24201834" 0
"ENSMUST00000145298" "ENSMUST00000145298" "Stk38" "ENSMUSG00000024006" "protein_coding" "gap" "chr17-29000145-29007710" "chr17-29005287-29006165" 0
"ENSMUST00000138813.1" "ENSMUST00000138813" "Ppara" "ENSMUSG00000022383" "protein_coding" "gap" "chr15-85736879-85777520" "chr15-85743551-85744458" 0
"ENSMUST00000031411" "ENSMUST00000031411" "Aldh2" "ENSMUSG00000029455" "protein_coding" "utr" "chr5-121566027-121567990" "chr5-121565940-121566936" 0
"ENSMUST00000094794" "ENSMUST00000094794" "Psg27" "ENSMUSG00000070797" "protein_coding" "gap" "chr7-18557136-18560339" "chr7-18559861-18560338" 0
"ENSMUST00000181969" "ENSMUST00000181969" "Ndfip2" "ENSMUSG00000053253" "protein_coding" "utr" "chr14-105307886-105309298" "chr14-105317446-105318550" 8147
"ENSMUST00000048431" "ENSMUST00000048431" "Naif1" "ENSMUSG00000039164" "protein_coding" "utr" "chr2-32455270-32456953" "chr2-32484523-32485494" 27569
"ENSMUSE00000724901" "ENSMUST00000137891" "Plekhf2" "ENSMUSG00000049969" "protein_coding" "exon" "chr4-11007866-11007927" "chr4-11014187-11015772" 6259
"ENSMUSE00000754408" "ENSMUST00000006377" "Zbtb17" "ENSMUSG00000006215" "protein_coding" "exon" "chr4-141444654-141444802" "chr4-141440831-141441260" 3393
"ENSMUST00000039605" "ENSMUST00000039605" "Fam50b" "ENSMUSG00000038246" "protein_coding" "gap" "chr13-34734909-34746453" "chr13-34742113-34742589" 0
"ENSMUST00000109249" "ENSMUST00000109249" "Sulf2" "ENSMUSG00000006800" "protein_coding" "cds" "chr2-166082574-166082784" "chr2-166082138-166083006" 0
"ENSMUST00000152927" "ENSMUST00000152927" "Esrrg" "ENSMUSG00000026610" "protein_coding" "gap" "chr1-187609785-187793324" "chr1-187661921-187663764" 0
"ENSMUST00000050914" "ENSMUST00000050914" "Gm9857" "ENSMUSG00000051638" "protein_coding" "cds" "chr3-108940053-108940445" "chr3-108925688-108926714" 13338
"ENSMUST00000146384" "ENSMUST00000146384" "Eri3" "ENSMUSG00000033423" "protein_coding" "gap" "chr4-117582717-117587784" "chr4-117586846-117587606" 0
"ENSMUSE00000761029" "ENSMUST00000047429" "Mrps6" "ENSMUSG00000039680" "protein_coding" "exon" "chr16-92058270-92058480" "chr16-92036660-92037336" 20933
"ENSMUST00000179489" "ENSMUST00000179489" "Eftud1" "ENSMUSG00000038563" "protein_coding" "gap" "chr7-82698018-82750791" "chr7-82736185-82737078" 0
"ENSMUST00000118535" "ENSMUST00000118535" "Rab4a" "ENSMUSG00000019478" "protein_coding" "cds" "chr8-123806136-123806166" "chr8-123804540-123808140" 0
"ENSMUST00000043183" "ENSMUST00000043183" "Ces2g" "ENSMUSG00000031877" "protein_coding" "cds" "chr8-104961788-104961863" "chr8-104961454-104962000" 0
"ENSMUSE00000939245" "ENSMUST00000174539" "Dlk1" "ENSMUSG00000040856" "protein_coding" "exon" "chr12-109452823-109453294" "chr12-109390222-109391554" 61268
"ENSMUSE00001320780.1" "ENSMUST00000187882" "Gm29012" "ENSMUSG00000099669" "lincRNA" "exon" "chr1-105116454-105116499" "chr1-105105147-105105693" 10760
"ENSMUST00000155399" "ENSMUST00000155399" "Hn1" "ENSMUSG00000020737" "protein_coding" "gap" "chr11-115503175-115514219" "chr11-115509564-115511599" 0
"ENSMUST00000180277" "ENSMUST00000180277" "Slx4ip" "ENSMUSG00000027281" "protein_coding" "gap" "chr2-137005055-137043999" "chr2-137013195-137013461" 0
"ENSMUST00000161490" "ENSMUST00000161490" "Prkg2" "ENSMUSG00000029334" "protein_coding" "utr" "chr5-99036923-99037351" "chr5-99036189-99037971" 0
"ENSMUSE00000848068" "ENSMUST00000158933" "Gm24174" "ENSMUSG00000089558" "rRNA" "exon" "chr6-140166535-140166645" "chr6-140178068-140178920" 11422
"ENSMUST00000190681" "ENSMUST00000190681" "Gm28694" "ENSMUSG00000101768" "lincRNA" "gap" "chr1-156973213-157041313" "chr1-157009358-157009958" 0
"ENSMUST00000098580.1" "ENSMUST00000098580" "Mttp" "ENSMUSG00000028158" "protein_coding" "gap" "chr3-138125246-138133999" "chr3-138127570-138129630" 0
"ENSMUST00000025482" "ENSMUST00000025482" "Atp8b1" "ENSMUSG00000039529" "protein_coding" "gap" "chr18-64605401-64660699" "chr18-64630839-64634761" 0
"ENSMUST00000084289" "ENSMUST00000084289" "Ago4" "ENSMUSG00000042500" "protein_coding" "cds" "chr4-126508348-126508507" "chr4-126508266-126509412" 0
"ENSMUST00000176179" "ENSMUST00000176179" "Abr" "ENSMUSG00000017631" "protein_coding" "gap" "chr11-76486537-76508887" "chr11-76504178-76507264" 0
"ENSMUSE00000360535" "ENSMUST00000043604" "Gna11" "ENSMUSG00000034781" "protein_coding" "exon" "chr10-81544792-81545190" "chr10-81548612-81550856" 3421
"ENSMUST00000043589" "ENSMUST00000043589" "Kif16b" "ENSMUSG00000038844" "protein_coding" "cds" "chr2-142739523-142739611" "chr2-142738856-142739814" 0
"ENSMUST00000079491" "ENSMUST00000079491" "Sez6l" "ENSMUSG00000058153" "protein_coding" "gap" "chr5-112475587-112576771" "chr5-112498901-112500603" 0
"ENSMUST00000120080" "ENSMUST00000120080" "Adcy9" "ENSMUSG00000005580" "protein_coding" "utr" "chr16-4287529-4287897" "chr16-4263354-4264091" 23437
"ENSMUST00000016511" "ENSMUST00000016511" "Ptk6" "ENSMUSG00000038751" "protein_coding" "cds" "chr2-181196945-181197126" "chr2-181196611-181197487" 0
"ENSMUST00000087252.1" "ENSMUST00000087252" "Lgi1" "ENSMUSG00000067242" "protein_coding" "utr" "chr19-38306456-38308939" "chr19-38350991-38353174" 42051
"ENSMUSE00001332936" "ENSMUST00000185873" "Glce" "ENSMUSG00000032252" "protein_coding" "exon" "chr9-62122485-62122655" "chr9-62172195-62172610" 49539
"ENSMUST00000141772" "ENSMUST00000141772" "Pcyt1a" "ENSMUSG00000005615" "protein_coding" "gap" "chr16-32431032-32451704" "chr16-32446506-32447172" 0
"ENSMUSE00000269367" "ENSMUST00000028907" "Bfsp1" "ENSMUSG00000027420" "protein_coding" "exon" "chr2-143862576-143863173" "chr2-143870725-143871592" 7551
"ENSMUST00000127939" "ENSMUST00000127939" "Rnf114" "ENSMUSG00000006418" "protein_coding" "cds" "chr2-167503459-167503601" "chr2-167502437-167505637" 0
"ENSMUST00000172818" "ENSMUST00000172818" "Pja2" "ENSMUSG00000024083" "protein_coding" "utr" "chr17-64281005-64283412" "chr17-64242877-64243426" 37578
"ENSMUST00000131024" "ENSMUST00000131024" "Ifi35" "ENSMUSG00000010358" "protein_coding" "gap" "chr11-101448623-101456565" "chr11-101451600-101452860" 0
"ENSMUSE00000673189" "ENSMUST00000107462" "Dpm3" "ENSMUSG00000042737" "protein_coding" "exon" "chr3-89259358-89259591" "chr3-89254810-89255431" 3926
"ENSMUST00000152210" "ENSMUST00000152210" "Tmem87b" "ENSMUSG00000014353" "protein_coding" "gap" "chr2-128831634-128834114" "chr2-128833088-128833834" 0
"ENSMUSE00000781695.1" "ENSMUST00000134448" "Gm15208" "ENSMUSG00000086975" "lincRNA" "exon" "chr12-107783919-107784041" "chr12-107825001-107825885" 40959
"ENSMUST00000094906" "ENSMUST00000094906" "Pard3b" "ENSMUSG00000052062" "protein_coding" "gap" "chr1-62345108-62440010" "chr1-62387586-62388744" 0
"ENSMUST00000030069" "ENSMUST00000030069" "Ptgr1" "ENSMUSG00000028378" "protein_coding" "utr" "chr4-58965439-58966652" "chr4-58965079-58965527" 0
"ENSMUST00000143061" "ENSMUST00000143061" "Wipf1" "ENSMUSG00000075284" "protein_coding" "gap" "chr2-73447938-73510942" "chr2-73500764-73501222" 0
"ENSMUST00000140976" "ENSMUST00000140976" "Wdtc1" "ENSMUSG00000037622" "protein_coding" "gap" "chr4-133327266-133352785" "chr4-133333157-133333847" 0
"ENSMUST00000163694" "ENSMUST00000163694" "Pkm" "ENSMUSG00000032294" "protein_coding" "gap" "chr9-59656650-59665199" "chr9-59661142-59661835" 0
"ENSMUST00000098663" "ENSMUST00000098663" "Erich4" "ENSMUSG00000074261" "protein_coding" "cds" "chr7-25615663-25615848" "chr7-25614596-25617555" 0
"ENSMUST00000146848" "ENSMUST00000146848" "Mroh8" "ENSMUSG00000074627" "protein_coding" "gap" "chr2-157241850-157252963" "chr2-157244869-157246039" 0
"ENSMUST00000138782" "ENSMUST00000138782" "Lrrc59" "ENSMUSG00000020869" "protein_coding" "gap" "chr11-94632141-94634544" "chr11-94632871-94633656" 0
"ENSMUST00000159579" "ENSMUST00000159579" "Hkdc1" "ENSMUSG00000020080" "protein_coding" "gap" "chr10-62417938-62422297" "chr10-62419116-62421470" 0
"ENSMUST00000019469" "ENSMUST00000019469" "G6pc" "ENSMUSG00000078650" "protein_coding" "cds" "chr11-101367797-101368026" "chr11-101367280-101367981" 0
"ENSMUST00000034304" "ENSMUST00000034304" "Hsd17b2" "ENSMUSG00000031844" "protein_coding" "cds" "chr8-117701996-117702263" "chr8-117699825-117704218" 0
"ENSMUST00000022620" "ENSMUST00000022620" "Chrna2" "ENSMUSG00000022041" "protein_coding" "utr" "chr14-66140960-66141005" "chr14-66140517-66141141" 0
"ENSMUST00000154893" "ENSMUST00000154893" "Lrrk1" "ENSMUSG00000015133" "protein_coding" "gap" "chr7-66342926-66381451" "chr7-66370973-66371416" 0
"ENSMUST00000138853" "ENSMUST00000138853" "Trpv1" "ENSMUSG00000005952" "protein_coding" "cds" "chr11-73241606-73241785" "chr11-73241380-73243243" 0
"ENSMUST00000149892" "ENSMUST00000149892" "Dirc2" "ENSMUSG00000022848" "protein_coding" "gap" "chr16-35735652-35768898" "chr16-35763811-35764104" 0
"ENSMUSE00000736432" "ENSMUST00000142982" "Rnf24" "ENSMUSG00000048911" "protein_coding" "exon" "chr2-131352736-131352892" "chr2-131406096-131407824" 53203
"ENSMUSE00000363326" "ENSMUST00000042661" "Ttyh3" "ENSMUSG00000036565" "protein_coding" "exon" "chr5-140648705-140649031" "chr5-140654083-140655142" 5051
"ENSMUST00000121875" "ENSMUST00000121875" "Myo5b" "ENSMUSG00000025885" "protein_coding" "cds" "chr18-74733911-74734004" "chr18-74732636-74734023" 0
"ENSMUST00000160293" "ENSMUST00000160293" "Dgat1" "ENSMUSG00000022555" "protein_coding" "gap" "chr15-76504707-76506565" "chr15-76505557-76506151" 0
"ENSMUSE00000348963" "ENSMUST00000009036" "Vdac3" "ENSMUSG00000008892" "protein_coding" "exon" "chr8-22593684-22593813" "chr8-22607113-22607701" 13299
"ENSMUST00000155901" "ENSMUST00000155901" "Cnot6l" "ENSMUSG00000034724" "protein_coding" "gap" "chr5-96134133-96161936" "chr5-96135252-96135849" 0
"ENSMUST00000131099" "ENSMUST00000131099" "Gm12436" "ENSMUSG00000084787" "lincRNA" "gap" "chr4-48914342-48943562" "chr4-48938396-48938828" 0
"ENSMUST00000023220" "ENSMUST00000023220" "Slc52a2" "ENSMUSG00000022560" "protein_coding" "utr" "chr15-76541127-76542130" "chr15-76542281-76543397" 150
"ENSMUST00000005279" "ENSMUST00000005279" "Klf5" "ENSMUSG00000005148" "protein_coding" "utr" "chr14-99313330-99313405" "chr14-99520453-99520882" 207047
"ENSMUST00000167242" "ENSMUST00000167242" "Xpo7" "ENSMUSG00000022100" "protein_coding" "gap" "chr14-70707434-70766511" "chr14-70761768-70763238" 0
"ENSMUST00000020015" "ENSMUST00000020015" "Nmbr" "ENSMUSG00000019865" "protein_coding" "utr" "chr10-14770557-14770850" "chr10-14996353-14996747" 225502
"ENSMUSE00000785281" "ENSMUST00000029761" "Myoz2" "ENSMUSG00000028116" "protein_coding" "exon" "chr3-123034820-123034990" "chr3-123035637-123036640" 646
"ENSMUST00000129603" "ENSMUST00000129603" "Mmrn1" "ENSMUSG00000054641" "protein_coding" "utr" "chr6-60988620-60989378" "chr6-61065855-61066402" 76476
"ENSMUST00000048670" "ENSMUST00000048670" "Slc35f2" "ENSMUSG00000042195" "protein_coding" "gap" "chr9-53771895-53797837" "chr9-53788883-53789336" 0
"ENSMUST00000188292" "ENSMUST00000188292" "4930568A12Rik" "ENSMUSG00000101223" "lincRNA" "gap" "chr1-34480760-34484787" "chr1-34481914-34482729" 0
"ENSMUST00000032192.1" "ENSMUST00000032192" "Itpr1" "ENSMUSG00000030102" "protein_coding" "gap" "chr6-108423366-108431460" "chr6-108429895-108430766" 0
"ENSMUSE00000862428.1" "ENSMUST00000059449" "Ces2b" "ENSMUSG00000050097" "protein_coding" "exon" "chr8-104831572-104831747" "chr8-104828234-104828604" 2967
"ENSMUST00000168714" "ENSMUST00000168714" "Aspscr1" "ENSMUSG00000025142" "protein_coding" "gap" "chr11-120678521-120686643" "chr11-120679762-120680482" 0
"ENSMUST00000189617" "ENSMUST00000189617" "Lrrfip1" "ENSMUSG00000026305" "protein_coding" "gap" "chr1-91053724-91068562" "chr1-91064674-91066954" 0
"ENSMUST00000081964" "ENSMUST00000081964" "Hopx" "ENSMUSG00000059325" "protein_coding" "gap" "chr5-77095023-77114846" "chr5-77102672-77104043" 0
"ENSMUST00000190641" "ENSMUST00000190641" "Mturn" "ENSMUSG00000038065" "protein_coding" "utr" "chr6-54699091-54703851" "chr6-54729538-54730062" 25686
"ENSMUST00000164259" "ENSMUST00000164259" "Os9" "ENSMUSG00000040462" "protein_coding" "gap" "chr10-127100296-127119098" "chr10-127111433-127112038" 0
"ENSMUST00000033418" "ENSMUST00000033418" "Il13ra1" "ENSMUSG00000017057" "protein_coding" "gap" "chrX-36141398-36144010" "chrX-36142024-36142425" 0
"ENSMUST00000141069" "ENSMUST00000141069" "Lpcat3" "ENSMUSG00000004270" "protein_coding" "gap" "chr6-124663360-124698069" "chr6-124676190-124676783" 0
"ENSMUSE00000507158" "ENSMUST00000032754" "Sema4b" "ENSMUSG00000030539" "protein_coding" "exon" "chr7-80186841-80186991" "chr7-80156632-80158800" 28040
"ENSMUST00000163536" "ENSMUST00000163536" "Slc2a2" "ENSMUSG00000027690" "protein_coding" "cds" "chr3-28705730-28705822" "chr3-28705481-28706955" 0
"ENSMUSE00000547550" "ENSMUST00000114510" "Gls" "ENSMUSG00000026103" "protein_coding" "exon" "chr1-52232592-52233232" "chr1-52287688-52288087" 54455
"ENSMUSE00000795830" "ENSMUST00000122863" "Tnfaip3" "ENSMUSG00000019850" "protein_coding" "exon" "chr10-19015548-19015657" "chr10-19023677-19024849" 8019
"ENSMUST00000148982" "ENSMUST00000148982" "Nfib" "ENSMUSG00000008575" "protein_coding" "gap" "chr4-82383662-82498237" "chr4-82393011-82393386" 0
"ENSMUST00000162676" "ENSMUST00000162676" "4930558K02Rik" "ENSMUSG00000086277" "protein_coding" "gap" "chr1-161949643-161952599" "chr1-161951228-161951808" 0
"ENSMUSE00001333590" "ENSMUST00000187199" "Gm28869" "ENSMUSG00000101556" "processed_transcript" "exon" "chr17-15074417-15074993" "chr17-15115430-15115895" 40436
"ENSMUSE00000636674" "ENSMUST00000098713" "BC030870" "ENSMUSG00000074300" "lincRNA" "exon" "chr8-65129242-65129563" "chr8-65167429-65167714" 37865
"ENSMUST00000102522" "ENSMUST00000102522" "Cela3b" "ENSMUSG00000023433" "protein_coding" "utr" "chr4-137430500-137430540" "chr4-137430533-137430917" 0
"ENSMUSE00000994133" "ENSMUST00000024755" "Clic5" "ENSMUSG00000023959" "protein_coding" "exon" "chr17-44188572-44188961" "chr17-44151216-44152565" 36006
"ENSMUSE00000347028" "ENSMUST00000040260" "Frrs1" "ENSMUSG00000033386" "protein_coding" "exon" "chr3-116878227-116878450" "chr3-116844761-116845561" 32665
"ENSMUST00000179434" "ENSMUST00000179434" "Cyp4f14" "ENSMUSG00000024292" "protein_coding" "cds" "chr17-32916688-32916885" "chr17-32915693-32917868" 0
"ENSMUST00000181304" "ENSMUST00000181304" "A430010J10Rik" "ENSMUSG00000097603" "lincRNA" "gap" "chr6-67132152-67160705" "chr6-67149395-67150320" 0
"ENSMUSE00001322785" "ENSMUST00000189171" "D130051D11Rik" "ENSMUSG00000101828" "lincRNA" "exon" "chr15-85639747-85645934" "chr15-85675492-85676329" 29557
"ENSMUST00000107626" "ENSMUST00000107626" "Sp2" "ENSMUSG00000018678" "protein_coding" "gap" "chr11-96963445-96977620" "chr11-96966861-96967779" 0
"ENSMUSE00000357813" "ENSMUST00000000985" "Oxa1l" "ENSMUSG00000000959" "protein_coding" "exon" "chr14-54360841-54360917" "chr14-54333750-54334248" 26592
"ENSMUST00000153153" "ENSMUST00000153153" "Gm12068" "ENSMUSG00000087085" "lincRNA" "gap" "chr11-24451439-24702767" "chr11-24469937-24470971" 0
"ENSMUST00000167322" "ENSMUST00000167322" "9030617O03Rik" "ENSMUSG00000021185" "protein_coding" "gap" "chr12-100787673-100829598" "chr12-100794442-100796109" 0
"ENSMUST00000162834.1" "ENSMUST00000162834" "Cyb5r3" "ENSMUSG00000018042" "protein_coding" "gap" "chr15-83162305-83166074" "chr15-83162902-83163482" 0
"ENSMUST00000170361" "ENSMUST00000170361" "Pdlim5" "ENSMUSG00000028273" "protein_coding" "gap" "chr3-142352886-142391712" "chr3-142385682-142386869" 0
"ENSMUST00000014505" "ENSMUST00000014505" "Mertk" "ENSMUSG00000014361" "protein_coding" "gap" "chr2-128699104-128729185" "chr2-128709981-128711228" 0
"ENSMUST00000058229" "ENSMUST00000058229" "Rp1l1" "ENSMUSG00000046049" "protein_coding" "utr" "chr14-64032547-64033504" "chr14-64040816-64041148" 7311
"ENSMUST00000174186" "ENSMUST00000174186" "Pde4b" "ENSMUSG00000028525" "protein_coding" "gap" "chr4-102421821-102487210" "chr4-102425946-102426206" 0
"ENSMUST00000181784" "ENSMUST00000181784" "Gm26529" "ENSMUSG00000097585" "protein_coding" "utr" "chr7-89981250-89981848" "chr7-89992782-89993341" 10933
"ENSMUST00000106533" "ENSMUST00000106533" "Kctd2" "ENSMUSG00000016940" "protein_coding" "utr" "chr11-115429661-115431274" "chr11-115432673-115433272" 1398
"ENSMUST00000045004" "ENSMUST00000045004" "Dopey2" "ENSMUSG00000022946" "protein_coding" "gap" "chr16-93740140-93747463" "chr16-93743750-93745707" 0
"ENSMUST00000152667" "ENSMUST00000152667" "Cdip1" "ENSMUSG00000004071" "protein_coding" "gap" "chr16-4770736-4790151" "chr16-4787364-4788450" 0
"ENSMUST00000147891" "ENSMUST00000147891" "Son" "ENSMUSG00000022961" "protein_coding" "utr" "chr16-91678101-91679192" "chr16-91678517-91678888" 0
"ENSMUST00000022682" "ENSMUST00000022682" "Sorbs3" "ENSMUSG00000022091" "protein_coding" "cds" "chr14-70181170-70181231" "chr14-70178780-70181566" 0
"ENSMUST00000027231" "ENSMUST00000027231" "Slc9a2" "ENSMUSG00000026062" "protein_coding" "gap" "chr1-40756330-40761900" "chr1-40759759-40760708" 0
"ENSMUST00000152193" "ENSMUST00000152193" "Fam210a" "ENSMUSG00000038121" "protein_coding" "gap" "chr18-68279429-68300073" "chr18-68279436-68279769" 0
"ENSMUST00000171262" "ENSMUST00000171262" "D130043K22Rik" "ENSMUSG00000006711" "protein_coding" "gap" "chr13-24893453-24899620" "chr13-24893943-24894230" 0
"ENSMUST00000136493" "ENSMUST00000136493" "Nlrp1b" "ENSMUSG00000070390" "protein_coding" "gap" "chr11-71173130-71216856" "chr11-71198762-71199935" 0
"ENSMUST00000192929" "ENSMUST00000192929" "Nr5a2" "ENSMUSG00000026398" "protein_coding" "gap" "chr1-136890803-136940408" "chr1-136893082-136893897" 0
"ENSMUST00000179837" "ENSMUST00000179837" "Rnpepl1" "ENSMUSG00000026269" "protein_coding" "cds" "chr1-92918873-92919065" "chr1-92918692-92921335" 0
"ENSMUST00000003135" "ENSMUST00000003135" "Elf3" "ENSMUSG00000003051" "protein_coding" "utr" "chr1-135253575-135254265" "chr1-135233687-135235538" 18036
"ENSMUSE00001319680" "ENSMUST00000188005" "Krtap28-13" "ENSMUSG00000101315" "protein_coding" "exon" "chr1-83060930-83061921" "chr1-83058498-83058671" 2258
"ENSMUST00000043056" "ENSMUST00000043056" "Baat" "ENSMUSG00000039653" "protein_coding" "utr" "chr4-49489422-49489819" "chr4-49485391-49486449" 2972
"ENSMUST00000190047" "ENSMUST00000190047" "Amotl2" "ENSMUSG00000032531" "protein_coding" "gap" "chr9-102725196-102728316" "chr9-102725896-102727048" 0
"ENSMUST00000026262" "ENSMUST00000026262" "Hexa" "ENSMUSG00000025232" "protein_coding" "gap" "chr9-59539977-59554132" "chr9-59544275-59544782" 0
"ENSMUST00000168459" "ENSMUST00000168459" "Sectm1b" "ENSMUSG00000039364" "protein_coding" "gap" "chr11-121056368-121063516" "chr11-121056422-121058947" 0
"ENSMUST00000151104" "ENSMUST00000151104" "Ppargc1a" "ENSMUSG00000029167" "protein_coding" "gap" "chr5-51498229-51548511" "chr5-51527523-51528283" 0
"ENSMUST00000033152" "ENSMUST00000033152" "Chp2" "ENSMUSG00000030865" "protein_coding" "cds" "chr7-122222122-122222175" "chr7-122219163-122222141" 0
"ENSMUST00000139361" "ENSMUST00000139361" "Gm12339" "ENSMUSG00000087059" "processed_transcript" "gap" "chr11-75796119-75825161" "chr11-75810466-75810952" 0
"ENSMUSE00000756204" "ENSMUST00000080723" "Tax1bp1" "ENSMUSG00000004535" "protein_coding" "exon" "chr6-52713729-52713855" "chr6-52692454-52693650" 20078
"ENSMUST00000019803" "ENSMUST00000019803" "Ccdc12" "ENSMUSG00000019659" "protein_coding" "gap" "chr9-110692384-110708445" "chr9-110695063-110695826" 0
"ENSMUST00000109410" "ENSMUST00000109410" "Ces2e" "ENSMUSG00000031886" "protein_coding" "cds" "chr8-104927008-104927212" "chr8-104925895-104927790" 0
"ENSMUSE00000601071" "ENSMUST00000027090" "Crygb" "ENSMUSG00000073658" "protein_coding" "exon" "chr1-65082247-65082288" "chr1-65088919-65089380" 6630
"ENSMUSE00000710895" "ENSMUST00000118927" "Zdhhc13" "ENSMUSG00000030471" "protein_coding" "exon" "chr7-48789003-48789137" "chr7-48753977-48755148" 33854
