"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000008036.1" "ENSMUST00000008036" "Rplp1" "ENSMUSG00000007892" "protein_coding" "utr" "chr9-61913284-61913323" "chr9-61696792-61697328" 215955
"ENSMUST00000146430" "ENSMUST00000146430" "Tbc1d14" "ENSMUSG00000029192" "protein_coding" "utr" "chr5-36574291-36574325" "chr5-36574001-36575862" 0
"ENSMUST00000098362.1" "ENSMUST00000098362" "Mbtps1" "ENSMUSG00000031835" "protein_coding" "cds" "chr8-119528924-119529068" "chr8-119528458-119529677" 0
"ENSMUSE00000742674" "ENSMUST00000031198" "Fam69a" "ENSMUSG00000029270" "protein_coding" "exon" "chr5-107986949-107987085" "chr5-107998243-107998594" 11157
"ENSMUST00000153820.1" "ENSMUST00000153820" "Pml" "ENSMUSG00000036986" "protein_coding" "gap" "chr9-58234934-58246974" "chr9-58241777-58243152" 0
"ENSMUST00000161417" "ENSMUST00000161417" "Slc9b1" "ENSMUSG00000050150" "protein_coding" "gap" "chr3-135394981-135397595" "chr3-135395049-135396592" 0
"ENSMUST00000145650" "ENSMUST00000145650" "Wars2" "ENSMUSG00000004233" "protein_coding" "gap" "chr3-99141189-99187480" "chr3-99148950-99149592" 0
"ENSMUST00000028665" "ENSMUST00000028665" "Patl2" "ENSMUSG00000027233" "protein_coding" "gap" "chr2-122130156-122179094" "chr2-122145695-122146111" 0
"ENSMUST00000020227" "ENSMUST00000020227" "Cry1" "ENSMUSG00000020038" "protein_coding" "gap" "chr10-85157195-85184313" "chr10-85160026-85160681" 0
"ENSMUSE00000861641.1" "ENSMUST00000078019" "Dab2" "ENSMUSG00000022150" "protein_coding" "exon" "chr15-6299788-6299899" "chr15-6018330-6018682" 281105
"ENSMUSE00000553421" "ENSMUST00000137352" "4930517O19Rik" "ENSMUSG00000054391" "processed_transcript" "exon" "chr14-100246082-100246280" "chr14-100328674-100329329" 82393
"ENSMUST00000171647" "ENSMUST00000171647" "Slc6a20a" "ENSMUSG00000036814" "protein_coding" "gap" "chr9-123664694-123678685" "chr9-123676339-123676740" 0
"ENSMUSE00000892717" "ENSMUST00000123127" "AI427809" "ENSMUSG00000086712" "lincRNA" "exon" "chr4-53270079-53270232" "chr4-53311314-53311617" 41081
"ENSMUST00000019726" "ENSMUST00000019726" "Plin3" "ENSMUSG00000024197" "protein_coding" "cds" "chr17-56287794-56287859" "chr17-56287666-56288499" 0
"ENSMUSE00000570238" "ENSMUST00000044009" "Camk1d" "ENSMUSG00000039145" "protein_coding" "exon" "chr2-5714146-5714515" "chr2-5747490-5748048" 32974
"ENSMUST00000171977" "ENSMUST00000171977" "Myzap" "ENSMUSG00000041361" "protein_coding" "gap" "chr9-71564566-71579610" "chr9-71573654-71574496" 0
"ENSMUST00000166723" "ENSMUST00000166723" "Cox16" "ENSMUSG00000091803" "protein_coding" "gap" "chr12-81374508-81474586" "chr12-81402250-81403237" 0
"ENSMUSE00000623758" "ENSMUST00000096418" "A1bg" "ENSMUSG00000022347" "protein_coding" "exon" "chr15-60921223-60921270" "chr15-61161257-61162503" 239986
"ENSMUST00000034034.2" "ENSMUST00000034034" "Isx" "ENSMUSG00000031621" "protein_coding" "utr" "chr8-74892905-74893506" "chr8-74899965-74904164" 6458
"ENSMUST00000041047" "ENSMUST00000041047" "Lnpep" "ENSMUSG00000023845" "protein_coding" "utr" "chr17-17527723-17529748" "chr17-17496736-17497142" 30580
"ENSMUST00000035606" "ENSMUST00000035606" "Ascc3" "ENSMUSG00000038774" "protein_coding" "gap" "chr10-50618272-50637907" "chr10-50625989-50626303" 0
"ENSMUST00000127666" "ENSMUST00000127666" "Chchd3" "ENSMUSG00000053768" "protein_coding" "gap" "chr6-33049425-33059999" "chr6-33051763-33051935" 0
"ENSMUST00000161627" "ENSMUST00000161627" "Mgst2" "ENSMUSG00000074604" "protein_coding" "gap" "chr3-51664611-51676935" "chr3-51670479-51671686" 0
"ENSMUST00000146881" "ENSMUST00000146881" "Etl4" "ENSMUSG00000036617" "protein_coding" "gap" "chr2-20530243-20661897" "chr2-20649717-20650206" 0
"ENSMUSE00001014305" "ENSMUST00000076734" "Scaf8" "ENSMUSG00000046201" "protein_coding" "exon" "chr17-3114972-3115418" "chr17-3053873-3054261" 60710
"ENSMUSE00000758973.1" "ENSMUST00000153153" "Gm12068" "ENSMUSG00000087085" "lincRNA" "exon" "chr11-24426246-24426346" "chr11-24414845-24414999" 11246
"ENSMUST00000149322" "ENSMUST00000149322" "Pccb" "ENSMUSG00000032527" "protein_coding" "cds" "chr9-100985531-100985631" "chr9-100984773-100985572" 0
"ENSMUST00000020017.2" "ENSMUST00000020017" "Aim1" "ENSMUSG00000019866" "protein_coding" "gap" "chr10-43989254-43992454" "chr10-43990660-43990932" 0
"ENSMUST00000111908" "ENSMUST00000111908" "Mmrn2" "ENSMUSG00000041445" "protein_coding" "utr" "chr14-34403296-34404287" "chr14-34406714-34407106" 2426
"ENSMUST00000162618" "ENSMUST00000162618" "Apaf1" "ENSMUSG00000019979" "protein_coding" "gap" "chr10-91039917-91048085" "chr10-91045966-91046229" 0
"ENSMUSE00000955716" "ENSMUST00000177010" "Cers4" "ENSMUSG00000008206" "protein_coding" "exon" "chr8-4493026-4493068" "chr8-4469632-4469921" 23104
"ENSMUST00000111930" "ENSMUST00000111930" "Osbpl6" "ENSMUSG00000042359" "protein_coding" "utr" "chr2-76499257-76499422" "chr2-76498688-76499323" 0
"ENSMUST00000026462" "ENSMUST00000026462" "Hsd17b6" "ENSMUSG00000025396" "protein_coding" "gap" "chr10-127998025-128000561" "chr10-127998962-127999321" 0
"ENSMUST00000109241" "ENSMUST00000109241" "Snx18" "ENSMUSG00000042364" "protein_coding" "utr" "chr13-113592180-113594608" "chr13-113579913-113580767" 11412
"ENSMUSE00000490769.1" "ENSMUST00000079960" "Rpl13-ps3" "ENSMUSG00000059835" "protein_coding" "exon" "chr14-58893506-58894129" "chr14-58507788-58509242" 384263
"ENSMUST00000187512" "ENSMUST00000187512" "Krtap5-3" "ENSMUSG00000046248" "protein_coding" "utr" "chr7-142202499-142203015" "chr7-142205412-142205985" 2396
"ENSMUST00000155791.1" "ENSMUST00000155791" "Dyrk1a" "ENSMUSG00000022897" "protein_coding" "gap" "chr16-94570977-94611418" "chr16-94574215-94574999" 0
"ENSMUSE00001317413" "ENSMUST00000184810" "Gm11214" "ENSMUSG00000099294" "protein_coding" "exon" "chr4-63662359-63663379" "chr4-63684265-63685132" 20885
"ENSMUST00000034017" "ENSMUST00000034017" "Klhl2" "ENSMUSG00000031605" "protein_coding" "gap" "chr8-64779861-64811679" "chr8-64790797-64791906" 0
"ENSMUSE00000610125.1" "ENSMUST00000021490" "Serpina1f" "ENSMUSG00000021081" "protein_coding" "exon" "chr12-103695390-103695529" "chr12-103704828-103706708" 9298
"ENSMUST00000124231" "ENSMUST00000124231" "Sptbn1" "ENSMUSG00000020315" "protein_coding" "gap" "chr11-30154403-30159293" "chr11-30156073-30156548" 0
"ENSMUST00000172303" "ENSMUST00000172303" "Myo18a" "ENSMUSG00000000631" "protein_coding" "gap" "chr11-77853892-77857722" "chr11-77854148-77854668" 0
"ENSMUST00000191275" "ENSMUST00000191275" "Erbb2ip" "ENSMUSG00000021709" "protein_coding" "gap" "chr13-103889286-103920245" "chr13-103909936-103911042" 0
"ENSMUSE00000506886" "ENSMUST00000021630" "Akr1c6" "ENSMUSG00000021210" "protein_coding" "exon" "chr13-4434306-4434474" "chr13-4361477-4361819" 72486
"ENSMUST00000142221" "ENSMUST00000142221" "Irf1" "ENSMUSG00000018899" "protein_coding" "cds" "chr11-53773656-53773724" "chr11-53773424-53776039" 0
"ENSMUST00000057486" "ENSMUST00000057486" "Ankrd46" "ENSMUSG00000048307" "protein_coding" "utr" "chr15-36477668-36479256" "chr15-36475710-36477527" 140
"ENSMUSE00000877531" "ENSMUST00000027429" "2810459M11Rik" "ENSMUSG00000026227" "protein_coding" "exon" "chr1-86045863-86046572" "chr1-86039961-86041479" 4383
"ENSMUST00000079590" "ENSMUST00000079590" "Myo1a" "ENSMUSG00000025401" "protein_coding" "cds" "chr10-127705256-127705369" "chr10-127702117-127705340" 0
"ENSMUSE00001315199.1" "ENSMUST00000184658" "Gm19569" "ENSMUSG00000099094" "processed_transcript" "exon" "chr9-77545730-77546467" "chr9-77555927-77557066" 9459
"ENSMUSE00000846927" "ENSMUST00000157792" "Gm24238" "ENSMUSG00000088417" "rRNA" "exon" "chr18-19856885-19856982" "chr18-19524027-19524835" 332049
"ENSMUST00000079703" "ENSMUST00000079703" "Nsmce2" "ENSMUSG00000059586" "protein_coding" "gap" "chr15-59455467-59591696" "chr15-59541871-59542228" 0
"ENSMUST00000156263" "ENSMUST00000156263" "Rad23b" "ENSMUSG00000028426" "protein_coding" "gap" "chr4-55350251-55366776" "chr4-55356037-55356438" 0
"ENSMUST00000183274" "ENSMUST00000183274" "Xpnpep1" "ENSMUSG00000025027" "protein_coding" "gap" "chr19-53025384-53032008" "chr19-53028115-53028668" 0
"ENSMUSE00000691907" "ENSMUST00000112502" "Tank" "ENSMUSG00000064289" "protein_coding" "exon" "chr2-61578585-61578693" "chr2-61346272-61346855" 231729
"ENSMUST00000032518.1" "ENSMUST00000032518" "Clec2h" "ENSMUSG00000030364" "protein_coding" "cds" "chr6-128662442-128662532" "chr6-128661187-128662956" 0
"ENSMUST00000022986.1" "ENSMUST00000022986" "Fbxo32" "ENSMUSG00000022358" "protein_coding" "cds" "chr15-58207955-58208067" "chr15-58207798-58208423" 0
"ENSMUSE00000848068" "ENSMUST00000158933" "Gm24174" "ENSMUSG00000089558" "rRNA" "exon" "chr6-140166535-140166645" "chr6-140193735-140194697" 27089
"ENSMUST00000162863" "ENSMUST00000162863" "Mapk4" "ENSMUSG00000024558" "protein_coding" "gap" "chr18-73971277-74063923" "chr18-74014258-74014892" 0
"ENSMUST00000169862" "ENSMUST00000169862" "Taf4b" "ENSMUSG00000054321" "protein_coding" "gap" "chr18-14859277-14897963" "chr18-14861981-14862026" 0
"ENSMUSE00000686409" "ENSMUST00000045972" "Slc5a12" "ENSMUSG00000041644" "protein_coding" "exon" "chr2-110597298-110597940" "chr2-110586734-110587075" 10222
"ENSMUST00000148106" "ENSMUST00000148106" "Nr3c2" "ENSMUSG00000031618" "protein_coding" "gap" "chr8-76910029-77085526" "chr8-77056740-77057160" 0
"ENSMUST00000106437" "ENSMUST00000106437" "Hs3st4" "ENSMUSG00000078591" "protein_coding" "utr" "chr7-124397463-124398989" "chr7-124422169-124422703" 23179
"ENSMUST00000142569" "ENSMUST00000142569" "2310005A03Rik" "ENSMUSG00000087254" "lincRNA" "gap" "chr2-155099236-155100027" "chr2-155098803-155102257" 0
"ENSMUSE00000809816" "ENSMUST00000146623" "Gpd1l" "ENSMUSG00000050627" "protein_coding" "exon" "chr9-114933671-114933987" "chr9-114944022-114945053" 10034
"ENSMUST00000028259" "ENSMUST00000028259" "Ifih1" "ENSMUSG00000026896" "protein_coding" "utr" "chr2-62595798-62597908" "chr2-62589308-62590859" 4938
"ENSMUST00000044451" "ENSMUST00000044451" "Naaladl1" "ENSMUSG00000054999" "protein_coding" "cds" "chr19-6106086-6106258" "chr19-6104254-6106342" 0
"ENSMUST00000079323" "ENSMUST00000079323" "Mctp2" "ENSMUSG00000032776" "protein_coding" "utr" "chr7-72077830-72080788" "chr7-71960665-71961306" 116523
"ENSMUSE00000598905" "ENSMUST00000094715" "Grxcr1" "ENSMUSG00000068082" "protein_coding" "exon" "chr5-68031835-68032289" "chr5-68004435-68004878" 26956
"ENSMUST00000127935" "ENSMUST00000127935" "Mrvi1" "ENSMUSG00000005611" "protein_coding" "cds" "chr7-110878142-110878261" "chr7-110877887-110878352" 0
"ENSMUST00000103194" "ENSMUST00000103194" "Car4" "ENSMUSG00000000805" "protein_coding" "cds" "chr11-84957887-84957941" "chr11-84957542-84960316" 0
"ENSMUST00000178667" "ENSMUST00000178667" "1700021P04Rik" "ENSMUSG00000096796" "protein_coding" "utr" "chr19-24066279-24066452" "chr19-24072128-24073036" 5675
"ENSMUSE00000665657" "ENSMUST00000105287" "Dcn" "ENSMUSG00000019929" "protein_coding" "exon" "chr10-97479500-97479789" "chr10-97158522-97159187" 320312
"ENSMUSE00000521320" "ENSMUST00000163265" "Arhgap19" "ENSMUSG00000025154" "protein_coding" "exon" "chr19-41801972-41802084" "chr19-41816272-41816963" 14187
"ENSMUST00000148910" "ENSMUST00000148910" "Tmcc3" "ENSMUSG00000020023" "protein_coding" "gap" "chr10-94551027-94578422" "chr10-94556970-94557358" 0
"ENSMUST00000034034.3" "ENSMUST00000034034" "Isx" "ENSMUSG00000031621" "protein_coding" "utr" "chr8-74892905-74893506" "chr8-74896060-74898091" 2553
"ENSMUST00000169020" "ENSMUST00000169020" "Glg1" "ENSMUSG00000003316" "protein_coding" "gap" "chr8-111201559-111258770" "chr8-111246250-111246723" 0
"ENSMUSE00000642479" "ENSMUST00000061617" "Zfp280b" "ENSMUSG00000049764" "protein_coding" "exon" "chr10-76032654-76032749" "chr10-76021672-76022169" 10484
"ENSMUST00000077925" "ENSMUST00000077925" "Unc5b" "ENSMUSG00000020099" "protein_coding" "cds" "chr10-60769108-60769257" "chr10-60766987-60769131" 0
"ENSMUST00000152389" "ENSMUST00000152389" "Ccdc63" "ENSMUSG00000043036" "protein_coding" "gap" "chr5-122113209-122116809" "chr5-122115190-122115586" 0
"ENSMUST00000172780" "ENSMUST00000172780" "Rfc1" "ENSMUSG00000029191" "protein_coding" "gap" "chr5-65278821-65279456" "chr5-65278973-65279250" 0
"ENSMUSE00000279062" "ENSMUST00000037923" "Rbm24" "ENSMUSG00000038132" "protein_coding" "exon" "chr13-46418300-46419198" "chr13-46365322-46365705" 52594
"ENSMUST00000122427" "ENSMUST00000122427" "Slc12a8" "ENSMUSG00000035506" "protein_coding" "gap" "chr16-33590366-33606165" "chr16-33594031-33596376" 0
"ENSMUSE00000425987" "ENSMUST00000041761" "Prss23" "ENSMUSG00000039405" "protein_coding" "exon" "chr7-89517447-89517586" "chr7-89519377-89520004" 1790
"ENSMUST00000111651" "ENSMUST00000111651" "Tcf7l2" "ENSMUSG00000024985" "protein_coding" "cds" "chr19-55863418-55863561" "chr19-55861616-55864063" 0
"ENSMUST00000187319" "ENSMUST00000187319" "Kdsr" "ENSMUSG00000009905" "protein_coding" "gap" "chr1-106755534-106759543" "chr1-106756332-106757139" 0
"ENSMUST00000014505.1" "ENSMUST00000014505" "Mertk" "ENSMUSG00000014361" "protein_coding" "gap" "chr2-128699104-128729185" "chr2-128709981-128711228" 0
"ENSMUSE00000466275.1" "ENSMUST00000032309" "Ybx3" "ENSMUSG00000030189" "protein_coding" "exon" "chr6-131388018-131388450" "chr6-131392556-131393250" 4105
"ENSMUSE00001318418" "ENSMUST00000189929" "2810407A14Rik" "ENSMUSG00000055972" "lincRNA" "exon" "chr16-87838025-87839293" "chr16-87861645-87862198" 22351
"ENSMUST00000099078" "ENSMUST00000099078" "Arfgef2" "ENSMUSG00000074582" "protein_coding" "cds" "chr2-166859263-166859374" "chr2-166859188-166859742" 0
"ENSMUST00000170327" "ENSMUST00000170327" "Ezh2" "ENSMUSG00000029687" "protein_coding" "gap" "chr6-47558295-47576535" "chr6-47559255-47559539" 0
"ENSMUST00000162658" "ENSMUST00000162658" "Irf8" "ENSMUSG00000041515" "protein_coding" "cds" "chr8-120753353-120753478" "chr8-120753365-120753964" 0
"ENSMUST00000164202" "ENSMUST00000164202" "Rbm20" "ENSMUSG00000043639" "protein_coding" "gap" "chr19-53677593-53813247" "chr19-53760177-53760852" 0
"ENSMUST00000137333" "ENSMUST00000137333" "a" "ENSMUSG00000027596" "protein_coding" "gap" "chr2-154791549-154951193" "chr2-154899018-154899809" 0
"ENSMUST00000187479" "ENSMUST00000187479" "1700025H01Rik" "ENSMUSG00000101888" "lincRNA" "gap" "chr16-30195250-30199931" "chr16-30194719-30195420" 0
"ENSMUSE00000872940" "ENSMUST00000171380" "Gm17337" "ENSMUSG00000091430" "lincRNA" "exon" "chr12-12792920-12794285" "chr12-12812896-12813460" 18610
"ENSMUSE00000382479" "ENSMUST00000032330" "Emp1" "ENSMUSG00000030208" "protein_coding" "exon" "chr6-135362931-135363102" "chr6-135347554-135348051" 14879
"ENSMUST00000151689" "ENSMUST00000151689" "Magt1" "ENSMUSG00000031232" "protein_coding" "gap" "chrX-105979481-105983709" "chrX-105981451-105981807" 0
"ENSMUST00000164190" "ENSMUST00000164190" "Nf2" "ENSMUSG00000009073" "protein_coding" "cds" "chr11-4806254-4806336" "chr11-4805927-4806743" 0
"ENSMUST00000145908" "ENSMUST00000145908" "Sdk1" "ENSMUSG00000039683" "protein_coding" "gap" "chr5-141793062-141936043" "chr5-141857527-141858546" 0
"ENSMUSE00000934838" "ENSMUST00000174338" "Gm20544" "ENSMUSG00000092569" "processed_transcript" "exon" "chr18-75365332-75365862" "chr18-75356797-75358632" 6699
"ENSMUST00000171289.1" "ENSMUST00000171289" "Camk2d" "ENSMUSG00000053819" "protein_coding" "gap" "chr3-126599161-126684659" "chr3-126606274-126608324" 0
"ENSMUST00000161490" "ENSMUST00000161490" "Prkg2" "ENSMUSG00000029334" "protein_coding" "utr" "chr5-98929773-98932009" "chr5-98917839-98919061" 10711
"ENSMUSE00000468671.1" "ENSMUST00000035732" "Tekt3" "ENSMUSG00000042189" "protein_coding" "exon" "chr11-63061654-63061777" "chr11-63041586-63042081" 19572
"ENSMUST00000037528" "ENSMUST00000037528" "Gdpd5" "ENSMUSG00000035314" "protein_coding" "gap" "chr7-99387189-99410408" "chr7-99403151-99403573" 0
"ENSMUST00000109475" "ENSMUST00000109475" "Gm826" "ENSMUSG00000074623" "protein_coding" "utr" "chr2-160311393-160311860" "chr2-160223231-160223901" 87491
"ENSMUST00000112214" "ENSMUST00000112214" "Gltp" "ENSMUSG00000011884" "protein_coding" "cds" "chr5-114690759-114690861" "chr5-114689654-114691534" 0
"ENSMUST00000060232" "ENSMUST00000060232" "Rab2a" "ENSMUSG00000047187" "protein_coding" "gap" "chr4-8582494-8604373" "chr4-8589187-8589669" 0
"ENSMUST00000180792.1" "ENSMUST00000180792" "Snx29" "ENSMUSG00000071669" "protein_coding" "gap" "chr16-11367802-11395218" "chr16-11369545-11370629" 0
"ENSMUSE00001191792" "ENSMUST00000181815" "Gm26834" "ENSMUSG00000097307" "lincRNA" "exon" "chr16-29811058-29811300" "chr16-29782117-29783200" 27857
"ENSMUST00000079491" "ENSMUST00000079491" "Sez6l" "ENSMUSG00000058153" "protein_coding" "gap" "chr5-112475587-112576771" "chr5-112498901-112500603" 0
"ENSMUST00000171647.1" "ENSMUST00000171647" "Slc6a20a" "ENSMUSG00000036814" "protein_coding" "cds" "chr9-123640568-123640727" "chr9-123640088-123640794" 0
"ENSMUST00000181366" "ENSMUST00000181366" "1810046K07Rik" "ENSMUSG00000036027" "protein_coding" "cds" "chr9-51291547-51291845" "chr9-51290880-51291677" 0
"ENSMUST00000121744.1" "ENSMUST00000121744" "Tmc5" "ENSMUSG00000030650" "protein_coding" "gap" "chr7-118628843-118638128" "chr7-118629775-118630182" 0
"ENSMUST00000096904" "ENSMUST00000096904" "Reg3b" "ENSMUSG00000071356" "protein_coding" "cds" "chr6-78371205-78371280" "chr6-78370425-78371262" 0
"ENSMUST00000064139.1" "ENSMUST00000064139" "Ppap2b" "ENSMUSG00000028517" "protein_coding" "gap" "chr4-105219505-105230896" "chr4-105220828-105221261" 0
"ENSMUSE00000861641.2" "ENSMUST00000078019" "Dab2" "ENSMUSG00000022150" "protein_coding" "exon" "chr15-6299788-6299899" "chr15-6244358-6244716" 55071
"ENSMUST00000155634" "ENSMUST00000155634" "Slc2a9" "ENSMUSG00000005107" "protein_coding" "gap" "chr5-38483386-38501958" "chr5-38498134-38499226" 0
"ENSMUST00000140976" "ENSMUST00000140976" "Wdtc1" "ENSMUSG00000037622" "protein_coding" "gap" "chr4-133323975-133327142" "chr4-133326488-133327017" 0
"ENSMUSE00000673943" "ENSMUST00000010451" "Tmem86a" "ENSMUSG00000010307" "protein_coding" "exon" "chr7-47050640-47050801" "chr7-47042054-47042792" 7847
"ENSMUSE00000405198" "ENSMUST00000032258" "Clec2e" "ENSMUSG00000030155" "protein_coding" "exon" "chr6-129100786-129100903" "chr6-129102860-129103335" 1956
"ENSMUST00000048655" "ENSMUST00000048655" "Dusp10" "ENSMUSG00000039384" "protein_coding" "utr" "chr1-184074524-184075636" "chr1-184160930-184161032" 85293
"ENSMUSE00001091147" "ENSMUST00000073201" "Zfp958" "ENSMUSG00000058748" "protein_coding" "exon" "chr8-4625840-4625966" "chr8-4602001-4602316" 23523
"ENSMUST00000150889" "ENSMUST00000150889" "Gm16046" "ENSMUSG00000085705" "processed_transcript" "gap" "chr17-13680185-13683177" "chr17-13682396-13684295" 0
"ENSMUST00000153657" "ENSMUST00000153657" "Myo7a" "ENSMUSG00000030761" "protein_coding" "cds" "chr7-98106992-98107105" "chr7-98102948-98107020" 0
"ENSMUST00000060336" "ENSMUST00000060336" "Fgf4" "ENSMUSG00000050917" "protein_coding" "utr" "chr7-144862942-144865243" "chr7-144867170-144867577" 1926
"ENSMUST00000109691.1" "ENSMUST00000109691" "Rapgef5" "ENSMUSG00000041992" "protein_coding" "gap" "chr12-117595308-117613380" "chr12-117599933-117600189" 0
"ENSMUSE00000133397" "ENSMUST00000023840" "Cxcl13" "ENSMUSG00000023078" "protein_coding" "exon" "chr5-95956928-95957031" "chr5-95903034-95903539" 53388
"ENSMUST00000046389.1" "ENSMUST00000046389" "Rbm45" "ENSMUSG00000042369" "protein_coding" "utr" "chr2-76383455-76383768" "chr2-76394523-76395233" 10754
"ENSMUST00000154989.1" "ENSMUST00000154989" "Mfhas1" "ENSMUSG00000070056" "protein_coding" "gap" "chr8-35607425-35664667" "chr8-35633283-35633787" 0
"ENSMUST00000050914" "ENSMUST00000050914" "Gm9857" "ENSMUSG00000051638" "protein_coding" "cds" "chr3-108940053-108940445" "chr3-108925688-108926714" 13338
"ENSMUSE00000574067.2" "ENSMUST00000020107" "Atp2b1" "ENSMUSG00000019943" "protein_coding" "exon" "chr10-98915152-98915371" "chr10-98864612-98865211" 49940
"ENSMUST00000186621" "ENSMUST00000186621" "Nmnat2" "ENSMUSG00000042751" "protein_coding" "gap" "chr1-152967977-153073796" "chr1-152976161-152976546" 0
"ENSMUST00000069486" "ENSMUST00000069486" "Gemin6" "ENSMUSG00000055760" "protein_coding" "utr" "chr17-80228114-80228497" "chr17-80230896-80231673" 2398
"ENSMUSE00001021481" "ENSMUST00000164067" "Cby3" "ENSMUSG00000050087" "protein_coding" "exon" "chr11-50354462-50354479" "chr11-50351922-50352663" 1798
"ENSMUST00000035336.1" "ENSMUST00000035336" "Il17rd" "ENSMUSG00000040717" "protein_coding" "utr" "chr14-27101387-27107286" "chr14-27164553-27165169" 57266
"ENSMUSE00000118201" "ENSMUST00000021938" "Aaed1" "ENSMUSG00000021482" "protein_coding" "exon" "chr13-64312493-64312710" "chr13-64335477-64336226" 22766
"ENSMUSE00000876245.1" "ENSMUST00000046266" "Elmsan1" "ENSMUSG00000042507" "protein_coding" "exon" "chr12-84218775-84218881" "chr12-84225644-84227262" 6762
"ENSMUST00000070892" "ENSMUST00000070892" "Dsg3" "ENSMUSG00000056632" "protein_coding" "utr" "chr18-20540256-20541310" "chr18-20543630-20544288" 2319
"ENSMUSE00000877476" "ENSMUST00000072632" "Vmn1r192" "ENSMUSG00000099787" "protein_coding" "exon" "chr13-22187146-22188048" "chr13-22202975-22203524" 14926
"ENSMUST00000112644" "ENSMUST00000112644" "3110009E18Rik" "ENSMUSG00000026388" "protein_coding" "gap" "chr1-120121218-120150602" "chr1-120140005-120140759" 0
"ENSMUST00000100737" "ENSMUST00000100737" "P2rx7" "ENSMUSG00000029468" "protein_coding" "cds" "chr5-122680807-122681304" "chr5-122680474-122680813" 0
"ENSMUST00000020315" "ENSMUST00000020315" "Cand1" "ENSMUSG00000020114" "protein_coding" "utr" "chr10-119199255-119202980" "chr10-119169670-119169988" 29266
"ENSMUST00000047524.1" "ENSMUST00000047524" "Thada" "ENSMUSG00000024251" "protein_coding" "gap" "chr17-84310056-84334025" "chr17-84328475-84328823" 0
"ENSMUST00000178065" "ENSMUST00000178065" "Gm4791" "ENSMUSG00000094893" "protein_coding" "cds" "chr9-47003299-47003338" "chr9-47076573-47078432" 73234
"ENSMUST00000166250" "ENSMUST00000166250" "Zfp710" "ENSMUSG00000048897" "protein_coding" "gap" "chr7-80024987-80081048" "chr7-80055979-80058526" 0
"ENSMUSE00000337241" "ENSMUST00000001724" "Ddx18" "ENSMUSG00000001674" "protein_coding" "exon" "chr1-121567791-121567989" "chr1-121605366-121605530" 37376
"ENSMUST00000181301.1" "ENSMUST00000181301" "Gm26904" "ENSMUSG00000097560" "lincRNA" "gap" "chr17-46599953-46823549" "chr17-46699187-46699661" 0
"ENSMUSE00000571588" "ENSMUST00000091734" "Vmn1r197" "ENSMUSG00000069294" "protein_coding" "exon" "chr13-22327911-22328807" "chr13-22317321-22317712" 10198
"ENSMUST00000038824" "ENSMUST00000038824" "Cyp24a1" "ENSMUSG00000038567" "protein_coding" "utr" "chr2-170482708-170484342" "chr2-170461579-170462395" 20312
"ENSMUST00000088386" "ENSMUST00000088386" "Slc15a1" "ENSMUSG00000025557" "protein_coding" "gap" "chr14-121491691-121505218" "chr14-121502115-121502560" 0
"ENSMUST00000024944" "ENSMUST00000024944" "Slc3a1" "ENSMUSG00000024131" "protein_coding" "gap" "chr17-85037296-85046638" "chr17-85046062-85046492" 0
"ENSMUST00000035776" "ENSMUST00000035776" "Dnttip2" "ENSMUSG00000039756" "protein_coding" "utr" "chr3-122285151-122285269" "chr3-122348620-122349144" 63350
"ENSMUST00000040489" "ENSMUST00000040489" "Trpm6" "ENSMUSG00000024727" "protein_coding" "gap" "chr19-18819191-18823332" "chr19-18819858-18820505" 0
"ENSMUST00000030709" "ENSMUST00000030709" "Smpdl3b" "ENSMUSG00000028885" "protein_coding" "gap" "chr4-132746692-132756984" "chr4-132747366-132749270" 0
"ENSMUSE00000480460" "ENSMUST00000003870" "Mxi1" "ENSMUSG00000025025" "protein_coding" "exon" "chr19-53310506-53310973" "chr19-53305223-53306217" 4288
"ENSMUST00000129819" "ENSMUST00000129819" "Nphp3" "ENSMUSG00000032558" "protein_coding" "gap" "chr9-104042697-104153461" "chr9-104082085-104082477" 0
"ENSMUST00000102594" "ENSMUST00000102594" "1110051M20Rik" "ENSMUSG00000040591" "protein_coding" "gap" "chr2-91284321-91304748" "chr2-91287520-91288036" 0
"ENSMUSE00001100029.1" "ENSMUST00000181851" "Gm26651" "ENSMUSG00000097495" "lincRNA" "exon" "chr13-51974498-51976583" "chr13-52041797-52042503" 65213
"ENSMUST00000117537" "ENSMUST00000117537" "Fbxl2" "ENSMUSG00000032507" "protein_coding" "cds" "chr9-113978833-113978940" "chr9-113978557-113979387" 0
"ENSMUST00000066058.1" "ENSMUST00000066058" "Mapkbp1" "ENSMUSG00000033902" "protein_coding" "gap" "chr2-119973169-119998481" "chr2-119992254-119992767" 0
"ENSMUST00000024011" "ENSMUST00000024011" "Kcnk5" "ENSMUSG00000023243" "protein_coding" "utr" "chr14-20140058-20141582" "chr14-20115880-20116731" 23326
"ENSMUSE00000842959" "ENSMUST00000156873" "Chil1" "ENSMUSG00000064246" "protein_coding" "exon" "chr1-134182176-134182275" "chr1-134168438-134169451" 12724
"ENSMUSE00000727765" "ENSMUST00000052915" "Axin2" "ENSMUSG00000000142" "protein_coding" "exon" "chr11-108920349-108920561" "chr11-108906434-108907516" 12832
