"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000044113.1" "ENSMUST00000044113" "Ago2" "ENSMUSG00000036698" "protein_coding" "gap" "chr15-73138114-73146369" "chr15-73140193-73140878" 0
"ENSMUST00000106677" "ENSMUST00000106677" "Prkar1a" "ENSMUSG00000020612" "protein_coding" "utr" "chr11-109650441-109650624" "chr11-109650084-109652036" 0
"ENSMUST00000115542" "ENSMUST00000115542" "Asns" "ENSMUSG00000029752" "protein_coding" "utr" "chr6-7675169-7675314" "chr6-7660693-7661948" 13220
"ENSMUST00000168092" "ENSMUST00000168092" "Rasgef1b" "ENSMUSG00000029333" "protein_coding" "utr" "chr5-99217426-99218773" "chr5-99202302-99203905" 13520
"ENSMUST00000025830" "ENSMUST00000025830" "Apba1" "ENSMUSG00000024897" "protein_coding" "utr" "chr19-23758876-23759091" "chr19-23757968-23759850" 0
"ENSMUST00000060148" "ENSMUST00000060148" "Hivep1" "ENSMUSG00000021366" "protein_coding" "gap" "chr13-42055543-42123159" "chr13-42102691-42103561" 0
"ENSMUST00000181217" "ENSMUST00000181217" "Metap2" "ENSMUSG00000036112" "protein_coding" "cds" "chr10-93889538-93889688" "chr10-93888793-93890239" 0
"ENSMUSE00001170482" "ENSMUST00000181144" "Gm26863" "ENSMUSG00000097645" "lincRNA" "exon" "chr15-38385961-38386300" "chr15-38420778-38421228" 34477
"ENSMUST00000084621" "ENSMUST00000084621" "Tbc1d2" "ENSMUSG00000039813" "protein_coding" "cds" "chr4-46620447-46620821" "chr4-46619896-46621241" 0
"ENSMUST00000153478" "ENSMUST00000153478" "Mbp" "ENSMUSG00000041607" "protein_coding" "gap" "chr18-82554751-82561777" "chr18-82559198-82559570" 0
"ENSMUST00000091560" "ENSMUST00000091560" "2010111I01Rik" "ENSMUSG00000021458" "protein_coding" "gap" "chr13-63240332-63282141" "chr13-63278022-63279393" 0
"ENSMUST00000162022" "ENSMUST00000162022" "Glis3" "ENSMUSG00000052942" "protein_coding" "utr" "chr19-28679596-28680077" "chr19-28677761-28680510" 0
"ENSMUST00000106233" "ENSMUST00000106233" "Baiap2" "ENSMUSG00000025372" "protein_coding" "cds" "chr11-119943195-119943248" "chr11-119941815-119943852" 0
"ENSMUST00000109445" "ENSMUST00000109445" "Ptprt" "ENSMUSG00000053141" "protein_coding" "gap" "chr2-161534595-161547283" "chr2-161543820-161544275" 0
"ENSMUSE00000746965" "ENSMUST00000150175" "Eno1" "ENSMUSG00000063524" "protein_coding" "exon" "chr4-150236721-150236871" "chr4-150228632-150229133" 7587
"ENSMUST00000131183" "ENSMUST00000131183" "Uevld" "ENSMUSG00000043262" "protein_coding" "utr" "chr7-46934883-46935040" "chr7-46934898-46935029" 0
"ENSMUST00000154123" "ENSMUST00000154123" "Agbl4" "ENSMUSG00000061298" "protein_coding" "gap" "chr4-111617283-111656325" "chr4-111626436-111626836" 0
"ENSMUST00000161753" "ENSMUST00000161753" "Wwox" "ENSMUSG00000004637" "protein_coding" "gap" "chr8-114489005-114513571" "chr8-114504933-114505985" 0
"ENSMUST00000188994" "ENSMUST00000188994" "Zfhx3" "ENSMUSG00000038872" "protein_coding" "gap" "chr8-108704236-108800194" "chr8-108722857-108723660" 0
"ENSMUST00000174530" "ENSMUST00000174530" "Gm21989" "ENSMUSG00000090370" "processed_transcript" "gap" "chr12-21085786-21168203" "chr12-21119578-21119897" 0
"ENSMUST00000163272" "ENSMUST00000163272" "Suz12" "ENSMUSG00000017548" "protein_coding" "cds" "chr11-79993320-79993599" "chr11-79992370-79994052" 0
"ENSMUST00000102840" "ENSMUST00000102840" "Ass1" "ENSMUSG00000076441" "protein_coding" "gap" "chr2-31470340-31474706" "chr2-31474174-31474363" 0
"ENSMUST00000067476" "ENSMUST00000067476" "Spcs3" "ENSMUSG00000054408" "protein_coding" "utr" "chr8-54520433-54523262" "chr8-54508523-54509811" 10621
"ENSMUST00000147270" "ENSMUST00000147270" "Casz1" "ENSMUSG00000028977" "protein_coding" "gap" "chr4-148901744-148928996" "chr4-148913592-148915262" 0
"ENSMUST00000167766" "ENSMUST00000167766" "Zdhhc2" "ENSMUSG00000039470" "protein_coding" "cds" "chr8-40424043-40424169" "chr8-40423065-40425224" 0
"ENSMUST00000027752" "ENSMUST00000027752" "Lamc1" "ENSMUSG00000026478" "protein_coding" "cds" "chr1-153332128-153332539" "chr1-153331797-153334266" 0
"ENSMUST00000151491" "ENSMUST00000151491" "Kalrn" "ENSMUSG00000061751" "protein_coding" "gap" "chr16-34314361-34332123" "chr16-34329623-34329941" 0
"ENSMUST00000136555" "ENSMUST00000136555" "9030622O22Rik" "ENSMUSG00000086141" "lincRNA" "gap" "chr2-147988866-148040140" "chr2-147992845-147994191" 0
"ENSMUST00000053094" "ENSMUST00000053094" "Fam188b" "ENSMUSG00000038022" "protein_coding" "cds" "chr6-55203507-55203569" "chr6-55202920-55204040" 0
"ENSMUST00000061274.1" "ENSMUST00000061274" "Gpr156" "ENSMUSG00000046961" "protein_coding" "gap" "chr16-37948352-37978658" "chr16-37956183-37957110" 0
"ENSMUST00000137070.1" "ENSMUST00000137070" "Gdap1l1" "ENSMUSG00000017943" "protein_coding" "gap" "chr2-163438726-163446033" "chr2-163443579-163444162" 0
"ENSMUST00000113028" "ENSMUST00000113028" "1190002N15Rik" "ENSMUSG00000045414" "protein_coding" "utr" "chr9-94517864-94520314" "chr9-94455909-94456744" 61119
"ENSMUST00000110853" "ENSMUST00000110853" "Pak6" "ENSMUSG00000074923" "protein_coding" "cds" "chr2-118694515-118694640" "chr2-118693187-118694678" 0
"ENSMUST00000145734" "ENSMUST00000145734" "Prrg2" "ENSMUSG00000007837" "protein_coding" "cds" "chr7-45060741-45060825" "chr7-45060632-45063120" 0
"ENSMUST00000043520" "ENSMUST00000043520" "Fbxo25" "ENSMUSG00000038365" "protein_coding" "gap" "chr8-13929441-13931181" "chr8-13930458-13930706" 0
"ENSMUSE00000266601" "ENSMUST00000029273" "Il21" "ENSMUSG00000027718" "protein_coding" "exon" "chr3-37232419-37232618" "chr3-37259798-37259864" 27179
"ENSMUSE00000437529" "ENSMUST00000030121" "B4galt1" "ENSMUSG00000028413" "protein_coding" "exon" "chr4-40853391-40854005" "chr4-40873989-40876126" 19983
"ENSMUST00000174418" "ENSMUST00000174418" "Mtmr12" "ENSMUSG00000039458" "protein_coding" "gap" "chr15-12205280-12230273" "chr15-12225412-12226429" 0
"ENSMUST00000191124.1" "ENSMUST00000191124" "Park2" "ENSMUSG00000023826" "protein_coding" "gap" "chr17-11854877-12004044" "chr17-11993314-11993652" 0
"ENSMUST00000080371.1" "ENSMUST00000080371" "Mtss1" "ENSMUSG00000022353" "protein_coding" "gap" "chr15-59058423-59081455" "chr15-59070645-59071566" 0
"ENSMUST00000110366" "ENSMUST00000110366" "Zfp661" "ENSMUSG00000034800" "protein_coding" "utr" "chr2-127574662-127576934" "chr2-127559294-127559667" 14994
"ENSMUST00000195708" "ENSMUST00000195708" "Rapgef2" "ENSMUSG00000062232" "protein_coding" "gap" "chr3-79175050-79195934" "chr3-79177659-79177920" 0
"ENSMUST00000024660" "ENSMUST00000024660" "Smoc2" "ENSMUSG00000023886" "protein_coding" "utr" "chr17-14403513-14404790" "chr17-14531625-14532483" 126834
"ENSMUST00000029740" "ENSMUST00000029740" "Rnf115" "ENSMUSG00000028098" "protein_coding" "gap" "chr3-96775842-96783647" "chr3-96777148-96777290" 0
"ENSMUSE00000482535" "ENSMUST00000043815" "Nup205" "ENSMUSG00000038759" "protein_coding" "exon" "chr6-35177430-35177659" "chr6-35158679-35158712" 18717
"ENSMUST00000190247.2" "ENSMUST00000190247" "Ptprn2" "ENSMUSG00000056553" "protein_coding" "gap" "chr12-117022869-117161593" "chr12-117152126-117152610" 0
"ENSMUST00000194921.1" "ENSMUST00000194921" "Cacnb2" "ENSMUSG00000057914" "protein_coding" "gap" "chr2-14824307-14874769" "chr2-14854170-14854181" 0
"ENSMUST00000189022" "ENSMUST00000189022" "Prrxl1" "ENSMUSG00000041730" "protein_coding" "utr" "chr14-32599408-32599546" "chr14-32599347-32599922" 0
"ENSMUST00000167998" "ENSMUST00000167998" "Gba" "ENSMUSG00000028048" "protein_coding" "utr" "chr3-89203192-89203360" "chr3-89202639-89203304" 0
"ENSMUSE00001328349" "ENSMUST00000188418" "1700007F19Rik" "ENSMUSG00000100666" "lincRNA" "exon" "chr3-58141707-58142886" "chr3-58056713-58057179" 84527
"ENSMUSE00001203461" "ENSMUST00000181731" "C130060C02Rik" "ENSMUSG00000097557" "lincRNA" "exon" "chr19-16010100-16010912" "chr19-16063850-16064552" 52937
"ENSMUST00000064174" "ENSMUST00000064174" "Cemip" "ENSMUSG00000052353" "protein_coding" "utr" "chr7-84086258-84086502" "chr7-84086240-84086992" 0
"ENSMUSE00001148048.1" "ENSMUST00000180519" "F630040K05Rik" "ENSMUSG00000097727" "lincRNA" "exon" "chr17-45786109-45788594" "chr17-45883977-45886698" 95382
"ENSMUST00000128873" "ENSMUST00000128873" "Gmpr" "ENSMUSG00000000253" "protein_coding" "cds" "chr13-45539025-45539067" "chr13-45538870-45539643" 0
"ENSMUST00000169826" "ENSMUST00000169826" "Rps24" "ENSMUSG00000025290" "protein_coding" "cds" "chr14-24490756-24490758" "chr14-24490342-24491554" 0
"ENSMUSE00000973313" "ENSMUST00000072713" "Zfp108" "ENSMUSG00000030486" "protein_coding" "exon" "chr7-24257644-24257658" "chr7-24254010-24255004" 2639
"ENSMUST00000077985" "ENSMUST00000077985" "Gpbar1" "ENSMUSG00000064272" "protein_coding" "cds" "chr1-74278600-74279589" "chr1-74276893-74279401" 0
"ENSMUST00000186258" "ENSMUST00000186258" "C030007H22Rik" "ENSMUSG00000099938" "lincRNA" "gap" "chr1-89361990-89406033" "chr1-89364556-89365090" 0
"ENSMUST00000044113.2" "ENSMUST00000044113" "Ago2" "ENSMUSG00000036698" "protein_coding" "gap" "chr15-73146566-73184760" "chr15-73152283-73155011" 0
"ENSMUST00000038562" "ENSMUST00000038562" "Spsb1" "ENSMUSG00000039911" "protein_coding" "utr" "chr4-149896283-149898213" "chr4-149857697-149858095" 38187
"ENSMUST00000124096.2" "ENSMUST00000124096" "Fgfr2" "ENSMUSG00000030849" "protein_coding" "gap" "chr7-130172940-133081756" "chr7-132555961-132556523" 0
"ENSMUST00000190247.3" "ENSMUST00000190247" "Ptprn2" "ENSMUSG00000056553" "protein_coding" "cds" "chr12-116485865-116485973" "chr12-116483268-116487177" 0
"ENSMUST00000067215" "ENSMUST00000067215" "Arfgap3" "ENSMUSG00000054277" "protein_coding" "utr" "chr15-83299740-83300684" "chr15-83296944-83297637" 2102
"ENSMUSE00000769039" "ENSMUST00000130657" "E230016M11Rik" "ENSMUSG00000087231" "processed_transcript" "exon" "chr6-67079903-67080654" "chr6-67088726-67090346" 8071
"ENSMUST00000022228" "ENSMUST00000022228" "Cwc27" "ENSMUSG00000021715" "protein_coding" "gap" "chr13-104631739-104658028" "chr13-104636151-104636343" 0
"ENSMUST00000150459" "ENSMUST00000150459" "1500009L16Rik" "ENSMUSG00000087651" "protein_coding" "utr" "chr10-83761918-83762761" "chr10-83819633-83820005" 56871
"ENSMUST00000100554" "ENSMUST00000100554" "Tmem92" "ENSMUSG00000075610" "protein_coding" "utr" "chr11-94777217-94778646" "chr11-94762741-94763262" 13954
"ENSMUSE00001331926" "ENSMUST00000187233" "1700012I11Rik" "ENSMUSG00000102069" "lincRNA" "exon" "chr15-67226769-67227080" "chr15-67174488-67177614" 49154
"ENSMUSE00000988061" "ENSMUST00000121337" "Serpina3f" "ENSMUSG00000066363" "protein_coding" "exon" "chr12-104214544-104214620" "chr12-104184208-104184833" 29710
"ENSMUST00000102517" "ENSMUST00000102517" "Dll4" "ENSMUSG00000027314" "protein_coding" "cds" "chr2-119327063-119327120" "chr2-119323916-119327418" 0
"ENSMUST00000153926" "ENSMUST00000153926" "Ptpn3" "ENSMUSG00000038764" "protein_coding" "gap" "chr4-57270178-57300280" "chr4-57275050-57275553" 0
"ENSMUST00000169074" "ENSMUST00000169074" "Nin" "ENSMUSG00000021068" "protein_coding" "gap" "chr12-70062729-70078111" "chr12-70070242-70070776" 0
"ENSMUST00000109213" "ENSMUST00000109213" "Trim7" "ENSMUSG00000040350" "protein_coding" "utr" "chr11-48849990-48851187" "chr11-48850141-48850720" 0
"ENSMUST00000114159" "ENSMUST00000114159" "Nacc2" "ENSMUSG00000026932" "protein_coding" "utr" "chr2-26055535-26059961" "chr2-26041226-26041989" 13545
"ENSMUSE00000879971" "ENSMUST00000074854" "Ptpla" "ENSMUSG00000063275" "protein_coding" "exon" "chr2-14056091-14056135" "chr2-14057797-14058196" 1661
"ENSMUSE00000899588" "ENSMUST00000167580" "Fndc1" "ENSMUSG00000071984" "protein_coding" "exon" "chr17-7827018-7827302" "chr17-7840607-7840933" 13304
"ENSMUST00000059078" "ENSMUST00000059078" "Fam43a" "ENSMUSG00000046546" "protein_coding" "cds" "chr16-30600600-30601874" "chr16-30599252-30601584" 0
"ENSMUST00000111303" "ENSMUST00000111303" "Dgkz" "ENSMUSG00000040479" "protein_coding" "cds" "chr2-91933743-91933842" "chr2-91931523-91934037" 0
"ENSMUSE00001151152" "ENSMUST00000181851" "Gm26651" "ENSMUSG00000097495" "lincRNA" "exon" "chr13-51973214-51973271" "chr13-51919894-51921390" 51823
"ENSMUST00000060722.4" "ENSMUST00000060722" "Cxxc5" "ENSMUSG00000046668" "protein_coding" "gap" "chr18-35829987-35858392" "chr18-35847520-35848905" 0
"ENSMUST00000063775" "ENSMUST00000063775" "Ldlrad4" "ENSMUSG00000024544" "protein_coding" "utr" "chr18-67933257-67933388" "chr18-67931651-67934649" 0
"ENSMUST00000058902" "ENSMUST00000058902" "Eml6" "ENSMUSG00000044072" "protein_coding" "gap" "chr11-29805815-29809313" "chr11-29808442-29808867" 0
"ENSMUSE00001328782" "ENSMUST00000189090" "Gm29465" "ENSMUSG00000101461" "lincRNA" "exon" "chr5-75347388-75347654" "chr5-75315999-75316164" 31223
"ENSMUST00000046533" "ENSMUST00000046533" "Prr7" "ENSMUSG00000034686" "protein_coding" "utr" "chr13-55464267-55464414" "chr13-55463855-55464880" 0
"ENSMUST00000114634" "ENSMUST00000114634" "Boc" "ENSMUSG00000022687" "protein_coding" "cds" "chr16-44503529-44503675" "chr16-44502208-44503614" 0
"ENSMUSE00000719667" "ENSMUST00000117338" "Eml2" "ENSMUSG00000040811" "protein_coding" "exon" "chr7-19176421-19176761" "chr7-19172950-19173317" 3103
"ENSMUST00000037968.1" "ENSMUST00000037968" "Uvrag" "ENSMUSG00000035354" "protein_coding" "gap" "chr7-98939970-98979635" "chr7-98945043-98945414" 0
"ENSMUSE00000281867" "ENSMUST00000040608" "3930402G23Rik" "ENSMUSG00000038917" "lincRNA" "exon" "chr8-10924427-10926995" "chr8-10924412-10925102" 0
"ENSMUST00000109554" "ENSMUST00000109554" "Zc3h7b" "ENSMUSG00000022390" "protein_coding" "utr" "chr15-81744848-81745346" "chr15-81744703-81746234" 0
"ENSMUST00000190985.1" "ENSMUST00000190985" "Kcnma1" "ENSMUSG00000063142" "protein_coding" "gap" "chr14-23803302-24003747" "chr14-23985537-23985704" 0
"ENSMUST00000176067" "ENSMUST00000176067" "Lmx1b" "ENSMUSG00000038765" "protein_coding" "cds" "chr2-33640442-33640480" "chr2-33638917-33644760" 0
"ENSMUST00000133149.1" "ENSMUST00000133149" "Cuedc1" "ENSMUSG00000018378" "protein_coding" "gap" "chr11-88099344-88169564" "chr11-88117177-88117656" 0
"ENSMUST00000143410" "ENSMUST00000143410" "Tnni3k" "ENSMUSG00000040086" "protein_coding" "gap" "chr3-154792853-154833645" "chr3-154816733-154817134" 0
"ENSMUSE00001159395" "ENSMUST00000180770" "Gm26674" "ENSMUSG00000097597" "lincRNA" "exon" "chr10-8885638-8886880" "chr10-9175027-9175322" 288146
"ENSMUST00000079721" "ENSMUST00000079721" "En1" "ENSMUSG00000058665" "protein_coding" "cds" "chr1-120603033-120603921" "chr1-120602834-120604013" 0
"ENSMUST00000153962" "ENSMUST00000153962" "Cnst" "ENSMUSG00000038949" "protein_coding" "gap" "chr1-179546617-179579337" "chr1-179567536-179567930" 0
"ENSMUST00000111279" "ENSMUST00000111279" "Mapk8ip1" "ENSMUSG00000027223" "protein_coding" "cds" "chr2-92388975-92389280" "chr2-92388613-92389921" 0
"ENSMUST00000061856" "ENSMUST00000061856" "Gpam" "ENSMUSG00000024978" "protein_coding" "utr" "chr19-55069734-55070929" "chr19-54820737-54820942" 248791
"ENSMUST00000060989" "ENSMUST00000060989" "Sorl1" "ENSMUSG00000049313" "protein_coding" "utr" "chr9-41964720-41968602" "chr9-41935356-41936073" 28646
"ENSMUSE00000343827" "ENSMUST00000100024" "Fgf12" "ENSMUSG00000022523" "protein_coding" "exon" "chr16-28444993-28445227" "chr16-28593088-28593472" 147860
"ENSMUST00000166420" "ENSMUST00000166420" "Ndrg1" "ENSMUSG00000005125" "protein_coding" "gap" "chr15-66933916-66936252" "chr15-66935463-66935879" 0
"ENSMUST00000171324.1" "ENSMUST00000171324" "Gcnt4" "ENSMUSG00000091387" "protein_coding" "utr" "chr13-96947566-96950912" "chr13-96962768-96963261" 11855
"ENSMUST00000102643" "ENSMUST00000102643" "Trpv2" "ENSMUSG00000018507" "protein_coding" "utr" "chr11-62576125-62576296" "chr11-62575234-62576175" 0
"ENSMUST00000016672" "ENSMUST00000016672" "Mapkapk2" "ENSMUSG00000016528" "protein_coding" "gap" "chr1-131058763-131097288" "chr1-131093913-131094336" 0
"ENSMUST00000106711" "ENSMUST00000106711" "Axin2" "ENSMUSG00000000142" "protein_coding" "gap" "chr11-108924103-108931438" "chr11-108928327-108931134" 0
"ENSMUST00000034226" "ENSMUST00000034226" "Fam192a" "ENSMUSG00000031774" "protein_coding" "gap" "chr8-94583015-94587323" "chr8-94584406-94584805" 0
"ENSMUSE00000650493" "ENSMUST00000100826" "Gm10398" "ENSMUSG00000072686" "lincRNA" "exon" "chr14-24913078-24913440" "chr14-25068380-25069511" 154939
"ENSMUST00000112680" "ENSMUST00000112680" "Epb4.1l3" "ENSMUSG00000024044" "protein_coding" "gap" "chr17-69156911-69207858" "chr17-69192916-69193495" 0
"ENSMUSE00000939245.1" "ENSMUST00000174539" "Dlk1" "ENSMUSG00000040856" "protein_coding" "exon" "chr12-109452823-109453294" "chr12-109436221-109436973" 15849
"ENSMUST00000098751" "ENSMUST00000098751" "Lrif1" "ENSMUSG00000056260" "protein_coding" "cds" "chr3-106685086-106685133" "chr3-106684736-106685213" 0
"ENSMUST00000113309" "ENSMUST00000113309" "Armc9" "ENSMUSG00000062590" "protein_coding" "cds" "chr1-86275660-86275682" "chr1-86274484-86275707" 0
"ENSMUST00000030042" "ENSMUST00000030042" "Kif12" "ENSMUSG00000028357" "protein_coding" "cds" "chr4-63171980-63172005" "chr4-63171129-63172994" 0
"ENSMUSE00000703044" "ENSMUST00000072835" "Ccdc112" "ENSMUSG00000071855" "protein_coding" "exon" "chr18-46311694-46311928" "chr18-46342905-46343125" 30976
"ENSMUST00000183583" "ENSMUST00000183583" "Ntng2" "ENSMUSG00000035513" "protein_coding" "gap" "chr2-29228222-29247827" "chr2-29245263-29246600" 0
"ENSMUST00000180693" "ENSMUST00000180693" "5830432E09Rik" "ENSMUSG00000097471" "lincRNA" "gap" "chr7-135638830-135646409" "chr7-135641783-135642221" 0
"ENSMUST00000119341" "ENSMUST00000119341" "Cap2" "ENSMUSG00000021373" "protein_coding" "gap" "chr13-46560582-46635620" "chr13-46616703-46617099" 0
"ENSMUST00000023352" "ENSMUST00000023352" "Prkdc" "ENSMUSG00000022672" "protein_coding" "gap" "chr16-15838152-15839084" "chr16-15838514-15838807" 0
"ENSMUST00000022894" "ENSMUST00000022894" "Ywhaz" "ENSMUSG00000022285" "protein_coding" "utr" "chr15-36770770-36772717" "chr15-36701827-36702245" 68524
"ENSMUST00000163691" "ENSMUST00000163691" "Maff" "ENSMUSG00000042622" "protein_coding" "utr" "chr15-79348061-79348246" "chr15-79346908-79349090" 0
"ENSMUST00000099151" "ENSMUST00000099151" "Sox2" "ENSMUSG00000074637" "protein_coding" "utr" "chr3-34651376-34652461" "chr3-34693351-34693829" 40889
"ENSMUSE00000679999" "ENSMUST00000044286" "Zdhhc1" "ENSMUSG00000039199" "protein_coding" "exon" "chr8-105484189-105484350" "chr8-105495364-105497344" 11013
"ENSMUST00000153261" "ENSMUST00000153261" "E130307A14Rik" "ENSMUSG00000087177" "processed_transcript" "gap" "chr10-39640512-39731737" "chr10-39659196-39661061" 0
"ENSMUSE00001129607" "ENSMUST00000181247" "Gm17501" "ENSMUSG00000097183" "lincRNA" "exon" "chr3-145651383-145652093" "chr3-145656827-145657378" 4733
"ENSMUST00000149405" "ENSMUST00000149405" "BC004004" "ENSMUSG00000052712" "protein_coding" "cds" "chr17-29282079-29282267" "chr17-29282141-29282653" 0
"ENSMUST00000156147" "ENSMUST00000156147" "Sergef" "ENSMUSG00000030839" "protein_coding" "gap" "chr7-46515705-46590606" "chr7-46535296-46535769" 0
"ENSMUST00000123036" "ENSMUST00000123036" "Spred2" "ENSMUSG00000045671" "protein_coding" "gap" "chr11-20008478-20018051" "chr11-20011350-20011934" 0
"ENSMUST00000176696" "ENSMUST00000176696" "Wfikkn1" "ENSMUSG00000071192" "protein_coding" "cds" "chr17-25879864-25879941" "chr17-25878707-25881194" 0
"ENSMUST00000049948" "ENSMUST00000049948" "Asrgl1" "ENSMUSG00000024654" "protein_coding" "cds" "chr19-9135515-9135554" "chr19-9134807-9135875" 0
"ENSMUST00000001984" "ENSMUST00000001984" "Ceacam9" "ENSMUSG00000007209" "protein_coding" "utr" "chr7-16725483-16726110" "chr7-16728561-16729991" 2450
"ENSMUST00000014917" "ENSMUST00000014917" "Dll1" "ENSMUSG00000014773" "protein_coding" "utr" "chr17-15367354-15368029" "chr17-15342628-15343582" 23771
"ENSMUSE00001327413" "ENSMUST00000188138" "Gm29543" "ENSMUSG00000100475" "lincRNA" "exon" "chr13-96133369-96134335" "chr13-96175506-96176975" 41170
"ENSMUST00000188325" "ENSMUST00000188325" "Pard3b" "ENSMUSG00000052062" "protein_coding" "gap" "chr1-62010479-62076384" "chr1-62048417-62049058" 0
"ENSMUSE00000850967" "ENSMUST00000160787" "Sepp1" "ENSMUSG00000064373" "protein_coding" "exon" "chr15-3268547-3268768" "chr15-3215073-3215646" 52900
"ENSMUST00000103037" "ENSMUST00000103037" "Ush1g" "ENSMUSG00000045288" "protein_coding" "cds" "chr11-115321693-115321856" "chr11-115321851-115322767" 0
"ENSMUST00000130465" "ENSMUST00000130465" "AI118078" "ENSMUSG00000032313" "protein_coding" "gap" "chr9-55377537-55437186" "chr9-55402423-55402812" 0
"ENSMUST00000174598.1" "ENSMUST00000174598" "Wdfy3" "ENSMUSG00000043940" "protein_coding" "cds" "chr5-101894911-101895144" "chr5-101895104-101895713" 0
"ENSMUST00000032907" "ENSMUST00000032907" "Calca" "ENSMUSG00000030669" "protein_coding" "utr" "chr7-114636212-114636357" "chr7-114635724-114636332" 0
"ENSMUSE00001299284" "ENSMUST00000139064" "Pou6f2" "ENSMUSG00000009734" "protein_coding" "exon" "chr13-18381947-18382041" "chr13-18457381-18458151" 75339
"ENSMUST00000107456" "ENSMUST00000107456" "Fam174b" "ENSMUSG00000078670" "protein_coding" "gap" "chr7-73740829-73766486" "chr7-73747468-73750674" 0
"ENSMUST00000152054" "ENSMUST00000152054" "Tsfm" "ENSMUSG00000040521" "protein_coding" "cds" "chr10-127030744-127030797" "chr10-127030216-127031126" 0
"ENSMUST00000153502" "ENSMUST00000153502" "Stx17" "ENSMUSG00000061455" "protein_coding" "gap" "chr4-48125067-48131764" "chr4-48126077-48126483" 0
"ENSMUST00000093925" "ENSMUST00000093925" "Crhr1" "ENSMUSG00000018634" "protein_coding" "gap" "chr11-104153609-104159251" "chr11-104157882-104158323" 0
"ENSMUST00000113310" "ENSMUST00000113310" "Slc25a25" "ENSMUSG00000026819" "protein_coding" "gap" "chr2-32421600-32451066" "chr2-32437073-32437395" 0
"ENSMUST00000155381" "ENSMUST00000155381" "Rab11fip4" "ENSMUSG00000017639" "protein_coding" "cds" "chr11-79660827-79660856" "chr11-79660139-79661224" 0
"ENSMUSE00001117249" "ENSMUST00000180850" "Gm26682" "ENSMUSG00000097888" "lincRNA" "exon" "chr18-5162880-5164432" "chr18-5161183-5163774" 0
"ENSMUST00000121440.2" "ENSMUST00000121440" "Maml3" "ENSMUSG00000061143" "protein_coding" "gap" "chr3-51857077-52103678" "chr3-52006389-52008105" 0
"ENSMUST00000114723" "ENSMUST00000114723" "Cacnb2" "ENSMUSG00000057914" "protein_coding" "cds" "chr2-14604451-14604558" "chr2-14604163-14604488" 0
"ENSMUST00000112389" "ENSMUST00000112389" "Map4k3" "ENSMUSG00000024242" "protein_coding" "utr" "chr17-80580512-80581847" "chr17-80577156-80577647" 2864
"ENSMUST00000022196" "ENSMUST00000022196" "Ap3b1" "ENSMUSG00000021686" "protein_coding" "gap" "chr13-94547894-94565604" "chr13-94562948-94563087" 0
"ENSMUST00000100335" "ENSMUST00000100335" "Mrc2" "ENSMUSG00000020695" "protein_coding" "cds" "chr11-105348598-105348777" "chr11-105347071-105348856" 0
"ENSMUSE00000910105" "ENSMUST00000046156" "Sct" "ENSMUSG00000038580" "protein_coding" "exon" "chr7-141279016-141279133" "chr7-141281538-141282031" 2404
"ENSMUSE00000459879" "ENSMUST00000062028" "Gpr61" "ENSMUSG00000046793" "protein_coding" "exon" "chr3-108154820-108154882" "chr3-108164664-108166827" 9781
"ENSMUST00000050880" "ENSMUST00000050880" "Slc26a11" "ENSMUSG00000039908" "protein_coding" "cds" "chr11-119363400-119363542" "chr11-119363374-119364108" 0
"ENSMUST00000173171" "ENSMUST00000173171" "Coro2b" "ENSMUSG00000041729" "protein_coding" "gap" "chr9-62454646-62489240" "chr9-62477003-62477583" 0
"ENSMUST00000141708" "ENSMUST00000141708" "Plxdc1" "ENSMUSG00000017417" "protein_coding" "gap" "chr11-97940909-97953882" "chr11-97947446-97947807" 0
"ENSMUST00000161970" "ENSMUST00000161970" "Ttll11" "ENSMUSG00000026885" "protein_coding" "gap" "chr2-35795603-35889264" "chr2-35849812-35850364" 0
"ENSMUST00000139306" "ENSMUST00000139306" "Pmepa1" "ENSMUSG00000038400" "protein_coding" "gap" "chr2-173234462-173271566" "chr2-173250751-173251075" 0
"ENSMUST00000168172.1" "ENSMUST00000168172" "Nod1" "ENSMUSG00000038058" "protein_coding" "utr" "chr6-54923942-54924936" "chr6-54916173-54916310" 7631
"ENSMUST00000127664.6" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122296069-122297483" 0
"ENSMUST00000106673" "ENSMUST00000106673" "Zcchc11" "ENSMUSG00000034610" "protein_coding" "utr" "chr4-108460017-108460200" "chr4-108458189-108461035" 0
"ENSMUSE00001310810" "ENSMUST00000182758" "Gm2694" "ENSMUSG00000097248" "lincRNA" "exon" "chr8-87525415-87525554" "chr8-87536394-87537377" 10839
"ENSMUSE00000732721.1" "ENSMUST00000131212" "Rxfp2" "ENSMUSG00000053368" "protein_coding" "exon" "chr5-150080945-150082184" "chr5-150118141-150119336" 35956
"ENSMUST00000008280" "ENSMUST00000008280" "Fhl2" "ENSMUSG00000008136" "protein_coding" "utr" "chr1-43163702-43163961" "chr1-43161785-43164714" 0
"ENSMUST00000162617" "ENSMUST00000162617" "Tbc1d4" "ENSMUSG00000033083" "protein_coding" "cds" "chr14-101607963-101608460" "chr14-101607307-101609502" 0
