"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUSE00001340458" "ENSMUST00000146205" "Malrd1" "ENSMUSG00000075520" "protein_coding" "exon" "chr2-15526479-15526830" "chr2-15450142-15450825" 75653
"ENSMUST00000181202" "ENSMUST00000181202" "9530036O11Rik" "ENSMUSG00000097726" "lincRNA" "gap" "chr5-28467349-28564332" "chr5-28562890-28563926" 0
"ENSMUSE00000806933" "ENSMUST00000129082" "9030622O22Rik" "ENSMUSG00000086141" "lincRNA" "exon" "chr2-147944740-147945032" "chr2-147905388-147905801" 38938
"ENSMUST00000134802.1" "ENSMUST00000134802" "Phldb2" "ENSMUSG00000033149" "protein_coding" "gap" "chr16-45789118-45801491" "chr16-45796690-45797308" 0
"ENSMUST00000120336" "ENSMUST00000120336" "Adamts14" "ENSMUSG00000059901" "protein_coding" "gap" "chr10-61230502-61245925" "chr10-61233147-61233537" 0
"ENSMUSE00001341545" "ENSMUST00000194241" "RP23-387L22.3" "ENSMUSG00000104021" "lincRNA" "exon" "chr1-176430111-176430792" "chr1-176376813-176377452" 52658
"ENSMUSE00001036771" "ENSMUST00000109651" "Cobl" "ENSMUSG00000020173" "protein_coding" "exon" "chr11-12464682-12464960" "chr11-12584690-12584994" 119729
"ENSMUST00000078839" "ENSMUST00000078839" "Efna5" "ENSMUSG00000048915" "protein_coding" "gap" "chr17-62651135-62881005" "chr17-62687282-62687736" 0
"ENSMUST00000156679" "ENSMUST00000156679" "Ankrd33b" "ENSMUSG00000022237" "protein_coding" "cds" "chr15-31367039-31367392" "chr15-31365658-31368028" 0
"ENSMUST00000136389.3" "ENSMUST00000136389" "Slco3a1" "ENSMUSG00000025790" "protein_coding" "gap" "chr7-74359920-74504176" "chr7-74374993-74377024" 0
"ENSMUST00000161516" "ENSMUST00000161516" "A930011G23Rik" "ENSMUSG00000089809" "protein_coding" "gap" "chr5-99377176-99558891" "chr5-99557612-99558002" 0
"ENSMUST00000173199" "ENSMUST00000173199" "Dtnb" "ENSMUSG00000071454" "protein_coding" "utr" "chr12-3781106-3781796" "chr12-3784439-3785414" 2642
"ENSMUST00000182636" "ENSMUST00000182636" "Pdlim1" "ENSMUSG00000055044" "protein_coding" "gap" "chr19-40252062-40271345" "chr19-40256341-40256865" 0
"ENSMUST00000096363" "ENSMUST00000096363" "Tmem28" "ENSMUSG00000071719" "protein_coding" "utr" "chrX-99846346-99848790" "chrX-99853208-99853812" 4417
"ENSMUSE00001327530" "ENSMUST00000187344" "Gm28616" "ENSMUSG00000100420" "lincRNA" "exon" "chr5-132545376-132545593" "chr5-133113061-133113655" 567467
"ENSMUST00000125987" "ENSMUST00000125987" "5730522E02Rik" "ENSMUSG00000032985" "protein_coding" "gap" "chr11-26103451-26210490" "chr11-26194755-26195022" 0
"ENSMUSE00000943021.1" "ENSMUST00000173078" "Otud4" "ENSMUSG00000036990" "protein_coding" "exon" "chr8-79639618-79640064" "chr8-79545893-79546294" 93323
"ENSMUSE00000899588" "ENSMUST00000167580" "Fndc1" "ENSMUSG00000071984" "protein_coding" "exon" "chr17-7827018-7827302" "chr17-7851235-7852545" 23932
"ENSMUST00000037488" "ENSMUST00000037488" "Dock4" "ENSMUSG00000035954" "protein_coding" "gap" "chr12-40446395-40621220" "chr12-40532573-40533130" 0
"ENSMUST00000150660" "ENSMUST00000150660" "Fermt2" "ENSMUSG00000037712" "protein_coding" "cds" "chr14-45529425-45529581" "chr14-45529517-45530117" 0
"ENSMUST00000044210" "ENSMUST00000044210" "Myf6" "ENSMUSG00000035923" "protein_coding" "cds" "chr10-107493811-107493901" "chr10-107493234-107493832" 0
"ENSMUSE00001231099" "ENSMUST00000162570" "Abhd12b" "ENSMUSG00000090121" "protein_coding" "exon" "chr12-70154142-70154265" "chr12-70148568-70149307" 4834
"ENSMUST00000153662" "ENSMUST00000153662" "Vangl2" "ENSMUSG00000026556" "protein_coding" "gap" "chr1-172013346-172026590" "chr1-172021627-172022339" 0
"ENSMUSE00000638286.1" "ENSMUST00000048545" "Arglu1" "ENSMUSG00000040459" "protein_coding" "exon" "chr8-8689977-8690537" "chr8-8833837-8834371" 143299
"ENSMUSE00000954713" "ENSMUST00000188912" "Pbx1" "ENSMUSG00000052534" "protein_coding" "exon" "chr1-168431314-168432270" "chr1-168501706-168502674" 69435
"ENSMUST00000177457" "ENSMUST00000177457" "Frmd4a" "ENSMUSG00000026657" "protein_coding" "gap" "chr2-4537326-4560213" "chr2-4546628-4547738" 0
"ENSMUSE00000510477.1" "ENSMUST00000114292" "Cadm2" "ENSMUSG00000064115" "protein_coding" "exon" "chr16-67620171-67620908" "chr16-68428415-68429182" 807506
"ENSMUSE00001331697" "ENSMUST00000187396" "1700101O22Rik" "ENSMUSG00000102096" "lincRNA" "exon" "chr12-7380265-7380330" "chr12-7636213-7637290" 255882
"ENSMUST00000162646" "ENSMUST00000162646" "Nckap5" "ENSMUSG00000049690" "protein_coding" "utr" "chr1-126830317-126830799" "chr1-126829798-126830714" 0
"ENSMUST00000047443" "ENSMUST00000047443" "Mansc1" "ENSMUSG00000032718" "protein_coding" "utr" "chr6-134632216-134632488" "chr6-134631759-134634002" 0
"ENSMUSE00000773128" "ENSMUST00000005400" "Prlr" "ENSMUSG00000005268" "protein_coding" "exon" "chr15-10177238-10177871" "chr15-10160385-10161384" 15853
"ENSMUST00000162052.1" "ENSMUST00000162052" "Wwox" "ENSMUSG00000004637" "protein_coding" "gap" "chr8-114712252-115133597" "chr8-114783408-114783621" 0
"ENSMUST00000053640" "ENSMUST00000053640" "Adrb2" "ENSMUSG00000045730" "protein_coding" "utr" "chr18-62177817-62178495" "chr18-62155805-62156394" 21422
"ENSMUSE00000337667.1" "ENSMUST00000058747" "Mettl24" "ENSMUSG00000045555" "protein_coding" "exon" "chr10-40683282-40683664" "chr10-40674286-40674664" 8617
"ENSMUSE00000513518" "ENSMUST00000024717" "Tbc1d5" "ENSMUSG00000023923" "protein_coding" "exon" "chr17-51179100-51179349" "chr17-51321719-51322523" 142369
"ENSMUST00000151065" "ENSMUST00000151065" "Sike1" "ENSMUSG00000027854" "protein_coding" "gap" "chr3-102997386-102998489" "chr3-102997569-102998013" 0
"ENSMUSE00000765502" "ENSMUST00000102691" "Cdca7" "ENSMUSG00000055612" "protein_coding" "exon" "chr2-72476159-72476311" "chr2-72466698-72466929" 9229
"ENSMUST00000173755" "ENSMUST00000173755" "Bcl2l1" "ENSMUSG00000007659" "protein_coding" "gap" "chr2-152782283-152828446" "chr2-152816003-152818303" 0
"ENSMUST00000099558" "ENSMUST00000099558" "Tjp2" "ENSMUSG00000024812" "protein_coding" "gap" "chr19-24138833-24224850" "chr19-24163897-24164262" 0
"ENSMUST00000097955" "ENSMUST00000097955" "Cachd1" "ENSMUSG00000028532" "protein_coding" "gap" "chr4-100777369-100864981" "chr4-100800772-100802317" 0
"ENSMUST00000169035" "ENSMUST00000169035" "Cpeb2" "ENSMUSG00000039782" "protein_coding" "utr" "chr5-43285947-43289724" "chr5-43354910-43356160" 65185
"ENSMUST00000172095" "ENSMUST00000172095" "Myof" "ENSMUSG00000048612" "protein_coding" "gap" "chr19-37968453-37972174" "chr19-37970006-37970393" 0
"ENSMUST00000154629.1" "ENSMUST00000154629" "Chst8" "ENSMUSG00000060402" "protein_coding" "gap" "chr7-34676673-34748061" "chr7-34714731-34715674" 0
"ENSMUSE00000653672" "ENSMUST00000036796" "Fstl4" "ENSMUSG00000036264" "protein_coding" "exon" "chr11-52764634-52764882" "chr11-52669579-52670217" 94416
"ENSMUST00000074466" "ENSMUST00000074466" "Gm10083" "ENSMUSG00000060559" "protein_coding" "cds" "chr8-47413129-47413749" "chr8-47412347-47414277" 0
"ENSMUST00000021757" "ENSMUST00000021757" "Aoah" "ENSMUSG00000021322" "protein_coding" "gap" "chr13-20917155-20941813" "chr13-20917722-20918623" 0
"ENSMUST00000120653" "ENSMUST00000120653" "Kcnu1" "ENSMUSG00000031576" "protein_coding" "cds" "chr8-25934405-25934517" "chr8-25934271-25934800" 0
"ENSMUST00000095774" "ENSMUST00000095774" "Cdhr3" "ENSMUSG00000035860" "protein_coding" "utr" "chr12-33033796-33034148" "chr12-33008555-33008978" 24817
"ENSMUST00000026917.2" "ENSMUST00000026917" "Nrp1" "ENSMUSG00000025810" "protein_coding" "cds" "chr8-128480885-128480989" "chr8-128480764-128481334" 0
"ENSMUSE00000409338" "ENSMUST00000074040" "Cxcl17" "ENSMUSG00000060188" "protein_coding" "exon" "chr7-25412702-25412886" "chr7-25432798-25437034" 19911
"ENSMUST00000106576" "ENSMUST00000106576" "Vav3" "ENSMUSG00000033721" "protein_coding" "cds" "chr3-109574081-109574131" "chr3-109572438-109574511" 0
"ENSMUSE00001143876" "ENSMUST00000180479" "Gm26776" "ENSMUSG00000097770" "lincRNA" "exon" "chr2-5137749-5137929" "chr2-5134566-5135728" 2020
"ENSMUST00000174776" "ENSMUST00000174776" "Pear1" "ENSMUSG00000028073" "protein_coding" "gap" "chr3-87763359-87768877" "chr3-87763377-87764445" 0
"ENSMUSE00000786084" "ENSMUST00000019333" "Rnf145" "ENSMUSG00000019189" "protein_coding" "exon" "chr11-44518964-44519274" "chr11-44504119-44504821" 14142
"ENSMUST00000148155" "ENSMUST00000148155" "Folr4" "ENSMUSG00000031933" "protein_coding" "cds" "chr9-14901648-14901836" "chr9-14901665-14902340" 0
"ENSMUSE00000947310" "ENSMUST00000176231" "Akap7" "ENSMUSG00000039166" "protein_coding" "exon" "chr10-25307785-25307870" "chr10-25314047-25314730" 6176
"ENSMUSE00000905360.1" "ENSMUST00000166086" "Gm3495" "ENSMUSG00000091827" "protein_coding" "exon" "chr5-17373208-17373343" "chr5-17208655-17209339" 163868
"ENSMUST00000162617.1" "ENSMUST00000162617" "Tbc1d4" "ENSMUSG00000033083" "protein_coding" "gap" "chr14-101479206-101487427" "chr14-101482084-101482652" 0
"ENSMUST00000069870" "ENSMUST00000069870" "Arl5b" "ENSMUSG00000017418" "protein_coding" "utr" "chr2-15076305-15082456" "chr2-15146351-15146885" 63894
"ENSMUST00000170367.1" "ENSMUST00000170367" "Sox5" "ENSMUSG00000041540" "protein_coding" "gap" "chr6-144041356-144116443" "chr6-144048290-144048840" 0
"ENSMUST00000021796.1" "ENSMUST00000021796" "Edn1" "ENSMUSG00000021367" "protein_coding" "utr" "chr13-42306880-42307989" "chr13-42467814-42468179" 159824
"ENSMUSE00000639201" "ENSMUST00000099090" "Tsc22d2" "ENSMUSG00000027806" "protein_coding" "exon" "chr3-58415689-58417613" "chr3-58295799-58296279" 119409
"ENSMUSE00000447508" "ENSMUST00000035563" "Tspan8" "ENSMUSG00000034127" "protein_coding" "exon" "chr10-115817284-115817660" "chr10-115786731-115787069" 30214
"ENSMUSE00001147036" "ENSMUST00000181765" "Gm4221" "ENSMUSG00000096948" "lincRNA" "exon" "chr18-55076479-55079414" "chr18-55087192-55088160" 7777
"ENSMUST00000031364" "ENSMUST00000031364" "Sdad1" "ENSMUSG00000029415" "protein_coding" "cds" "chr5-92302639-92302696" "chr5-92302095-92302860" 0
"ENSMUST00000162751" "ENSMUST00000162751" "Stau2" "ENSMUSG00000025920" "protein_coding" "gap" "chr1-16231092-16345703" "chr1-16240819-16241558" 0
"ENSMUSE00000156801" "ENSMUST00000027393" "Bard1" "ENSMUSG00000026196" "protein_coding" "exon" "chr1-71102668-71103146" "chr1-71144634-71145473" 41487
"ENSMUST00000148298" "ENSMUST00000148298" "Anxa6" "ENSMUSG00000018340" "protein_coding" "gap" "chr11-55021581-55033358" "chr11-55022741-55023695" 0
"ENSMUSE00000422719" "ENSMUST00000009522" "Slc16a12" "ENSMUSG00000009378" "protein_coding" "exon" "chr19-34747066-34747289" "chr19-34758769-34759305" 11479
"ENSMUSE00001098292.1" "ENSMUST00000181547" "4933440J02Rik" "ENSMUSG00000097082" "lincRNA" "exon" "chr10-111594104-111594273" "chr10-111739681-111740218" 145407
"ENSMUST00000150548" "ENSMUST00000150548" "Vwf" "ENSMUSG00000001930" "protein_coding" "gap" "chr6-125570625-125588416" "chr6-125581191-125581670" 0
"ENSMUST00000147286" "ENSMUST00000147286" "Gramd4" "ENSMUSG00000035900" "protein_coding" "gap" "chr15-86074985-86091312" "chr15-86085053-86087075" 0
"ENSMUST00000018993" "ENSMUST00000018993" "Wwc1" "ENSMUSG00000018849" "protein_coding" "gap" "chr11-35915286-35979970" "chr11-35919778-35920312" 0
"ENSMUSE00000723442" "ENSMUST00000144604" "E130102H24Rik" "ENSMUSG00000086782" "lincRNA" "exon" "chr4-101346531-101347103" "chr4-101336665-101337305" 9225
"ENSMUST00000039987" "ENSMUST00000039987" "Tox" "ENSMUSG00000041272" "protein_coding" "utr" "chr4-6686353-6688424" "chr4-6611266-6611504" 74848
"ENSMUST00000019998" "ENSMUST00000019998" "Perp" "ENSMUSG00000019851" "protein_coding" "utr" "chr10-18855877-18857073" "chr10-18927895-18928192" 70821
"ENSMUSE00000821543" "ENSMUST00000145206" "2610035D17Rik" "ENSMUSG00000087259" "lincRNA" "exon" "chr11-113043895-113045162" "chr11-112945826-112946112" 97782
"ENSMUSE00000687331" "ENSMUST00000166373" "C030005K15Rik" "ENSMUSG00000079183" "protein_coding" "exon" "chr10-97724874-97726755" "chr10-98292178-98292699" 565422
"ENSMUSE00000574067" "ENSMUST00000020107" "Atp2b1" "ENSMUSG00000019943" "protein_coding" "exon" "chr10-98915152-98915371" "chr10-98749194-98749579" 165572
"ENSMUST00000084496" "ENSMUST00000084496" "Astn2" "ENSMUSG00000028373" "protein_coding" "gap" "chr4-65581806-65644697" "chr4-65642709-65643035" 0
"ENSMUSE00000755364" "ENSMUST00000025800" "Pip5k1b" "ENSMUSG00000024867" "protein_coding" "exon" "chr19-24555765-24555872" "chr19-24606346-24608508" 50473
"ENSMUST00000183437" "ENSMUST00000183437" "Fam83b" "ENSMUSG00000032358" "protein_coding" "utr" "chr9-76490054-76490780" "chr9-76489733-76490224" 0
"ENSMUST00000162693" "ENSMUST00000162693" "Rsrc1" "ENSMUSG00000034544" "protein_coding" "gap" "chr3-67082710-67180828" "chr3-67084937-67085502" 0
"ENSMUST00000125021" "ENSMUST00000125021" "Itga9" "ENSMUSG00000039115" "protein_coding" "gap" "chr9-118698475-118769091" "chr9-118714116-118714999" 0
"ENSMUSE00001259275" "ENSMUST00000029257" "Atp11b" "ENSMUSG00000037400" "protein_coding" "exon" "chr3-35754138-35754410" "chr3-35475253-35475805" 278332
"ENSMUSE00000842132" "ENSMUST00000133935" "Pvrl3" "ENSMUSG00000022656" "protein_coding" "exon" "chr16-46498391-46498525" "chr16-46723436-46724045" 224910
"ENSMUST00000163062" "ENSMUST00000163062" "Arhgef10" "ENSMUSG00000071176" "protein_coding" "gap" "chr8-14964263-14974975" "chr8-14969826-14970350" 0
"ENSMUSE00000382084" "ENSMUST00000031984" "Smarcad1" "ENSMUSG00000029920" "protein_coding" "exon" "chr6-65042667-65042961" "chr6-64912451-64912788" 129878
"ENSMUST00000109838" "ENSMUST00000109838" "Ntrk2" "ENSMUSG00000055254" "protein_coding" "gap" "chr13-58838057-58842875" "chr13-58840616-58841535" 0
"ENSMUST00000159816.1" "ENSMUST00000159816" "Filip1l" "ENSMUSG00000043336" "protein_coding" "gap" "chr16-57353459-57506598" "chr16-57500803-57501270" 0
"ENSMUST00000049400" "ENSMUST00000049400" "Kank1" "ENSMUSG00000032702" "protein_coding" "gap" "chr19-25237318-25274747" "chr19-25247915-25248271" 0
"ENSMUST00000150811" "ENSMUST00000150811" "Lrig1" "ENSMUSG00000030029" "protein_coding" "gap" "chr6-94628104-94630101" "chr6-94628213-94629947" 0
"ENSMUST00000162086" "ENSMUST00000162086" "Ercc6l2" "ENSMUSG00000021470" "protein_coding" "utr" "chr13-63899504-63900302" "chr13-63951797-63952785" 51494
"ENSMUST00000153153.1" "ENSMUST00000153153" "Gm12068" "ENSMUSG00000087085" "lincRNA" "gap" "chr11-24451439-24702767" "chr11-24618356-24619066" 0
"ENSMUSE00000733649" "ENSMUST00000141580" "Gm12434" "ENSMUSG00000085660" "lincRNA" "exon" "chr4-47996456-47996547" "chr4-47931494-47931897" 64558
"ENSMUST00000054819" "ENSMUST00000054819" "Sox14" "ENSMUSG00000053747" "protein_coding" "utr" "chr9-99875685-99876170" "chr9-99875776-99876369" 0
"ENSMUST00000026360" "ENSMUST00000026360" "Itgb8" "ENSMUSG00000025321" "protein_coding" "cds" "chr12-119237672-119237798" "chr12-119237753-119239045" 0
"ENSMUST00000177892" "ENSMUST00000177892" "Gm21786" "ENSMUSG00000096611" "protein_coding" "utr" "chr6-50042395-50043324" "chr6-49985215-49985523" 56871
"ENSMUST00000034905" "ENSMUST00000034905" "Gclc" "ENSMUSG00000032350" "protein_coding" "utr" "chr9-77793252-77794485" "chr9-77808515-77808910" 14029
"ENSMUST00000065086" "ENSMUST00000065086" "Gas1" "ENSMUSG00000052957" "protein_coding" "utr" "chr13-60174405-60175786" "chr13-60110276-60110971" 63433
"ENSMUST00000037968" "ENSMUST00000037968" "Uvrag" "ENSMUSG00000035354" "protein_coding" "gap" "chr7-98906584-98939890" "chr7-98926889-98927584" 0
"ENSMUST00000194824" "ENSMUST00000194824" "Rabgap1l" "ENSMUSG00000026721" "protein_coding" "gap" "chr1-160257536-160287312" "chr1-160271604-160271887" 0
"ENSMUST00000148488" "ENSMUST00000148488" "Phgdh" "ENSMUSG00000053398" "protein_coding" "gap" "chr3-98334659-98337495" "chr3-98335793-98336262" 0
"ENSMUST00000119341" "ENSMUST00000119341" "Cap2" "ENSMUSG00000021373" "protein_coding" "gap" "chr13-46531078-46560503" "chr13-46534030-46534761" 0
"ENSMUST00000069360" "ENSMUST00000069360" "Gpc3" "ENSMUSG00000055653" "protein_coding" "gap" "chrX-52365843-52388108" "chrX-52372404-52372854" 0
"ENSMUST00000066005" "ENSMUST00000066005" "A530021J07Rik" "ENSMUSG00000053528" "protein_coding" "cds" "chr7-83155733-83155922" "chr7-83195805-83197050" 39882
"ENSMUST00000109283" "ENSMUST00000109283" "Slc2a13" "ENSMUSG00000036298" "protein_coding" "gap" "chr15-91516495-91572574" "chr15-91562439-91562830" 0
"ENSMUSE00000789762" "ENSMUST00000126063" "Gm12665" "ENSMUSG00000087145" "lincRNA" "exon" "chr11-24926001-24926058" "chr11-25057180-25057657" 131121
"ENSMUST00000170760" "ENSMUST00000170760" "Siglec15" "ENSMUSG00000091055" "protein_coding" "gap" "chr18-78049290-78057216" "chr18-78050023-78051634" 0
"ENSMUST00000174317" "ENSMUST00000174317" "Jmjd1c" "ENSMUSG00000037876" "protein_coding" "gap" "chr10-67096719-67157906" "chr10-67106925-67108430" 0
"ENSMUST00000020908" "ENSMUST00000020908" "E2f6" "ENSMUSG00000057469" "protein_coding" "utr" "chr12-16825385-16826743" "chr12-16858114-16858476" 31370
"ENSMUST00000005406.1" "ENSMUST00000005406" "App" "ENSMUSG00000022892" "protein_coding" "gap" "chr16-85120698-85173501" "chr16-85128155-85128622" 0
"ENSMUST00000130228.2" "ENSMUST00000130228" "Limch1" "ENSMUSG00000037736" "protein_coding" "cds" "chr5-66745910-66746005" "chr5-66745281-66746882" 0
"ENSMUSE00000877974" "ENSMUST00000172082" "Mtdh" "ENSMUSG00000022255" "protein_coding" "exon" "chr15-34082694-34083413" "chr15-33973417-33974126" 108567
"ENSMUSE00000852559" "ENSMUST00000162937" "Zfp957" "ENSMUSG00000071262" "protein_coding" "exon" "chr14-79247217-79247369" "chr14-79259032-79260738" 11662
"ENSMUSE00000892717" "ENSMUST00000123127" "AI427809" "ENSMUSG00000086712" "lincRNA" "exon" "chr4-53270079-53270232" "chr4-53315343-53317531" 45110
"ENSMUST00000135741" "ENSMUST00000135741" "Dab2ip" "ENSMUSG00000026883" "protein_coding" "gap" "chr2-35583050-35643887" "chr2-35589680-35590789" 0
"ENSMUSE00000838813" "ENSMUST00000134627" "Gm15271" "ENSMUSG00000086148" "lincRNA" "exon" "chr10-24447490-24448023" "chr10-24397230-24397524" 49965
"ENSMUST00000133144" "ENSMUST00000133144" "Fam150a" "ENSMUSG00000087247" "protein_coding" "cds" "chr1-6359331-6359514" "chr1-6358944-6359605" 0
"ENSMUST00000176162.1" "ENSMUST00000176162" "Fggy" "ENSMUSG00000028573" "protein_coding" "gap" "chr4-95769530-95800556" "chr4-95793607-95796104" 0
"ENSMUST00000092143" "ENSMUST00000092143" "Msrb3" "ENSMUSG00000051236" "protein_coding" "gap" "chr10-120871152-120898832" "chr10-120872291-120874262" 0
"ENSMUST00000000080" "ENSMUST00000000080" "Klf6" "ENSMUSG00000000078" "protein_coding" "utr" "chr13-5867284-5870393" "chr13-6022080-6022365" 151686
"ENSMUSE00000469986" "ENSMUST00000063956" "Cd177" "ENSMUSG00000052212" "protein_coding" "exon" "chr7-24760235-24760311" "chr7-24762405-24763564" 2093
"ENSMUST00000090952.1" "ENSMUST00000090952" "Fmnl2" "ENSMUSG00000036053" "protein_coding" "gap" "chr2-52858260-53014802" "chr2-52868218-52868309" 0
"ENSMUST00000149499.1" "ENSMUST00000149499" "Ralgapa2" "ENSMUSG00000037110" "protein_coding" "gap" "chr2-146361520-146387227" "chr2-146365392-146366428" 0
"ENSMUST00000154209" "ENSMUST00000154209" "Cdkal1" "ENSMUSG00000006191" "protein_coding" "gap" "chr13-29474710-29517412" "chr13-29502612-29503235" 0
"ENSMUSE00000817240" "ENSMUST00000132857" "Gm12107" "ENSMUSG00000086335" "lincRNA" "exon" "chr11-31837948-31838214" "chr11-31851859-31852674" 13644
"ENSMUST00000147526" "ENSMUST00000147526" "Eps8" "ENSMUSG00000015766" "protein_coding" "gap" "chr6-137512298-137514277" "chr6-137512751-137513225" 0
"ENSMUST00000111265" "ENSMUST00000111265" "Tspan18" "ENSMUSG00000027217" "protein_coding" "gap" "chr2-93224579-93311946" "chr2-93256927-93258471" 0
"ENSMUST00000109445.1" "ENSMUST00000109445" "Ptprt" "ENSMUSG00000053141" "protein_coding" "gap" "chr2-162363027-162660799" "chr2-162531641-162532063" 0
"ENSMUST00000058232" "ENSMUST00000058232" "Xpa" "ENSMUSG00000028329" "protein_coding" "gap" "chr4-46155827-46183117" "chr4-46163926-46164514" 0
"ENSMUST00000171904" "ENSMUST00000171904" "Kcnn4" "ENSMUSG00000054342" "protein_coding" "utr" "chr7-24384637-24385209" "chr7-24390973-24391556" 5763
"ENSMUST00000020898" "ENSMUST00000020898" "Agr2" "ENSMUSG00000020581" "protein_coding" "utr" "chr12-35992907-35992969" "chr12-35992381-35994007" 0
"ENSMUSE00000462225" "ENSMUST00000035014" "Tgfbr2" "ENSMUSG00000032440" "protein_coding" "exon" "chr9-116174944-116175363" "chr9-116190641-116191351" 15277
"ENSMUST00000047349" "ENSMUST00000047349" "Usp28" "ENSMUSG00000032267" "protein_coding" "gap" "chr9-49028302-49030726" "chr9-49028559-49028691" 0
"ENSMUST00000157009" "ENSMUST00000157009" "Fyn" "ENSMUSG00000019843" "protein_coding" "gap" "chr10-39455136-39511738" "chr10-39501621-39502729" 0
"ENSMUSE00000746377" "ENSMUST00000135792" "1700092C17Rik" "ENSMUSG00000085353" "lincRNA" "exon" "chr2-22755984-22756043" "chr2-22753505-22754870" 1113
"ENSMUST00000146092" "ENSMUST00000146092" "E2f3" "ENSMUSG00000016477" "protein_coding" "gap" "chr13-29920226-29984127" "chr13-29940777-29941590" 0
"ENSMUST00000118364" "ENSMUST00000118364" "Il23r" "ENSMUSG00000049093" "protein_coding" "gap" "chr6-67426666-67431605" "chr6-67427885-67428062" 0
"ENSMUST00000031879" "ENSMUST00000031879" "Fam115c" "ENSMUSG00000029851" "protein_coding" "utr" "chr6-42623019-42624363" "chr6-42611293-42611357" 11661
"ENSMUST00000143695" "ENSMUST00000143695" "3110099E03Rik" "ENSMUSG00000085582" "lincRNA" "gap" "chr2-115502612-115527702" "chr2-115520003-115520929" 0
"ENSMUST00000156631.1" "ENSMUST00000156631" "Gpr98" "ENSMUSG00000069170" "protein_coding" "gap" "chr13-81107092-81155154" "chr13-81130641-81132261" 0
"ENSMUSE00001203506" "ENSMUST00000180553" "Gm26677" "ENSMUSG00000097598" "lincRNA" "exon" "chr6-51379710-51379944" "chr6-51263529-51264020" 115689
"ENSMUST00000025363" "ENSMUST00000025363" "Hbegf" "ENSMUSG00000024486" "protein_coding" "utr" "chr18-36504929-36506364" "chr18-36493741-36494385" 10543
"ENSMUST00000091284" "ENSMUST00000091284" "Nceh1" "ENSMUSG00000027698" "protein_coding" "gap" "chr3-27279286-27284381" "chr3-27282870-27283892" 0
"ENSMUST00000068564" "ENSMUST00000068564" "Rassf5" "ENSMUSG00000026430" "protein_coding" "cds" "chr1-131199853-131199972" "chr1-131198411-131200634" 0
"ENSMUST00000142454" "ENSMUST00000142454" "Mllt3" "ENSMUSG00000028496" "protein_coding" "gap" "chr4-87880149-88011632" "chr4-87881264-87882229" 0
"ENSMUST00000194077" "ENSMUST00000194077" "RP23-121N19.3" "ENSMUSG00000103181" "lincRNA" "gap" "chr3-80055026-80211460" "chr3-80079813-80080134" 0
"ENSMUST00000163584" "ENSMUST00000163584" "Tceal8" "ENSMUSG00000051579" "protein_coding" "utr" "chrX-136172132-136172251" "chrX-136171980-136172479" 0
"ENSMUST00000172939" "ENSMUST00000172939" "Ttc6" "ENSMUSG00000046782" "protein_coding" "utr" "chr12-57737721-57737928" "chr12-57890684-57892205" 152755
"ENSMUST00000146703" "ENSMUST00000146703" "Arid1b" "ENSMUSG00000069729" "protein_coding" "gap" "chr17-5097733-5126913" "chr17-5125846-5126108" 0
"ENSMUSE00001168157" "ENSMUST00000181098" "D030068K23Rik" "ENSMUSG00000097393" "lincRNA" "exon" "chr8-109272640-109273811" "chr8-109373804-109374983" 99992
"ENSMUST00000134823.1" "ENSMUST00000134823" "Tns3" "ENSMUSG00000020422" "protein_coding" "gap" "chr11-8549722-8579082" "chr11-8572493-8573677" 0
"ENSMUST00000167432" "ENSMUST00000167432" "Slc26a3" "ENSMUSG00000001225" "protein_coding" "gap" "chr12-31390914-31433136" "chr12-31400860-31401294" 0
"ENSMUST00000166646.2" "ENSMUST00000166646" "Abcc4" "ENSMUSG00000032849" "protein_coding" "utr" "chr14-118482692-118484332" "chr14-118462273-118462518" 20173
"ENSMUST00000186170" "ENSMUST00000186170" "Gm29642" "ENSMUSG00000100002" "lincRNA" "gap" "chr9-25152188-25173845" "chr9-25158197-25158615" 0
"ENSMUST00000148038" "ENSMUST00000148038" "Agbl4" "ENSMUSG00000061298" "protein_coding" "gap" "chr4-111331280-111526583" "chr4-111451052-111452592" 0
"ENSMUST00000101351" "ENSMUST00000101351" "Atoh1" "ENSMUSG00000073043" "protein_coding" "utr" "chr6-64730379-64731233" "chr6-64742747-64743546" 11513
"ENSMUSE00000133397.1" "ENSMUST00000023840" "Cxcl13" "ENSMUSG00000023078" "protein_coding" "exon" "chr5-95956928-95957031" "chr5-95918411-95918820" 38107
"ENSMUST00000110221" "ENSMUST00000110221" "Col14a1" "ENSMUSG00000022371" "protein_coding" "gap" "chr15-55329281-55338405" "chr15-55333429-55333777" 0
"ENSMUST00000118364.1" "ENSMUST00000118364" "Il23r" "ENSMUSG00000049093" "protein_coding" "gap" "chr6-67434692-67452296" "chr6-67437879-67438507" 0
"ENSMUSE00000405178" "ENSMUST00000021450" "Sgpp1" "ENSMUSG00000021054" "protein_coding" "exon" "chr12-75734913-75735729" "chr12-75766863-75767297" 31133
"ENSMUSE00000836949" "ENSMUST00000023572" "Cxadr" "ENSMUSG00000022865" "protein_coding" "exon" "chr16-78301496-78301874" "chr16-78247908-78248367" 53128
