"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUSE00000995822" "ENSMUST00000178424" "Gm21859" "ENSMUSG00000095369" "lincRNA" "exon" "chr16-10914708-10914797" "chr16-10933341-10933767" 18543
"ENSMUSE00001336725" "ENSMUST00000194267" "930412E21Rik" "ENSMUSG00000102203" "lincRNA" "exon" "chr3-23461050-23461416" "chr3-23341603-23341956" 119093
"ENSMUST00000006476" "ENSMUST00000006476" "Upk1a" "ENSMUSG00000006313" "protein_coding" "cds" "chr7-30605061-30605240" "chr7-30604870-30605297" 0
"ENSMUSE00001318820" "ENSMUST00000187845" "Gm29482" "ENSMUSG00000099665" "lincRNA" "exon" "chr1-92759213-92759344" "chr1-92751328-92751722" 7490
"ENSMUSE00000941447.1" "ENSMUST00000173738" "Gm20484" "ENSMUSG00000092503" "lincRNA" "exon" "chr5-101599314-101599423" "chr5-101529989-101530385" 68928
"ENSMUST00000109256" "ENSMUST00000109256" "Pphln1" "ENSMUSG00000036167" "protein_coding" "utr" "chr15-93489169-93491913" "chr15-93491794-93492753" 0
"ENSMUST00000110510" "ENSMUST00000110510" "Gli3" "ENSMUSG00000021318" "protein_coding" "utr" "chr13-15726782-15730026" "chr13-15853146-15853325" 123119
"ENSMUSE00001328683.3" "ENSMUST00000190006" "Gm28826" "ENSMUSG00000101447" "lincRNA" "exon" "chr1-47188765-47189071" "chr1-47962244-47962556" 773172
"ENSMUST00000153441" "ENSMUST00000153441" "Mapk7" "ENSMUSG00000001034" "protein_coding" "cds" "chr11-61490346-61490504" "chr11-61489940-61490441" 0
"ENSMUST00000055352.1" "ENSMUST00000055352" "Fam120b" "ENSMUSG00000014763" "protein_coding" "gap" "chr17-15407699-15414678" "chr17-15408188-15408618" 0
"ENSMUSE00001326358.1" "ENSMUST00000186795" "Gm29463" "ENSMUSG00000101121" "lincRNA" "exon" "chr5-79419417-79419690" "chr5-78609371-78609692" 809724
"ENSMUSE00001319343.1" "ENSMUST00000188994" "Zfhx3" "ENSMUSG00000038872" "protein_coding" "exon" "chr8-108703100-108704235" "chr8-108550930-108551335" 151764
"ENSMUST00000069511" "ENSMUST00000069511" "Abcd2" "ENSMUSG00000055782" "protein_coding" "cds" "chr15-91190670-91191608" "chr15-91190533-91190994" 0
"ENSMUST00000143798" "ENSMUST00000143798" "Nfx1" "ENSMUSG00000028423" "protein_coding" "gap" "chr4-41009270-41012057" "chr4-41009668-41010043" 0
"ENSMUSE00001058407" "ENSMUST00000107533" "A230006K03Rik" "ENSMUSG00000068151" "lincRNA" "exon" "chr7-61127996-61128085" "chr7-61015689-61016051" 111944
"ENSMUST00000172398.1" "ENSMUST00000172398" "Mpped1" "ENSMUSG00000041708" "protein_coding" "gap" "chr15-83800160-83852039" "chr15-83842369-83843674" 0
"ENSMUST00000123794" "ENSMUST00000123794" "Ak8" "ENSMUSG00000026807" "protein_coding" "gap" "chr2-28716486-28733806" "chr2-28723854-28724261" 0
"ENSMUST00000133257.1" "ENSMUST00000133257" "Ggnbp1" "ENSMUSG00000048731" "protein_coding" "gap" "chr17-26976396-27025336" "chr17-26987913-26988251" 0
"ENSMUST00000143415" "ENSMUST00000143415" "Cep128" "ENSMUSG00000061533" "protein_coding" "gap" "chr12-91022478-91063141" "chr12-91030184-91030547" 0
"ENSMUST00000053855" "ENSMUST00000053855" "Ddit4l" "ENSMUSG00000046818" "protein_coding" "utr" "chr3-137626457-137628333" "chr3-137632443-137632816" 4109
"ENSMUST00000098653" "ENSMUST00000098653" "Gm10654" "ENSMUSG00000074252" "protein_coding" "utr" "chr8-70932289-70933037" "chr8-70956450-70956824" 23412
"ENSMUST00000052907" "ENSMUST00000052907" "Adamts19" "ENSMUSG00000053441" "protein_coding" "gap" "chr18-58963563-58968722" "chr18-58967367-58967719" 0
"ENSMUST00000161894" "ENSMUST00000161894" "Dnm3" "ENSMUSG00000040265" "protein_coding" "gap" "chr1-162407409-162424454" "chr1-162416782-162417155" 0
"ENSMUST00000149800.1" "ENSMUST00000149800" "Ephb1" "ENSMUSG00000032537" "protein_coding" "gap" "chr9-102067027-102194773" "chr9-102160208-102160570" 0
"ENSMUST00000187912" "ENSMUST00000187912" "Arhgap26" "ENSMUSG00000036452" "protein_coding" "gap" "chr18-38899900-38933792" "chr18-38908418-38908788" 0
"ENSMUSE00001335826" "ENSMUST00000188786" "Gm29065" "ENSMUSG00000099996" "lincRNA" "exon" "chr1-76018683-76018756" "chr1-76104456-76104812" 85699
"ENSMUSE00000586217" "ENSMUST00000018572" "Akap1" "ENSMUSG00000018428" "protein_coding" "exon" "chr11-88864397-88864586" "chr11-88875818-88876204" 11231
"ENSMUSE00001106933" "ENSMUST00000180406" "Gm26748" "ENSMUSG00000097548" "lincRNA" "exon" "chr6-99729785-99732553" "chr6-99772213-99772584" 39659
"ENSMUST00000148002" "ENSMUST00000148002" "Prkar1b" "ENSMUSG00000025855" "protein_coding" "gap" "chr5-139050817-139062553" "chr5-139053761-139054157" 0
"ENSMUST00000145960" "ENSMUST00000145960" "Ipo8" "ENSMUSG00000040029" "protein_coding" "gap" "chr6-148824486-148831163" "chr6-148826134-148826543" 0
"ENSMUST00000149451.1" "ENSMUST00000149451" "Sox5" "ENSMUSG00000041540" "protein_coding" "gap" "chr6-144625687-144781813" "chr6-144648324-144648671" 0
"ENSMUST00000156778" "ENSMUST00000156778" "Cstf2" "ENSMUSG00000031256" "protein_coding" "cds" "chrX-134062598-134062735" "chrX-134062534-134062882" 0
"ENSMUST00000179002" "ENSMUST00000179002" "Unc79" "ENSMUSG00000021198" "protein_coding" "gap" "chr12-103021877-103042114" "chr12-103023753-103024126" 0
"ENSMUSE00000580972" "ENSMUST00000077816" "Ces5a" "ENSMUSG00000058019" "protein_coding" "exon" "chr8-93535633-93535707" "chr8-93629173-93629505" 93465
"ENSMUST00000189588.1" "ENSMUST00000189588" "Tmem108" "ENSMUSG00000042757" "protein_coding" "gap" "chr9-103609797-103752854" "chr9-103720013-103720445" 0
"ENSMUST00000155108" "ENSMUST00000155108" "Stag1" "ENSMUSG00000037286" "protein_coding" "gap" "chr9-100757787-100953492" "chr9-100906978-100907335" 0
"ENSMUSE00000357642" "ENSMUST00000025228" "Cdc23" "ENSMUSG00000024370" "protein_coding" "exon" "chr18-34651547-34651735" "chr18-34664951-34665380" 13215
"ENSMUST00000014691" "ENSMUST00000014691" "Wdfy2" "ENSMUSG00000014547" "protein_coding" "gap" "chr14-62838058-62885809" "chr14-62869947-62870323" 0
"ENSMUSE00001334347" "ENSMUST00000185441" "Gm28933" "ENSMUSG00000099597" "lincRNA" "exon" "chr12-99190078-99191484" "chr12-99127481-99127914" 62163
"ENSMUST00000193603.2" "ENSMUST00000193603" "Nlgn1" "ENSMUSG00000063887" "protein_coding" "utr" "chr3-25426215-25433637" "chr3-25245377-25245755" 180459
"ENSMUST00000136826" "ENSMUST00000136826" "Nek10" "ENSMUSG00000042567" "protein_coding" "cds" "chr14-14930575-14930704" "chr14-14930261-14930650" 0
"ENSMUST00000035105" "ENSMUST00000035105" "Rpsa" "ENSMUSG00000032518" "protein_coding" "utr" "chr9-120131495-120132369" "chr9-120137725-120138151" 5355
"ENSMUST00000031278" "ENSMUST00000031278" "Bmp3" "ENSMUSG00000029335" "protein_coding" "utr" "chr5-98879930-98880960" "chr5-98891984-98892345" 11023
"ENSMUST00000021204.1" "ENSMUST00000021204" "Nxn" "ENSMUSG00000020844" "protein_coding" "gap" "chr11-76258748-76261541" "chr11-76259436-76259830" 0
"ENSMUST00000020484" "ENSMUST00000020484" "Txnrd1" "ENSMUSG00000020250" "protein_coding" "gap" "chr10-82890519-82895976" "chr10-82895314-82895764" 0
"ENSMUSE00000464418.1" "ENSMUST00000168630" "Unc5d" "ENSMUSG00000063626" "protein_coding" "exon" "chr8-29219242-29219338" "chr8-29252917-29253292" 33578
"ENSMUST00000179755" "ENSMUST00000179755" "Arrb1" "ENSMUSG00000018909" "protein_coding" "gap" "chr7-99535799-99582260" "chr7-99542938-99543317" 0
"ENSMUST00000095852.2" "ENSMUST00000095852" "Grid2" "ENSMUSG00000071424" "protein_coding" "gap" "chr6-64429851-64533580" "chr6-64528198-64528544" 0
"ENSMUSE00000809933" "ENSMUST00000150915" "Ssbp3" "ENSMUSG00000061887" "protein_coding" "exon" "chr4-106910701-106910748" "chr4-106897260-106897661" 13039
"ENSMUST00000145071.1" "ENSMUST00000145071" "Atp8a2" "ENSMUSG00000021983" "protein_coding" "gap" "chr14-60046761-60086581" "chr14-60064520-60064893" 0
"ENSMUSE00000824418.1" "ENSMUST00000130812" "Gm13113" "ENSMUSG00000087012" "lincRNA" "exon" "chr4-154837459-154837612" "chr4-154753277-154753653" 83805
"ENSMUSE00000683244" "ENSMUST00000075220" "Cdyl" "ENSMUSG00000059288" "protein_coding" "exon" "chr13-35659862-35659993" "chr13-35601603-35601963" 57898
"ENSMUST00000113447" "ENSMUST00000113447" "Prickle2" "ENSMUSG00000030020" "protein_coding" "gap" "chr6-92458659-92567303" "chr6-92479946-92480183" 0
"ENSMUSE00001176898" "ENSMUST00000181682" "9530059O14Rik" "ENSMUSG00000097736" "lincRNA" "exon" "chr9-122572497-122572764" "chr9-122534026-122534436" 38060
"ENSMUST00000171949" "ENSMUST00000171949" "Arid3b" "ENSMUSG00000004661" "protein_coding" "cds" "chr9-57792516-57792685" "chr9-57792421-57792828" 0
"ENSMUST00000140197" "ENSMUST00000140197" "Smg6" "ENSMUSG00000038290" "protein_coding" "gap" "chr11-75053964-75139192" "chr11-75110331-75110729" 0
"ENSMUST00000148053" "ENSMUST00000148053" "Clk4" "ENSMUSG00000020385" "protein_coding" "gap" "chr11-51272023-51273559" "chr11-51272317-51272689" 0
"ENSMUST00000179393.1" "ENSMUST00000179393" "Oxr1" "ENSMUSG00000022307" "protein_coding" "gap" "chr15-41449118-41535569" "chr15-41493787-41494148" 0
"ENSMUSE00001319851" "ENSMUST00000185764" "4930519F24Rik" "ENSMUSG00000101584" "lincRNA" "exon" "chr9-100022300-100022679" "chr9-100022113-100022335" 0
"ENSMUST00000026551" "ENSMUST00000026551" "Dpysl4" "ENSMUSG00000025478" "protein_coding" "cds" "chr7-139086123-139086161" "chr7-139085310-139087080" 0
"ENSMUST00000142917" "ENSMUST00000142917" "Ptprg" "ENSMUSG00000021745" "protein_coding" "gap" "chr14-12154427-12166744" "chr14-12162536-12162979" 0
"ENSMUST00000137196" "ENSMUST00000137196" "Fchsd2" "ENSMUSG00000030691" "protein_coding" "gap" "chr7-101198610-101203720" "chr7-101203503-101203953" 0
"ENSMUST00000067602" "ENSMUST00000067602" "Ncam2" "ENSMUSG00000022762" "protein_coding" "gap" "chr16-81200969-81432708" "chr16-81346940-81347324" 0
"ENSMUST00000042054" "ENSMUST00000042054" "Foxf2" "ENSMUSG00000038402" "protein_coding" "utr" "chr13-31630646-31631403" "chr13-31700373-31700716" 68969
"ENSMUSE00000666398.1" "ENSMUST00000105487" "Grik2" "ENSMUSG00000056073" "protein_coding" "exon" "chr10-49788628-49788766" "chr10-49806948-49807296" 18181
"ENSMUSE00000352696" "ENSMUST00000036172" "Sgpp2" "ENSMUSG00000032908" "protein_coding" "exon" "chr1-78310345-78310502" "chr1-78256227-78256580" 53764
"ENSMUSE00000442043" "ENSMUST00000037012" "Kcna4" "ENSMUSG00000042604" "protein_coding" "exon" "chr2-107290639-107291071" "chr2-107279533-107279901" 10737
"ENSMUST00000078988" "ENSMUST00000078988" "Lpp" "ENSMUSG00000033306" "protein_coding" "gap" "chr16-24456943-24559591" "chr16-24483122-24483529" 0
"ENSMUST00000051558" "ENSMUST00000051558" "Chd7" "ENSMUSG00000041235" "protein_coding" "utr" "chr4-8866656-8867659" "chr4-9048463-9048854" 180803
"ENSMUST00000162424" "ENSMUST00000162424" "Panx2" "ENSMUSG00000058441" "protein_coding" "cds" "chr15-89060074-89060299" "chr15-89058838-89061101" 0
"ENSMUSE00000597028" "ENSMUST00000045747" "Wnt4" "ENSMUSG00000036856" "protein_coding" "exon" "chr4-137277489-137277756" "chr4-137254973-137255989" 21499
"ENSMUST00000109093" "ENSMUST00000109093" "Pkd1l2" "ENSMUSG00000034416" "protein_coding" "cds" "chr8-117021818-117022022" "chr8-117021739-117022145" 0
"ENSMUST00000162693.1" "ENSMUST00000162693" "Rsrc1" "ENSMUSG00000034544" "protein_coding" "gap" "chr3-66996591-67082535" "chr3-67010633-67010989" 0
"ENSMUST00000094363" "ENSMUST00000094363" "Fam161a" "ENSMUSG00000049811" "protein_coding" "utr" "chr11-23028902-23030788" "chr11-23031172-23031600" 383
"ENSMUST00000063562.1" "ENSMUST00000063562" "Mipep" "ENSMUSG00000021993" "protein_coding" "gap" "chr14-60802970-60808967" "chr14-60806316-60806717" 0
"ENSMUSE00000610802" "ENSMUST00000074616" "Srek1" "ENSMUSG00000032621" "protein_coding" "exon" "chr13-103763882-103764504" "chr13-103779876-103780320" 15371
"ENSMUST00000152652.1" "ENSMUST00000152652" "Dlgap2" "ENSMUSG00000047495" "protein_coding" "gap" "chr8-14096142-14257971" "chr8-14122920-14123337" 0
"ENSMUSE00000954682.1" "ENSMUST00000025862" "Smarca2" "ENSMUSG00000024921" "protein_coding" "exon" "chr19-26605115-26605233" "chr19-26508429-26508830" 96284
"ENSMUST00000160436" "ENSMUST00000160436" "Tcerg1l" "ENSMUSG00000091002" "protein_coding" "utr" "chr7-138208974-138209690" "chr7-138177939-138178364" 30609
"ENSMUST00000169938" "ENSMUST00000169938" "Papola" "ENSMUSG00000021111" "protein_coding" "utr" "chr12-105836765-105838944" "chr12-105864518-105864914" 25573
"ENSMUST00000057817.1" "ENSMUST00000057817" "Olfr693" "ENSMUSG00000051680" "protein_coding" "cds" "chr7-106677534-106678484" "chr7-106594995-106595402" 82131
"ENSMUST00000180222" "ENSMUST00000180222" "Zbtb46" "ENSMUSG00000027583" "protein_coding" "cds" "chr2-181411696-181411980" "chr2-181411736-181412146" 0
"ENSMUST00000152978.1" "ENSMUST00000152978" "Lphn1" "ENSMUSG00000013033" "protein_coding" "cds" "chr8-83932840-83932962" "chr8-83932702-83933115" 0
"ENSMUST00000168747" "ENSMUST00000168747" "Atp10a" "ENSMUSG00000025324" "protein_coding" "gap" "chr7-58658916-58740191" "chr7-58728258-58728643" 0
"ENSMUSE00000717818" "ENSMUST00000119284" "Prkd3" "ENSMUSG00000024070" "protein_coding" "exon" "chr17-79020685-79020816" "chr17-79031564-79031927" 10747
"ENSMUST00000170667" "ENSMUST00000170667" "Shq1" "ENSMUSG00000035378" "protein_coding" "gap" "chr6-100573789-100611735" "chr6-100606458-100606815" 0
"ENSMUST00000167567" "ENSMUST00000167567" "Cdk14" "ENSMUSG00000028926" "protein_coding" "gap" "chr5-5249229-5420068" "chr5-5391308-5391737" 0
"ENSMUST00000155077" "ENSMUST00000155077" "Htr2b" "ENSMUSG00000026228" "protein_coding" "cds" "chr1-86102374-86102622" "chr1-86102349-86102768" 0
"ENSMUST00000027451" "ENSMUST00000027451" "Epha4" "ENSMUSG00000026235" "protein_coding" "utr" "chr1-77367185-77369671" "chr1-77263331-77263684" 103500
"ENSMUST00000029666.2" "ENSMUST00000029666" "Papss1" "ENSMUSG00000028032" "protein_coding" "gap" "chr3-131607464-131619020" "chr3-131613010-131613443" 0
"ENSMUST00000089246" "ENSMUST00000089246" "BC049702" "ENSMUSG00000068149" "protein_coding" "utr" "chrX-19479420-19479524" "chrX-19363625-19364026" 115393
"ENSMUST00000088516" "ENSMUST00000088516" "Magi2" "ENSMUSG00000040003" "protein_coding" "gap" "chr5-19227590-19678652" "chr5-19572088-19572459" 0
"ENSMUST00000023283" "ENSMUST00000023283" "Lmf2" "ENSMUSG00000022614" "protein_coding" "cds" "chr15-89353457-89353598" "chr15-89353101-89353529" 0
"ENSMUST00000028767" "ENSMUST00000028767" "Rtf1" "ENSMUSG00000027304" "protein_coding" "gap" "chr2-119724908-119726716" "chr2-119726501-119726687" 0
"ENSMUST00000146565" "ENSMUST00000146565" "Galnt14" "ENSMUSG00000024064" "protein_coding" "gap" "chr17-73574974-73709930" "chr17-73709181-73709417" 0
"ENSMUSE00000480914.1" "ENSMUST00000054442" "N6amt1" "ENSMUSG00000044442" "protein_coding" "exon" "chr16-87354185-87354386" "chr16-86841477-86841851" 512333
"ENSMUST00000082090" "ENSMUST00000082090" "Ap3b2" "ENSMUSG00000062444" "protein_coding" "cds" "chr7-81476946-81477229" "chr7-81476557-81477070" 0
"ENSMUST00000195219" "ENSMUST00000195219" "Camkv" "ENSMUSG00000032936" "protein_coding" "gap" "chr9-107937552-107945278" "chr9-107943185-107943602" 0
"ENSMUST00000042953" "ENSMUST00000042953" "Nbas" "ENSMUSG00000020576" "protein_coding" "gap" "chr12-13310305-13317697" "chr12-13315565-13315999" 0
"ENSMUST00000169406" "ENSMUST00000169406" "Gm1818" "ENSMUSG00000091277" "protein_coding" "utr" "chr12-48554182-48555303" "chr12-47801390-47801767" 752414
"ENSMUST00000143176" "ENSMUST00000143176" "Cdc42bpa" "ENSMUSG00000026490" "protein_coding" "utr" "chr1-180162167-180165602" "chr1-180163346-180164009" 0
"ENSMUST00000181812" "ENSMUST00000181812" "Gm16853" "ENSMUSG00000097665" "lincRNA" "gap" "chr9-21408563-21411446" "chr9-21409729-21410372" 0
"ENSMUSE00000792137" "ENSMUST00000127672" "Gm13481" "ENSMUSG00000086353" "lincRNA" "exon" "chr2-48062548-48063693" "chr2-47611264-47611627" 450920
"ENSMUST00000110120" "ENSMUST00000110120" "Tmx4" "ENSMUSG00000034723" "protein_coding" "utr" "chr2-134607466-134609479" "chr2-134608659-134609001" 0
"ENSMUST00000164470" "ENSMUST00000164470" "Kars" "ENSMUSG00000031948" "protein_coding" "cds" "chr8-111998800-111998962" "chr8-111998869-111999262" 0
"ENSMUST00000062879" "ENSMUST00000062879" "Gm5414" "ENSMUSG00000064232" "protein_coding" "cds" "chr15-101627682-101628188" "chr15-101627924-101628335" 0
"ENSMUSE00000761350" "ENSMUST00000065530" "Nsun7" "ENSMUSG00000029206" "protein_coding" "exon" "chr5-66259912-66260321" "chr5-66218586-66218951" 40960
"ENSMUSE00000826194" "ENSMUST00000156311" "Gm12484" "ENSMUSG00000086987" "lincRNA" "exon" "chr4-54151831-54151913" "chr4-54063851-54064145" 87685
"ENSMUST00000131298.1" "ENSMUST00000131298" "Ralgps1" "ENSMUSG00000038831" "protein_coding" "gap" "chr2-33284909-33324652" "chr2-33318984-33319353" 0
"ENSMUST00000024832" "ENSMUST00000024832" "Rsph1" "ENSMUSG00000024033" "protein_coding" "gap" "chr17-31273639-31277201" "chr17-31275212-31275539" 0
"ENSMUST00000171238.1" "ENSMUST00000171238" "Zfp516" "ENSMUSG00000058881" "protein_coding" "gap" "chr18-82910993-82955523" "chr18-82945956-82946296" 0
"ENSMUST00000162182" "ENSMUST00000162182" "Vwc2l" "ENSMUSG00000045648" "protein_coding" "gap" "chr1-70751067-70882066" "chr1-70766507-70766850" 0
"ENSMUST00000179735" "ENSMUST00000179735" "Gm4308" "ENSMUSG00000095673" "protein_coding" "utr" "chr10-100367390-100367412" "chr10-100371173-100371534" 3760
"ENSMUSE00000421762" "ENSMUST00000025160" "Ccdc178" "ENSMUSG00000024306" "protein_coding" "exon" "chr18-22171372-22171396" "chr18-22195335-22195605" 23938
"ENSMUST00000171654.3" "ENSMUST00000171654" "Thsd4" "ENSMUSG00000032289" "protein_coding" "gap" "chr9-60376056-60394098" "chr9-60390182-60390470" 0
"ENSMUST00000190929" "ENSMUST00000190929" "Pdzd2" "ENSMUSG00000022197" "protein_coding" "gap" "chr15-12419573-12442479" "chr15-12422654-12422832" 0
"ENSMUST00000141871" "ENSMUST00000141871" "2310067B10Rik" "ENSMUSG00000020747" "protein_coding" "cds" "chr11-115786176-115786185" "chr11-115785671-115786305" 0
"ENSMUSE00001343575.1" "ENSMUST00000194513" "RP23-429I18.3" "ENSMUSG00000103503" "lincRNA" "exon" "chr1-186926933-186927275" "chr1-186858232-186858599" 68333
"ENSMUST00000088041" "ENSMUST00000088041" "Ptgis" "ENSMUSG00000017969" "protein_coding" "gap" "chr2-167227586-167240343" "chr2-167231243-167231624" 0
"ENSMUST00000037942" "ENSMUST00000037942" "Ttll7" "ENSMUSG00000036745" "protein_coding" "utr" "chr3-146979752-146984009" "chr3-147009747-147010144" 25737
"ENSMUST00000114741" "ENSMUST00000114741" "Pstpip2" "ENSMUSG00000025429" "protein_coding" "gap" "chr18-77794751-77835124" "chr18-77802824-77803179" 0
"ENSMUST00000185243" "ENSMUST00000185243" "1700041C23Rik" "ENSMUSG00000100282" "lincRNA" "gap" "chr9-57179971-57181293" "chr9-57180749-57180946" 0
"ENSMUSE00000941447.2" "ENSMUST00000173738" "Gm20484" "ENSMUSG00000092503" "lincRNA" "exon" "chr5-101599314-101599423" "chr5-101453513-101453895" 145418
"ENSMUST00000171528" "ENSMUST00000171528" "Slc25a23" "ENSMUSG00000046329" "protein_coding" "cds" "chr17-57047118-57047336" "chr17-57047020-57047460" 0
"ENSMUST00000109445.1" "ENSMUST00000109445" "Ptprt" "ENSMUSG00000053141" "protein_coding" "gap" "chr2-162363027-162660799" "chr2-162461808-162462203" 0
"ENSMUST00000186387" "ENSMUST00000186387" "E330023G01Rik" "ENSMUSG00000102013" "lincRNA" "gap" "chr9-98758283-98819933" "chr9-98782886-98783256" 0
"ENSMUSE00000593244" "ENSMUST00000094348" "1700084C01Rik" "ENSMUSG00000070532" "protein_coding" "exon" "chr1-169928648-169929003" "chr1-169853155-169853544" 75103
"ENSMUST00000112244" "ENSMUST00000112244" "Ntf3" "ENSMUSG00000049107" "protein_coding" "gap" "chr6-126102524-126164729" "chr6-126113436-126113837" 0
"ENSMUST00000031913" "ENSMUST00000031913" "Try4" "ENSMUSG00000054106" "protein_coding" "utr" "chr6-41305489-41305532" "chr6-41305711-41306046" 178
"ENSMUST00000031222" "ENSMUST00000031222" "Enam" "ENSMUSG00000029286" "protein_coding" "utr" "chr5-88504684-88506049" "chr5-88507545-88507936" 1495
"ENSMUST00000146276" "ENSMUST00000146276" "Fam219a" "ENSMUSG00000028439" "protein_coding" "gap" "chr4-41524415-41569176" "chr4-41552516-41553538" 0
"ENSMUST00000173014" "ENSMUST00000173014" "Dio3" "ENSMUSG00000075707" "protein_coding" "cds" "chr12-110279232-110280146" "chr12-110277882-110279774" 0
"ENSMUST00000039177" "ENSMUST00000039177" "Dpyd" "ENSMUSG00000033308" "protein_coding" "gap" "chr3-119141986-119194241" "chr3-119189793-119190135" 0
"ENSMUST00000086828" "ENSMUST00000086828" "Ptprs" "ENSMUSG00000013236" "protein_coding" "cds" "chr17-56419623-56419720" "chr17-56419612-56420045" 0
"ENSMUST00000164667" "ENSMUST00000164667" "B930094E09Rik" "ENSMUSG00000092124" "protein_coding" "utr" "chr18-31609925-31610751" "chr18-31621557-31621927" 10805
"ENSMUST00000001927" "ENSMUST00000001927" "Ltbp1" "ENSMUSG00000001870" "protein_coding" "gap" "chr17-75007402-75065910" "chr17-75051047-75051445" 0
"ENSMUST00000071081" "ENSMUST00000071081" "Ociad1" "ENSMUSG00000029152" "protein_coding" "utr" "chr5-73313443-73314077" "chr5-73314361-73314762" 283
"ENSMUST00000031788" "ENSMUST00000031788" "Hibadh" "ENSMUSG00000029776" "protein_coding" "utr" "chr6-52546228-52546903" "chr6-52516076-52516453" 29774
"ENSMUSE00000573091" "ENSMUST00000054128" "Dsg1c" "ENSMUSG00000034774" "protein_coding" "exon" "chr18-20247340-20247487" "chr18-20236749-20237083" 10256
"ENSMUSE00000686692" "ENSMUST00000005611" "Myl10" "ENSMUSG00000005474" "protein_coding" "exon" "chr5-136693146-136693418" "chr5-136662361-136662796" 30349
"ENSMUST00000091560.3" "ENSMUST00000091560" "2010111I01Rik" "ENSMUSG00000021458" "protein_coding" "gap" "chr13-63015964-63033022" "chr13-63022653-63022972" 0
"ENSMUSE00000746942.1" "ENSMUST00000029490" "Ahcyl1" "ENSMUSG00000027893" "protein_coding" "exon" "chr3-107696158-107696560" "chr3-107701468-107701887" 4907
"ENSMUST00000155724" "ENSMUST00000155724" "Snx10" "ENSMUSG00000038301" "protein_coding" "gap" "chr6-51524035-51562017" "chr6-51534241-51534652" 0
"ENSMUSE00000123718.1" "ENSMUST00000022711" "4930449E01Rik" "ENSMUSG00000022116" "processed_transcript" "exon" "chr14-105498788-105499081" "chr14-105432646-105433045" 65742
"ENSMUST00000108341" "ENSMUST00000108341" "Map3k10" "ENSMUSG00000040390" "protein_coding" "cds" "chr7-27656664-27656986" "chr7-27656529-27657073" 0
"ENSMUSE00000681800" "ENSMUST00000034148" "Il15" "ENSMUSG00000031712" "protein_coding" "exon" "chr8-82402290-82403222" "chr8-82406993-82407394" 3770
"ENSMUSE00000452040" "ENSMUST00000066949" "Zdhhc25" "ENSMUSG00000054117" "protein_coding" "exon" "chr15-88600302-88601669" "chr15-88247478-88247851" 352450
"ENSMUST00000174271" "ENSMUST00000174271" "D7Ertd443e" "ENSMUSG00000030994" "protein_coding" "gap" "chr7-134365424-134385532" "chr7-134384393-134384705" 0
"ENSMUSE00000982217.1" "ENSMUST00000180321" "Gm9726" "ENSMUSG00000094935" "protein_coding" "exon" "chr12-93927004-93929102" "chr12-94136540-94136961" 207437
"ENSMUST00000132520" "ENSMUST00000132520" "Nadsyn1" "ENSMUSG00000031090" "protein_coding" "cds" "chr7-143812490-143812607" "chr7-143812208-143812642" 0
"ENSMUSE00000441482.2" "ENSMUST00000068485" "Gm9966" "ENSMUSG00000055099" "protein_coding" "exon" "chr7-95958215-95961613" "chr7-95581118-95581466" 376748
"ENSMUST00000165559.1" "ENSMUST00000165559" "Ctif" "ENSMUSG00000052928" "protein_coding" "gap" "chr18-75437225-75471864" "chr18-75462490-75462915" 0
"ENSMUST00000113438" "ENSMUST00000113438" "Adamts9" "ENSMUSG00000030022" "protein_coding" "gap" "chr6-92901480-92903687" "chr6-92903087-92903531" 0
"ENSMUSE00000679038.1" "ENSMUST00000078170" "Dynlrb2" "ENSMUSG00000034467" "protein_coding" "exon" "chr8-116505015-116505049" "chr8-116308352-116308699" 196315
"ENSMUST00000058804" "ENSMUST00000058804" "Zfp612" "ENSMUSG00000044676" "protein_coding" "cds" "chr8-110084344-110084451" "chr8-110084316-110084663" 0
"ENSMUSE00000730059.1" "ENSMUST00000134140" "Mir17hg" "ENSMUSG00000089726" "lincRNA" "exon" "chr14-115042879-115042957" "chr14-114843352-114843698" 199180
"ENSMUST00000154929.1" "ENSMUST00000154929" "Stx18" "ENSMUSG00000029125" "protein_coding" "gap" "chr5-38039500-38104877" "chr5-38053226-38053592" 0
"ENSMUST00000163220" "ENSMUST00000163220" "Apopt1" "ENSMUSG00000037787" "protein_coding" "gap" "chr12-111730113-111751186" "chr12-111747236-111747701" 0
"ENSMUST00000166591" "ENSMUST00000166591" "Loh12cr1" "ENSMUSG00000042992" "protein_coding" "gap" "chr6-134644473-134685963" "chr6-134667658-134668060" 0
"ENSMUST00000020258" "ENSMUST00000020258" "Herc4" "ENSMUSG00000020064" "protein_coding" "gap" "chr10-63246126-63264025" "chr10-63247251-63247646" 0
"ENSMUST00000190665" "ENSMUST00000190665" "Xrn1" "ENSMUSG00000032410" "protein_coding" "gap" "chr9-95989007-95998215" "chr9-95989141-95989822" 0
"ENSMUSE00000694324" "ENSMUST00000113108" "Kir3dl2" "ENSMUSG00000057439" "protein_coding" "exon" "chrX-136543947-136544056" "chrX-136559717-136560085" 15660
"ENSMUST00000168937" "ENSMUST00000168937" "Mapk6" "ENSMUSG00000042688" "protein_coding" "cds" "chr9-75393365-75393529" "chr9-75393295-75393696" 0
