"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000029941" "ENSMUST00000029941" "Pdlim5" "ENSMUSG00000028273" "protein_coding" "gap" "chr3-142259293-142277816" "chr3-142274441-142274885" 0
"ENSMUSE00001339911" "ENSMUST00000194030" "RP24-549O22.4" "ENSMUSG00000103587" "lincRNA" "exon" "chr3-60794325-60794730" "chr3-60859376-60859616" 64645
"ENSMUST00000148040" "ENSMUST00000148040" "Relb" "ENSMUSG00000002983" "protein_coding" "gap" "chr7-19606942-19611622" "chr7-19609441-19610278" 0
"ENSMUST00000138905" "ENSMUST00000138905" "Gm826" "ENSMUSG00000074623" "protein_coding" "gap" "chr2-160318016-160333902" "chr2-160331896-160333709" 0
"ENSMUSE00000933418" "ENSMUST00000174766" "L3mbtl3" "ENSMUSG00000039089" "protein_coding" "exon" "chr10-26375110-26375185" "chr10-26494215-26494947" 119029
"ENSMUST00000180690" "ENSMUST00000180690" "2500002B13Rik" "ENSMUSG00000096917" "lincRNA" "gap" "chr8-57488194-57490339" "chr8-57489571-57490461" 0
"ENSMUST00000139272" "ENSMUST00000139272" "Gm12610" "ENSMUSG00000086035" "processed_transcript" "gap" "chr4-89421944-89452630" "chr4-89438164-89439725" 0
"ENSMUSE00000340795" "ENSMUST00000041649" "Prss22" "ENSMUSG00000045027" "protein_coding" "exon" "chr17-23997923-23998100" "chr17-24004238-24004684" 6137
"ENSMUSE00001091147" "ENSMUST00000073201" "Zfp958" "ENSMUSG00000058748" "protein_coding" "exon" "chr8-4625840-4625966" "chr8-4584537-4585120" 40719
"ENSMUST00000078481.1" "ENSMUST00000078481" "Scin" "ENSMUSG00000002565" "protein_coding" "gap" "chr12-40081775-40084284" "chr12-40082492-40083275" 0
"ENSMUSE00000367432.1" "ENSMUST00000058578" "Pgrmc2" "ENSMUSG00000049940" "protein_coding" "exon" "chr3-41082595-41083046" "chr3-41100042-41100552" 16995
"ENSMUST00000037718" "ENSMUST00000037718" "Fbxo15" "ENSMUSG00000034391" "protein_coding" "cds" "chr18-84981122-84981376" "chr18-84999871-85000544" 18494
"ENSMUST00000061334" "ENSMUST00000061334" "Mars2" "ENSMUSG00000046994" "protein_coding" "utr" "chr1-55239001-55248470" "chr1-55242258-55242712" 0
"ENSMUST00000162521" "ENSMUST00000162521" "Tbxas1" "ENSMUSG00000029925" "protein_coding" "gap" "chr6-38875453-38918410" "chr6-38902695-38903403" 0
"ENSMUSE00001329956" "ENSMUST00000190635" "1700025K24Rik" "ENSMUSG00000099747" "lincRNA" "exon" "chr17-54369926-54370074" "chr17-54685176-54686043" 315101
"ENSMUST00000142837" "ENSMUST00000142837" "Dennd4c" "ENSMUSG00000038024" "protein_coding" "gap" "chr4-86829667-86836379" "chr4-86832040-86832191" 0
"ENSMUST00000165853" "ENSMUST00000165853" "Ptp4a2" "ENSMUSG00000028788" "protein_coding" "utr" "chr4-129847823-129850003" "chr4-129855015-129855641" 5011
"ENSMUST00000143433" "ENSMUST00000143433" "Invs" "ENSMUSG00000028344" "protein_coding" "gap" "chr4-48307850-48382104" "chr4-48332396-48333125" 0
"ENSMUSE00001274711" "ENSMUST00000045586" "Lcorl" "ENSMUSG00000015882" "protein_coding" "exon" "chr5-45857347-45857615" "chr5-46083188-46083980" 225572
"ENSMUSE00000749321" "ENSMUST00000071718" "Prdx6" "ENSMUSG00000026701" "protein_coding" "exon" "chr1-161251022-161251219" "chr1-161262435-161263063" 11215
"ENSMUSE00000891807" "ENSMUST00000172332" "Ccdc71l" "ENSMUSG00000090946" "protein_coding" "exon" "chr12-32378704-32382943" "chr12-32307178-32308055" 70648
"ENSMUST00000170667" "ENSMUST00000170667" "Shq1" "ENSMUSG00000035378" "protein_coding" "gap" "chr6-100637123-100648163" "chr6-100645695-100646287" 0
"ENSMUST00000184705" "ENSMUST00000184705" "Pkp4" "ENSMUSG00000026991" "protein_coding" "gap" "chr2-59214815-59289217" "chr2-59233870-59234300" 0
"ENSMUST00000030243" "ENSMUST00000030243" "Prkaa2" "ENSMUSG00000028518" "protein_coding" "gap" "chr4-105052010-105075413" "chr4-105072851-105073288" 0
"ENSMUSE00000807825" "ENSMUST00000137748" "Dnase1" "ENSMUSG00000005980" "protein_coding" "exon" "chr16-4036942-4037174" "chr16-4032212-4032804" 4137
"ENSMUSE00000413152" "ENSMUST00000017841" "Ada" "ENSMUSG00000017697" "protein_coding" "exon" "chr2-163750059-163750239" "chr2-163760055-163760715" 9815
"ENSMUST00000007865" "ENSMUST00000007865" "Ccdc124" "ENSMUSG00000007721" "protein_coding" "cds" "chr8-70869905-70870063" "chr8-70868004-70870330" 0
"ENSMUST00000156430" "ENSMUST00000156430" "Bach2" "ENSMUSG00000040270" "protein_coding" "gap" "chr4-32248063-32317197" "chr4-32246361-32248713" 0
"ENSMUSE00000374641" "ENSMUST00000084820" "Golga4" "ENSMUSG00000038708" "protein_coding" "exon" "chr9-118506318-118506557" "chr9-118496560-118497580" 8737
"ENSMUST00000162501" "ENSMUST00000162501" "Marc2" "ENSMUSG00000073481" "protein_coding" "gap" "chr1-184834029-184841253" "chr1-184835921-184836817" 0
"ENSMUSE00000259358" "ENSMUST00000045903" "Trak1" "ENSMUSG00000032536" "protein_coding" "exon" "chr9-121366958-121367191" "chr9-121342410-121343359" 23598
"ENSMUST00000075068" "ENSMUST00000075068" "Pepd" "ENSMUSG00000063931" "protein_coding" "gap" "chr7-34912455-34921328" "chr7-34915487-34915970" 0
"ENSMUSE00000704341" "ENSMUST00000115841" "Rbfox1" "ENSMUSG00000008658" "protein_coding" "exon" "chr16-6809222-6809248" "chr16-6584803-6585550" 223671
"ENSMUST00000156816" "ENSMUST00000156816" "Mrpl15" "ENSMUSG00000033845" "protein_coding" "utr" "chr1-4773211-4776463" "chr1-4774906-4776074" 0
"ENSMUSE00001315686" "ENSMUST00000183394" "Gm27168" "ENSMUSG00000099162" "lincRNA" "exon" "chr8-86921084-86921147" "chr8-86933783-86934423" 12635
"ENSMUST00000071402" "ENSMUST00000071402" "Elovl6" "ENSMUSG00000041220" "protein_coding" "gap" "chr3-129532769-129605040" "chr3-129574831-129575611" 0
"ENSMUST00000138166" "ENSMUST00000138166" "Bbx" "ENSMUSG00000022641" "protein_coding" "utr" "chr16-50191844-50197558" "chr16-50092807-50093159" 98684
"ENSMUST00000042288" "ENSMUST00000042288" "Asb13" "ENSMUSG00000033781" "protein_coding" "utr" "chr13-3650308-3651774" "chr13-3657831-3658460" 6056
"ENSMUST00000133383" "ENSMUST00000133383" "Apoh" "ENSMUSG00000000049" "protein_coding" "gap" "chr11-108343525-108395301" "chr11-108352763-108353420" 0
"ENSMUST00000187517" "ENSMUST00000187517" "1700029M03Rik" "ENSMUSG00000101189" "lincRNA" "gap" "chr1-164961039-164961161" "chr1-164960597-164961092" 0
"ENSMUST00000112621" "ENSMUST00000112621" "Ccdc93" "ENSMUSG00000026339" "protein_coding" "cds" "chr1-121463099-121463185" "chr1-121462372-121464580" 0
"ENSMUST00000128119" "ENSMUST00000128119" "Megf8" "ENSMUSG00000045039" "protein_coding" "cds" "chr7-25339465-25339701" "chr7-25339301-25339719" 0
"ENSMUSE00000417710" "ENSMUST00000022718" "Ednrb" "ENSMUSG00000022122" "protein_coding" "exon" "chr14-103844127-103844173" "chr14-103933793-103934230" 89619
"ENSMUST00000141775" "ENSMUST00000141775" "Fam81a" "ENSMUSG00000032224" "protein_coding" "gap" "chr9-70126284-70142246" "chr9-70139509-70140288" 0
"ENSMUSE00000768177" "ENSMUST00000129910" "E130120K24Rik" "ENSMUSG00000085380" "lincRNA" "exon" "chr14-46556303-46556542" "chr14-46539697-46540263" 16039
"ENSMUST00000154518" "ENSMUST00000154518" "Ncmap" "ENSMUSG00000043924" "protein_coding" "gap" "chr4-135380839-135397882" "chr4-135395080-135395706" 0
"ENSMUST00000043983" "ENSMUST00000043983" "Igsf3" "ENSMUSG00000042035" "protein_coding" "utr" "chr3-101460038-101463059" "chr3-101506065-101507811" 43005
"ENSMUST00000176198" "ENSMUST00000176198" "Ryk" "ENSMUSG00000032547" "protein_coding" "gap" "chr9-102875884-102881653" "chr9-102876044-102876844" 0
"ENSMUST00000193636" "ENSMUST00000193636" "Stam" "ENSMUSG00000026718" "protein_coding" "gap" "chr2-14139110-14141701" "chr2-14139573-14140061" 0
"ENSMUSE00000888642" "ENSMUST00000163832" "Gbe1" "ENSMUSG00000022707" "protein_coding" "exon" "chr16-70313949-70314295" "chr16-70215481-70215681" 98267
"ENSMUST00000193310" "ENSMUST00000193310" "RP23-352D14.1" "ENSMUSG00000103305" "lincRNA" "gap" "chr1-183749137-183782136" "chr1-183779938-183780635" 0
"ENSMUST00000108124" "ENSMUST00000108124" "Lingo2" "ENSMUSG00000045083" "protein_coding" "gap" "chr4-35890184-36056641" "chr4-36014101-36014710" 0
"ENSMUSE00000789301" "ENSMUST00000132718" "Ctsh" "ENSMUSG00000032359" "protein_coding" "exon" "chr9-90054152-90054219" "chr9-90042837-90043301" 10850
"ENSMUST00000132838" "ENSMUST00000132838" "Slc38a8" "ENSMUSG00000034224" "protein_coding" "gap" "chr8-119487421-119492244" "chr8-119488097-119489277" 0
"ENSMUST00000071402.1" "ENSMUST00000071402" "Elovl6" "ENSMUSG00000041220" "protein_coding" "gap" "chr3-129532769-129605040" "chr3-129570757-129572171" 0
"ENSMUST00000193094" "ENSMUST00000193094" "Cr1l" "ENSMUSG00000016481" "protein_coding" "utr" "chr1-195097382-195098828" "chr1-195096561-195097273" 108
"ENSMUST00000168747" "ENSMUST00000168747" "Atp10a" "ENSMUSG00000025324" "protein_coding" "utr" "chr7-58828738-58829426" "chr7-58840221-58840727" 10794
"ENSMUST00000043520" "ENSMUST00000043520" "Fbxo25" "ENSMUSG00000038365" "protein_coding" "gap" "chr8-13927042-13929255" "chr8-13928142-13928694" 0
"ENSMUST00000171633" "ENSMUST00000171633" "Clnk" "ENSMUSG00000039315" "protein_coding" "gap" "chr5-38794984-38862195" "chr5-38844308-38846030" 0
"ENSMUST00000191428" "ENSMUST00000191428" "Fat1" "ENSMUSG00000070047" "protein_coding" "gap" "chr8-44935622-44950195" "chr8-44945567-44946138" 0
"ENSMUSE00000763955" "ENSMUST00000137765" "Gm14936" "ENSMUSG00000084963" "lincRNA" "exon" "chrX-112980864-112983106" "chrX-112886637-112886978" 93885
"ENSMUST00000020695" "ENSMUST00000020695" "Tns3" "ENSMUSG00000020422" "protein_coding" "gap" "chr11-8493338-8518198" "chr11-8511647-8511965" 0
"ENSMUSE00001095367" "ENSMUST00000180738" "Gm17529" "ENSMUSG00000097443" "lincRNA" "exon" "chr12-58953095-58953159" "chr12-58942569-58942953" 10141
"ENSMUSE00001192660" "ENSMUST00000180599" "Gm10287" "ENSMUSG00000070342" "lincRNA" "exon" "chr3-149221687-149225745" "chr3-149275636-149275939" 49890
"ENSMUST00000033267" "ENSMUST00000033267" "Pdilt" "ENSMUSG00000030968" "protein_coding" "gap" "chr7-119519832-119523254" "chr7-119521666-119522647" 0
"ENSMUST00000164182" "ENSMUST00000164182" "Ces2a" "ENSMUSG00000055730" "protein_coding" "utr" "chr8-104741417-104741634" "chr8-104754682-104755155" 13047
"ENSMUSE00000676127" "ENSMUST00000108259" "Gpr160" "ENSMUSG00000037661" "protein_coding" "exon" "chr3-30855950-30856057" "chr3-30853568-30853989" 1960
"ENSMUSE00000888642.1" "ENSMUST00000163832" "Gbe1" "ENSMUSG00000022707" "protein_coding" "exon" "chr16-70313949-70314295" "chr16-70213743-70214579" 99369
"ENSMUST00000046614" "ENSMUST00000046614" "Gipc2" "ENSMUSG00000039131" "protein_coding" "cds" "chr3-152102619-152102700" "chr3-152102205-152103365" 0
"ENSMUSE00000489512" "ENSMUST00000054308" "G2e3" "ENSMUSG00000035293" "protein_coding" "exon" "chr12-51348061-51348444" "chr12-50999558-51000849" 347211
"ENSMUSE00000746409" "ENSMUST00000129425" "D630024D03Rik" "ENSMUSG00000085772" "lincRNA" "exon" "chr11-31790113-31790425" "chr11-31751122-31751717" 38395
"ENSMUST00000152991" "ENSMUST00000152991" "Gins1" "ENSMUSG00000027454" "protein_coding" "gap" "chr2-150917960-150925881" "chr2-150918703-150919160" 0
"ENSMUST00000034014" "ENSMUST00000034014" "Fgf20" "ENSMUSG00000031603" "protein_coding" "utr" "chr8-40279166-40279759" "chr8-40019181-40019970" 259195
"ENSMUST00000097709" "ENSMUST00000097709" "Idh1" "ENSMUSG00000025950" "protein_coding" "utr" "chr1-65158616-65159464" "chr1-65146727-65147088" 11527
"ENSMUST00000168680" "ENSMUST00000168680" "Myh15" "ENSMUSG00000092009" "protein_coding" "gap" "chr16-49163141-49165785" "chr16-49164383-49164721" 0
"ENSMUST00000176074" "ENSMUST00000176074" "Apol7a" "ENSMUSG00000010601" "protein_coding" "utr" "chr15-77388221-77389003" "chr15-77387438-77387938" 282
"ENSMUST00000112431" "ENSMUST00000112431" "Cobll1" "ENSMUSG00000034903" "protein_coding" "gap" "chr2-65107918-65125892" "chr2-65119084-65119463" 0
"ENSMUST00000038824" "ENSMUST00000038824" "Cyp24a1" "ENSMUSG00000038567" "protein_coding" "cds" "chr2-170496517-170496774" "chr2-170496062-170498416" 0
"ENSMUST00000043604" "ENSMUST00000043604" "Gna11" "ENSMUSG00000034781" "protein_coding" "gap" "chr10-81535265-81544791" "chr10-81536761-81537741" 0
"ENSMUST00000077517" "ENSMUST00000077517" "Tmem236" "ENSMUSG00000061531" "protein_coding" "utr" "chr2-14219437-14221993" "chr2-14220097-14220301" 0
"ENSMUSE00001341935" "ENSMUST00000194051" "Cfap45" "ENSMUSG00000026546" "protein_coding" "exon" "chr1-172520801-172524226" "chr1-172515330-172515928" 4872
"ENSMUST00000178114" "ENSMUST00000178114" "Lipa" "ENSMUSG00000024781" "protein_coding" "gap" "chr19-34511022-34523421" "chr19-34518098-34518595" 0
"ENSMUST00000115314" "ENSMUST00000115314" "Lpp" "ENSMUSG00000033306" "protein_coding" "gap" "chr16-24845218-24889789" "chr16-24846063-24847492" 0
"ENSMUST00000081232" "ENSMUST00000081232" "Plcg2" "ENSMUSG00000034330" "protein_coding" "gap" "chr8-117504374-117555974" "chr8-117506025-117506688" 0
"ENSMUST00000148495" "ENSMUST00000148495" "Hfm1" "ENSMUSG00000043410" "protein_coding" "utr" "chr5-106840192-106840728" "chr5-106810732-106810879" 29312
"ENSMUSE00000738460" "ENSMUST00000131639" "Gm11884" "ENSMUSG00000087098" "lincRNA" "exon" "chr4-23392412-23392503" "chr4-23631116-23631773" 238612
"ENSMUST00000192343" "ENSMUST00000192343" "Ralgps2" "ENSMUSG00000026594" "protein_coding" "gap" "chr1-156901891-156907638" "chr1-156903841-156904298" 0
"ENSMUST00000074615" "ENSMUST00000074615" "Gm5426" "ENSMUSG00000096486" "protein_coding" "cds" "chr10-96136603-96136914" "chr10-96232595-96233364" 95680
"ENSMUSE00001326088" "ENSMUST00000187435" "Nck2" "ENSMUSG00000066877" "protein_coding" "exon" "chr1-43444579-43444706" "chr1-43423100-43423829" 20749
"ENSMUSE00000848068" "ENSMUST00000158933" "Gm24174" "ENSMUSG00000089558" "rRNA" "exon" "chr6-140166535-140166645" "chr6-140176682-140176951" 10036
"ENSMUST00000109586" "ENSMUST00000109586" "Sertad2" "ENSMUSG00000049800" "protein_coding" "utr" "chr11-20648736-20653021" "chr11-20655614-20656772" 2592
"ENSMUSE00000959634" "ENSMUST00000176499" "Cdca7l" "ENSMUSG00000021175" "protein_coding" "exon" "chr12-117804289-117804386" "chr12-117781439-117781702" 22586
"ENSMUST00000082104" "ENSMUST00000082104" "Csmd1" "ENSMUSG00000060924" "protein_coding" "utr" "chr8-15892537-15895716" "chr8-15840536-15841320" 51216
"ENSMUSE00001022699" "ENSMUST00000179799" "Gm8298" "ENSMUSG00000095522" "protein_coding" "exon" "chr3-59861051-59861188" "chr3-59808772-59809538" 51512
"ENSMUSE00000829057" "ENSMUST00000143783" "Lhx2" "ENSMUSG00000000247" "protein_coding" "exon" "chr2-38339281-38339805" "chr2-38319612-38319820" 19460
"ENSMUST00000195372" "ENSMUST00000195372" "Disp1" "ENSMUSG00000030768" "protein_coding" "utr" "chr1-183086266-183086288" "chr1-183075493-183075902" 10363
"ENSMUST00000173230" "ENSMUST00000173230" "Mapk6" "ENSMUSG00000042688" "protein_coding" "gap" "chr9-75369150-75386745" "chr9-75384379-75385734" 0
"ENSMUST00000193947" "ENSMUST00000193947" "Zfp704" "ENSMUSG00000040209" "protein_coding" "gap" "chr3-9474603-9565063" "chr3-9497243-9497504" 0
"ENSMUSE00000758954" "ENSMUST00000125575" "Gm14100" "ENSMUSG00000087585" "lincRNA" "exon" "chr2-133465531-133465784" "chr2-133503826-133504378" 38041
"ENSMUSE00000894896" "ENSMUST00000072206" "Poc1a" "ENSMUSG00000023345" "protein_coding" "exon" "chr9-106281061-106281456" "chr9-106265321-106266025" 15035
"ENSMUST00000180360" "ENSMUST00000180360" "Ehbp1" "ENSMUSG00000042302" "protein_coding" "gap" "chr11-22173007-22232001" "chr11-22224053-22224377" 0
"ENSMUSE00000549700" "ENSMUST00000088029" "Nms" "ENSMUSG00000067604" "protein_coding" "exon" "chr1-38939149-38939361" "chr1-38930968-38931147" 8001
"ENSMUSE00000838043" "ENSMUST00000154377" "Gm12496" "ENSMUSG00000086267" "lincRNA" "exon" "chr4-53401948-53402004" "chr4-53341366-53341524" 60423
"ENSMUST00000068505" "ENSMUST00000068505" "Capn2" "ENSMUSG00000026509" "protein_coding" "gap" "chr1-182482548-182484202" "chr1-182483179-182483538" 0
"ENSMUST00000171492" "ENSMUST00000171492" "Gm6289" "ENSMUSG00000074196" "protein_coding" "gap" "chr3-144879830-144889580" "chr3-144886914-144887359" 0
"ENSMUST00000148713" "ENSMUST00000148713" "Zfp827" "ENSMUSG00000071064" "protein_coding" "gap" "chr8-79136664-79175832" "chr8-79168030-79168431" 0
"ENSMUSE00001039197" "ENSMUST00000105751" "Gm13128" "ENSMUSG00000078508" "protein_coding" "exon" "chr4-144330249-144330535" "chr4-144305466-144305887" 24361
"ENSMUST00000162540" "ENSMUST00000162540" "1700112E06Rik" "ENSMUSG00000063458" "protein_coding" "utr" "chr14-23055955-23056085" "chr14-23108572-23109074" 52486
"ENSMUSE00000523146" "ENSMUST00000083988" "n-R5-8s1" "ENSMUSG00000065922" "rRNA" "exon" "chr18-73533403-73533550" "chr18-73242150-73243050" 290352
"ENSMUST00000167816" "ENSMUST00000167816" "Wdr25" "ENSMUSG00000040877" "protein_coding" "gap" "chr12-108898726-108980690" "chr12-108971380-108972761" 0
"ENSMUST00000174793" "ENSMUST00000174793" "Cyfip1" "ENSMUSG00000030447" "protein_coding" "gap" "chr7-55908565-55913439" "chr7-55911892-55912554" 0
"ENSMUSE00000679503" "ENSMUST00000109221" "B4galt5" "ENSMUSG00000017929" "protein_coding" "exon" "chr2-167348918-167349183" "chr2-167374744-167375760" 25560
"ENSMUSE00001326216" "ENSMUST00000190037" "Slc35f5" "ENSMUSG00000026342" "protein_coding" "exon" "chr1-125560595-125560817" "chr1-125536929-125538052" 22542
"ENSMUST00000098845" "ENSMUST00000098845" "Epn1" "ENSMUSG00000035203" "protein_coding" "utr" "chr7-5097781-5098178" "chr7-5100041-5100310" 1862
"ENSMUSE00000749388" "ENSMUST00000136760" "Tiam1" "ENSMUSG00000002489" "protein_coding" "exon" "chr16-89979983-89980080" "chr16-90091083-90091646" 111002
"ENSMUST00000095893" "ENSMUST00000095893" "1700052N19Rik" "ENSMUSG00000061759" "protein_coding" "utr" "chr10-4454237-4455141" "chr10-4459004-4459314" 3862
"ENSMUST00000180277" "ENSMUST00000180277" "Slx4ip" "ENSMUSG00000027281" "protein_coding" "gap" "chr2-136905601-137000183" "chr2-136920382-136921228" 0
"ENSMUST00000021939" "ENSMUST00000021939" "Cdk20" "ENSMUSG00000021483" "protein_coding" "cds" "chr13-64437877-64438032" "chr13-64437444-64438438" 0
"ENSMUST00000085026" "ENSMUST00000085026" "Vrk1" "ENSMUSG00000021115" "protein_coding" "gap" "chr12-106042893-106050934" "chr12-106046448-106046761" 0
"ENSMUST00000066532" "ENSMUST00000066532" "Lipg" "ENSMUSG00000053846" "protein_coding" "gap" "chr18-74949280-74954177" "chr18-74950955-74951711" 0
"ENSMUST00000025025" "ENSMUST00000025025" "Dusp1" "ENSMUSG00000024190" "protein_coding" "utr" "chr17-26505590-26506279" "chr17-26497500-26498702" 6887
"ENSMUST00000023580.1" "ENSMUST00000023580" "Usp25" "ENSMUSG00000022867" "protein_coding" "gap" "chr16-77093743-77107884" "chr16-77103658-77104276" 0
"ENSMUST00000169303" "ENSMUST00000169303" "Ppfia2" "ENSMUSG00000053825" "protein_coding" "gap" "chr10-106557300-106743486" "chr10-106603195-106604191" 0
"ENSMUSE00000428268" "ENSMUST00000063988" "Tbl1xr1" "ENSMUSG00000027630" "protein_coding" "exon" "chr3-22076652-22076954" "chr3-22007822-22008639" 68012
"ENSMUSE00000417710.1" "ENSMUST00000022718" "Ednrb" "ENSMUSG00000022122" "protein_coding" "exon" "chr14-103844127-103844173" "chr14-103989947-103990445" 145773
"ENSMUSE00001176026" "ENSMUST00000181623" "C330002G04Rik" "ENSMUSG00000097930" "lincRNA" "exon" "chr19-23037390-23038620" "chr19-23036710-23037341" 48
"ENSMUST00000159816" "ENSMUST00000159816" "Filip1l" "ENSMUSG00000043336" "protein_coding" "gap" "chr16-57353459-57506598" "chr16-57398665-57398986" 0
"ENSMUST00000034014.1" "ENSMUST00000034014" "Fgf20" "ENSMUSG00000031603" "protein_coding" "utr" "chr8-40279166-40279759" "chr8-40150933-40151265" 127900
"ENSMUST00000110105" "ENSMUST00000110105" "Zc3h14" "ENSMUSG00000021012" "protein_coding" "gap" "chr12-98763979-98774244" "chr12-98766254-98766680" 0
"ENSMUSE00001327274" "ENSMUST00000188811" "Gm28643" "ENSMUSG00000100135" "lincRNA" "exon" "chr2-45168248-45168467" "chr2-45234195-45235228" 65727
"ENSMUST00000153425" "ENSMUST00000153425" "Sfi1" "ENSMUSG00000023764" "protein_coding" "cds" "chr11-3136946-3137106" "chr11-3136853-3137716" 0
"ENSMUST00000015368.1" "ENSMUST00000015368" "Cyp2j11" "ENSMUSG00000066097" "protein_coding" "gap" "chr4-96307449-96316298" "chr4-96314097-96314603" 0
"ENSMUST00000084203" "ENSMUST00000084203" "Plekhm2" "ENSMUSG00000028917" "protein_coding" "cds" "chr4-141631713-141632576" "chr4-141628325-141632718" 0
"ENSMUSE00001157263" "ENSMUST00000180785" "Gm26612" "ENSMUSG00000097676" "lincRNA" "exon" "chr17-88159683-88159761" "chr17-88222695-88223686" 62933
"ENSMUSE00000489512.1" "ENSMUST00000054308" "G2e3" "ENSMUSG00000035293" "protein_coding" "exon" "chr12-51348061-51348444" "chr12-51044756-51045864" 302196
"ENSMUST00000195137" "ENSMUST00000195137" "RP23-227A12.5" "ENSMUSG00000102476" "lincRNA" "gap" "chr3-93308964-93409444" "chr3-93407031-93407356" 0
"ENSMUST00000124206" "ENSMUST00000124206" "Ppp3ca" "ENSMUSG00000028161" "protein_coding" "gap" "chr3-136670902-136780461" "chr3-136761175-136761886" 0
"ENSMUST00000026432" "ENSMUST00000026432" "Cdh9" "ENSMUSG00000025370" "protein_coding" "utr" "chr15-16856243-16857094" "chr15-17181425-17181829" 324330
"ENSMUST00000078170" "ENSMUST00000078170" "Dynlrb2" "ENSMUSG00000034467" "protein_coding" "utr" "chr8-116515724-116515896" "chr8-116525793-116526224" 9896
"ENSMUST00000025830" "ENSMUST00000025830" "Apba1" "ENSMUSG00000024897" "protein_coding" "utr" "chr19-23945782-23949597" "chr19-23955630-23956980" 6032
"ENSMUST00000185633" "ENSMUST00000185633" "Xrn1" "ENSMUSG00000032410" "protein_coding" "utr" "chr9-96052810-96057803" "chr9-96061406-96061845" 3602
"ENSMUSE00000531567" "ENSMUST00000085299" "Daam1" "ENSMUSG00000034574" "protein_coding" "exon" "chr12-71831078-71831331" "chr12-71772780-71773470" 57607
"ENSMUST00000161642" "ENSMUST00000161642" "Birc3" "ENSMUSG00000032000" "protein_coding" "gap" "chr9-7851087-7854366" "chr9-7852623-7853010" 0
"ENSMUSE00000291375" "ENSMUST00000001757" "Eef1e1" "ENSMUSG00000001707" "protein_coding" "exon" "chr13-38658907-38659028" "chr13-38660197-38660443" 1168
"ENSMUSE00000519108" "ENSMUST00000074739" "Olfr166" "ENSMUSG00000056822" "protein_coding" "exon" "chr16-19486793-19487830" "chr16-19459023-19459337" 27455
"ENSMUST00000041987" "ENSMUST00000041987" "Dicer1" "ENSMUSG00000041415" "protein_coding" "gap" "chr12-104731988-104751747" "chr12-104746621-104746875" 0
"ENSMUST00000027988" "ENSMUST00000027988" "Ccdc3" "ENSMUSG00000026676" "protein_coding" "utr" "chr2-5229189-5230878" "chr2-5249215-5249499" 18336
"ENSMUSE00000511976" "ENSMUST00000074807" "Lrig3" "ENSMUSG00000020105" "protein_coding" "exon" "chr10-125966219-125966711" "chr10-125764335-125764951" 201267
"ENSMUST00000162307" "ENSMUST00000162307" "Spsb4" "ENSMUSG00000046997" "protein_coding" "gap" "chr9-96944705-96984005" "chr9-96966251-96966675" 0
"ENSMUST00000098663" "ENSMUST00000098663" "Erich4" "ENSMUSG00000074261" "protein_coding" "utr" "chr7-25614621-25615063" "chr7-25607259-25607689" 6931
"ENSMUST00000003501" "ENSMUST00000003501" "Elavl3" "ENSMUSG00000003410" "protein_coding" "cds" "chr9-22018503-22018854" "chr9-22018326-22018946" 0
"ENSMUST00000194236" "ENSMUST00000194236" "Trim52" "ENSMUSG00000022113" "protein_coding" "gap" "chr14-106106340-106135416" "chr14-106135369-106135800" 0
"ENSMUSE00000417710.2" "ENSMUST00000022718" "Ednrb" "ENSMUSG00000022122" "protein_coding" "exon" "chr14-103844127-103844173" "chr14-103937664-103938668" 93490
"ENSMUST00000111844" "ENSMUST00000111844" "Gm11077" "ENSMUSG00000079264" "protein_coding" "cds" "chr6-140756022-140756053" "chr6-140766254-140767446" 10200
