"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000056085" "ENSMUST00000056085" "Csl" "ENSMUSG00000046934" "protein_coding" "utr" "chr10-99757705-99757800" "chr10-99614627-99615196" 142508
"ENSMUSE00000875324" "ENSMUST00000059515" "Gdi2" "ENSMUSG00000021218" "protein_coding" "exon" "chr13-3538075-3538343" "chr13-3531774-3532430" 5644
"ENSMUST00000120087" "ENSMUST00000120087" "Samd9l" "ENSMUSG00000047735" "protein_coding" "utr" "chr6-3372257-3372519" "chr6-3182460-3184233" 188023
"ENSMUST00000144582" "ENSMUST00000144582" "Rpusd4" "ENSMUSG00000032044" "protein_coding" "utr" "chr9-35277420-35277731" "chr9-35329830-35330327" 52098
"ENSMUSE00000773701" "ENSMUST00000138893" "Gm17613" "ENSMUSG00000090284" "lincRNA" "exon" "chr14-120749567-120750062" "chr14-120755290-120756321" 5227
"ENSMUST00000170858" "ENSMUST00000170858" "Agpat4" "ENSMUSG00000023827" "protein_coding" "gap" "chr17-12151950-12210210" "chr17-12168228-12169074" 0
"ENSMUST00000149451" "ENSMUST00000149451" "Sox5" "ENSMUSG00000041540" "protein_coding" "gap" "chr6-144155224-144434424" "chr6-144264075-144265421" 0
"ENSMUSE00000791802" "ENSMUST00000127757" "Gm11033" "ENSMUSG00000079011" "lincRNA" "exon" "chr8-74590987-74591455" "chr8-74273657-74274151" 316835
"ENSMUST00000160721" "ENSMUST00000160721" "Pcdh1" "ENSMUSG00000051375" "protein_coding" "utr" "chr18-38185914-38189942" "chr18-38177085-38177451" 8462
"ENSMUST00000113515" "ENSMUST00000113515" "Wdfy1" "ENSMUSG00000073643" "protein_coding" "utr" "chr1-79702262-79705510" "chr1-79697240-79698496" 3765
"ENSMUST00000048308" "ENSMUST00000048308" "C130074G19Rik" "ENSMUSG00000039349" "protein_coding" "utr" "chr1-184871926-184874307" "chr1-184869790-184870659" 1266
"ENSMUSE00001338612" "ENSMUST00000194555" "Rgs7" "ENSMUSG00000026527" "protein_coding" "exon" "chr1-175492261-175492500" "chr1-175511985-175512699" 19484
"ENSMUST00000025835" "ENSMUST00000025835" "Cpt1a" "ENSMUSG00000024900" "protein_coding" "gap" "chr19-3323375-3349188" "chr19-3340319-3341038" 0
"ENSMUST00000191794" "ENSMUST00000191794" "Pcdh18" "ENSMUSG00000037892" "protein_coding" "utr" "chr3-49756865-49757285" "chr3-49756909-49757615" 0
"ENSMUSE00001323075" "ENSMUST00000188551" "Gm29395" "ENSMUSG00000101595" "lincRNA" "exon" "chr9-94667208-94668144" "chr9-94659402-94660119" 7088
"ENSMUSE00000149584" "ENSMUST00000026325" "4933436I01Rik" "ENSMUSG00000025288" "protein_coding" "exon" "chrX-67921269-67921450" "chrX-67924529-67925327" 3078
"ENSMUSE00001320687" "ENSMUST00000189687" "Gm29230" "ENSMUSG00000102067" "lincRNA" "exon" "chr3-51058910-51059052" "chr3-50887110-50887455" 171454
"ENSMUST00000109445" "ENSMUST00000109445" "Ptprt" "ENSMUSG00000053141" "protein_coding" "cds" "chr2-162660800-162660899" "chr2-162660218-162661998" 0
"ENSMUST00000042586" "ENSMUST00000042586" "Tespa1" "ENSMUSG00000034833" "protein_coding" "utr" "chr10-130362488-130362642" "chr10-130372743-130373180" 10100
"ENSMUST00000177714" "ENSMUST00000177714" "2010315B03Rik" "ENSMUSG00000074829" "protein_coding" "utr" "chr9-124291804-124292990" "chr9-124273041-124273654" 18149
"ENSMUSE00000781695" "ENSMUST00000134448" "Gm15208" "ENSMUSG00000086975" "lincRNA" "exon" "chr12-107783919-107784041" "chr12-107831614-107832485" 47572
"ENSMUSE00001277275" "ENSMUST00000031859" "Trim24" "ENSMUSG00000029833" "protein_coding" "exon" "chr6-37870811-37871474" "chr6-37747835-37748743" 122067
"ENSMUST00000144297" "ENSMUST00000144297" "Col19a1" "ENSMUSG00000026141" "protein_coding" "gap" "chr1-24293117-24296759" "chr1-24294370-24296285" 0
"ENSMUST00000135695" "ENSMUST00000135695" "Mlh1" "ENSMUSG00000032498" "protein_coding" "gap" "chr9-111258562-111261478" "chr9-111260656-111261057" 0
"ENSMUST00000144582.1" "ENSMUST00000144582" "Rpusd4" "ENSMUSG00000032044" "protein_coding" "utr" "chr9-35277420-35277731" "chr9-35332681-35333669" 54949
"ENSMUST00000110116.1" "ENSMUST00000110116" "Plcb1" "ENSMUSG00000051177" "protein_coding" "gap" "chr2-134988193-135220717" "chr2-135029305-135029655" 0
"ENSMUST00000143048" "ENSMUST00000143048" "Arhgap6" "ENSMUSG00000031355" "protein_coding" "gap" "chrX-169036867-169220197" "chrX-169173875-169174131" 0
"ENSMUSE00000982946" "ENSMUST00000138893" "Gm17613" "ENSMUSG00000090284" "lincRNA" "exon" "chr14-120749185-120749357" "chr14-120677181-120677897" 71287
"ENSMUST00000177312" "ENSMUST00000177312" "Pcca" "ENSMUSG00000041650" "protein_coding" "gap" "chr14-122664349-122887046" "chr14-122719671-122720313" 0
"ENSMUST00000149423" "ENSMUST00000149423" "Myo3a" "ENSMUSG00000025716" "protein_coding" "gap" "chr2-22579858-22601109" "chr2-22589478-22590028" 0
"ENSMUST00000181090" "ENSMUST00000181090" "1110019D14Rik" "ENSMUSG00000097616" "lincRNA" "gap" "chr6-13881382-14044193" "chr6-14023707-14024892" 0
"ENSMUST00000183162" "ENSMUST00000183162" "Atp6ap1l" "ENSMUSG00000078958" "protein_coding" "utr" "chr13-90883433-90883774" "chr13-90840711-90841370" 42062
"ENSMUST00000183125" "ENSMUST00000183125" "Zfp386" "ENSMUSG00000042063" "protein_coding" "utr" "chr12-116060545-116063360" "chr12-116065649-116066256" 2288
"ENSMUST00000131552" "ENSMUST00000131552" "Plcb1" "ENSMUSG00000051177" "protein_coding" "cds" "chr2-135399249-135399347" "chr2-135399327-135400207" 0
"ENSMUSE00000680870" "ENSMUST00000109594" "Slc1a4" "ENSMUSG00000020142" "protein_coding" "exon" "chr11-20331946-20332713" "chr11-20418184-20418801" 85470
"ENSMUSE00000571794" "ENSMUST00000057950" "Sall3" "ENSMUSG00000024565" "protein_coding" "exon" "chr18-80986455-80986578" "chr18-81051837-81052419" 65258
"ENSMUST00000043094.1" "ENSMUST00000043094" "Itln1" "ENSMUSG00000038209" "protein_coding" "utr" "chr1-171518122-171518240" "chr1-171514840-171517000" 1121
"ENSMUST00000116436" "ENSMUST00000116436" "Ahr" "ENSMUSG00000019256" "protein_coding" "utr" "chr12-35497974-35500688" "chr12-35376425-35376735" 121238
"ENSMUST00000023629" "ENSMUST00000023629" "Pros1" "ENSMUSG00000022912" "protein_coding" "utr" "chr16-62928194-62929346" "chr16-62941879-62943185" 12532
"ENSMUST00000058213" "ENSMUST00000058213" "Oxgr1" "ENSMUSG00000044819" "protein_coding" "utr" "chr14-120019585-120021779" "chr14-119989351-119990055" 29529
"ENSMUSE00000748431" "ENSMUST00000138703" "Pfkp" "ENSMUSG00000021196" "protein_coding" "exon" "chr13-6648571-6648777" "chr13-6877080-6877632" 228302
"ENSMUST00000174183" "ENSMUST00000174183" "Kcnq5" "ENSMUSG00000028033" "protein_coding" "cds" "chr1-21961181-21961581" "chr1-21960406-21961797" 0
"ENSMUST00000188684" "ENSMUST00000188684" "Terf1" "ENSMUSG00000025925" "protein_coding" "gap" "chr1-15815973-15818933" "chr1-15816916-15817182" 0
"ENSMUSE00000431147" "ENSMUST00000069549" "Cldn17" "ENSMUSG00000055811" "protein_coding" "exon" "chr16-88505807-88506978" "chr16-88523369-88523691" 16390
"ENSMUSE00001070259" "ENSMUST00000179981" "Gm16505" "ENSMUSG00000096107" "protein_coding" "exon" "chr13-3361029-3361387" "chr13-3106744-3106888" 254140
"ENSMUST00000105307.1" "ENSMUST00000105307" "Btbd11" "ENSMUSG00000020042" "protein_coding" "gap" "chr10-85388479-85546441" "chr10-85399285-85399854" 0
"ENSMUST00000165046" "ENSMUST00000165046" "Skint8" "ENSMUSG00000078599" "protein_coding" "utr" "chr4-111950316-111950358" "chr4-111952709-111953114" 2350
"ENSMUSE00000726669" "ENSMUST00000139973" "1700046C09Rik" "ENSMUSG00000085561" "lincRNA" "exon" "chr11-14599148-14599225" "chr11-15250007-15250471" 650781
"ENSMUST00000089162" "ENSMUST00000089162" "Edem1" "ENSMUSG00000030104" "protein_coding" "utr" "chr6-108855557-108859356" "chr6-109209593-109210298" 350236
"ENSMUSE00000490725" "ENSMUST00000054716" "Actbl2" "ENSMUSG00000055194" "protein_coding" "exon" "chr13-111255013-111257749" "chr13-110866823-110867033" 387979
"ENSMUST00000088481" "ENSMUST00000088481" "Magea10" "ENSMUSG00000043453" "protein_coding" "utr" "chrX-72381870-72382408" "chrX-72330374-72330659" 51210
"ENSMUSE00001328731" "ENSMUST00000187573" "Pik3r4" "ENSMUSG00000032571" "protein_coding" "exon" "chr9-105642978-105643390" "chr9-105612806-105613193" 29784
"ENSMUST00000051283" "ENSMUST00000051283" "4922502D21Rik" "ENSMUSG00000047720" "protein_coding" "utr" "chr6-129322165-129322943" "chr6-129319366-129319941" 2223
"ENSMUST00000165175" "ENSMUST00000165175" "Sv2b" "ENSMUSG00000053025" "protein_coding" "utr" "chr7-75114897-75117594" "chr7-75110683-75111000" 3896
"ENSMUST00000190626" "ENSMUST00000190626" "Nrxn3" "ENSMUSG00000066392" "protein_coding" "gap" "chr12-89533011-89976346" "chr12-89937643-89937993" 0
"ENSMUST00000116402" "ENSMUST00000116402" "Esrrb" "ENSMUSG00000021255" "protein_coding" "gap" "chr12-86361539-86470145" "chr12-86417888-86418274" 0
"ENSMUST00000161567" "ENSMUST00000161567" "Pam" "ENSMUSG00000026335" "protein_coding" "gap" "chr1-97898390-97923093" "chr1-97902843-97903183" 0
"ENSMUST00000049784" "ENSMUST00000049784" "Myt1l" "ENSMUSG00000061911" "protein_coding" "gap" "chr12-29784314-29811372" "chr12-29809522-29810161" 0
"ENSMUSE00000489512" "ENSMUST00000054308" "G2e3" "ENSMUSG00000035293" "protein_coding" "exon" "chr12-51348061-51348444" "chr12-51044756-51045864" 302196
"ENSMUSE00001340102" "ENSMUST00000195771" "RP23-37D15.1" "ENSMUSG00000104328" "lincRNA" "exon" "chr1-4585937-4586252" "chr1-4598373-4598885" 12120
"ENSMUST00000057859" "ENSMUST00000057859" "Frmd6" "ENSMUSG00000048285" "protein_coding" "gap" "chr12-70880806-70883665" "chr12-70881506-70881854" 0
"ENSMUSE00000703408" "ENSMUST00000079660" "Olfr58" "ENSMUSG00000058659" "protein_coding" "exon" "chr9-19780283-19780524" "chr9-19769825-19770303" 9979
"ENSMUSE00000754533" "ENSMUST00000146928" "Gm15611" "ENSMUSG00000084923" "lincRNA" "exon" "chr5-8999459-8999669" "chr5-9037332-9037757" 37662
"ENSMUSE00000417710.1" "ENSMUST00000022718" "Ednrb" "ENSMUSG00000022122" "protein_coding" "exon" "chr14-103844127-103844173" "chr14-103933793-103934230" 89619
"ENSMUSE00000387897" "ENSMUST00000034097" "Got2" "ENSMUSG00000031672" "protein_coding" "exon" "chr8-95888217-95888547" "chr8-96674654-96675118" 786106
"ENSMUST00000035625" "ENSMUST00000035625" "Cyp7b1" "ENSMUSG00000039519" "protein_coding" "cds" "chr3-18243088-18243203" "chr3-18242643-18244106" 0
"ENSMUSE00001344788" "ENSMUST00000195819" "RP23-145F12.1" "ENSMUSG00000103349" "lincRNA" "exon" "chr3-147635442-147635647" "chr3-148220178-148220532" 584530
"ENSMUSE00001334347" "ENSMUST00000185441" "Gm28933" "ENSMUSG00000099597" "lincRNA" "exon" "chr12-99190078-99191484" "chr12-99149165-99149566" 40511
"ENSMUST00000191106" "ENSMUST00000191106" "Ptprn2" "ENSMUSG00000056553" "protein_coding" "gap" "chr12-116580450-116722082" "chr12-116590941-116591427" 0
"ENSMUSE00001095339" "ENSMUST00000181886" "Gm26862" "ENSMUSG00000097644" "lincRNA" "exon" "chr7-93103046-93104789" "chr7-93152872-93153514" 48082
"ENSMUST00000192358" "ENSMUST00000192358" "Olfr414" "ENSMUSG00000051509" "protein_coding" "gap" "chr1-174424251-174430408" "chr1-174427354-174427803" 0
"ENSMUST00000195372" "ENSMUST00000195372" "Disp1" "ENSMUSG00000030768" "protein_coding" "cds" "chr1-183086289-183089870" "chr1-183086118-183086721" 0
"ENSMUST00000111548" "ENSMUST00000111548" "Mettl20" "ENSMUSG00000039958" "protein_coding" "utr" "chr6-149144603-149145132" "chr6-149145116-149145491" 0
"ENSMUST00000194797" "ENSMUST00000194797" "Cd244" "ENSMUSG00000004709" "protein_coding" "cds" "chr1-171559325-171559385" "chr1-171558140-171560433" 0
"ENSMUST00000053467" "ENSMUST00000053467" "Zfpm2" "ENSMUSG00000022306" "protein_coding" "cds" "chr15-40655544-40655583" "chr15-40654656-40656255" 0
