"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUSE00001346060" "ENSMUST00000193484" "RP24-152K14.1" "ENSMUSG00000104157" "lincRNA" "exon" "chr1-176276213-176279769" "chr1-176350488-176350805" 70718
"ENSMUST00000159816.2" "ENSMUST00000159816" "Filip1l" "ENSMUSG00000043336" "protein_coding" "gap" "chr16-57353459-57506598" "chr16-57500803-57501270" 0
"ENSMUSE00000731488" "ENSMUST00000031254" "Klhl8" "ENSMUSG00000029312" "protein_coding" "exon" "chr5-103911116-103911259" "chr5-103916410-103917761" 5150
"ENSMUST00000062804" "ENSMUST00000062804" "Fut8" "ENSMUSG00000021065" "protein_coding" "utr" "chr12-77475317-77476338" "chr12-77694079-77694412" 217740
"ENSMUSE00000521938" "ENSMUST00000082780" "n-R5s62" "ENSMUSG00000064714" "rRNA" "exon" "chr12-82150468-82150563" "chr12-82093340-82093696" 56771
"ENSMUST00000036003" "ENSMUST00000036003" "Klhl42" "ENSMUSG00000040102" "protein_coding" "utr" "chr6-147108147-147112778" "chr6-147140606-147141132" 27827
"ENSMUST00000125487" "ENSMUST00000125487" "Vps8" "ENSMUSG00000033653" "protein_coding" "gap" "chr16-21478484-21495879" "chr16-21487087-21487380" 0
"ENSMUST00000086130" "ENSMUST00000086130" "Sec16b" "ENSMUSG00000026589" "protein_coding" "gap" "chr1-157507554-157524784" "chr1-157519210-157519937" 0
"ENSMUST00000152039.1" "ENSMUST00000152039" "6430573F11Rik" "ENSMUSG00000039620" "protein_coding" "utr" "chr8-36458182-36458383" "chr8-36457211-36458802" 0
"ENSMUST00000067176" "ENSMUST00000067176" "Gm5082" "ENSMUSG00000054258" "protein_coding" "utr" "chr13-41656429-41656524" "chr13-41662506-41663191" 5981
"ENSMUST00000043589" "ENSMUST00000043589" "Kif16b" "ENSMUSG00000038844" "protein_coding" "utr" "chr2-142617474-142619757" "chr2-142585366-142585738" 31735
"ENSMUSE00000753810" "ENSMUST00000143870" "Gm13490" "ENSMUSG00000085014" "lincRNA" "exon" "chr2-51656966-51658001" "chr2-51645441-51645779" 11186
"ENSMUST00000074371" "ENSMUST00000074371" "Pdcd4" "ENSMUSG00000024975" "protein_coding" "gap" "chr19-53892457-53907448" "chr19-53893498-53895548" 0
"ENSMUST00000090277" "ENSMUST00000090277" "Efcab1" "ENSMUSG00000068617" "protein_coding" "utr" "chr16-14924143-14925879" "chr16-15084847-15085207" 158967
"ENSMUSE00001321635" "ENSMUST00000188056" "1810053B23Rik" "ENSMUSG00000100277" "processed_transcript" "exon" "chr16-93343281-93344371" "chr16-93322707-93323708" 19572
"ENSMUSE00001266006" "ENSMUST00000022275" "Ankrd55" "ENSMUSG00000049985" "protein_coding" "exon" "chr13-112288451-112288982" "chr13-112192133-112192936" 95514
"ENSMUSE00000409792.1" "ENSMUST00000035635" "Bmp2k" "ENSMUSG00000034663" "protein_coding" "exon" "chr5-96997689-96998096" "chr5-96961185-96961424" 36264
"ENSMUST00000193579" "ENSMUST00000193579" "Uck2" "ENSMUSG00000026558" "protein_coding" "gap" "chr1-167264932-167284625" "chr1-167269242-167272223" 0
"ENSMUST00000123781.1" "ENSMUST00000123781" "Stk39" "ENSMUSG00000027030" "protein_coding" "gap" "chr2-68410142-68471633" "chr2-68465855-68466867" 0
"ENSMUSE00000845940" "ENSMUST00000130564" "4930465M20Rik" "ENSMUSG00000085641" "lincRNA" "exon" "chr12-107723740-107724801" "chr12-107693456-107696588" 27151
"ENSMUST00000174552" "ENSMUST00000174552" "Dip2c" "ENSMUSG00000048264" "protein_coding" "gap" "chr13-9277067-9493104" "chr13-9325277-9325974" 0
"ENSMUSE00000400470" "ENSMUST00000024857" "Lbh" "ENSMUSG00000024063" "protein_coding" "exon" "chr17-72918305-72918578" "chr17-72902217-72905076" 13228
"ENSMUSE00000363322" "ENSMUST00000059833" "Fscb" "ENSMUSG00000043060" "protein_coding" "exon" "chr12-64471333-64474898" "chr12-64692476-64693213" 217577
"ENSMUSE00000442352" "ENSMUST00000023151" "Bcl6" "ENSMUSG00000022508" "protein_coding" "exon" "chr16-23988575-23988852" "chr16-24056379-24058169" 67526
"ENSMUST00000090952.1" "ENSMUST00000090952" "Fmnl2" "ENSMUSG00000036053" "protein_coding" "gap" "chr2-52858260-53014802" "chr2-52963514-52963885" 0
"ENSMUST00000036267.1" "ENSMUST00000036267" "Chst2" "ENSMUSG00000033350" "protein_coding" "utr" "chr9-95399292-95404698" "chr9-95374899-95375788" 23503
"ENSMUST00000167679.1" "ENSMUST00000167679" "Ptpro" "ENSMUSG00000030223" "protein_coding" "cds" "chr6-137443895-137444017" "chr6-137442646-137444081" 0
"ENSMUST00000060705" "ENSMUST00000060705" "Gm5084" "ENSMUSG00000050765" "protein_coding" "utr" "chr13-60212841-60212934" "chr13-60319275-60320464" 106340
"ENSMUST00000043011" "ENSMUST00000043011" "Fam198a" "ENSMUSG00000038233" "protein_coding" "utr" "chr9-121950988-121951147" "chr9-121950408-121951346" 0
"ENSMUSE00000843512" "ENSMUST00000139968" "1700001O22Rik" "ENSMUSG00000044320" "protein_coding" "exon" "chr2-30794769-30795009" "chr2-30783103-30785176" 9592
"ENSMUSE00001331004" "ENSMUST00000190396" "Gm29590" "ENSMUSG00000100022" "lincRNA" "exon" "chr13-37511180-37512074" "chr13-37556847-37558027" 44772
"ENSMUSE00000382402" "ENSMUST00000059524" "Gm4737" "ENSMUSG00000048087" "protein_coding" "exon" "chr16-46152997-46155077" "chr16-46233825-46234187" 78747
"ENSMUST00000156630" "ENSMUST00000156630" "Lrrc8d" "ENSMUSG00000046079" "protein_coding" "gap" "chr5-105732375-105811723" "chr5-105799891-105802039" 0
"ENSMUSE00000685867" "ENSMUST00000175916" "Prox1" "ENSMUSG00000010175" "protein_coding" "exon" "chr1-190170268-190170714" "chr1-190214683-190214957" 43968
"ENSMUSE00000741889" "ENSMUST00000105845" "Ephb2" "ENSMUSG00000028664" "protein_coding" "exon" "chr4-136835770-136835988" "chr4-136837721-136839220" 1732
"ENSMUST00000173050" "ENSMUST00000173050" "Npas2" "ENSMUSG00000026077" "protein_coding" "gap" "chr1-39194010-39263318" "chr1-39237477-39238085" 0
"ENSMUST00000182831" "ENSMUST00000182831" "Npy2r" "ENSMUSG00000028004" "protein_coding" "utr" "chr3-82547837-82547960" "chr3-82547725-82550489" 0
"ENSMUST00000115054" "ENSMUST00000115054" "Fam107b" "ENSMUSG00000026655" "protein_coding" "utr" "chr2-3704807-3704955" "chr2-3704303-3705074" 0
"ENSMUST00000154199" "ENSMUST00000154199" "Dmpk" "ENSMUSG00000030409" "protein_coding" "cds" "chr7-19083995-19084154" "chr7-19083449-19085433" 0
"ENSMUST00000188994.1" "ENSMUST00000188994" "Zfhx3" "ENSMUSG00000038872" "protein_coding" "gap" "chr8-108704236-108800194" "chr8-108724326-108725223" 0
"ENSMUST00000092532" "ENSMUST00000092532" "Nfia" "ENSMUSG00000028565" "protein_coding" "utr" "chr4-98111236-98118874" "chr4-98130467-98131356" 11592
"ENSMUST00000176282" "ENSMUST00000176282" "Ces1e" "ENSMUSG00000061959" "protein_coding" "cds" "chr8-93217499-93217652" "chr8-93217247-93218273" 0
"ENSMUSE00000800099" "ENSMUST00000149065" "Gm16079" "ENSMUSG00000085869" "lincRNA" "exon" "chr4-150678465-150678792" "chr4-150745922-150746972" 67129
"ENSMUST00000178814" "ENSMUST00000178814" "Mdga2" "ENSMUSG00000034912" "protein_coding" "gap" "chr12-66868807-67220969" "chr12-67123713-67124405" 0
"ENSMUST00000147356" "ENSMUST00000147356" "Grip1" "ENSMUSG00000034813" "protein_coding" "gap" "chr10-119454423-119897714" "chr10-119614734-119615701" 0
"ENSMUST00000178696" "ENSMUST00000178696" "Wnt5b" "ENSMUSG00000030170" "protein_coding" "gap" "chr6-119448273-119543980" "chr6-119467284-119467875" 0
"ENSMUST00000055559" "ENSMUST00000055559" "Ccdc126" "ENSMUSG00000050786" "protein_coding" "utr" "chr6-49340011-49341582" "chr6-49343252-49343751" 1669
"ENSMUST00000079812" "ENSMUST00000079812" "Notch2" "ENSMUSG00000027878" "protein_coding" "gap" "chr3-98013772-98047727" "chr3-98043729-98046798" 0
"ENSMUST00000023669" "ENSMUST00000023669" "Setd4" "ENSMUSG00000022948" "protein_coding" "utr" "chr16-93583457-93583549" "chr16-93539723-93540527" 42929
"ENSMUSE00000584606" "ENSMUST00000074989" "Bcl9l" "ENSMUSG00000063382" "protein_coding" "exon" "chr9-44499136-44499273" "chr9-44493666-44496090" 3045
"ENSMUST00000187313.2" "ENSMUST00000187313" "Cd247" "ENSMUSG00000005763" "protein_coding" "gap" "chr1-165788887-165855165" "chr1-165844295-165845914" 0
"ENSMUSE00000827386" "ENSMUST00000128925" "4930556G01Rik" "ENSMUSG00000085522" "lincRNA" "exon" "chr4-30796545-30796663" "chr4-30932505-30932825" 135841
"ENSMUSE00000180531" "ENSMUST00000123027" "Tnfrsf8" "ENSMUSG00000028602" "protein_coding" "exon" "chr4-145315022-145315164" "chr4-145319122-145319805" 3957
"ENSMUST00000162745" "ENSMUST00000162745" "Zbtb20" "ENSMUSG00000022708" "protein_coding" "gap" "chr16-43508323-43569680" "chr16-43537175-43537590" 0
"ENSMUST00000046004" "ENSMUST00000046004" "1700019O17Rik" "ENSMUSG00000036574" "protein_coding" "utr" "chr1-86427964-86428052" "chr1-86447400-86448308" 19347
"ENSMUST00000127664.1" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-121377029-121378190" 0
"ENSMUST00000138456.1" "ENSMUST00000138456" "Eml1" "ENSMUSG00000058070" "protein_coding" "gap" "chr12-108371353-108463526" "chr12-108452438-108452922" 0
"ENSMUST00000191320" "ENSMUST00000191320" "Itpk1" "ENSMUSG00000057963" "protein_coding" "gap" "chr12-102623426-102640884" "chr12-102625778-102626169" 0
"ENSMUST00000023502" "ENSMUST00000023502" "Snx4" "ENSMUSG00000022808" "protein_coding" "utr" "chr16-33298479-33299562" "chr16-33325798-33326985" 26235
"ENSMUST00000151037" "ENSMUST00000151037" "Atg16l1" "ENSMUSG00000026289" "protein_coding" "gap" "chr1-87779028-87780124" "chr1-87779120-87779828" 0
"ENSMUSE00000679039" "ENSMUST00000109104" "Maf" "ENSMUSG00000055435" "protein_coding" "exon" "chr8-115701435-115707794" "chr8-115903649-115904555" 195854
"ENSMUST00000109431" "ENSMUST00000109431" "Lincenc1" "ENSMUSG00000078952" "lincRNA" "gap" "chr13-97435093-97494404" "chr13-97452350-97453739" 0
"ENSMUST00000099149" "ENSMUST00000099149" "Nnt" "ENSMUSG00000025453" "protein_coding" "utr" "chr13-119335448-119336256" "chr13-119333700-119334517" 930
"ENSMUSE00000475696" "ENSMUST00000098666" "Ceacam1" "ENSMUSG00000074272" "protein_coding" "exon" "chr7-25477471-25477625" "chr7-25481753-25482032" 4127
"ENSMUST00000121330" "ENSMUST00000121330" "Scfd2" "ENSMUSG00000062110" "protein_coding" "gap" "chr5-74236585-74397653" "chr5-74387118-74387859" 0
"ENSMUST00000170573" "ENSMUST00000170573" "A530084C06Rik" "ENSMUSG00000090863" "protein_coding" "utr" "chr13-31556134-31558707" "chr13-31518272-31519421" 36712
"ENSMUSE00000255922" "ENSMUST00000027153" "Acadl" "ENSMUSG00000026003" "protein_coding" "exon" "chr1-66863173-66863277" "chr1-66881772-66882156" 18494
"ENSMUSE00000847105" "ENSMUST00000157970" "Gm24601" "ENSMUSG00000088595" "rRNA" "exon" "chr6-94826781-94826923" "chr6-94788573-94789952" 36828
"ENSMUST00000077196" "ENSMUST00000077196" "Krt80" "ENSMUSG00000037185" "protein_coding" "utr" "chr15-101349571-101349914" "chr15-101332140-101332910" 16660
"ENSMUSE00000867594.1" "ENSMUST00000160592" "Hes1" "ENSMUSG00000022528" "protein_coding" "exon" "chr16-30064384-30064536" "chr16-30059138-30060922" 3461
"ENSMUST00000156290" "ENSMUST00000156290" "Ttc28" "ENSMUSG00000033209" "protein_coding" "gap" "chr5-111183432-111223109" "chr5-111199911-111200757" 0
"ENSMUST00000031330" "ENSMUST00000031330" "2010109A12Rik" "ENSMUSG00000029384" "protein_coding" "utr" "chr5-93213449-93213475" "chr5-93221731-93222203" 8255
"ENSMUST00000191826" "ENSMUST00000191826" "Chmp4c" "ENSMUSG00000027536" "protein_coding" "gap" "chr3-10367222-10419064" "chr3-10381223-10382178" 0
"ENSMUST00000106128" "ENSMUST00000106128" "Lphn2" "ENSMUSG00000028184" "protein_coding" "utr" "chr3-148815586-148817173" "chr3-148633922-148634496" 181089
"ENSMUST00000177952" "ENSMUST00000177952" "Gprc5c" "ENSMUSG00000051043" "protein_coding" "utr" "chr11-114851540-114851573" "chr11-114850247-114853455" 0
"ENSMUST00000136389" "ENSMUST00000136389" "Slco3a1" "ENSMUSG00000025790" "protein_coding" "gap" "chr7-74359920-74504176" "chr7-74423730-74424888" 0
"ENSMUST00000065856.1" "ENSMUST00000065856" "Hunk" "ENSMUSG00000053414" "protein_coding" "cds" "chr16-90386456-90386716" "chr16-90384924-90389630" 0
"ENSMUSE00001337696" "ENSMUST00000195168" "RP24-550I15.1" "ENSMUSG00000104417" "lincRNA" "exon" "chr1-35625606-35625936" "chr1-35452641-35453389" 172216
"ENSMUST00000042942" "ENSMUST00000042942" "Sec23ip" "ENSMUSG00000055319" "protein_coding" "utr" "chr7-128783428-128784836" "chr7-128979790-128981090" 194953
"ENSMUST00000162359" "ENSMUST00000162359" "Hipk2" "ENSMUSG00000061436" "protein_coding" "gap" "chr6-38819314-38875798" "chr6-38848246-38849368" 0
"ENSMUST00000193931.1" "ENSMUST00000193931" "Kif26b" "ENSMUSG00000026494" "protein_coding" "gap" "chr1-178530791-178678825" "chr1-178631603-178632359" 0
"ENSMUST00000022908" "ENSMUST00000022908" "Slc25a32" "ENSMUSG00000022299" "protein_coding" "gap" "chr15-39105983-39112347" "chr15-39107711-39108678" 0
"ENSMUST00000136593" "ENSMUST00000136593" "Efcab14" "ENSMUSG00000034210" "protein_coding" "gap" "chr4-115746604-115752920" "chr4-115748191-115749745" 0
"ENSMUST00000140566" "ENSMUST00000140566" "Xxylt1" "ENSMUSG00000047434" "protein_coding" "gap" "chr16-30957735-31007713" "chr16-30973085-30973718" 0
"ENSMUST00000021990" "ENSMUST00000021990" "Ptdss1" "ENSMUSG00000021518" "protein_coding" "cds" "chr13-66963313-66963471" "chr13-66963411-66963866" 0
"ENSMUSE00000520802" "ENSMUST00000060714" "Ubqln2" "ENSMUSG00000050148" "protein_coding" "exon" "chrX-153498227-153501570" "chrX-153492255-153492737" 5489
"ENSMUST00000144341" "ENSMUST00000144341" "Sufu" "ENSMUSG00000025231" "protein_coding" "gap" "chr19-46483669-46485854" "chr19-46483870-46484979" 0
"ENSMUST00000152927" "ENSMUST00000152927" "Esrrg" "ENSMUSG00000026610" "protein_coding" "gap" "chr1-187609785-187793324" "chr1-187703268-187703957" 0
"ENSMUST00000132987" "ENSMUST00000132987" "Dapk2" "ENSMUSG00000032380" "protein_coding" "gap" "chr9-66220756-66231712" "chr9-66228401-66229197" 0
"ENSMUSE00000746039" "ENSMUST00000130532" "9430024E24Rik" "ENSMUSG00000085463" "lincRNA" "exon" "chr2-33716361-33716808" "chr2-33700415-33703372" 12988
"ENSMUST00000151111" "ENSMUST00000151111" "Pde4d" "ENSMUSG00000021699" "protein_coding" "gap" "chr13-108686094-108860074" "chr13-108856801-108857376" 0
"ENSMUSE00000680870" "ENSMUST00000109594" "Slc1a4" "ENSMUSG00000020142" "protein_coding" "exon" "chr11-20331946-20332713" "chr11-20395815-20397697" 63101
"ENSMUST00000106864" "ENSMUST00000106864" "Olfr65" "ENSMUSG00000101488" "protein_coding" "cds" "chr7-103906441-103907388" "chr7-103909892-103910527" 2503
"ENSMUSE00000442352.1" "ENSMUST00000023151" "Bcl6" "ENSMUSG00000022508" "protein_coding" "exon" "chr16-23988575-23988852" "chr16-24142976-24143294" 154123
"ENSMUST00000178093" "ENSMUST00000178093" "Txnrd2" "ENSMUSG00000075704" "protein_coding" "cds" "chr16-18436561-18436617" "chr16-18436029-18436725" 0
"ENSMUST00000165250" "ENSMUST00000165250" "9130230L23Rik" "ENSMUSG00000054598" "protein_coding" "cds" "chr5-66000205-66000218" "chr5-66000028-66001368" 0
"ENSMUST00000031591" "ENSMUST00000031591" "Lhx5" "ENSMUSG00000029595" "protein_coding" "cds" "chr5-120439958-120440325" "chr5-120439232-120441159" 0
"ENSMUST00000173899" "ENSMUST00000173899" "Mecom" "ENSMUSG00000027684" "protein_coding" "gap" "chr3-30238322-30509429" "chr3-30394540-30395333" 0
"ENSMUSE00000679038" "ENSMUST00000078170" "Dynlrb2" "ENSMUSG00000034467" "protein_coding" "exon" "chr8-116505015-116505049" "chr8-116237561-116238397" 266617
"ENSMUST00000185128" "ENSMUST00000185128" "5330417C22Rik" "ENSMUSG00000040412" "protein_coding" "gap" "chr3-108489023-108536295" "chr3-108508889-108511864" 0
"ENSMUST00000143837" "ENSMUST00000143837" "Hivep3" "ENSMUSG00000028634" "protein_coding" "gap" "chr4-119814791-119997173" "chr4-119938377-119938921" 0
"ENSMUST00000025208" "ENSMUST00000025208" "Dnajc18" "ENSMUSG00000024350" "protein_coding" "gap" "chr18-35675244-35680765" "chr18-35675295-35677788" 0
"ENSMUST00000100024" "ENSMUST00000100024" "Fgf12" "ENSMUSG00000022523" "protein_coding" "cds" "chr16-28444993-28445191" "chr16-28444911-28447253" 0
"ENSMUSE00001148048" "ENSMUST00000180519" "F630040K05Rik" "ENSMUSG00000097727" "lincRNA" "exon" "chr17-45786109-45788594" "chr17-45871877-45874068" 83282
"ENSMUST00000072505" "ENSMUST00000072505" "Acot5" "ENSMUSG00000042540" "protein_coding" "utr" "chr12-84075758-84076020" "chr12-84084689-84085122" 8668
"ENSMUST00000128315" "ENSMUST00000128315" "Gpld1" "ENSMUSG00000021340" "protein_coding" "gap" "chr13-24955925-24956051" "chr13-24955380-24955981" 0
"ENSMUST00000025602" "ENSMUST00000025602" "Gna14" "ENSMUSG00000024697" "protein_coding" "cds" "chr19-16436694-16436817" "chr19-16434886-16437050" 0
"ENSMUST00000037205" "ENSMUST00000037205" "Mcee" "ENSMUSG00000033429" "protein_coding" "utr" "chr7-64411988-64412121" "chr7-64436632-64437342" 24510
"ENSMUST00000156176.1" "ENSMUST00000156176" "Prima1" "ENSMUSG00000041669" "protein_coding" "gap" "chr12-103202779-103241339" "chr12-103213599-103214686" 0
"ENSMUST00000097955.1" "ENSMUST00000097955" "Cachd1" "ENSMUSG00000028532" "protein_coding" "gap" "chr4-100897806-100918041" "chr4-100909329-100910454" 0
"ENSMUSE00001134507" "ENSMUST00000180852" "2610037D02Rik" "ENSMUSG00000097536" "lincRNA" "exon" "chr15-96134819-96135528" "chr15-96131638-96132074" 2744
"ENSMUST00000191431" "ENSMUST00000191431" "Hck" "ENSMUSG00000003283" "protein_coding" "gap" "chr2-153149079-153150946" "chr2-153149752-153150039" 0
"ENSMUST00000133196" "ENSMUST00000133196" "Gm13049" "ENSMUSG00000085097" "lincRNA" "gap" "chr4-150825961-150831971" "chr4-150824422-150826055" 0
"ENSMUST00000066166" "ENSMUST00000066166" "Tll1" "ENSMUSG00000053626" "protein_coding" "utr" "chr8-64205384-64205993" "chr8-64205460-64205912" 0
"ENSMUST00000169295" "ENSMUST00000169295" "Lax1" "ENSMUSG00000051998" "protein_coding" "utr" "chr1-133679091-133679777" "chr1-133669712-133671136" 7954
"ENSMUSE00000696892" "ENSMUST00000000395" "Tmprss2" "ENSMUSG00000000385" "protein_coding" "exon" "chr16-97611019-97611195" "chr16-97649298-97650279" 38102
"ENSMUST00000089332" "ENSMUST00000089332" "Col8a1" "ENSMUSG00000068196" "protein_coding" "gap" "chr16-57678456-57754639" "chr16-57685742-57687025" 0
"ENSMUST00000107166.1" "ENSMUST00000107166" "Tenm4" "ENSMUSG00000048078" "protein_coding" "cds" "chr7-96797320-96797505" "chr7-96796356-96797525" 0
"ENSMUST00000015791" "ENSMUST00000015791" "Lama5" "ENSMUSG00000015647" "protein_coding" "gap" "chr2-180208372-180221225" "chr2-180220052-180220805" 0
"ENSMUST00000089317" "ENSMUST00000089317" "Magi1" "ENSMUSG00000045095" "protein_coding" "gap" "chr6-93943321-94283009" "chr6-94203302-94204423" 0
"ENSMUSE00000786433" "ENSMUST00000022293" "Vdac2" "ENSMUSG00000021771" "protein_coding" "exon" "chr14-21831269-21831667" "chr14-21817432-21817905" 13363
"ENSMUST00000115809" "ENSMUST00000115809" "Mkl2" "ENSMUSG00000009569" "protein_coding" "gap" "chr16-13326572-13332013" "chr16-13329681-13330788" 0
"ENSMUSE00001326216" "ENSMUST00000190037" "Slc35f5" "ENSMUSG00000026342" "protein_coding" "exon" "chr1-125560595-125560817" "chr1-125533218-125533751" 26843
"ENSMUST00000062483" "ENSMUST00000062483" "Gli2" "ENSMUSG00000048402" "protein_coding" "utr" "chr1-118834132-118835784" "chr1-118825330-118826009" 8122
"ENSMUST00000176708" "ENSMUST00000176708" "Spp2" "ENSMUSG00000026295" "protein_coding" "utr" "chr1-88426322-88426438" "chr1-88428321-88428826" 1882
"ENSMUST00000045376" "ENSMUST00000045376" "Adk" "ENSMUSG00000039197" "protein_coding" "utr" "chr14-21447939-21448568" "chr14-21462222-21462864" 13653
"ENSMUST00000097442" "ENSMUST00000097442" "Ptpn14" "ENSMUSG00000026604" "protein_coding" "utr" "chr1-189870056-189876695" "chr1-189875015-189875969" 0
"ENSMUSE00000590792" "ENSMUST00000029355" "Ppm1l" "ENSMUSG00000027784" "protein_coding" "exon" "chr3-69316861-69317965" "chr3-69282380-69283025" 33835
"ENSMUST00000047443" "ENSMUST00000047443" "Mansc1" "ENSMUSG00000032718" "protein_coding" "utr" "chr6-134632216-134632488" "chr6-134631759-134634002" 0
"ENSMUSE00000837488" "ENSMUST00000105929" "Th" "ENSMUSG00000000214" "protein_coding" "exon" "chr7-142930594-142931128" "chr7-142931959-142933165" 830
"ENSMUST00000020163" "ENSMUST00000020163" "Nedd1" "ENSMUSG00000019988" "protein_coding" "utr" "chr10-92684746-92686190" "chr10-92595478-92595987" 88758
"ENSMUST00000120585" "ENSMUST00000120585" "Mthfd1l" "ENSMUSG00000040675" "protein_coding" "cds" "chr10-4106377-4106529" "chr10-4105606-4106762" 0
"ENSMUSE00000716244" "ENSMUST00000117172" "Vwa3b" "ENSMUSG00000050122" "protein_coding" "exon" "chr1-37026596-37026645" "chr1-37025255-37026450" 145
"ENSMUST00000090952.2" "ENSMUST00000090952" "Fmnl2" "ENSMUSG00000036053" "protein_coding" "cds" "chr2-52858143-52858259" "chr2-52857315-52858882" 0
"ENSMUST00000141472" "ENSMUST00000141472" "Gcn1l1" "ENSMUSG00000041638" "protein_coding" "gap" "chr5-115565307-115571408" "chr5-115568525-115569086" 0
"ENSMUST00000162772" "ENSMUST00000162772" "Lmo3" "ENSMUSG00000030226" "protein_coding" "utr" "chr6-138362918-138365941" "chr6-138333768-138334600" 28317
"ENSMUST00000146262" "ENSMUST00000146262" "Ttll3" "ENSMUSG00000030276" "protein_coding" "gap" "chr6-113395096-113397929" "chr6-113396241-113396842" 0
"ENSMUST00000150495" "ENSMUST00000150495" "Cemip" "ENSMUSG00000052353" "protein_coding" "gap" "chr7-84003422-84086257" "chr7-84027507-84030232" 0
"ENSMUST00000149605" "ENSMUST00000149605" "Prdm16" "ENSMUSG00000039410" "protein_coding" "gap" "chr4-154528932-154636722" "chr4-154604307-154604529" 0
"ENSMUST00000136574" "ENSMUST00000136574" "Dpp6" "ENSMUSG00000061576" "protein_coding" "gap" "chr5-27399013-27451187" "chr5-27413052-27413448" 0
"ENSMUST00000023119" "ENSMUST00000023119" "Vdr" "ENSMUSG00000022479" "protein_coding" "utr" "chr15-97854425-97857371" "chr15-97852114-97853101" 1323
"ENSMUST00000144838" "ENSMUST00000144838" "Lhfpl2" "ENSMUSG00000045312" "protein_coding" "gap" "chr13-94057907-94120776" "chr13-94062386-94063081" 0
"ENSMUST00000107415.1" "ENSMUST00000107415" "Zfp618" "ENSMUSG00000028358" "protein_coding" "gap" "chr4-62965707-63061520" "chr4-63005984-63007138" 0
"ENSMUST00000029871" "ENSMUST00000029871" "Cdh17" "ENSMUSG00000028217" "protein_coding" "utr" "chr4-11817075-11817895" "chr4-11847890-11849246" 29994
"ENSMUST00000162875" "ENSMUST00000162875" "2010300C02Rik" "ENSMUSG00000026090" "protein_coding" "gap" "chr1-37644641-37719569" "chr1-37696075-37697225" 0
"ENSMUST00000133315" "ENSMUST00000133315" "Chn2" "ENSMUSG00000004633" "protein_coding" "gap" "chr6-54173503-54194025" "chr6-54178912-54179858" 0
"ENSMUST00000167921" "ENSMUST00000167921" "Zbtb7c" "ENSMUSG00000044646" "protein_coding" "gap" "chr18-76059618-76136826" "chr18-76127951-76128823" 0
"ENSMUST00000155620" "ENSMUST00000155620" "Vgll4" "ENSMUSG00000030315" "protein_coding" "gap" "chr6-114864080-114874764" "chr6-114873802-114876416" 0
"ENSMUST00000190298" "ENSMUST00000190298" "Nav1" "ENSMUSG00000009418" "protein_coding" "gap" "chr1-135472872-135532348" "chr1-135498526-135499414" 0
"ENSMUSE00000801665" "ENSMUST00000138361" "Gm13648" "ENSMUSG00000086549" "processed_transcript" "exon" "chr4-156059582-156059802" "chr4-156063698-156065655" 3895
"ENSMUST00000112560" "ENSMUST00000112560" "Fgfrl1" "ENSMUSG00000008090" "protein_coding" "gap" "chr5-108695119-108704666" "chr5-108700126-108700807" 0
"ENSMUST00000190641" "ENSMUST00000190641" "Mturn" "ENSMUSG00000038065" "protein_coding" "utr" "chr6-54699091-54703851" "chr6-54752141-54752588" 48289
"ENSMUSE00001137353" "ENSMUST00000181224" "AU020206" "ENSMUSG00000097415" "lincRNA" "exon" "chr7-75782052-75782099" "chr7-75785920-75787282" 3820
"ENSMUST00000068891" "ENSMUST00000068891" "Rnf144b" "ENSMUSG00000038068" "protein_coding" "gap" "chr13-47122874-47207359" "chr13-47134430-47134635" 0
"ENSMUST00000128435" "ENSMUST00000128435" "Col8a2" "ENSMUSG00000056174" "protein_coding" "utr" "chr4-126300530-126300686" "chr4-126300144-126302160" 0
"ENSMUST00000122880" "ENSMUST00000122880" "Il20rb" "ENSMUSG00000044244" "protein_coding" "gap" "chr9-100468448-100472997" "chr9-100470730-100471677" 0
"ENSMUST00000143715" "ENSMUST00000143715" "1700095J03Rik" "ENSMUSG00000085407" "processed_transcript" "gap" "chr7-109440183-109444650" "chr7-109444255-109445446" 0
"ENSMUSE00000532409" "ENSMUST00000085422" "Izumo2" "ENSMUSG00000066500" "protein_coding" "exon" "chr7-44708743-44708974" "chr7-44697021-44697861" 10881
"ENSMUSE00000401886" "ENSMUST00000020490" "Wdr82" "ENSMUSG00000020257" "protein_coding" "exon" "chr9-106170928-106171379" "chr9-106166729-106168088" 2839
"ENSMUST00000092629" "ENSMUST00000092629" "Soga3" "ENSMUSG00000038916" "protein_coding" "cds" "chr10-29146659-29147753" "chr10-29146499-29147408" 0
"ENSMUSE00001192660.1" "ENSMUST00000180599" "Gm10287" "ENSMUSG00000070342" "lincRNA" "exon" "chr3-149221687-149225745" "chr3-149233586-149234128" 7840
"ENSMUST00000130262" "ENSMUST00000130262" "Gm14055" "ENSMUSG00000085504" "lincRNA" "gap" "chr2-137294626-137326356" "chr2-137314423-137314932" 0
"ENSMUST00000194886" "ENSMUST00000194886" "RP24-181G14.2" "ENSMUSG00000103067" "lincRNA" "gap" "chr1-7498463-7500584" "chr1-7498751-7499669" 0
