"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000016664" "ENSMUST00000016664" "Lnx2" "ENSMUSG00000016520" "protein_coding" "utr" "chr5-147016655-147018920" "chr5-147001649-147002180" 14474
"ENSMUST00000147814" "ENSMUST00000147814" "Slc1a5" "ENSMUSG00000001918" "protein_coding" "gap" "chr7-16789938-16793646" "chr7-16791923-16792959" 0
"ENSMUST00000169656" "ENSMUST00000169656" "Fbxo16" "ENSMUSG00000034532" "protein_coding" "utr" "chr14-65321399-65321501" "chr14-65326249-65327092" 4747
"ENSMUSE00000106764.1" "ENSMUST00000020898" "Agr2" "ENSMUSG00000020581" "protein_coding" "exon" "chr12-35992907-35992969" "chr12-35981601-35982277" 10629
"ENSMUST00000040967" "ENSMUST00000040967" "Vps37b" "ENSMUSG00000066278" "protein_coding" "gap" "chr5-124010860-124032101" "chr5-124016059-124017056" 0
"ENSMUST00000170675" "ENSMUST00000170675" "Xpo6" "ENSMUSG00000000131" "protein_coding" "gap" "chr7-126153280-126156723" "chr7-126155793-126156194" 0
"ENSMUST00000141761" "ENSMUST00000141761" "Ruvbl2" "ENSMUSG00000003868" "protein_coding" "gap" "chr7-45429965-45431319" "chr7-45430649-45431168" 0
"ENSMUST00000173099.3" "ENSMUST00000173099" "Mcf2l" "ENSMUSG00000031442" "protein_coding" "gap" "chr8-12915496-12963163" "chr8-12927263-12929398" 0
"ENSMUST00000118196" "ENSMUST00000118196" "Zcchc2" "ENSMUSG00000038866" "protein_coding" "utr" "chr1-106032164-106034074" "chr1-106071221-106072451" 37146
"ENSMUSE00000530353" "ENSMUST00000021347" "Sel1l" "ENSMUSG00000020964" "protein_coding" "exon" "chr12-91848959-91849157" "chr12-91854372-91855153" 5214
"ENSMUST00000054145" "ENSMUST00000054145" "Dcaf5" "ENSMUSG00000049106" "protein_coding" "gap" "chr12-80364071-80376517" "chr12-80366158-80366715" 0
"ENSMUSE00001196228" "ENSMUST00000181602" "Gm26535" "ENSMUSG00000097742" "lincRNA" "exon" "chr10-37337486-37337516" "chr10-37260846-37261483" 76002
"ENSMUST00000140920" "ENSMUST00000140920" "Urb1" "ENSMUSG00000039929" "protein_coding" "cds" "chr16-90780203-90780373" "chr16-90779720-90780531" 0
"ENSMUST00000047762" "ENSMUST00000047762" "Gata6" "ENSMUSG00000005836" "protein_coding" "utr" "chr18-11084483-11085635" "chr18-11333771-11334427" 248135
"ENSMUSE00000834597" "ENSMUST00000154377" "Gm12496" "ENSMUSG00000086267" "lincRNA" "exon" "chr4-53403420-53404030" "chr4-53413898-53414995" 9867
"ENSMUST00000135816" "ENSMUST00000135816" "Pls1" "ENSMUSG00000049493" "protein_coding" "gap" "chr9-95787097-95845170" "chr9-95801652-95802364" 0
"ENSMUST00000148271" "ENSMUST00000148271" "1110034G24Rik" "ENSMUSG00000044991" "protein_coding" "gap" "chr2-132692132-132750212" "chr2-132733171-132733554" 0
"ENSMUST00000105470" "ENSMUST00000105470" "Man1a" "ENSMUSG00000003746" "protein_coding" "gap" "chr10-53925546-53933491" "chr10-53929703-53930479" 0
"ENSMUSE00000825192" "ENSMUST00000139848" "Rasd2" "ENSMUSG00000034472" "protein_coding" "exon" "chr8-75213944-75214078" "chr8-75171906-75172789" 41154
"ENSMUST00000176294.1" "ENSMUST00000176294" "Appl2" "ENSMUSG00000020263" "protein_coding" "gap" "chr10-83641105-83648527" "chr10-83646431-83646869" 0
"ENSMUST00000066052" "ENSMUST00000066052" "3110082I17Rik" "ENSMUSG00000053553" "protein_coding" "gap" "chr5-139455547-139460468" "chr5-139457276-139457677" 0
"ENSMUSE00000738661" "ENSMUST00000152496" "Prpsap1" "ENSMUSG00000015869" "protein_coding" "exon" "chr11-116494020-116494202" "chr11-116506388-116506789" 12185
"ENSMUST00000170675.1" "ENSMUST00000170675" "Xpo6" "ENSMUSG00000000131" "protein_coding" "gap" "chr7-126124532-126128226" "chr7-126125474-126127106" 0
"ENSMUST00000190921.1" "ENSMUST00000190921" "Mgat5" "ENSMUSG00000036155" "protein_coding" "gap" "chr1-127249840-127306636" "chr1-127290763-127291338" 0
"ENSMUST00000107369" "ENSMUST00000107369" "Creb3l4" "ENSMUSG00000027938" "protein_coding" "cds" "chr3-90242722-90242832" "chr3-90240825-90243985" 0
"ENSMUST00000017348" "ENSMUST00000017348" "Gsdma" "ENSMUSG00000017204" "protein_coding" "gap" "chr11-98666632-98669618" "chr11-98669089-98669378" 0
"ENSMUSE00000873164" "ENSMUST00000029376" "Tm4sf1" "ENSMUSG00000027800" "protein_coding" "exon" "chr3-57301728-57301919" "chr3-57342778-57344957" 40858
"ENSMUST00000180448" "ENSMUST00000180448" "Gse1" "ENSMUSG00000031822" "protein_coding" "gap" "chr8-120354180-120553583" "chr8-120355154-120356586" 0
"ENSMUSE00000672289" "ENSMUST00000107168" "Mpp3" "ENSMUSG00000052373" "protein_coding" "exon" "chr11-102028127-102028461" "chr11-102032878-102033842" 4416
"ENSMUSE00000786175" "ENSMUST00000039327" "Dagla" "ENSMUSG00000035735" "protein_coding" "exon" "chr19-10304821-10304877" "chr19-10323221-10324269" 18343
"ENSMUST00000184889" "ENSMUST00000184889" "Hnrnpll" "ENSMUSG00000024095" "protein_coding" "gap" "chr17-80050866-80053522" "chr17-80051518-80052137" 0
"ENSMUST00000018337" "ENSMUST00000018337" "Cdc73" "ENSMUSG00000026361" "protein_coding" "utr" "chr1-143598800-143608520" "chr1-143558244-143558674" 40125
"ENSMUST00000041761" "ENSMUST00000041761" "Prss23" "ENSMUSG00000039405" "protein_coding" "gap" "chr7-89510871-89517446" "chr7-89514962-89515189" 0
"ENSMUST00000121440" "ENSMUST00000121440" "Maml3" "ENSMUSG00000061143" "protein_coding" "gap" "chr3-51697844-51855498" "chr3-51825755-51825905" 0
"ENSMUST00000121693.2" "ENSMUST00000121693" "Rab27b" "ENSMUSG00000024511" "protein_coding" "gap" "chr18-69996241-70141317" "chr18-70091920-70092062" 0
"ENSMUSE00001239272" "ENSMUST00000108137" "Mmp28" "ENSMUSG00000020682" "protein_coding" "exon" "chr11-83462748-83463071" "chr11-83467009-83467705" 3937
"ENSMUST00000109366" "ENSMUST00000109366" "Fbxw11" "ENSMUSG00000020271" "protein_coding" "cds" "chr11-32720472-32720658" "chr11-32720415-32720813" 0
"ENSMUST00000022629" "ENSMUST00000022629" "Dpysl2" "ENSMUSG00000022048" "protein_coding" "gap" "chr14-66815588-66824344" "chr14-66820576-66820884" 0
"ENSMUST00000143837" "ENSMUST00000143837" "Hivep3" "ENSMUSG00000028634" "protein_coding" "gap" "chr4-119814791-119997173" "chr4-119833833-119834198" 0
"ENSMUST00000186258" "ENSMUST00000186258" "C030007H22Rik" "ENSMUSG00000099938" "lincRNA" "gap" "chr1-89361990-89406033" "chr1-89364556-89365090" 0
"ENSMUST00000113852" "ENSMUST00000113852" "Ssh3" "ENSMUSG00000034616" "protein_coding" "utr" "chr19-4261673-4262353" "chr19-4261262-4261773" 0
"ENSMUST00000117389" "ENSMUST00000117389" "Prdm10" "ENSMUSG00000042496" "protein_coding" "cds" "chr9-31318512-31318571" "chr9-31318374-31318536" 0
"ENSMUSE00000540101" "ENSMUST00000065167" "Adrbk2" "ENSMUSG00000042249" "protein_coding" "exon" "chr5-113015367-113015514" "chr5-113023450-113025048" 7935
"ENSMUSE00000849746" "ENSMUST00000048183" "Fmod" "ENSMUSG00000041559" "protein_coding" "exon" "chr1-134037254-134037582" "chr1-134006191-134006887" 30366
"ENSMUSE00000722412" "ENSMUST00000122531" "n-R5s155" "ENSMUSG00000084480" "rRNA" "exon" "chr7-90293734-90293846" "chr7-90284684-90285567" 8166
"ENSMUST00000110457" "ENSMUST00000110457" "Myo10" "ENSMUSG00000022272" "protein_coding" "utr" "chr15-25812223-25813673" "chr15-25814568-25814907" 894
"ENSMUST00000109416" "ENSMUST00000109416" "R3hdml" "ENSMUSG00000078949" "protein_coding" "gap" "chr2-163492753-163495688" "chr2-163493653-163494429" 0
"ENSMUST00000022925" "ENSMUST00000022925" "Eif3h" "ENSMUSG00000022312" "protein_coding" "gap" "chr15-51799360-51842467" "chr15-51833932-51834550" 0
"ENSMUSE00000531298" "ENSMUST00000082136" "Max" "ENSMUSG00000059436" "protein_coding" "exon" "chr12-76961990-76962248" "chr12-77056532-77057359" 94283
"ENSMUST00000101351.2" "ENSMUST00000101351" "Atoh1" "ENSMUSG00000073043" "protein_coding" "utr" "chr6-64730379-64731233" "chr6-64736225-64736911" 4991
"ENSMUSE00000813301" "ENSMUST00000030122" "Spink4" "ENSMUSG00000028415" "protein_coding" "exon" "chr4-40920052-40920155" "chr4-40915703-40917151" 2900
"ENSMUST00000153833" "ENSMUST00000153833" "Hif3a" "ENSMUSG00000004328" "protein_coding" "cds" "chr7-17062356-17062381" "chr7-17062269-17063540" 0
"ENSMUSE00001340537" "ENSMUST00000193131" "RP24-152H15.5" "ENSMUSG00000104397" "lincRNA" "exon" "chr1-34330167-34330307" "chr1-34376090-34376468" 45782
"ENSMUST00000194792" "ENSMUST00000194792" "RP23-241J7.1" "ENSMUSG00000103116" "lincRNA" "gap" "chr3-9065332-9070624" "chr3-9065855-9066265" 0
"ENSMUST00000027528" "ENSMUST00000027528" "Mlph" "ENSMUSG00000026303" "protein_coding" "utr" "chr1-90915085-90915253" "chr1-90914655-90917919" 0
"ENSMUSE00000167347" "ENSMUST00000028681" "F2" "ENSMUSG00000027249" "protein_coding" "exon" "chr2-91636318-91636414" "chr2-91636631-91637315" 216
"ENSMUST00000144340" "ENSMUST00000144340" "Pld5" "ENSMUSG00000055214" "protein_coding" "gap" "chr1-175994050-176044834" "chr1-176037274-176037704" 0
"ENSMUSE00001330748" "ENSMUST00000187510" "Chrm3" "ENSMUSG00000046159" "protein_coding" "exon" "chr13-10360264-10360844" "chr13-10473194-10473572" 112349
"ENSMUST00000156775" "ENSMUST00000156775" "Arid1b" "ENSMUSG00000069729" "protein_coding" "gap" "chr17-5040775-5097573" "chr17-5082196-5083330" 0
"ENSMUSE00000943789" "ENSMUST00000173672" "Neat1" "ENSMUSG00000092274" "lincRNA" "exon" "chr19-5824708-5845478" "chr19-5822448-5823645" 1062
"ENSMUST00000125338" "ENSMUST00000125338" "Pld1" "ENSMUSG00000027695" "protein_coding" "gap" "chr3-27952663-28024162" "chr3-27978079-27978493" 0
"ENSMUST00000096053" "ENSMUST00000096053" "Fam178a" "ENSMUSG00000036097" "protein_coding" "cds" "chr19-44934933-44935666" "chr19-44935028-44935424" 0
"ENSMUST00000057209" "ENSMUST00000057209" "Sgsm1" "ENSMUSG00000042216" "protein_coding" "gap" "chr5-113245094-113250872" "chr5-113249284-113250003" 0
"ENSMUST00000184575.1" "ENSMUST00000184575" "Rab27a" "ENSMUSG00000032202" "protein_coding" "gap" "chr9-73045012-73075392" "chr9-73067185-73069409" 0
"ENSMUST00000042288" "ENSMUST00000042288" "Asb13" "ENSMUSG00000033781" "protein_coding" "cds" "chr13-3642065-3642252" "chr13-3641879-3642864" 0
"ENSMUST00000166315" "ENSMUST00000166315" "Akap13" "ENSMUSG00000066406" "protein_coding" "gap" "chr7-75615049-75663411" "chr7-75632971-75633913" 0
"ENSMUST00000042092" "ENSMUST00000042092" "Cdh26" "ENSMUSG00000039155" "protein_coding" "utr" "chr2-178486949-178487366" "chr2-178618274-178619331" 130907
"ENSMUST00000149605" "ENSMUST00000149605" "Prdm16" "ENSMUSG00000039410" "protein_coding" "gap" "chr4-154528932-154636722" "chr4-154580107-154580530" 0
"ENSMUST00000127199" "ENSMUST00000127199" "Aldh1l1" "ENSMUSG00000030088" "protein_coding" "gap" "chr6-90486532-90557201" "chr6-90534574-90535105" 0
"ENSMUST00000109159" "ENSMUST00000109159" "Tshz2" "ENSMUSG00000047907" "protein_coding" "cds" "chr2-169633740-169633779" "chr2-169632207-169634635" 0
"ENSMUST00000161465" "ENSMUST00000161465" "Setbp1" "ENSMUSG00000103866" "protein_coding" "gap" "chr18-78755826-78783258" "chr18-78768115-78768486" 0
"ENSMUST00000109315.1" "ENSMUST00000109315" "Nln" "ENSMUSG00000021710" "protein_coding" "gap" "chr13-104069344-104072762" "chr13-104069669-104070215" 0
"ENSMUST00000143206" "ENSMUST00000143206" "Chchd3" "ENSMUSG00000053768" "protein_coding" "gap" "chr6-32852216-32892291" "chr6-32871421-32871672" 0
"ENSMUST00000032192" "ENSMUST00000032192" "Itpr1" "ENSMUSG00000030102" "protein_coding" "gap" "chr6-108523449-108541902" "chr6-108527429-108529662" 0
"ENSMUST00000144270.2" "ENSMUST00000144270" "Kit" "ENSMUSG00000005672" "protein_coding" "cds" "chr5-75575016-75575118" "chr5-75574411-75576319" 0
"ENSMUSE00001318104" "ENSMUST00000189744" "Gm29440" "ENSMUSG00000100029" "lincRNA" "exon" "chr7-30886219-30886446" "chr7-30888837-30889163" 2390
"ENSMUST00000181508" "ENSMUST00000181508" "9330111N05Rik" "ENSMUSG00000097098" "lincRNA" "gap" "chr13-80981489-81124589" "chr13-81037248-81037881" 0
"ENSMUST00000155450" "ENSMUST00000155450" "Tpd52" "ENSMUSG00000027506" "protein_coding" "gap" "chr3-8953800-9003279" "chr3-8968523-8970806" 0
"ENSMUST00000022610" "ENSMUST00000022610" "Scara5" "ENSMUSG00000022032" "protein_coding" "gap" "chr14-65759780-65762721" "chr14-65762081-65762438" 0
"ENSMUST00000042710" "ENSMUST00000042710" "Smim3" "ENSMUSG00000038059" "protein_coding" "gap" "chr18-60475586-60501392" "chr18-60476862-60477710" 0
"ENSMUST00000137768" "ENSMUST00000137768" "Pde6h" "ENSMUSG00000064330" "protein_coding" "utr" "chr6-136963270-136968865" "chr6-136987377-136987959" 18511
"ENSMUST00000110909" "ENSMUST00000110909" "Arhgef7" "ENSMUSG00000031511" "protein_coding" "gap" "chr8-11728417-11758430" "chr8-11746687-11747633" 0
"ENSMUST00000054764" "ENSMUST00000054764" "Suox" "ENSMUSG00000049858" "protein_coding" "cds" "chr10-128672539-128672591" "chr10-128672377-128675025" 0
"ENSMUST00000078521" "ENSMUST00000078521" "Dyrk4" "ENSMUSG00000030345" "protein_coding" "cds" "chr6-126921750-126921787" "chr6-126921123-126921813" 0
"ENSMUST00000180260" "ENSMUST00000180260" "0610010F05Rik" "ENSMUSG00000042208" "protein_coding" "gap" "chr11-23595527-23606613" "chr11-23596936-23597293" 0
"ENSMUST00000062125" "ENSMUST00000062125" "1810026J23Rik" "ENSMUSG00000048429" "protein_coding" "utr" "chr9-21593839-21595970" "chr9-21604575-21604832" 8604
"ENSMUST00000127664.2" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122701413-122701953" 0
"ENSMUST00000177352.1" "ENSMUST00000177352" "Rapgef3" "ENSMUSG00000022469" "protein_coding" "gap" "chr15-97761733-97766761" "chr15-97764629-97764888" 0
"ENSMUST00000156064" "ENSMUST00000156064" "Sgsm3" "ENSMUSG00000042303" "protein_coding" "gap" "chr15-80977866-81002568" "chr15-80989548-80990449" 0
"ENSMUST00000128881" "ENSMUST00000128881" "Casz1" "ENSMUSG00000028977" "protein_coding" "gap" "chr4-148804515-148838265" "chr4-148808780-148809250" 0
"ENSMUST00000035540" "ENSMUST00000035540" "Phf2" "ENSMUSG00000038025" "protein_coding" "gap" "chr13-48835296-48870667" "chr13-48841759-48842639" 0
"ENSMUST00000184466" "ENSMUST00000184466" "Hepacam2" "ENSMUSG00000044156" "protein_coding" "gap" "chr6-3467750-3475908" "chr6-3470496-3471204" 0
"ENSMUST00000036555.2" "ENSMUST00000036555" "Myo5c" "ENSMUSG00000033590" "protein_coding" "gap" "chr9-75258225-75262207" "chr9-75258621-75259634" 0
"ENSMUST00000027602" "ENSMUST00000027602" "Dars" "ENSMUSG00000026356" "protein_coding" "cds" "chr1-128387117-128387176" "chr1-128386865-128387219" 0
"ENSMUST00000107695.1" "ENSMUST00000107695" "Trim2" "ENSMUSG00000027993" "protein_coding" "cds" "chr3-84190513-84191236" "chr3-84191042-84192019" 0
"ENSMUST00000139171" "ENSMUST00000139171" "Fnip2" "ENSMUSG00000061175" "protein_coding" "gap" "chr3-79506279-79567508" "chr3-79523277-79525648" 0
"ENSMUST00000185215" "ENSMUST00000185215" "Slco2a1" "ENSMUSG00000032548" "protein_coding" "gap" "chr9-102988892-103004708" "chr9-102996103-102996706" 0
"ENSMUST00000029196" "ENSMUST00000029196" "Slc2a10" "ENSMUSG00000027661" "protein_coding" "cds" "chr2-165504045-165504048" "chr2-165503123-165504145" 0
"ENSMUSE00000354490" "ENSMUST00000099858" "Prep" "ENSMUSG00000019849" "protein_coding" "exon" "chr10-45067206-45067375" "chr10-45002549-45003003" 64202
"ENSMUST00000110877" "ENSMUST00000110877" "Eif2ak4" "ENSMUSG00000005102" "protein_coding" "gap" "chr2-118400648-118405046" "chr2-118402230-118402543" 0
"ENSMUST00000183297" "ENSMUST00000183297" "Pvt1" "ENSMUSG00000097039" "lincRNA" "gap" "chr15-62175549-62242173" "chr15-62178603-62178996" 0
"ENSMUSE00000462225" "ENSMUST00000035014" "Tgfbr2" "ENSMUSG00000032440" "protein_coding" "exon" "chr9-116174944-116175363" "chr9-116314091-116315119" 138727
"ENSMUST00000162710.1" "ENSMUST00000162710" "Srgap1" "ENSMUSG00000020121" "protein_coding" "gap" "chr10-121931510-122047126" "chr10-121982645-121982915" 0
"ENSMUSE00000279857" "ENSMUST00000020161" "Arg1" "ENSMUSG00000019987" "protein_coding" "exon" "chr10-24927312-24927470" "chr10-24953955-24954351" 26484
"ENSMUST00000153602" "ENSMUST00000153602" "Cerkl" "ENSMUSG00000075256" "protein_coding" "gap" "chr2-79393186-79456550" "chr2-79410374-79410975" 0
"ENSMUST00000026902" "ENSMUST00000026902" "Rassf3" "ENSMUSG00000025795" "protein_coding" "utr" "chr10-121410350-121412935" "chr10-121409643-121410107" 242
"ENSMUST00000114366" "ENSMUST00000114366" "Aox2" "ENSMUSG00000079554" "protein_coding" "gap" "chr1-58351270-58354161" "chr1-58351954-58352512" 0
"ENSMUST00000047275.3" "ENSMUST00000047275" "Bace2" "ENSMUSG00000040605" "protein_coding" "gap" "chr16-97357102-97399633" "chr16-97362135-97363023" 0
"ENSMUST00000076889" "ENSMUST00000076889" "Gnb5" "ENSMUSG00000032192" "protein_coding" "gap" "chr9-75314384-75327132" "chr9-75318086-75318716" 0
"ENSMUST00000095476" "ENSMUST00000095476" "Lig4" "ENSMUSG00000049717" "protein_coding" "utr" "chr8-9970020-9971042" "chr8-9934815-9935545" 34474
"ENSMUST00000148390" "ENSMUST00000148390" "Slc22a23" "ENSMUSG00000038267" "protein_coding" "gap" "chr13-34222072-34298996" "chr13-34242180-34242623" 0
"ENSMUSE00001314668" "ENSMUST00000183752" "Gm27167" "ENSMUSG00000098534" "lincRNA" "exon" "chr8-86902453-86902486" "chr8-86897412-86898582" 3870
"ENSMUST00000152513" "ENSMUST00000152513" "Ntm" "ENSMUSG00000059974" "protein_coding" "gap" "chr9-29411641-29962844" "chr9-29535811-29536943" 0
"ENSMUST00000107010" "ENSMUST00000107010" "Arap1" "ENSMUSG00000032812" "protein_coding" "gap" "chr7-101348200-101367020" "chr7-101357041-101358215" 0
"ENSMUST00000001051.1" "ENSMUST00000001051" "S100a6" "ENSMUSG00000001025" "protein_coding" "cds" "chr3-90613767-90613904" "chr3-90612644-90613787" 0
"ENSMUST00000163271.1" "ENSMUST00000163271" "Mgll" "ENSMUSG00000033174" "protein_coding" "gap" "chr6-88725846-88764595" "chr6-88758398-88760459" 0
"ENSMUST00000071561" "ENSMUST00000071561" "Sigmar1" "ENSMUSG00000036078" "protein_coding" "utr" "chr4-41738493-41739353" "chr4-41737521-41738907" 0
"ENSMUST00000080926" "ENSMUST00000080926" "Eno1" "ENSMUSG00000063524" "protein_coding" "utr" "chr4-150248556-150248879" "chr4-150255878-150256069" 6998
"ENSMUST00000187285" "ENSMUST00000187285" "Plekha6" "ENSMUSG00000041757" "protein_coding" "gap" "chr1-133181601-133259008" "chr1-133182266-133182914" 0
"ENSMUST00000043814" "ENSMUST00000043814" "Fig4" "ENSMUSG00000038417" "protein_coding" "cds" "chr10-41220899-41220985" "chr10-41220865-41221209" 0
"ENSMUST00000154248.1" "ENSMUST00000154248" "Sgsm1" "ENSMUSG00000042216" "protein_coding" "gap" "chr5-113288900-113310547" "chr5-113297915-113298492" 0
"ENSMUST00000080371.2" "ENSMUST00000080371" "Mtss1" "ENSMUSG00000022353" "protein_coding" "gap" "chr15-58972561-59055017" "chr15-59047703-59048644" 0
"ENSMUSE00000346397" "ENSMUST00000053078" "Map10" "ENSMUSG00000050930" "protein_coding" "exon" "chr8-125669818-125673359" "chr8-125604471-125605566" 64251
"ENSMUSE00000647535" "ENSMUST00000091436" "Cubn" "ENSMUSG00000026726" "protein_coding" "exon" "chr2-13491701-13491813" "chr2-13499172-13499562" 7358
"ENSMUSE00001245976" "ENSMUST00000029910" "Nsmaf" "ENSMUSG00000028245" "protein_coding" "exon" "chr4-6453985-6454271" "chr4-6472737-6473163" 18465
"ENSMUST00000072961.1" "ENSMUST00000072961" "Vps41" "ENSMUSG00000041236" "protein_coding" "gap" "chr13-18745340-18782646" "chr13-18759848-18759952" 0
"ENSMUSE00000224971" "ENSMUST00000038174" "Got1l1" "ENSMUSG00000039720" "protein_coding" "exon" "chr8-27202372-27202547" "chr8-27206353-27207291" 3805
"ENSMUST00000023550" "ENSMUST00000023550" "Pdia5" "ENSMUSG00000022844" "protein_coding" "cds" "chr16-35490729-35490764" "chr16-35488719-35491247" 0
"ENSMUSE00000829815" "ENSMUST00000132191" "Ache" "ENSMUSG00000023328" "protein_coding" "exon" "chr5-137287519-137287634" "chr5-137267310-137269218" 18300
"ENSMUST00000118527" "ENSMUST00000118527" "Slc46a3" "ENSMUSG00000029650" "protein_coding" "gap" "chr5-147879850-147884196" "chr5-147880139-147880883" 0
"ENSMUSE00000511367" "ENSMUST00000040159" "C1galt1" "ENSMUSG00000042460" "protein_coding" "exon" "chr6-7844842-7845394" "chr6-7789034-7789516" 55325
"ENSMUST00000094964" "ENSMUST00000094964" "Dnah7a" "ENSMUSG00000096141" "protein_coding" "cds" "chr1-53630195-53630322" "chr1-53630088-53630382" 0
"ENSMUSE00000242732" "ENSMUST00000000642" "Hk2" "ENSMUSG00000000628" "protein_coding" "exon" "chr6-82773918-82774454" "chr6-82790819-82791262" 16364
"ENSMUST00000172153" "ENSMUST00000172153" "Tg" "ENSMUSG00000053469" "protein_coding" "gap" "chr15-66741630-66757870" "chr15-66746370-66746883" 0
"ENSMUSE00001321962" "ENSMUST00000187839" "Ktn1" "ENSMUSG00000021843" "protein_coding" "exon" "chr14-47648448-47648577" "chr14-47613081-47613949" 34498
"ENSMUST00000056113" "ENSMUST00000056113" "Acer1" "ENSMUSG00000045019" "protein_coding" "gap" "chr17-56959240-56981988" "chr17-56974606-56975071" 0
"ENSMUST00000161650" "ENSMUST00000161650" "Hrh1" "ENSMUSG00000053004" "protein_coding" "gap" "chr6-114403898-114479724" "chr6-114422832-114424385" 0
"ENSMUSE00000943789.1" "ENSMUST00000173672" "Neat1" "ENSMUSG00000092274" "lincRNA" "exon" "chr19-5824708-5845478" "chr19-5829105-5830890" 0
"ENSMUST00000130524.1" "ENSMUST00000130524" "Plcb1" "ENSMUSG00000051177" "protein_coding" "gap" "chr2-134813679-134988123" "chr2-134852902-134853124" 0
"ENSMUSE00000694954" "ENSMUST00000113265" "Foxp4" "ENSMUSG00000023991" "protein_coding" "exon" "chr17-47924206-47924645" "chr17-47979055-47979444" 54409
"ENSMUSE00000477397" "ENSMUST00000028392" "Dnajc10" "ENSMUSG00000027006" "protein_coding" "exon" "chr2-80315466-80315805" "chr2-80310704-80311511" 3954
"ENSMUST00000159816" "ENSMUST00000159816" "Filip1l" "ENSMUSG00000043336" "protein_coding" "gap" "chr16-57513445-57569649" "chr16-57520065-57520460" 0
"ENSMUST00000125832" "ENSMUST00000125832" "Limk2" "ENSMUSG00000020451" "protein_coding" "gap" "chr11-3360587-3409045" "chr11-3379295-3379840" 0
"ENSMUST00000195239" "ENSMUST00000195239" "Pcdhgc4" "ENSMUSG00000023036" "protein_coding" "cds" "chr18-37815533-37815553" "chr18-37814252-37816496" 0
"ENSMUST00000097079" "ENSMUST00000097079" "Klf12" "ENSMUSG00000072294" "protein_coding" "utr" "chr14-99874486-99875132" "chr14-99646148-99647087" 227398
"ENSMUSE00000996345" "ENSMUST00000171770" "Fut8" "ENSMUSG00000021065" "protein_coding" "exon" "chr12-77238104-77238199" "chr12-77133984-77134542" 103561
"ENSMUST00000092654" "ENSMUST00000092654" "Taar8b" "ENSMUSG00000100186" "protein_coding" "cds" "chr10-24091260-24092294" "chr10-24086544-24087047" 4212
"ENSMUST00000169935" "ENSMUST00000169935" "A330050F15Rik" "ENSMUSG00000091636" "protein_coding" "utr" "chr17-69487348-69489233" "chr17-69567339-69568557" 78105
"ENSMUSE00000431811" "ENSMUST00000070481" "Ppp1r3b" "ENSMUSG00000046794" "protein_coding" "exon" "chr8-35375741-35375805" "chr8-35293204-35293990" 81750
"ENSMUST00000057279" "ENSMUST00000057279" "Olfml2a" "ENSMUSG00000046618" "protein_coding" "utr" "chr2-38960320-38963753" "chr2-38969930-38970528" 6176
"ENSMUST00000076698" "ENSMUST00000076698" "Sypl" "ENSMUSG00000020570" "protein_coding" "utr" "chr12-32975725-32979050" "chr12-33003459-33004066" 24408
"ENSMUST00000036092" "ENSMUST00000036092" "Kcnh2" "ENSMUSG00000038319" "protein_coding" "cds" "chr5-24348311-24348541" "chr5-24347381-24349054" 0
"ENSMUSE00000912921" "ENSMUST00000169273" "Ndst1" "ENSMUSG00000054008" "protein_coding" "exon" "chr18-60712723-60713389" "chr18-60729015-60730382" 15625
"ENSMUST00000155342" "ENSMUST00000155342" "Tec" "ENSMUSG00000029217" "protein_coding" "gap" "chr5-72760408-72763563" "chr5-72761314-72761644" 0
"ENSMUST00000167489.1" "ENSMUST00000167489" "Spdef" "ENSMUSG00000024215" "protein_coding" "gap" "chr17-27720397-27728552" "chr17-27726357-27727033" 0
"ENSMUST00000099558" "ENSMUST00000099558" "Tjp2" "ENSMUSG00000024812" "protein_coding" "gap" "chr19-24138833-24224850" "chr19-24166292-24168400" 0
"ENSMUST00000025831" "ENSMUST00000025831" "Dock8" "ENSMUSG00000052085" "protein_coding" "gap" "chr19-24999704-25051486" "chr19-25042911-25044388" 0
"ENSMUST00000170803" "ENSMUST00000170803" "Etv5" "ENSMUSG00000013089" "protein_coding" "gap" "chr16-22386859-22399319" "chr16-22395020-22395936" 0
"ENSMUST00000155606" "ENSMUST00000155606" "Ptprr" "ENSMUSG00000020151" "protein_coding" "gap" "chr10-116188469-116226158" "chr10-116205679-116206033" 0
"ENSMUSE00001321230" "ENSMUST00000190690" "2210011K15Rik" "ENSMUSG00000101791" "lincRNA" "exon" "chr1-121355116-121356767" "chr1-121350423-121351390" 3725
"ENSMUST00000192527.1" "ENSMUST00000192527" "Hhipl2" "ENSMUSG00000053461" "protein_coding" "cds" "chr1-183436209-183436480" "chr1-183435606-183436302" 0
"ENSMUST00000155437" "ENSMUST00000155437" "Itga9" "ENSMUSG00000039115" "protein_coding" "gap" "chr9-118887884-118897233" "chr9-118890695-118891335" 0
"ENSMUST00000155633.1" "ENSMUST00000155633" "Clec16a" "ENSMUSG00000068663" "protein_coding" "utr" "chr16-10741970-10744878" "chr16-10753706-10755333" 8827
"ENSMUST00000190802" "ENSMUST00000190802" "Atp2c1" "ENSMUSG00000032570" "protein_coding" "gap" "chr9-105470148-105527011" "chr9-105522685-105523598" 0
