"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000130290" "ENSMUST00000130290" "Nt5dc1" "ENSMUSG00000039480" "protein_coding" "gap" "chr10-34324463-34399737" "chr10-34385640-34385982" 0
"ENSMUST00000116259" "ENSMUST00000116259" "Map7" "ENSMUSG00000019996" "protein_coding" "cds" "chr10-20257184-20257297" "chr10-20257185-20257559" 0
"ENSMUST00000093769" "ENSMUST00000093769" "Magi1" "ENSMUSG00000045095" "protein_coding" "gap" "chr6-93815826-93913323" "chr6-93819847-93820307" 0
"ENSMUSE00000488195" "ENSMUST00000020974" "Id2" "ENSMUSG00000020644" "protein_coding" "exon" "chr12-25095663-25096092" "chr12-25232362-25233372" 136269
"ENSMUST00000006991" "ENSMUST00000006991" "Hcn1" "ENSMUSG00000021730" "protein_coding" "gap" "chr13-117925785-117971566" "chr13-117929837-117930171" 0
"ENSMUST00000191124" "ENSMUST00000191124" "Park2" "ENSMUSG00000023826" "protein_coding" "gap" "chr17-10840490-11067128" "chr17-11032393-11032691" 0
"ENSMUST00000022517" "ENSMUST00000022517" "Cryl1" "ENSMUSG00000021947" "protein_coding" "gap" "chr14-57363049-57382757" "chr14-57374906-57375601" 0
"ENSMUST00000185472" "ENSMUST00000185472" "Faim" "ENSMUSG00000032463" "protein_coding" "gap" "chr9-98992742-98998966" "chr9-98994199-98994690" 0
"ENSMUSE00000378432" "ENSMUST00000043094" "Itln1" "ENSMUSG00000038209" "protein_coding" "exon" "chr1-171535221-171535294" "chr1-171539994-171541598" 4699
"ENSMUSE00000393250" "ENSMUST00000190652" "Tfcp2l1" "ENSMUSG00000026380" "protein_coding" "exon" "chr1-118627945-118628102" "chr1-118622676-118623473" 4471
"ENSMUSE00000687375" "ENSMUST00000065329" "Tmem248" "ENSMUSG00000053094" "protein_coding" "exon" "chr5-130219744-130219919" "chr5-130218223-130218825" 918
"ENSMUST00000169350" "ENSMUST00000169350" "Sspo" "ENSMUSG00000029797" "protein_coding" "cds" "chr6-48467837-48467990" "chr6-48465052-48468062" 0
"ENSMUST00000164064" "ENSMUST00000164064" "Gm6133" "ENSMUSG00000090451" "protein_coding" "utr" "chr18-78350366-78350701" "chr18-78495309-78496163" 144607
"ENSMUST00000021520" "ENSMUST00000021520" "4930408O17Rik" "ENSMUSG00000021101" "protein_coding" "utr" "chr12-104871300-104871524" "chr12-104888036-104888976" 16511
"ENSMUST00000112974" "ENSMUST00000112974" "Bmp2k" "ENSMUSG00000034663" "protein_coding" "gap" "chr5-97027950-97031136" "chr5-97029753-97029942" 0
"ENSMUST00000156339" "ENSMUST00000156339" "Rgs12" "ENSMUSG00000029101" "protein_coding" "cds" "chr5-35021236-35021259" "chr5-35020781-35021273" 0
"ENSMUST00000164773.1" "ENSMUST00000164773" "Phlda1" "ENSMUSG00000020205" "protein_coding" "utr" "chr10-111508060-111508645" "chr10-111526993-111527366" 18347
"ENSMUSE00001321277" "ENSMUST00000188504" "Gm1627" "ENSMUSG00000100987" "lincRNA" "exon" "chr1-133962162-133962316" "chr1-133950402-133950915" 11246
"ENSMUSE00001151635" "ENSMUST00000181846" "1500012K07Rik" "ENSMUSG00000097247" "lincRNA" "exon" "chr7-75329405-75331419" "chr7-75353070-75353267" 21650
"ENSMUSE00001325812" "ENSMUST00000187711" "Fam46a" "ENSMUSG00000032265" "protein_coding" "exon" "chr9-85327043-85327348" "chr9-85391336-85392065" 63987
"ENSMUST00000064405" "ENSMUST00000064405" "Epha3" "ENSMUSG00000052504" "protein_coding" "utr" "chr16-63543538-63546130" "chr16-63319415-63319974" 223563
"ENSMUSE00001212923" "ENSMUST00000093893" "Arhgap42" "ENSMUSG00000050730" "protein_coding" "exon" "chr9-9238626-9239101" "chr9-9290838-9291061" 51736
"ENSMUST00000148459" "ENSMUST00000148459" "Fam189a1" "ENSMUSG00000030518" "protein_coding" "gap" "chr7-64819900-64983380" "chr7-64949533-64949803" 0
"ENSMUST00000155896" "ENSMUST00000155896" "Sema4d" "ENSMUSG00000021451" "protein_coding" "gap" "chr13-51725543-51763251" "chr13-51726072-51726635" 0
"ENSMUST00000102798" "ENSMUST00000102798" "Tek" "ENSMUSG00000006386" "protein_coding" "gap" "chr4-94739693-94780815" "chr4-94745655-94746914" 0
"ENSMUST00000179160" "ENSMUST00000179160" "6030469F06Rik" "ENSMUSG00000095953" "protein_coding" "cds" "chr12-31184623-31185177" "chr12-31194357-31195011" 9179
"ENSMUST00000036194" "ENSMUST00000036194" "Rep15" "ENSMUSG00000040121" "protein_coding" "cds" "chr6-147032665-147033357" "chr6-147032283-147032703" 0
"ENSMUST00000194632" "ENSMUST00000194632" "Qsox1" "ENSMUSG00000033684" "protein_coding" "gap" "chr1-155803798-155812525" "chr1-155809539-155810852" 0
"ENSMUST00000073238" "ENSMUST00000073238" "Gm10076" "ENSMUSG00000060143" "protein_coding" "utr" "chr14-105681947-105682211" "chr14-105701549-105701755" 19337
"ENSMUSE00000869404" "ENSMUST00000162309" "Pard3" "ENSMUSG00000025812" "protein_coding" "exon" "chr8-127063893-127064473" "chr8-127036665-127036894" 26998
"ENSMUSE00000892159" "ENSMUST00000169472" "AU016765" "ENSMUSG00000073377" "protein_coding" "exon" "chr17-64555628-64555660" "chr17-64577345-64578031" 21684
"ENSMUST00000184466" "ENSMUST00000184466" "Hepacam2" "ENSMUSG00000044156" "protein_coding" "gap" "chr6-3476206-3483289" "chr6-3479780-3480343" 0
"ENSMUST00000188241" "ENSMUST00000188241" "Sh3bgrl2" "ENSMUSG00000032261" "protein_coding" "gap" "chr9-83548504-83577435" "chr9-83572539-83573908" 0
"ENSMUST00000079828" "ENSMUST00000079828" "Ntrk2" "ENSMUSG00000055254" "protein_coding" "utr" "chr13-59128354-59133970" "chr13-59225894-59226256" 91923
"ENSMUST00000034378" "ENSMUST00000034378" "Slc7a6" "ENSMUSG00000031904" "protein_coding" "gap" "chr8-106189743-106192338" "chr8-106191611-106192108" 0
"ENSMUST00000032192" "ENSMUST00000032192" "Itpr1" "ENSMUSG00000030102" "protein_coding" "gap" "chr6-108523449-108541902" "chr6-108527429-108529662" 0
"ENSMUST00000168015" "ENSMUST00000168015" "Mov10" "ENSMUSG00000002227" "protein_coding" "gap" "chr3-104805108-104817935" "chr3-104811502-104812163" 0
"ENSMUST00000146009" "ENSMUST00000146009" "Synj2" "ENSMUSG00000023805" "protein_coding" "gap" "chr17-5941578-5975794" "chr17-5964832-5965854" 0
"ENSMUST00000039803" "ENSMUST00000039803" "Ubac2" "ENSMUSG00000041765" "protein_coding" "gap" "chr14-121908321-121973608" "chr14-121967032-121967470" 0
"ENSMUST00000099307" "ENSMUST00000099307" "Ism1" "ENSMUSG00000074766" "protein_coding" "utr" "chr2-139757495-139758581" "chr2-139788513-139788921" 29931
"ENSMUST00000171324" "ENSMUST00000171324" "Gcnt4" "ENSMUSG00000091387" "protein_coding" "utr" "chr13-96947566-96950912" "chr13-96962768-96963261" 11855
"ENSMUST00000031695" "ENSMUST00000031695" "Wasl" "ENSMUSG00000029684" "protein_coding" "gap" "chr6-24619703-24624235" "chr6-24622129-24622404" 0
"ENSMUSE00001339745" "ENSMUST00000195170" "RP24-240P15.2" "ENSMUSG00000103510" "lincRNA" "exon" "chr1-190444509-190444855" "chr1-190446655-190449004" 1799
"ENSMUST00000147581" "ENSMUST00000147581" "Txndc12" "ENSMUSG00000028567" "protein_coding" "gap" "chr4-108834857-108845950" "chr4-108841929-108842558" 0
"ENSMUST00000173719" "ENSMUST00000173719" "Trak2" "ENSMUSG00000026028" "protein_coding" "gap" "chr1-58946536-58973236" "chr1-58953712-58954395" 0
"ENSMUST00000034060" "ENSMUST00000034060" "Sh3rf1" "ENSMUSG00000031642" "protein_coding" "gap" "chr8-61330019-61349399" "chr8-61341660-61342512" 0
"ENSMUST00000109152" "ENSMUST00000109152" "Bcas1" "ENSMUSG00000013523" "protein_coding" "utr" "chr2-170427746-170427845" "chr2-170427639-170429456" 0
"ENSMUSE00001331471" "ENSMUST00000190415" "BC002059" "ENSMUSG00000060149" "lincRNA" "exon" "chr17-16951539-16951708" "chr17-16808733-16808966" 142572
"ENSMUST00000180878" "ENSMUST00000180878" "9530036O11Rik" "ENSMUSG00000097726" "lincRNA" "gap" "chr5-28742696-28845476" "chr5-28793700-28795783" 0
"ENSMUST00000137543" "ENSMUST00000137543" "Samd4" "ENSMUSG00000021838" "protein_coding" "gap" "chr14-47089171-47096090" "chr14-47093371-47093968" 0
"ENSMUSE00001325434" "ENSMUST00000189646" "Gm28497" "ENSMUSG00000099804" "lincRNA" "exon" "chr1-69441056-69444084" "chr1-69444681-69445015" 596
"ENSMUST00000195860" "ENSMUST00000195860" "Map4k4" "ENSMUSG00000026074" "protein_coding" "gap" "chr1-39962235-39973926" "chr1-39963841-39965061" 0
"ENSMUSE00000609757" "ENSMUST00000001652" "Bdkrb2" "ENSMUSG00000021070" "protein_coding" "exon" "chr12-105563172-105563248" "chr12-105561109-105561566" 1605
"ENSMUSE00000855417" "ENSMUST00000162113" "Speer7-ps1" "ENSMUSG00000089871" "processed_transcript" "exon" "chr5-15713907-15714596" "chr5-15791670-15792510" 77073
"ENSMUST00000047577" "ENSMUST00000047577" "Prdm14" "ENSMUSG00000042414" "protein_coding" "cds" "chr1-13118763-13118965" "chr1-13118716-13119160" 0
"ENSMUST00000191428" "ENSMUST00000191428" "Fat1" "ENSMUSG00000070047" "protein_coding" "gap" "chr8-44989246-45007241" "chr8-45001481-45002179" 0
"ENSMUST00000146640" "ENSMUST00000146640" "Aldh1l2" "ENSMUSG00000020256" "protein_coding" "gap" "chr10-83492675-83493428" "chr10-83493159-83493410" 0
"ENSMUST00000105810" "ENSMUST00000105810" "Ubxn10" "ENSMUSG00000043621" "protein_coding" "utr" "chr4-138737109-138737167" "chr4-138736723-138737928" 0
"ENSMUST00000183297.1" "ENSMUST00000183297" "Pvt1" "ENSMUSG00000097039" "lincRNA" "gap" "chr15-62107466-62175466" "chr15-62112378-62112818" 0
"ENSMUSE00000518334" "ENSMUST00000029469" "Reg4" "ENSMUSG00000027876" "protein_coding" "exon" "chr3-98222156-98222202" "chr3-98203152-98203733" 18422
"ENSMUST00000064107" "ENSMUST00000064107" "Tbc1d30" "ENSMUSG00000052302" "protein_coding" "utr" "chr10-121263824-121266824" "chr10-121263411-121264271" 0
"ENSMUSE00000960105" "ENSMUST00000117661" "Stim2" "ENSMUSG00000039156" "protein_coding" "exon" "chr5-53998417-53999034" "chr5-53961079-53962635" 35781
"ENSMUSE00000835525" "ENSMUST00000152190" "Gm12510" "ENSMUSG00000086346" "lincRNA" "exon" "chr4-55465699-55465814" "chr4-55486079-55487231" 20264
"ENSMUST00000115052.2" "ENSMUST00000115052" "Fam107b" "ENSMUSG00000026655" "protein_coding" "gap" "chr2-3613939-3648227" "chr2-3641056-3641565" 0
"ENSMUST00000055931" "ENSMUST00000055931" "Dusp18" "ENSMUSG00000047205" "protein_coding" "utr" "chr11-3897579-3901296" "chr11-3900323-3900730" 0
"ENSMUST00000157012" "ENSMUST00000157012" "Usp48" "ENSMUSG00000043411" "protein_coding" "gap" "chr4-137650419-137652957" "chr4-137650667-137651427" 0
"ENSMUST00000166468" "ENSMUST00000166468" "Ptprk" "ENSMUSG00000019889" "protein_coding" "gap" "chr10-28496946-28551617" "chr10-28524414-28524653" 0
"ENSMUST00000023550" "ENSMUST00000023550" "Pdia5" "ENSMUSG00000022844" "protein_coding" "cds" "chr16-35490729-35490764" "chr16-35488719-35491247" 0
"ENSMUST00000166729" "ENSMUST00000166729" "Galnt5" "ENSMUSG00000026828" "protein_coding" "gap" "chr2-57999814-58014850" "chr2-58000705-58002010" 0
"ENSMUST00000051873" "ENSMUST00000051873" "Pfkfb4" "ENSMUSG00000025648" "protein_coding" "cds" "chr9-108992016-108992112" "chr9-108991225-108992635" 0
"ENSMUST00000056978" "ENSMUST00000056978" "Kif13a" "ENSMUSG00000021375" "protein_coding" "gap" "chr13-46864832-46929215" "chr13-46875368-46875801" 0
"ENSMUST00000130524" "ENSMUST00000130524" "Plcb1" "ENSMUSG00000051177" "protein_coding" "gap" "chr2-134813679-134988123" "chr2-134852902-134853124" 0
"ENSMUST00000140523" "ENSMUST00000140523" "Slc38a6" "ENSMUSG00000044712" "protein_coding" "gap" "chr12-73310198-73318976" "chr12-73316450-73316549" 0
"ENSMUST00000115807" "ENSMUST00000115807" "Pla2g10" "ENSMUSG00000022683" "protein_coding" "cds" "chr16-13730357-13730411" "chr16-13729098-13730450" 0
"ENSMUST00000087212" "ENSMUST00000087212" "Nipal1" "ENSMUSG00000067219" "protein_coding" "gap" "chr5-72647934-72658681" "chr5-72652737-72653788" 0
"ENSMUSE00000357520" "ENSMUST00000028663" "Creb3l1" "ENSMUSG00000027230" "protein_coding" "exon" "chr2-92024004-92024502" "chr2-92027712-92028664" 3209
"ENSMUST00000187435" "ENSMUST00000187435" "Nck2" "ENSMUSG00000066877" "protein_coding" "gap" "chr1-43444707-43509620" "chr1-43463087-43464664" 0
"ENSMUST00000188994" "ENSMUST00000188994" "Zfhx3" "ENSMUSG00000038872" "protein_coding" "gap" "chr8-108704236-108800194" "chr8-108764412-108765211" 0
"ENSMUST00000028392" "ENSMUST00000028392" "Dnajc10" "ENSMUSG00000027006" "protein_coding" "utr" "chr2-80315466-80315805" "chr2-80314705-80316275" 0
"ENSMUST00000121785" "ENSMUST00000121785" "Palld" "ENSMUSG00000058056" "protein_coding" "gap" "chr8-61720695-61876912" "chr8-61824377-61825089" 0
"ENSMUST00000156202" "ENSMUST00000156202" "Pold3" "ENSMUSG00000030726" "protein_coding" "gap" "chr7-100100682-100108511" "chr7-100106743-100107079" 0
"ENSMUSE00001159393" "ENSMUST00000180489" "5830416P10Rik" "ENSMUSG00000097636" "lincRNA" "exon" "chr19-53464686-53464796" "chr19-53485024-53485309" 20227
"ENSMUST00000153923.1" "ENSMUST00000153923" "Fryl" "ENSMUSG00000070733" "protein_coding" "gap" "chr5-73101692-73104674" "chr5-73103506-73104146" 0
"ENSMUST00000131684" "ENSMUST00000131684" "Smyd3" "ENSMUSG00000055067" "protein_coding" "gap" "chr1-179094403-179373959" "chr1-179169700-179170226" 0
"ENSMUST00000114863" "ENSMUST00000114863" "D17Wsu92e" "ENSMUSG00000056692" "protein_coding" "utr" "chr17-27751232-27753959" "chr17-27749113-27749989" 1242
"ENSMUSE00000574067" "ENSMUST00000020107" "Atp2b1" "ENSMUSG00000019943" "protein_coding" "exon" "chr10-98915152-98915371" "chr10-98504499-98504838" 410313
"ENSMUST00000165860" "ENSMUST00000165860" "Ubr4" "ENSMUSG00000066036" "protein_coding" "gap" "chr4-139380863-139388367" "chr4-139386788-139387439" 0
"ENSMUST00000086723" "ENSMUST00000086723" "Man2a1" "ENSMUSG00000024085" "protein_coding" "gap" "chr17-64675248-64679751" "chr17-64677024-64678065" 0
"ENSMUST00000185406.1" "ENSMUST00000185406" "Muc2" "ENSMUSG00000025515" "protein_coding" "cds" "chr7-141694315-141694432" "chr7-141692625-141694503" 0
"ENSMUSE00000167347" "ENSMUST00000028681" "F2" "ENSMUSG00000027249" "protein_coding" "exon" "chr2-91636318-91636414" "chr2-91636631-91637315" 216
"ENSMUST00000170331" "ENSMUST00000170331" "Timm23" "ENSMUSG00000013701" "protein_coding" "gap" "chr14-32189255-32198968" "chr14-32190682-32191073" 0
"ENSMUST00000109366" "ENSMUST00000109366" "Fbxw11" "ENSMUSG00000020271" "protein_coding" "cds" "chr11-32720472-32720658" "chr11-32720415-32720813" 0
"ENSMUST00000186641.1" "ENSMUST00000186641" "Ano7" "ENSMUSG00000034107" "protein_coding" "cds" "chr1-93377275-93377332" "chr1-93376969-93377738" 0
"ENSMUST00000188241.1" "ENSMUST00000188241" "Sh3bgrl2" "ENSMUSG00000032261" "protein_coding" "gap" "chr9-83594739-83636090" "chr9-83615961-83616782" 0
"ENSMUST00000137894" "ENSMUST00000137894" "Synpo" "ENSMUSG00000043079" "protein_coding" "gap" "chr18-60653032-60660101" "chr18-60659766-60661890" 0
"ENSMUST00000163002" "ENSMUST00000163002" "Pard3" "ENSMUSG00000025812" "protein_coding" "gap" "chr8-127426754-127460273" "chr8-127449009-127449493" 0
"ENSMUST00000155606" "ENSMUST00000155606" "Ptprr" "ENSMUSG00000020151" "protein_coding" "gap" "chr10-116188469-116226158" "chr10-116205679-116206033" 0
"ENSMUST00000163799" "ENSMUST00000163799" "Stard10" "ENSMUSG00000030688" "protein_coding" "cds" "chr7-101317225-101317227" "chr7-101316488-101317382" 0
"ENSMUSE00000711905" "ENSMUST00000119581" "Thsd7a" "ENSMUSG00000032625" "protein_coding" "exon" "chr6-12748797-12749410" "chr6-12772785-12773169" 23374
"ENSMUST00000162022" "ENSMUST00000162022" "Glis3" "ENSMUSG00000052942" "protein_coding" "utr" "chr19-28258851-28262978" "chr19-28205637-28206109" 52741
"ENSMUST00000161326" "ENSMUST00000161326" "Naa50" "ENSMUSG00000022698" "protein_coding" "utr" "chr16-44159641-44163366" "chr16-44165153-44165593" 1786
"ENSMUST00000132321" "ENSMUST00000132321" "4930579D09Rik" "ENSMUSG00000084971" "lincRNA" "gap" "chr6-143534359-143535433" "chr6-143535156-143535753" 0
"ENSMUST00000176487" "ENSMUST00000176487" "Ampd3" "ENSMUSG00000005686" "protein_coding" "gap" "chr7-110778025-110791187" "chr7-110784473-110785557" 0
"ENSMUST00000055128" "ENSMUST00000055128" "Tapt1" "ENSMUSG00000046985" "protein_coding" "utr" "chr5-44175164-44176952" "chr5-44151183-44152008" 23155
"ENSMUSE00001135194" "ENSMUST00000181070" "A530020G20Rik" "ENSMUSG00000097124" "lincRNA" "exon" "chr3-121533575-121535438" "chr3-121556118-121556813" 20679
"ENSMUSE00000545005" "ENSMUST00000087324" "Pgm1" "ENSMUSG00000029171" "protein_coding" "exon" "chr5-64092936-64093088" "chr5-64088713-64089143" 3792
"ENSMUSE00000508345" "ENSMUST00000070663" "Ppp1r12a" "ENSMUSG00000019907" "protein_coding" "exon" "chr10-108162400-108162636" "chr10-108088819-108089137" 73262
"ENSMUST00000107415" "ENSMUST00000107415" "Zfp618" "ENSMUSG00000028358" "protein_coding" "gap" "chr4-63061565-63079839" "chr4-63071030-63072299" 0
"ENSMUSE00001331676" "ENSMUST00000189375" "1700108F19Rik" "ENSMUSG00000101009" "processed_transcript" "exon" "chr14-76686728-76687169" "chr14-76765387-76765577" 78217
"ENSMUST00000163747" "ENSMUST00000163747" "Ppp1r13b" "ENSMUSG00000021285" "protein_coding" "gap" "chr12-111872434-111907861" "chr12-111896710-111897608" 0
"ENSMUST00000121693" "ENSMUST00000121693" "Rab27b" "ENSMUSG00000024511" "protein_coding" "gap" "chr18-69996241-70141317" "chr18-70099841-70100224" 0
"ENSMUST00000005406.2" "ENSMUST00000005406" "App" "ENSMUSG00000022892" "protein_coding" "gap" "chr16-85056527-85079839" "chr16-85074861-85075746" 0
"ENSMUSE00000488195.1" "ENSMUST00000020974" "Id2" "ENSMUSG00000020644" "protein_coding" "exon" "chr12-25095663-25096092" "chr12-25181404-25181702" 85311
"ENSMUSE00000467900" "ENSMUST00000069941" "Btnl10" "ENSMUSG00000020490" "protein_coding" "exon" "chr11-58917908-58918192" "chr11-58916863-58917632" 275
"ENSMUST00000167921" "ENSMUST00000167921" "Zbtb7c" "ENSMUSG00000044646" "protein_coding" "gap" "chr18-76059618-76136826" "chr18-76072008-76072811" 0
"ENSMUST00000154248" "ENSMUST00000154248" "Sgsm1" "ENSMUSG00000042216" "protein_coding" "gap" "chr5-113282717-113284979" "chr5-113283812-113284544" 0
"ENSMUST00000033909" "ENSMUST00000033909" "Tex29" "ENSMUSG00000031512" "protein_coding" "utr" "chr8-11855706-11855761" "chr8-12036317-12036741" 180555
"ENSMUST00000084519" "ENSMUST00000084519" "Wdr11" "ENSMUSG00000042055" "protein_coding" "utr" "chr7-129634976-129635738" "chr7-129765677-129766586" 129938
"ENSMUSE00000686725" "ENSMUST00000097453" "Cdc42bpa" "ENSMUSG00000026490" "protein_coding" "exon" "chr1-179960472-179961287" "chr1-179913102-179913856" 46615
"ENSMUST00000153695" "ENSMUST00000153695" "Cpa6" "ENSMUSG00000042501" "protein_coding" "gap" "chr1-10337470-10408268" "chr1-10337801-10338084" 0
"ENSMUST00000130643" "ENSMUST00000130643" "Srpk1" "ENSMUSG00000004865" "protein_coding" "cds" "chr17-28594170-28594277" "chr17-28593979-28594295" 0
"ENSMUST00000138392" "ENSMUST00000138392" "Fcgbp" "ENSMUSG00000047730" "protein_coding" "cds" "chr7-28113928-28114127" "chr7-28113674-28114229" 0
"ENSMUSE00000419112" "ENSMUST00000189341" "Traf3ip1" "ENSMUSG00000034292" "protein_coding" "exon" "chr1-91494647-91494888" "chr1-91490400-91490773" 3873
"ENSMUST00000041761" "ENSMUST00000041761" "Prss23" "ENSMUSG00000039405" "protein_coding" "utr" "chr7-89507785-89509710" "chr7-89483862-89484184" 23600
"ENSMUST00000059662" "ENSMUST00000059662" "Otulin" "ENSMUSG00000046034" "protein_coding" "gap" "chr15-27616468-27619528" "chr15-27618855-27619194" 0
"ENSMUST00000189219" "ENSMUST00000189219" "Nfasc" "ENSMUSG00000026442" "protein_coding" "gap" "chr1-132665588-132741670" "chr1-132693971-132694303" 0
"ENSMUST00000145665" "ENSMUST00000145665" "Irak3" "ENSMUSG00000020227" "protein_coding" "gap" "chr10-120146630-120165092" "chr10-120164209-120164419" 0
"ENSMUST00000106218" "ENSMUST00000106218" "Ccbl2" "ENSMUSG00000040213" "protein_coding" "cds" "chr3-142725964-142726089" "chr3-142725264-142726017" 0
"ENSMUST00000156935" "ENSMUST00000156935" "Dazap1" "ENSMUSG00000069565" "protein_coding" "cds" "chr10-80280929-80281005" "chr10-80280700-80283993" 0
"ENSMUST00000123019" "ENSMUST00000123019" "Tmem140" "ENSMUSG00000057137" "protein_coding" "gap" "chr6-34863341-34868514" "chr6-34865564-34866353" 0
"ENSMUST00000162090" "ENSMUST00000162090" "Nos1ap" "ENSMUSG00000038473" "protein_coding" "gap" "chr1-170320588-170323910" "chr1-170323530-170324679" 0
"ENSMUST00000020316" "ENSMUST00000020316" "Tbk1" "ENSMUSG00000020115" "protein_coding" "utr" "chr10-121546455-121547136" "chr10-121520747-121521569" 24885
"ENSMUST00000106128" "ENSMUST00000106128" "Lphn2" "ENSMUSG00000028184" "protein_coding" "gap" "chr3-148836562-148837563" "chr3-148837165-148837495" 0
"ENSMUST00000107576" "ENSMUST00000107576" "1700001P01Rik" "ENSMUSG00000018543" "protein_coding" "utr" "chr11-97771481-97771576" "chr11-97769598-97770194" 1286
"ENSMUST00000124708" "ENSMUST00000124708" "Cdh4" "ENSMUSG00000000305" "protein_coding" "gap" "chr2-179444812-179780253" "chr2-179768674-179769488" 0
"ENSMUSE00000404064" "ENSMUST00000045174" "Ypel5" "ENSMUSG00000039770" "protein_coding" "exon" "chr17-72836704-72836791" "chr17-72795341-72796199" 40504
"ENSMUSE00001075535" "ENSMUST00000020904" "Rock2" "ENSMUSG00000020580" "protein_coding" "exon" "chr12-16894978-16895330" "chr12-16865900-16866245" 28732
"ENSMUST00000171384" "ENSMUST00000171384" "Tm4sf1" "ENSMUSG00000027800" "protein_coding" "utr" "chr3-57285611-57287755" "chr3-57277421-57277899" 7711
"ENSMUST00000079534" "ENSMUST00000079534" "Tacc3" "ENSMUSG00000037313" "protein_coding" "utr" "chr5-33678620-33678995" "chr5-33699902-33700813" 20906
"ENSMUSE00000527358" "ENSMUST00000084616" "Anks6" "ENSMUSG00000066191" "protein_coding" "exon" "chr4-47056949-47057306" "chr4-47060807-47061332" 3500
"ENSMUST00000153752" "ENSMUST00000153752" "Foxp4" "ENSMUSG00000023991" "protein_coding" "gap" "chr17-47888221-47904295" "chr17-47888999-47890174" 0
"ENSMUST00000168485" "ENSMUST00000168485" "Myh7" "ENSMUSG00000053093" "protein_coding" "gap" "chr14-54993626-54994332" "chr14-54993693-54993950" 0
"ENSMUST00000180557" "ENSMUST00000180557" "4933405D12Rik" "ENSMUSG00000097852" "lincRNA" "gap" "chr3-122871433-122889267" "chr3-122887497-122888962" 0
"ENSMUST00000173099.1" "ENSMUST00000173099" "Mcf2l" "ENSMUSG00000031442" "protein_coding" "gap" "chr8-12915496-12963163" "chr8-12925704-12926618" 0
"ENSMUST00000187848" "ENSMUST00000187848" "1810008I18Rik" "ENSMUSG00000100094" "lincRNA" "gap" "chr7-65803150-65804025" "chr7-65802217-65804286" 0
"ENSMUSE00000523146" "ENSMUST00000083988" "n-R5-8s1" "ENSMUSG00000065922" "rRNA" "exon" "chr18-73533403-73533550" "chr18-73536309-73536741" 2758
"ENSMUST00000124096.1" "ENSMUST00000124096" "Fgfr2" "ENSMUSG00000030849" "protein_coding" "utr" "chr7-130162451-130163958" "chr7-129954896-129955725" 206725
"ENSMUST00000190802" "ENSMUST00000190802" "Atp2c1" "ENSMUSG00000032570" "protein_coding" "gap" "chr9-105470148-105527011" "chr9-105522685-105523598" 0
"ENSMUST00000111644" "ENSMUST00000111644" "Stk38l" "ENSMUSG00000001630" "protein_coding" "gap" "chr6-146725048-146758460" "chr6-146746989-146747476" 0
"ENSMUST00000008036" "ENSMUST00000008036" "Rplp1" "ENSMUSG00000007892" "protein_coding" "utr" "chr9-61913284-61913323" "chr9-61808154-61809546" 103737
"ENSMUST00000145418" "ENSMUST00000145418" "Itpr2" "ENSMUSG00000030287" "protein_coding" "gap" "chr6-146476758-146501786" "chr6-146488746-146489265" 0
"ENSMUST00000077890" "ENSMUST00000077890" "Iqce" "ENSMUSG00000036555" "protein_coding" "cds" "chr5-140665366-140665493" "chr5-140662536-140665479" 0
"ENSMUST00000025350" "ENSMUST00000025350" "Dcp2" "ENSMUSG00000024472" "protein_coding" "gap" "chr18-44380687-44395872" "chr18-44390936-44391225" 0
"ENSMUSE00000690734.1" "ENSMUST00000112191" "Parp11" "ENSMUSG00000037997" "protein_coding" "exon" "chr6-127446840-127446999" "chr6-127329843-127330982" 115857
"ENSMUST00000040465" "ENSMUST00000040465" "Clca5" "ENSMUSG00000036960" "protein_coding" "cds" "chr3-145087921-145088148" "chr3-145088097-145088624" 0
"ENSMUSE00000753857" "ENSMUST00000049995" "March10" "ENSMUSG00000078627" "protein_coding" "exon" "chr11-105456474-105456735" "chr11-105464620-105465149" 7884
"ENSMUST00000064460" "ENSMUST00000064460" "St6galnac3" "ENSMUSG00000052544" "protein_coding" "cds" "chr3-153205405-153205591" "chr3-153113201-153113551" 91853
"ENSMUSE00000381535" "ENSMUST00000047013" "Cmtm8" "ENSMUSG00000041012" "protein_coding" "exon" "chr9-114843781-114844152" "chr9-114851555-114852210" 7402
"ENSMUSE00000346397" "ENSMUST00000053078" "Map10" "ENSMUSG00000050930" "protein_coding" "exon" "chr8-125669818-125673359" "chr8-125604471-125605566" 64251
"ENSMUST00000162323" "ENSMUST00000162323" "Litaf" "ENSMUSG00000022500" "protein_coding" "gap" "chr16-10966650-11065997" "chr16-10979142-10980047" 0
"ENSMUST00000069965" "ENSMUST00000069965" "Cdk17" "ENSMUSG00000020015" "protein_coding" "gap" "chr10-93161201-93208171" "chr10-93184865-93185303" 0
"ENSMUSE00001168176" "ENSMUST00000180777" "A330048O09Rik" "ENSMUSG00000097326" "lincRNA" "exon" "chr13-48273763-48273884" "chr13-48314722-48314858" 40837
"ENSMUST00000046071" "ENSMUST00000046071" "Klhdc8a" "ENSMUSG00000042115" "protein_coding" "cds" "chr1-132299277-132299652" "chr1-132297858-132299566" 0
"ENSMUST00000170865" "ENSMUST00000170865" "Tdrd3" "ENSMUSG00000022019" "protein_coding" "gap" "chr14-87416849-87457002" "chr14-87426529-87426698" 0
