"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000038422" "ENSMUST00000038422" "Irf2bpl" "ENSMUSG00000034168" "protein_coding" "utr" "chr12-86880703-86881569" "chr12-86823667-86825807" 54895
"ENSMUST00000100206" "ENSMUST00000100206" "Larp4" "ENSMUSG00000023025" "protein_coding" "cds" "chr15-99972966-99972983" "chr15-99972232-99973869" 0
"ENSMUST00000168507" "ENSMUST00000168507" "Kctd20" "ENSMUSG00000005936" "protein_coding" "utr" "chr17-28953216-28953343" "chr17-28951763-28953452" 0
"ENSMUST00000053361" "ENSMUST00000053361" "Gprc5c" "ENSMUSG00000051043" "protein_coding" "utr" "chr11-114870354-114872617" "chr11-114874821-114875953" 2203
"ENSMUST00000111188" "ENSMUST00000111188" "Bcl7b" "ENSMUSG00000029681" "protein_coding" "cds" "chr5-135168507-135168598" "chr5-135167947-135169277" 0
"ENSMUST00000176268" "ENSMUST00000176268" "Gm21988" "ENSMUSG00000040904" "protein_coding" "cds" "chr11-70239656-70239733" "chr11-70237260-70240386" 0
"ENSMUST00000034278" "ENSMUST00000034278" "Gins2" "ENSMUSG00000031821" "protein_coding" "cds" "chr8-120588926-120589015" "chr8-120588476-120590231" 0
"ENSMUST00000012587" "ENSMUST00000012587" "Kif11" "ENSMUSG00000012443" "protein_coding" "cds" "chr19-37376594-37376667" "chr19-37375005-37376948" 0
"ENSMUST00000181262" "ENSMUST00000181262" "Gm26551" "ENSMUSG00000097219" "lincRNA" "gap" "chr11-52120724-52267149" "chr11-52220271-52220960" 0
"ENSMUST00000037502" "ENSMUST00000037502" "Fam117a" "ENSMUSG00000038893" "protein_coding" "cds" "chr11-95337066-95337261" "chr11-95336281-95338021" 0
"ENSMUST00000026243" "ENSMUST00000026243" "Mgea5" "ENSMUSG00000025220" "protein_coding" "cds" "chr19-45782932-45783130" "chr19-45782491-45784318" 0
"ENSMUST00000025786" "ENSMUST00000025786" "Pacs1" "ENSMUSG00000024855" "protein_coding" "cds" "chr19-5272539-5272888" "chr19-5272228-5273809" 0
"ENSMUST00000170617" "ENSMUST00000170617" "Wiz" "ENSMUSG00000024050" "protein_coding" "gap" "chr17-32361965-32367823" "chr17-32363285-32365641" 0
"ENSMUST00000155123" "ENSMUST00000155123" "Phrf1" "ENSMUSG00000038611" "protein_coding" "utr" "chr7-141228784-141228891" "chr7-141228170-141229817" 0
"ENSMUST00000078286" "ENSMUST00000078286" "Rpl7l1" "ENSMUSG00000063888" "protein_coding" "cds" "chr17-46782619-46782632" "chr17-46782158-46783602" 0
"ENSMUST00000094934" "ENSMUST00000094934" "Gad1" "ENSMUSG00000070880" "protein_coding" "utr" "chr2-70600797-70602014" "chr2-70629421-70629769" 27406
"ENSMUST00000021324" "ENSMUST00000021324" "Map3k14" "ENSMUSG00000020941" "protein_coding" "utr" "chr11-103267338-103267472" "chr11-103266049-103268227" 0
"ENSMUST00000050183" "ENSMUST00000050183" "Uaca" "ENSMUSG00000034485" "protein_coding" "utr" "chr9-60880246-60880370" "chr9-60991586-60991859" 111215
"ENSMUST00000177476" "ENSMUST00000177476" "Neurl4" "ENSMUSG00000047284" "protein_coding" "cds" "chr11-69903654-69903719" "chr11-69900295-69903827" 0
"ENSMUST00000134252" "ENSMUST00000134252" "1700016P03Rik" "ENSMUSG00000085609" "processed_transcript" "gap" "chr11-75174162-75176992" "chr11-75172127-75174269" 0
"ENSMUST00000141291" "ENSMUST00000141291" "Epb4.1" "ENSMUSG00000028906" "protein_coding" "utr" "chr4-132048871-132049091" "chr4-132048399-132049609" 0
"ENSMUST00000094294" "ENSMUST00000094294" "Pwwp2a" "ENSMUSG00000044950" "protein_coding" "cds" "chr11-43682093-43682616" "chr11-43681244-43683155" 0
"ENSMUSE00000909376" "ENSMUST00000064930" "C130026L21Rik" "ENSMUSG00000052848" "protein_coding" "exon" "chr5-111581422-111581503" "chr5-111519482-111519829" 61592
"ENSMUST00000190149" "ENSMUST00000190149" "Epha4" "ENSMUSG00000026235" "protein_coding" "gap" "chr1-77445021-77506547" "chr1-77496834-77497104" 0
"ENSMUST00000106622" "ENSMUST00000106622" "Tmem167b" "ENSMUSG00000068732" "protein_coding" "cds" "chr3-108562087-108562124" "chr3-108561872-108563786" 0
"ENSMUST00000149770" "ENSMUST00000149770" "Rai1" "ENSMUSG00000062115" "protein_coding" "gap" "chr11-60105395-60140240" "chr11-60113062-60116075" 0
"ENSMUST00000173731" "ENSMUST00000173731" "Ddx39b" "ENSMUSG00000019432" "protein_coding" "cds" "chr17-35243240-35243450" "chr17-35240302-35243396" 0
"ENSMUST00000144699" "ENSMUST00000144699" "Msi2" "ENSMUSG00000069769" "protein_coding" "cds" "chr11-88717705-88717741" "chr11-88717645-88719694" 0
"ENSMUST00000107586" "ENSMUST00000107586" "Mllt6" "ENSMUSG00000038437" "protein_coding" "cds" "chr11-97664955-97665034" "chr11-97658877-97665078" 0
"ENSMUST00000148835" "ENSMUST00000148835" "Iffo1" "ENSMUSG00000038271" "protein_coding" "cds" "chr6-125145801-125146029" "chr6-125144871-125145943" 0
"ENSMUST00000094077" "ENSMUST00000094077" "Kdm6b" "ENSMUSG00000018476" "protein_coding" "cds" "chr11-69408026-69408162" "chr11-69407038-69412272" 0
"ENSMUST00000041643" "ENSMUST00000041643" "Pcif1" "ENSMUSG00000039849" "protein_coding" "utr" "chr2-164879365-164879489" "chr2-164878319-164880614" 0
"ENSMUST00000156152" "ENSMUST00000156152" "Prss36" "ENSMUSG00000070371" "protein_coding" "cds" "chr7-127935403-127935405" "chr7-127935071-127936745" 0
"ENSMUST00000047321" "ENSMUST00000047321" "Arntl" "ENSMUSG00000055116" "protein_coding" "utr" "chr7-113207465-113207644" "chr7-113206136-113208614" 0
"ENSMUST00000073337" "ENSMUST00000073337" "Cramp1l" "ENSMUSG00000038002" "protein_coding" "cds" "chr17-25013688-25014024" "chr17-25013690-25017147" 0
"ENSMUST00000123379" "ENSMUST00000123379" "Coro2b" "ENSMUSG00000041729" "protein_coding" "gap" "chr9-62489442-62536652" "chr9-62531822-62532420" 0
"ENSMUSE00000338232" "ENSMUST00000021674" "Fos" "ENSMUSG00000021250" "protein_coding" "exon" "chr12-85473890-85474180" "chr12-85454777-85456077" 17812
"ENSMUST00000076372" "ENSMUST00000076372" "Sf3b4" "ENSMUSG00000068856" "protein_coding" "cds" "chr3-96172971-96173099" "chr3-96171820-96172988" 0
"ENSMUST00000171058" "ENSMUST00000171058" "Arpc4" "ENSMUSG00000079426" "protein_coding" "cds" "chr6-113378206-113378208" "chr6-113377137-113378895" 0
"ENSMUST00000088248" "ENSMUST00000088248" "Ube2c" "ENSMUSG00000001403" "protein_coding" "cds" "chr2-164771293-164771379" "chr2-164769225-164771557" 0
"ENSMUST00000106398" "ENSMUST00000106398" "Rnf157" "ENSMUSG00000052949" "protein_coding" "gap" "chr11-116362374-116396188" "chr11-116389021-116389596" 0
"ENSMUST00000170372" "ENSMUST00000170372" "Wnk4" "ENSMUSG00000035112" "protein_coding" "cds" "chr11-101277033-101277035" "chr11-101276240-101279478" 0
"ENSMUST00000191598" "ENSMUST00000191598" "Ndufv3" "ENSMUSG00000024038" "protein_coding" "cds" "chr17-31520214-31520261" "chr17-31519375-31520990" 0
"ENSMUST00000146764" "ENSMUST00000146764" "Pias4" "ENSMUSG00000004934" "protein_coding" "cds" "chr10-81167685-81167711" "chr10-81167042-81169374" 0
"ENSMUST00000161564" "ENSMUST00000161564" "Slc4a8" "ENSMUSG00000023032" "protein_coding" "cds" "chr15-100774630-100774711" "chr15-100774351-100774700" 0
"ENSMUST00000025811" "ENSMUST00000025811" "Yif1a" "ENSMUSG00000024875" "protein_coding" "cds" "chr19-5088718-5088748" "chr19-5087593-5089158" 0
"ENSMUST00000164745" "ENSMUST00000164745" "Far1" "ENSMUSG00000030759" "protein_coding" "utr" "chr7-113513862-113514028" "chr7-113512871-113514641" 0
"ENSMUST00000171887" "ENSMUST00000171887" "Rhbg" "ENSMUSG00000104445" "protein_coding" "cds" "chr3-88245815-88245981" "chr3-88245637-88246293" 0
"ENSMUST00000021668" "ENSMUST00000021668" "Npc2" "ENSMUSG00000021242" "protein_coding" "cds" "chr12-84772786-84772867" "chr12-84772312-84773909" 0
"ENSMUST00000163272" "ENSMUST00000163272" "Suz12" "ENSMUSG00000017548" "protein_coding" "cds" "chr11-79993320-79993599" "chr11-79992370-79994052" 0
"ENSMUST00000178839" "ENSMUST00000178839" "Ubtf" "ENSMUSG00000020923" "protein_coding" "cds" "chr11-102316349-102316406" "chr11-102315619-102320971" 0
"ENSMUST00000145734" "ENSMUST00000145734" "Prrg2" "ENSMUSG00000007837" "protein_coding" "cds" "chr7-45054579-45054647" "chr7-45050921-45054965" 0
"ENSMUST00000093454" "ENSMUST00000093454" "Ell" "ENSMUSG00000070002" "protein_coding" "cds" "chr8-70539707-70539841" "chr8-70537830-70541362" 0
"ENSMUST00000143054" "ENSMUST00000143054" "Taf13" "ENSMUSG00000048100" "protein_coding" "cds" "chr3-108571722-108571748" "chr3-108571287-108572603" 0
"ENSMUST00000059193" "ENSMUST00000059193" "F2r" "ENSMUSG00000048376" "protein_coding" "cds" "chr13-95618287-95618374" "chr13-95617923-95618971" 0
"ENSMUST00000170293" "ENSMUST00000170293" "Gnb2" "ENSMUSG00000029713" "protein_coding" "cds" "chr5-137530184-137530254" "chr5-137529462-137534076" 0
"ENSMUST00000143228" "ENSMUST00000143228" "Cdkl3" "ENSMUSG00000020389" "protein_coding" "utr" "chr11-52004265-52004927" "chr11-52003557-52004765" 0
"ENSMUST00000152341" "ENSMUST00000152341" "Bcl2l12" "ENSMUSG00000003190" "protein_coding" "cds" "chr7-44996878-44996984" "chr7-44996739-44999038" 0
"ENSMUST00000049294" "ENSMUST00000049294" "Snrpd2" "ENSMUSG00000040824" "protein_coding" "cds" "chr7-19149893-19149894" "chr7-19148415-19150271" 0
"ENSMUST00000107907" "ENSMUST00000107907" "Kcnc3" "ENSMUSG00000062785" "protein_coding" "cds" "chr7-44590886-44591758" "chr7-44586871-44592335" 0
"ENSMUST00000045351" "ENSMUST00000045351" "Atg2a" "ENSMUSG00000024773" "protein_coding" "cds" "chr19-6241796-6241966" "chr19-6241144-6242869" 0
"ENSMUST00000174685" "ENSMUST00000174685" "Trp53inp2" "ENSMUSG00000038375" "protein_coding" "utr" "chr2-155381840-155382017" "chr2-155380994-155383546" 0
"ENSMUST00000023100" "ENSMUST00000023100" "Srebf2" "ENSMUSG00000022463" "protein_coding" "gap" "chr15-82185434-82192205" "chr15-82186121-82186406" 0
"ENSMUST00000001184" "ENSMUST00000001184" "Mxd1" "ENSMUSG00000001156" "protein_coding" "cds" "chr6-86668936-86669008" "chr6-86668550-86669986" 0
"ENSMUST00000036215" "ENSMUST00000036215" "Foxj1" "ENSMUSG00000034227" "protein_coding" "cds" "chr11-116334042-116334539" "chr11-116333045-116336115" 0
"ENSMUST00000184294" "ENSMUST00000184294" "Rpap1" "ENSMUSG00000034032" "protein_coding" "utr" "chr2-119787435-119787520" "chr2-119787075-119788127" 0
"ENSMUST00000003527" "ENSMUST00000003527" "Supt5" "ENSMUSG00000003435" "protein_coding" "cds" "chr7-28338352-28338426" "chr7-28337951-28339962" 0
"ENSMUST00000040021" "ENSMUST00000040021" "Ptpn23" "ENSMUSG00000036057" "protein_coding" "cds" "chr9-110408034-110408117" "chr9-110407202-110408888" 0
"ENSMUST00000002825" "ENSMUST00000002825" "Baz1b" "ENSMUSG00000002748" "protein_coding" "cds" "chr5-135187650-135187756" "chr5-135186394-135188220" 0
"ENSMUST00000194091" "ENSMUST00000194091" "Agrp" "ENSMUSG00000005705" "protein_coding" "utr" "chr8-105637280-105637393" "chr8-105635102-105638054" 0
"ENSMUST00000018909" "ENSMUST00000018909" "Fxr2" "ENSMUSG00000018765" "protein_coding" "cds" "chr11-69633318-69633398" "chr11-69632223-69633596" 0
"ENSMUST00000030018" "ENSMUST00000030018" "Nans" "ENSMUSG00000028334" "protein_coding" "cds" "chr4-46489359-46489490" "chr4-46488931-46490118" 0
"ENSMUST00000023036" "ENSMUST00000023036" "Rbx1" "ENSMUSG00000022400" "protein_coding" "cds" "chr15-81466373-81466450" "chr15-81465490-81467132" 0
"ENSMUST00000165335" "ENSMUST00000165335" "Gnb1" "ENSMUSG00000029064" "protein_coding" "utr" "chr4-155491361-155491580" "chr4-155490368-155492785" 0
"ENSMUST00000171937" "ENSMUST00000171937" "Arhgap35" "ENSMUSG00000058230" "protein_coding" "utr" "chr7-16614909-16614937" "chr7-16613672-16615953" 0
"ENSMUST00000159867" "ENSMUST00000159867" "Slc16a13" "ENSMUSG00000044367" "protein_coding" "cds" "chr11-70220479-70220677" "chr11-70220361-70222761" 0
"ENSMUST00000077353" "ENSMUST00000077353" "Hmbs" "ENSMUSG00000032126" "protein_coding" "cds" "chr9-44344010-44344042" "chr9-44343292-44344472" 0
"ENSMUST00000144537" "ENSMUST00000144537" "Adam10" "ENSMUSG00000054693" "protein_coding" "cds" "chr9-70679205-70679259" "chr9-70678430-70680191" 0
"ENSMUST00000003207" "ENSMUST00000003207" "Lipe" "ENSMUSG00000003123" "protein_coding" "cds" "chr7-25395501-25395609" "chr7-25393936-25396848" 0
"ENSMUSE00000631018" "ENSMUST00000030696" "Fam76a" "ENSMUSG00000028878" "protein_coding" "exon" "chr4-132922358-132922558" "chr4-132945206-132947287" 22647
"ENSMUST00000162720" "ENSMUST00000162720" "Zdhhc24" "ENSMUSG00000006463" "protein_coding" "cds" "chr19-4878749-4879027" "chr19-4878011-4879323" 0
"ENSMUST00000074519" "ENSMUST00000074519" "Txnip" "ENSMUSG00000038393" "protein_coding" "cds" "chr3-96560479-96560529" "chr3-96556876-96562846" 0
"ENSMUST00000168651" "ENSMUST00000168651" "Sbno1" "ENSMUSG00000038095" "protein_coding" "utr" "chr5-124425447-124425572" "chr5-124424237-124426541" 0
"ENSMUST00000067902" "ENSMUST00000067902" "Pigv" "ENSMUSG00000043257" "protein_coding" "utr" "chr4-133672319-133672647" "chr4-133671104-133674322" 0
"ENSMUST00000004868" "ENSMUST00000004868" "Mtfp1" "ENSMUSG00000004748" "protein_coding" "cds" "chr11-4095216-4095282" "chr11-4093259-4097410" 0
"ENSMUST00000152182" "ENSMUST00000152182" "Capn7" "ENSMUSG00000021893" "protein_coding" "cds" "chr14-31336882-31336983" "chr14-31335998-31337869" 0
"ENSMUST00000133967" "ENSMUST00000133967" "Tmem256" "ENSMUSG00000070394" "protein_coding" "cds" "chr11-69839188-69839268" "chr11-69836932-69839255" 0
"ENSMUST00000030427" "ENSMUST00000030427" "Tceb3" "ENSMUSG00000028668" "protein_coding" "cds" "chr4-136021551-136021625" "chr4-136020649-136022179" 0
"ENSMUST00000043775" "ENSMUST00000043775" "Kdm3b" "ENSMUSG00000038773" "protein_coding" "cds" "chr18-34777131-34777325" "chr18-34776531-34778106" 0
"ENSMUST00000133464" "ENSMUST00000133464" "C2cd3" "ENSMUSG00000047248" "protein_coding" "cds" "chr7-100372442-100372496" "chr7-100371252-100372808" 0
"ENSMUST00000080065" "ENSMUST00000080065" "Slc27a4" "ENSMUSG00000059316" "protein_coding" "utr" "chr2-29802634-29802960" "chr2-29802336-29803857" 0
"ENSMUST00000164750" "ENSMUST00000164750" "Etv4" "ENSMUSG00000017724" "protein_coding" "cds" "chr11-101784517-101784576" "chr11-101783665-101786274" 0
"ENSMUST00000177950" "ENSMUST00000177950" "Rnf44" "ENSMUSG00000034928" "protein_coding" "utr" "chr13-54687494-54687808" "chr13-54686132-54688730" 0
"ENSMUST00000166115" "ENSMUST00000166115" "Gpr137" "ENSMUSG00000024958" "protein_coding" "cds" "chr19-6940483-6940839" "chr19-6940262-6943130" 0
"ENSMUST00000026911" "ENSMUST00000026911" "Ccr1" "ENSMUSG00000025804" "protein_coding" "utr" "chr9-123962126-123963423" "chr9-123927957-123929354" 32771
"ENSMUST00000060133" "ENSMUST00000060133" "Spata33" "ENSMUSG00000048478" "protein_coding" "cds" "chr8-123213088-123213237" "chr8-123211756-123213450" 0
"ENSMUST00000021536" "ENSMUST00000021536" "Atp6v1d" "ENSMUSG00000021114" "protein_coding" "cds" "chr12-78861419-78861459" "chr12-78860909-78862531" 0
"ENSMUST00000121017" "ENSMUST00000121017" "Ccdc155" "ENSMUSG00000038292" "protein_coding" "cds" "chr7-45204592-45204703" "chr7-45204314-45204875" 0
"ENSMUST00000065134" "ENSMUST00000065134" "Ier5l" "ENSMUSG00000089762" "protein_coding" "cds" "chr2-30472791-30474011" "chr2-30469588-30474874" 0
"ENSMUST00000084124" "ENSMUST00000084124" "Pgd" "ENSMUSG00000028961" "protein_coding" "cds" "chr4-149166587-149166594" "chr4-149165988-149167857" 0
"ENSMUST00000051888" "ENSMUST00000051888" "2310047M10Rik" "ENSMUSG00000045176" "protein_coding" "utr" "chr11-69060881-69061578" "chr11-69062149-69064251" 570
"ENSMUST00000179163" "ENSMUST00000179163" "Mlst8" "ENSMUSG00000024142" "protein_coding" "cds" "chr17-24478320-24478448" "chr17-24478126-24479529" 0
"ENSMUST00000131476" "ENSMUST00000131476" "Ppp2r4" "ENSMUSG00000039515" "protein_coding" "utr" "chr2-30441853-30441978" "chr2-30440158-30442477" 0
"ENSMUST00000175875" "ENSMUST00000175875" "Mtf1" "ENSMUSG00000028890" "protein_coding" "utr" "chr4-124802678-124803346" "chr4-124801825-124803624" 0
"ENSMUST00000108714" "ENSMUST00000108714" "Mapk7" "ENSMUSG00000001034" "protein_coding" "cds" "chr11-61493597-61493621" "chr11-61493098-61495079" 0
"ENSMUST00000032936" "ENSMUST00000032936" "Ppp4c" "ENSMUSG00000030697" "protein_coding" "cds" "chr7-126792061-126792158" "chr7-126791690-126793054" 0
"ENSMUST00000108096" "ENSMUST00000108096" "B4galt1" "ENSMUSG00000028413" "protein_coding" "cds" "chr4-40853391-40853805" "chr4-40852323-40855098" 0
"ENSMUST00000108622" "ENSMUST00000108622" "Acap1" "ENSMUSG00000001588" "protein_coding" "cds" "chr11-69881625-69881725" "chr11-69879679-69881809" 0
"ENSMUST00000114449" "ENSMUST00000114449" "Maea" "ENSMUSG00000079562" "protein_coding" "cds" "chr5-33335577-33335645" "chr5-33334798-33336514" 0
"ENSMUSE00000677011" "ENSMUST00000108509" "Zfp541" "ENSMUSG00000078796" "protein_coding" "exon" "chr7-16071942-16072248" "chr7-16051728-16053376" 18565
"ENSMUST00000155837" "ENSMUST00000155837" "Rbm39" "ENSMUSG00000027620" "protein_coding" "cds" "chr2-156179177-156179227" "chr2-156178803-156180905" 0
"ENSMUST00000084238" "ENSMUST00000084238" "Zdhhc18" "ENSMUSG00000037553" "protein_coding" "cds" "chr4-133633079-133633389" "chr4-133630985-133633824" 0
"ENSMUSE00001314366" "ENSMUST00000183561" "Gm28001" "ENSMUSG00000098392" "rRNA" "exon" "chr3-96485161-96485277" "chr3-96498875-96503500" 13597
"ENSMUST00000154891" "ENSMUST00000154891" "Phkg2" "ENSMUSG00000030815" "protein_coding" "utr" "chr7-127573404-127573456" "chr7-127572715-127573849" 0
"ENSMUST00000068387" "ENSMUST00000068387" "Ep300" "ENSMUSG00000055024" "protein_coding" "cds" "chr15-81586629-81586722" "chr15-81584653-81586920" 0
"ENSMUST00000119564" "ENSMUST00000119564" "Runx3" "ENSMUSG00000070691" "protein_coding" "cds" "chr4-135152772-135153056" "chr4-135150354-135154752" 0
"ENSMUST00000176693" "ENSMUST00000176693" "Ahcyl2" "ENSMUSG00000029772" "protein_coding" "gap" "chr6-29903288-29906507" "chr6-29905087-29905388" 0
"ENSMUST00000177399" "ENSMUST00000177399" "Golph3l" "ENSMUSG00000046519" "protein_coding" "cds" "chr3-95588990-95589134" "chr3-95588265-95589261" 0
"ENSMUST00000155242" "ENSMUST00000155242" "Hsp90aa1" "ENSMUSG00000021270" "protein_coding" "cds" "chr12-110695519-110695680" "chr12-110695482-110697077" 0
"ENSMUST00000025826" "ENSMUST00000025826" "Slc29a2" "ENSMUSG00000024891" "protein_coding" "cds" "chr19-5024511-5024592" "chr19-5023466-5024834" 0
"ENSMUST00000163756" "ENSMUST00000163756" "2310045N01Rik" "ENSMUSG00000002345" "protein_coding" "gap" "chr8-70139773-70164228" "chr8-70158284-70158980" 0
"ENSMUST00000118612" "ENSMUST00000118612" "Tmem194" "ENSMUSG00000040195" "protein_coding" "cds" "chr10-127677098-127677227" "chr10-127676495-127678587" 0
"ENSMUST00000176636" "ENSMUST00000176636" "Pou2f3" "ENSMUSG00000032015" "protein_coding" "cds" "chr9-43205654-43205681" "chr9-43205076-43206540" 0
"ENSMUST00000178636" "ENSMUST00000178636" "Larp1" "ENSMUSG00000037331" "protein_coding" "cds" "chr11-58009193-58009547" "chr11-58007817-58010830" 0
"ENSMUST00000106644" "ENSMUST00000106644" "Nrd1" "ENSMUSG00000053510" "protein_coding" "cds" "chr4-109000833-109001164" "chr4-108999969-109001413" 0
"ENSMUST00000052185" "ENSMUST00000052185" "B3galt6" "ENSMUSG00000050796" "protein_coding" "cds" "chr4-155991639-155992616" "chr4-155991278-155993973" 0
"ENSMUST00000106008" "ENSMUST00000106008" "Pddc1" "ENSMUSG00000051007" "protein_coding" "cds" "chr7-141414002-141414065" "chr7-141413240-141414935" 0
"ENSMUST00000102683" "ENSMUST00000102683" "Tom1l2" "ENSMUSG00000000538" "protein_coding" "cds" "chr11-60352757-60352808" "chr11-60351450-60353625" 0
"ENSMUST00000144217" "ENSMUST00000144217" "Zfp46" "ENSMUSG00000051351" "protein_coding" "utr" "chr4-136286427-136286481" "chr4-136285015-136286735" 0
"ENSMUST00000147437" "ENSMUST00000147437" "Elp5" "ENSMUSG00000018565" "protein_coding" "cds" "chr11-69980214-69980259" "chr11-69979826-69981673" 0
"ENSMUST00000004985" "ENSMUST00000004985" "Brpf3" "ENSMUSG00000063952" "protein_coding" "utr" "chr17-28801090-28801361" "chr17-28800311-28802551" 0
"ENSMUST00000171565" "ENSMUST00000171565" "Map3k12" "ENSMUSG00000023050" "protein_coding" "utr" "chr15-102510584-102510700" "chr15-102510295-102511108" 0
"ENSMUST00000142664" "ENSMUST00000142664" "P2rx4" "ENSMUSG00000029470" "protein_coding" "cds" "chr5-122707654-122707787" "chr5-122706966-122708330" 0
"ENSMUST00000099691" "ENSMUST00000099691" "Hk1" "ENSMUSG00000037012" "protein_coding" "cds" "chr10-62340013-62340075" "chr10-62339503-62340937" 0
"ENSMUST00000147718" "ENSMUST00000147718" "Crk" "ENSMUSG00000017776" "protein_coding" "cds" "chr11-75679542-75679664" "chr11-75677846-75680316" 0
"ENSMUST00000126317" "ENSMUST00000126317" "Gng7" "ENSMUSG00000048240" "protein_coding" "utr" "chr10-81014856-81014913" "chr10-81014371-81015376" 0
"ENSMUST00000110052" "ENSMUST00000110052" "Ocel1" "ENSMUSG00000002396" "protein_coding" "cds" "chr8-71371675-71371985" "chr8-71370885-71373679" 0
"ENSMUST00000168862" "ENSMUST00000168862" "Ap2a1" "ENSMUSG00000060279" "protein_coding" "cds" "chr7-44929280-44929346" "chr7-44928998-44930302" 0
"ENSMUST00000103133" "ENSMUST00000103133" "Smarce1" "ENSMUSG00000037935" "protein_coding" "utr" "chr11-99230402-99231017" "chr11-99230020-99231319" 0
"ENSMUST00000171143" "ENSMUST00000171143" "Fam102b" "ENSMUSG00000040339" "protein_coding" "gap" "chr3-109003421-109027184" "chr3-109025489-109025977" 0
"ENSMUST00000030320" "ENSMUST00000030320" "Cc2d1b" "ENSMUSG00000028582" "protein_coding" "utr" "chr4-108619940-108620073" "chr4-108619028-108620847" 0
"ENSMUST00000172765" "ENSMUST00000172765" "Csnk2b" "ENSMUSG00000024387" "protein_coding" "cds" "chr17-35121794-35121845" "chr17-35120637-35122455" 0
"ENSMUST00000098090" "ENSMUST00000098090" "Coq7" "ENSMUSG00000030652" "protein_coding" "cds" "chr7-118533179-118533251" "chr7-118532572-118533676" 0
"ENSMUST00000165143" "ENSMUST00000165143" "Pola2" "ENSMUSG00000024833" "protein_coding" "cds" "chr19-5963826-5963904" "chr19-5963708-5964644" 0
"ENSMUST00000193421" "ENSMUST00000193421" "Impdh2" "ENSMUSG00000062867" "protein_coding" "cds" "chr9-108560534-108560631" "chr9-108560046-108560994" 0
"ENSMUST00000026416" "ENSMUST00000026416" "Cdk2" "ENSMUSG00000025358" "protein_coding" "cds" "chr10-128704712-128704827" "chr10-128704068-128705636" 0
"ENSMUST00000170489" "ENSMUST00000170489" "Ddx6" "ENSMUSG00000032097" "protein_coding" "utr" "chr9-44604892-44604984" "chr9-44603401-44606176" 0
"ENSMUST00000060092" "ENSMUST00000060092" "Upf2" "ENSMUSG00000043241" "protein_coding" "utr" "chr2-5951469-5951553" "chr2-5950203-5952261" 0
"ENSMUST00000147959" "ENSMUST00000147959" "Gm14486" "ENSMUSG00000087268" "lincRNA" "gap" "chr2-30658990-30669832" "chr2-30657546-30659164" 0
"ENSMUST00000144531" "ENSMUST00000144531" "Naa38" "ENSMUSG00000059278" "protein_coding" "cds" "chr11-69396520-69396632" "chr11-69394779-69396908" 0
"ENSMUST00000167861" "ENSMUST00000167861" "Cuedc2" "ENSMUSG00000036748" "protein_coding" "utr" "chr19-46338569-46338660" "chr19-46338140-46340372" 0
"ENSMUST00000147755" "ENSMUST00000147755" "Rapgef1" "ENSMUSG00000039844" "protein_coding" "cds" "chr2-29620003-29620063" "chr2-29619377-29620820" 0
"ENSMUST00000139759" "ENSMUST00000139759" "Eif4g3" "ENSMUSG00000028760" "protein_coding" "utr" "chr4-137993982-137994144" "chr4-137992855-137994586" 0
"ENSMUST00000171473" "ENSMUST00000171473" "Hist2h4" "ENSMUSG00000091405" "protein_coding" "cds" "chr3-96262993-96263304" "chr3-96262112-96264349" 0
"ENSMUST00000171436" "ENSMUST00000171436" "Pacsin2" "ENSMUSG00000016664" "protein_coding" "utr" "chr15-83464459-83464606" "chr15-83463558-83465221" 0
"ENSMUST00000105362" "ENSMUST00000105362" "Dazap1" "ENSMUSG00000069565" "protein_coding" "cds" "chr10-80265150-80265178" "chr10-80264345-80265386" 0
"ENSMUSE00001336907" "ENSMUST00000192500" "RP24-79E2.3" "ENSMUSG00000104336" "lincRNA" "exon" "chr3-63439251-63439445" "chr3-63413287-63413412" 25838
"ENSMUST00000174786" "ENSMUST00000174786" "Trmt112" "ENSMUSG00000038812" "protein_coding" "cds" "chr19-6910584-6910730" "chr19-6909083-6913014" 0
"ENSMUST00000109755" "ENSMUST00000109755" "Siva1" "ENSMUSG00000064326" "protein_coding" "cds" "chr12-112644967-112645084" "chr12-112644153-112645678" 0
"ENSMUST00000135432" "ENSMUST00000135432" "Cenpu" "ENSMUSG00000031629" "protein_coding" "cds" "chr8-46552087-46552127" "chr8-46551515-46552771" 0
"ENSMUST00000065398" "ENSMUST00000065398" "Nup214" "ENSMUSG00000001855" "protein_coding" "cds" "chr2-31974564-31974608" "chr2-31973774-31975074" 0
"ENSMUSE00001148264" "ENSMUST00000180489" "5830416P10Rik" "ENSMUSG00000097636" "lincRNA" "exon" "chr19-53441212-53443547" "chr19-53424702-53425165" 16046
"ENSMUST00000108060" "ENSMUST00000108060" "Ubap1" "ENSMUSG00000028437" "protein_coding" "utr" "chr4-41348996-41349231" "chr4-41347654-41349773" 0
"ENSMUST00000106253" "ENSMUST00000106253" "Eif4a3" "ENSMUSG00000025580" "protein_coding" "cds" "chr11-119299828-119299996" "chr11-119299298-119300768" 0
"ENSMUST00000168321" "ENSMUST00000168321" "Sema6c" "ENSMUSG00000038777" "protein_coding" "cds" "chr3-95172255-95173288" "chr3-95172095-95174666" 0
