"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000004965" "ENSMUST00000004965" "Chmp2b" "ENSMUSG00000004843" "protein_coding" "gap" "chr16-65551055-65562474" "chr16-65557395-65557793" 0
"ENSMUST00000136191" "ENSMUST00000136191" "Ccl25" "ENSMUSG00000023235" "protein_coding" "cds" "chr8-4349772-4349894" "chr8-4349244-4351607" 0
"ENSMUST00000160180" "ENSMUST00000160180" "Cyb5a" "ENSMUSG00000024646" "protein_coding" "utr" "chr18-84879585-84880401" "chr18-84901536-84902301" 21134
"ENSMUST00000179074" "ENSMUST00000179074" "Slc30a6" "ENSMUSG00000024069" "protein_coding" "gap" "chr17-74401999-74404003" "chr17-74402438-74402954" 0
"ENSMUST00000031273" "ENSMUST00000031273" "Cds1" "ENSMUSG00000029330" "protein_coding" "gap" "chr5-101781503-101791474" "chr5-101784259-101785206" 0
"ENSMUSE00000405198" "ENSMUST00000032258" "Clec2e" "ENSMUSG00000030155" "protein_coding" "exon" "chr6-129100786-129100903" "chr6-129102860-129103335" 1956
"ENSMUST00000049968" "ENSMUST00000049968" "Odf3b" "ENSMUSG00000047394" "protein_coding" "cds" "chr15-89379070-89379178" "chr15-89372947-89379805" 0
"ENSMUST00000136878" "ENSMUST00000136878" "Zfp961" "ENSMUSG00000052446" "protein_coding" "gap" "chr8-71951161-71992847" "chr8-71978151-71978691" 0
"ENSMUST00000085077" "ENSMUST00000085077" "Arnt2" "ENSMUSG00000015709" "protein_coding" "utr" "chr7-84246281-84250055" "chr7-84226983-84227119" 19161
"ENSMUSE00000672579" "ENSMUST00000085077" "Arnt2" "ENSMUSG00000015709" "protein_coding" "exon" "chr7-84409855-84409959" "chr7-84434894-84435126" 24934
"ENSMUST00000142817.1" "ENSMUST00000142817" "Kalrn" "ENSMUSG00000061751" "protein_coding" "gap" "chr16-34055116-34116221" "chr16-34101510-34101953" 0
"ENSMUST00000109222" "ENSMUST00000109222" "Chst4" "ENSMUSG00000035930" "protein_coding" "gap" "chr8-110030982-110039241" "chr8-110037256-110037830" 0
"ENSMUST00000069837" "ENSMUST00000069837" "Slit3" "ENSMUSG00000056427" "protein_coding" "utr" "chr11-35708143-35708507" "chr11-35734586-35734963" 26078
"ENSMUSE00000882801.1" "ENSMUST00000163316" "Gm6434" "ENSMUSG00000091233" "protein_coding" "exon" "chr7-25882012-25882407" "chr7-25887753-25888154" 5345
"ENSMUST00000174530" "ENSMUST00000174530" "Gm21989" "ENSMUSG00000090370" "processed_transcript" "gap" "chr12-21085786-21168203" "chr12-21133105-21136962" 0
"ENSMUST00000054212" "ENSMUST00000054212" "Rab11fip1" "ENSMUSG00000031488" "protein_coding" "gap" "chr8-27154936-27156226" "chr8-27155200-27156007" 0
"ENSMUST00000147506" "ENSMUST00000147506" "Slc36a1" "ENSMUSG00000020261" "protein_coding" "gap" "chr11-55214075-55219007" "chr11-55217519-55217946" 0
"ENSMUST00000162091" "ENSMUST00000162091" "Lmo7" "ENSMUSG00000033060" "protein_coding" "gap" "chr14-101840979-101875451" "chr14-101852606-101854791" 0
"ENSMUST00000191320" "ENSMUST00000191320" "Itpk1" "ENSMUSG00000057963" "protein_coding" "gap" "chr12-102623426-102640884" "chr12-102635577-102636033" 0
"ENSMUST00000034034" "ENSMUST00000034034" "Isx" "ENSMUSG00000031621" "protein_coding" "utr" "chr8-74892905-74893506" "chr8-74899965-74904164" 6458
"ENSMUSE00000333812.1" "ENSMUST00000020886" "Nampt" "ENSMUSG00000020572" "protein_coding" "exon" "chr12-32820335-32820626" "chr12-32785815-32786492" 33842
"ENSMUST00000041865" "ENSMUST00000041865" "Nostrin" "ENSMUSG00000034738" "protein_coding" "gap" "chr2-69135917-69144769" "chr2-69140226-69140579" 0
"ENSMUST00000098580.2" "ENSMUST00000098580" "Mttp" "ENSMUSG00000028158" "protein_coding" "gap" "chr3-138125246-138133999" "chr3-138127570-138129630" 0
"ENSMUSE00000808643" "ENSMUST00000144998" "Mycl" "ENSMUSG00000028654" "protein_coding" "exon" "chr4-122995652-122995811" "chr4-122980624-122982382" 13269
"ENSMUST00000061786" "ENSMUST00000061786" "Tmem220" "ENSMUSG00000050270" "protein_coding" "utr" "chr11-67034245-67035312" "chr11-67036221-67036643" 908
"ENSMUST00000118539" "ENSMUST00000118539" "Cth" "ENSMUSG00000028179" "protein_coding" "utr" "chr3-157894248-157894818" "chr3-157877840-157878738" 15509
"ENSMUSE00000364262" "ENSMUST00000036188" "Zc3h12a" "ENSMUSG00000042677" "protein_coding" "exon" "chr4-125127767-125127840" "chr4-125157070-125158667" 29229
"ENSMUSE00000772390" "ENSMUST00000129407" "Gm11467" "ENSMUSG00000085046" "lincRNA" "exon" "chr2-166207230-166207870" "chr2-166203580-166204804" 2425
"ENSMUSE00001305852" "ENSMUST00000023652" "Grik1" "ENSMUSG00000022935" "protein_coding" "exon" "chr16-88056008-88056176" "chr16-88166661-88166879" 110484
"ENSMUST00000110954" "ENSMUST00000110954" "Fmn1" "ENSMUSG00000044042" "protein_coding" "gap" "chr2-113327832-113363835" "chr2-113350745-113351379" 0
"ENSMUST00000034304" "ENSMUST00000034304" "Hsd17b2" "ENSMUSG00000031844" "protein_coding" "gap" "chr8-117702264-117734493" "chr8-117706150-117706556" 0
"ENSMUST00000030477" "ENSMUST00000030477" "Mob3c" "ENSMUSG00000028709" "protein_coding" "gap" "chr4-115831690-115833632" "chr4-115832477-115833193" 0
"ENSMUST00000084797" "ENSMUST00000084797" "Slc22a13" "ENSMUSG00000074028" "protein_coding" "utr" "chr9-119193002-119193280" "chr9-119192162-119193004" 0
"ENSMUST00000061328" "ENSMUST00000061328" "Sowahb" "ENSMUSG00000045314" "protein_coding" "utr" "chr5-93041123-93042575" "chr5-93032532-93033107" 8015
"ENSMUST00000175881" "ENSMUST00000175881" "Foxo3" "ENSMUSG00000048756" "protein_coding" "gap" "chr10-42197902-42274815" "chr10-42268252-42268431" 0
"ENSMUST00000146078.2" "ENSMUST00000146078" "Dab1" "ENSMUSG00000028519" "protein_coding" "gap" "chr4-104367718-104479073" "chr4-104456136-104456523" 0
"ENSMUST00000183141.1" "ENSMUST00000183141" "Osbpl10" "ENSMUSG00000040875" "protein_coding" "gap" "chr9-114999057-115061832" "chr9-115046822-115047356" 0
"ENSMUST00000148279" "ENSMUST00000148279" "Gtdc1" "ENSMUSG00000036890" "protein_coding" "gap" "chr2-44860327-44927604" "chr2-44920510-44920866" 0
"ENSMUSE00001317413" "ENSMUST00000184810" "Gm11214" "ENSMUSG00000099294" "protein_coding" "exon" "chr4-63662359-63663379" "chr4-63684265-63685132" 20885
"ENSMUST00000039197" "ENSMUST00000039197" "Slc44a3" "ENSMUSG00000039865" "protein_coding" "gap" "chr3-121497885-121509373" "chr3-121500194-121501076" 0
"ENSMUST00000162521" "ENSMUST00000162521" "Tbxas1" "ENSMUSG00000029925" "protein_coding" "gap" "chr6-38875453-38918410" "chr6-38910236-38911635" 0
"ENSMUSE00000572399" "ENSMUST00000056533" "Myoz3" "ENSMUSG00000049173" "protein_coding" "exon" "chr18-60591692-60591788" "chr18-60592350-60592585" 561
"ENSMUST00000029936" "ENSMUST00000029936" "Gbp5" "ENSMUSG00000040264" "protein_coding" "gap" "chr3-142611544-142618094" "chr3-142615700-142615992" 0
"ENSMUST00000038824.1" "ENSMUST00000038824" "Cyp24a1" "ENSMUSG00000038567" "protein_coding" "utr" "chr2-170482708-170484342" "chr2-170458929-170460257" 22450
"ENSMUST00000113306" "ENSMUST00000113306" "B3gnt7" "ENSMUSG00000079445" "protein_coding" "cds" "chr1-86305045-86306227" "chr1-86305922-86306987" 0
"ENSMUST00000162834" "ENSMUST00000162834" "Cyb5r3" "ENSMUSG00000018042" "protein_coding" "gap" "chr15-83166207-83170136" "chr15-83166209-83167512" 0
"ENSMUST00000075068" "ENSMUST00000075068" "Pepd" "ENSMUSG00000063931" "protein_coding" "gap" "chr7-34934746-34942638" "chr7-34937671-34938194" 0
"ENSMUST00000190840.1" "ENSMUST00000190840" "Tenm3" "ENSMUSG00000031561" "protein_coding" "gap" "chr8-48674723-48843777" "chr8-48688145-48688903" 0
"ENSMUSE00001325812" "ENSMUST00000187711" "Fam46a" "ENSMUSG00000032265" "protein_coding" "exon" "chr9-85327043-85327348" "chr9-85340317-85341291" 12968
"ENSMUSE00000768264" "ENSMUST00000131933" "Slc5a11" "ENSMUSG00000030769" "protein_coding" "exon" "chr7-123214780-123214997" "chr7-123209855-123210261" 4518
"ENSMUST00000174748" "ENSMUST00000174748" "Ptbp3" "ENSMUSG00000028382" "protein_coding" "gap" "chr4-59514421-59524403" "chr4-59520423-59520542" 0
"ENSMUST00000098603" "ENSMUST00000098603" "Tet2" "ENSMUSG00000040943" "protein_coding" "gap" "chr3-133514174-133544199" "chr3-133514281-133514749" 0
"ENSMUST00000164713" "ENSMUST00000164713" "Ston2" "ENSMUSG00000020961" "protein_coding" "gap" "chr12-91649071-91713926" "chr12-91696156-91696784" 0
"ENSMUST00000124043" "ENSMUST00000124043" "Gpsm2" "ENSMUSG00000027883" "protein_coding" "gap" "chr3-108703087-108722040" "chr3-108714731-108715344" 0
"ENSMUSE00000777671" "ENSMUST00000052125" "Pard6b" "ENSMUSG00000044641" "protein_coding" "exon" "chr2-168081004-168081359" "chr2-168065354-168066192" 14811
"ENSMUST00000179321" "ENSMUST00000179321" "Slc18b1" "ENSMUSG00000037455" "protein_coding" "utr" "chr10-23826661-23827968" "chr10-23836337-23836992" 8368
"ENSMUSE00000844902" "ENSMUST00000128353" "Ankrd9" "ENSMUSG00000037904" "protein_coding" "exon" "chr12-110978840-110979040" "chr12-110981702-110982103" 2661
"ENSMUST00000155381" "ENSMUST00000155381" "Rab11fip4" "ENSMUSG00000017639" "protein_coding" "gap" "chr11-79660857-79680787" "chr11-79661810-79662757" 0
"ENSMUST00000139649" "ENSMUST00000139649" "Plekhm3" "ENSMUSG00000051344" "protein_coding" "gap" "chr1-64938540-64956694" "chr1-64941892-64943007" 0
"ENSMUSE00001320780" "ENSMUST00000187882" "Gm29012" "ENSMUSG00000099669" "lincRNA" "exon" "chr1-105116454-105116499" "chr1-105106401-105107735" 8718
"ENSMUST00000150449" "ENSMUST00000150449" "Rin2" "ENSMUSG00000001768" "protein_coding" "cds" "chr2-145822610-145822682" "chr2-145822006-145823867" 0
"ENSMUSE00000239548" "ENSMUST00000039388" "Arl4d" "ENSMUSG00000034936" "protein_coding" "exon" "chr11-101665541-101665637" "chr11-101663422-101664003" 1537
"ENSMUST00000075606" "ENSMUST00000075606" "Ehbp1l1" "ENSMUSG00000024937" "protein_coding" "gap" "chr19-5723008-5725916" "chr19-5724314-5725366" 0
"ENSMUST00000132838" "ENSMUST00000132838" "Slc38a8" "ENSMUSG00000034224" "protein_coding" "gap" "chr8-119487421-119492244" "chr8-119488097-119489277" 0
"ENSMUST00000155362" "ENSMUST00000155362" "Helq" "ENSMUSG00000035266" "protein_coding" "cds" "chr5-100771734-100771891" "chr5-100771541-100771963" 0
"ENSMUST00000140407" "ENSMUST00000140407" "Cftr" "ENSMUSG00000041301" "protein_coding" "gap" "chr6-18170877-18198121" "chr6-18180672-18181068" 0
"ENSMUST00000095797" "ENSMUST00000095797" "Spin1" "ENSMUSG00000021395" "protein_coding" "gap" "chr13-51100991-51123087" "chr13-51104700-51105144" 0
"ENSMUST00000120796" "ENSMUST00000120796" "Kcnt2" "ENSMUSG00000052726" "protein_coding" "gap" "chr1-140383096-140425192" "chr1-140409478-140409958" 0
"ENSMUST00000151510" "ENSMUST00000151510" "St3gal6" "ENSMUSG00000022747" "protein_coding" "gap" "chr16-58493862-58523501" "chr16-58519597-58520291" 0
"ENSMUSE00001111642" "ENSMUST00000181018" "Gm26576" "ENSMUSG00000097921" "lincRNA" "exon" "chr10-66922849-66923599" "chr10-66928270-66928962" 4670
"ENSMUST00000076734" "ENSMUST00000076734" "Scaf8" "ENSMUSG00000046201" "protein_coding" "utr" "chr17-3198211-3198855" "chr17-3251949-3252907" 53093
"ENSMUSE00001320780.1" "ENSMUST00000187882" "Gm29012" "ENSMUSG00000099669" "lincRNA" "exon" "chr1-105116454-105116499" "chr1-105105147-105105693" 10760
"ENSMUST00000172136" "ENSMUST00000172136" "Pwwp2b" "ENSMUSG00000060260" "protein_coding" "utr" "chr7-139266472-139267253" "chr7-139301432-139302227" 34178
"ENSMUST00000127664.1" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-123973387-123973938" 0
"ENSMUST00000162671" "ENSMUST00000162671" "Fgd4" "ENSMUSG00000022788" "protein_coding" "gap" "chr16-16504217-16599777" "chr16-16565968-16566629" 0
"ENSMUSE00000724284" "ENSMUST00000130083" "Gm13447" "ENSMUSG00000085668" "lincRNA" "exon" "chr2-35503531-35504024" "chr2-35489383-35489772" 13758
"ENSMUSE00000934838" "ENSMUST00000174338" "Gm20544" "ENSMUSG00000092569" "processed_transcript" "exon" "chr18-75365332-75365862" "chr18-75341826-75345336" 19995
"ENSMUST00000154614" "ENSMUST00000154614" "Osbpl1a" "ENSMUSG00000044252" "protein_coding" "gap" "chr18-12841347-12871077" "chr18-12869264-12869509" 0
"ENSMUSE00000348114" "ENSMUST00000034585" "Apoa4" "ENSMUSG00000032080" "protein_coding" "exon" "chr9-46240696-46241202" "chr9-46238592-46239141" 1554
"ENSMUST00000133348" "ENSMUST00000133348" "Cidec" "ENSMUSG00000030278" "protein_coding" "gap" "chr6-113428554-113433059" "chr6-113430846-113431255" 0
"ENSMUST00000039213" "ENSMUST00000039213" "Ibtk" "ENSMUSG00000035941" "protein_coding" "utr" "chr9-85687360-85688382" "chr9-85508335-85508447" 178912
"ENSMUST00000073387" "ENSMUST00000073387" "Epha1" "ENSMUSG00000029859" "protein_coding" "gap" "chr6-42367868-42372174" "chr6-42369785-42371097" 0
"ENSMUST00000180784" "ENSMUST00000180784" "Gm26840" "ENSMUSG00000097728" "lincRNA" "gap" "chr4-155770460-155773672" "chr4-155771623-155772260" 0
"ENSMUST00000112498" "ENSMUST00000112498" "Crim1" "ENSMUSG00000024074" "protein_coding" "gap" "chr17-78201100-78237741" "chr17-78224905-78225288" 0
"ENSMUST00000132484" "ENSMUST00000132484" "Spopl" "ENSMUSG00000026771" "protein_coding" "utr" "chr2-23506220-23511315" "chr2-23481793-23482029" 24190
"ENSMUSE00000358625" "ENSMUST00000026902" "Rassf3" "ENSMUSG00000025795" "protein_coding" "exon" "chr10-121476003-121476250" "chr10-121509681-121510954" 33430
"ENSMUST00000060805" "ENSMUST00000060805" "Fam120a" "ENSMUSG00000038014" "protein_coding" "gap" "chr13-48889939-48891880" "chr13-48890173-48890955" 0
"ENSMUST00000027263" "ENSMUST00000027263" "Stk17b" "ENSMUSG00000026094" "protein_coding" "utr" "chr1-53755506-53757487" "chr1-53736412-53737734" 17771
"ENSMUST00000153962" "ENSMUST00000153962" "Cnst" "ENSMUSG00000038949" "protein_coding" "gap" "chr1-179579769-179592684" "chr1-179591239-179591461" 0
"ENSMUSE00000789486" "ENSMUST00000149172" "A930006K02Rik" "ENSMUSG00000084866" "processed_transcript" "exon" "chr16-91465104-91465636" "chr16-91447059-91448335" 16768
"ENSMUST00000005279.2" "ENSMUST00000005279" "Klf5" "ENSMUSG00000005148" "protein_coding" "utr" "chr14-99313330-99313405" "chr14-99381360-99382330" 67954
"ENSMUSE00000547550" "ENSMUST00000114510" "Gls" "ENSMUSG00000026103" "protein_coding" "exon" "chr1-52232592-52233232" "chr1-52298310-52298670" 65077
"ENSMUSE00000754041" "ENSMUST00000072866" "Ubap1" "ENSMUSG00000028437" "protein_coding" "exon" "chr4-41348996-41349231" "chr4-41331570-41332347" 16648
"ENSMUST00000175783" "ENSMUST00000175783" "Tshz1" "ENSMUSG00000046982" "protein_coding" "gap" "chr18-84016242-84086014" "chr18-84056095-84056582" 0
"ENSMUST00000150183" "ENSMUST00000150183" "Ccdc34" "ENSMUSG00000027160" "protein_coding" "utr" "chr2-110172487-110173360" "chr2-110185662-110186934" 12301
"ENSMUST00000081714" "ENSMUST00000081714" "Hoga1" "ENSMUSG00000025176" "protein_coding" "utr" "chr19-42070338-42070953" "chr19-42071804-42073280" 850
"ENSMUST00000170771" "ENSMUST00000170771" "Frk" "ENSMUSG00000019779" "protein_coding" "gap" "chr10-34484370-34547292" "chr10-34540808-34542570" 0
"ENSMUSE00000374652" "ENSMUST00000029770" "Abcd3" "ENSMUSG00000028127" "protein_coding" "exon" "chr3-121815009-121815215" "chr3-121874499-121875629" 59283
"ENSMUSE00000836949" "ENSMUST00000023572" "Cxadr" "ENSMUSG00000022865" "protein_coding" "exon" "chr16-78301496-78301874" "chr16-78208239-78209418" 92077
"ENSMUST00000138166" "ENSMUST00000138166" "Bbx" "ENSMUSG00000022641" "protein_coding" "utr" "chr16-50191844-50197558" "chr16-50096133-50096643" 95200
"ENSMUST00000165870" "ENSMUST00000165870" "Stk32c" "ENSMUSG00000015981" "protein_coding" "gap" "chr7-139125280-139141074" "chr7-139125809-139126691" 0
"ENSMUSE00000806104" "ENSMUST00000136744" "1600002D24Rik" "ENSMUSG00000086899" "lincRNA" "exon" "chr16-95831123-95832494" "chr16-95819883-95820704" 10418
"ENSMUST00000118687" "ENSMUST00000118687" "Efhd1" "ENSMUSG00000026255" "protein_coding" "gap" "chr1-87297764-87309660" "chr1-87308888-87309380" 0
"ENSMUSE00000818116" "ENSMUST00000048653" "Cpne2" "ENSMUSG00000034361" "protein_coding" "exon" "chr8-94532990-94533193" "chr8-94529971-94530683" 2306
"ENSMUST00000040131" "ENSMUST00000040131" "Elf1" "ENSMUSG00000036461" "protein_coding" "gap" "chr14-79481638-79536122" "chr14-79513643-79513909" 0
"ENSMUST00000131723" "ENSMUST00000131723" "Slc47a1" "ENSMUSG00000010122" "protein_coding" "gap" "chr11-61353136-61359351" "chr11-61353626-61354593" 0
"ENSMUSE00000713660" "ENSMUST00000118564" "Lmtk3" "ENSMUSG00000062044" "protein_coding" "exon" "chr7-45783738-45783980" "chr7-45773498-45773899" 9838
"ENSMUST00000071402" "ENSMUST00000071402" "Elovl6" "ENSMUSG00000041220" "protein_coding" "gap" "chr3-129532769-129605040" "chr3-129581275-129583983" 0
"ENSMUST00000047762.1" "ENSMUST00000047762" "Gata6" "ENSMUSG00000005836" "protein_coding" "gap" "chr18-11064792-11084314" "chr18-11082056-11082500" 0
"ENSMUST00000151894.1" "ENSMUST00000151894" "Pfkp" "ENSMUSG00000021196" "protein_coding" "gap" "chr13-6605729-6614703" "chr13-6613606-6614471" 0
"ENSMUST00000175769" "ENSMUST00000175769" "Sdcbp" "ENSMUSG00000028249" "protein_coding" "gap" "chr4-6365922-6377076" "chr4-6370487-6371010" 0
"ENSMUST00000044113" "ENSMUST00000044113" "Ago2" "ENSMUSG00000036698" "protein_coding" "cds" "chr15-73128324-73128460" "chr15-73127365-73128779" 0
"ENSMUST00000108246" "ENSMUST00000108246" "Wwp1" "ENSMUSG00000041058" "protein_coding" "gap" "chr4-19687887-19708838" "chr4-19703054-19703661" 0
"ENSMUST00000131332" "ENSMUST00000131332" "Acot9" "ENSMUSG00000025287" "protein_coding" "gap" "chrX-155264094-155269658" "chrX-155268123-155268321" 0
"ENSMUST00000135878" "ENSMUST00000135878" "Myo5b" "ENSMUSG00000025885" "protein_coding" "gap" "chr18-74441053-74511422" "chr18-74446679-74446878" 0
"ENSMUSE00000960634" "ENSMUST00000175717" "B130034C11Rik" "ENSMUSG00000093606" "processed_transcript" "exon" "chr16-87503202-87504033" "chr16-87524245-87524526" 20211
"ENSMUST00000161516" "ENSMUST00000161516" "A930011G23Rik" "ENSMUSG00000089809" "protein_coding" "gap" "chr5-99377176-99558891" "chr5-99400165-99400674" 0
"ENSMUST00000148196.1" "ENSMUST00000148196" "Actn4" "ENSMUSG00000054808" "protein_coding" "gap" "chr7-28919069-28949631" "chr7-28929214-28933017" 0
"ENSMUST00000174186" "ENSMUST00000174186" "Pde4b" "ENSMUSG00000028525" "protein_coding" "gap" "chr4-102421821-102487210" "chr4-102443269-102443791" 0
"ENSMUST00000095097" "ENSMUST00000095097" "Foxe1" "ENSMUSG00000070990" "protein_coding" "utr" "chr4-46345310-46346412" "chr4-46356740-46357138" 10327
"ENSMUST00000020312" "ENSMUST00000020312" "Mcu" "ENSMUSG00000009647" "protein_coding" "gap" "chr10-59491157-59616523" "chr10-59505896-59506105" 0
"ENSMUSE00000358625.1" "ENSMUST00000026902" "Rassf3" "ENSMUSG00000025795" "protein_coding" "exon" "chr10-121476003-121476250" "chr10-121486137-121486686" 9886
"ENSMUSE00000242469" "ENSMUST00000019721" "Pdk4" "ENSMUSG00000019577" "protein_coding" "exon" "chr6-5496033-5496309" "chr6-5595903-5596221" 99593
"ENSMUST00000040090.1" "ENSMUST00000040090" "Nubpl" "ENSMUSG00000035142" "protein_coding" "utr" "chr12-52310765-52312744" "chr12-52368424-52368825" 55679
"ENSMUST00000022561" "ENSMUST00000022561" "Amer2" "ENSMUSG00000021986" "protein_coding" "utr" "chr14-60380266-60381003" "chr14-60397401-60397574" 16397
"ENSMUST00000167790" "ENSMUST00000167790" "Sct" "ENSMUSG00000038580" "protein_coding" "cds" "chr7-141279016-141279098" "chr7-141275546-141279698" 0
"ENSMUST00000127644" "ENSMUST00000127644" "Ifngr2" "ENSMUSG00000022965" "protein_coding" "gap" "chr16-91547233-91557884" "chr16-91550868-91552667" 0
"ENSMUSE00000820941" "ENSMUST00000127906" "Dsp" "ENSMUSG00000054889" "protein_coding" "exon" "chr13-38151328-38151794" "chr13-38121048-38122634" 28693
"ENSMUSE00000331212" "ENSMUST00000023687" "Ifngr2" "ENSMUSG00000022965" "protein_coding" "exon" "chr16-91547072-91547232" "chr16-91532095-91535417" 11654
"ENSMUST00000162532" "ENSMUST00000162532" "Cmbl" "ENSMUSG00000022235" "protein_coding" "cds" "chr15-31583965-31584072" "chr15-31583277-31584136" 0
"ENSMUSE00001091147" "ENSMUST00000073201" "Zfp958" "ENSMUSG00000058748" "protein_coding" "exon" "chr8-4625840-4625966" "chr8-4600257-4600989" 24850
"ENSMUSE00001320301" "ENSMUST00000185497" "Gm6657" "ENSMUSG00000099418" "lincRNA" "exon" "chr12-78208823-78209029" "chr12-78215438-78215986" 6408
"ENSMUST00000190243" "ENSMUST00000190243" "Dgkd" "ENSMUSG00000070738" "protein_coding" "gap" "chr1-87881940-87915099" "chr1-87906434-87907806" 0
"ENSMUST00000016672" "ENSMUST00000016672" "Mapkapk2" "ENSMUSG00000016528" "protein_coding" "utr" "chr1-131053700-131055091" "chr1-131039334-131039785" 13914
"ENSMUST00000167201" "ENSMUST00000167201" "Snd1" "ENSMUSG00000001424" "protein_coding" "gap" "chr6-28795939-28933366" "chr6-28905175-28905756" 0
"ENSMUST00000188612" "ENSMUST00000188612" "Ppp2r3a" "ENSMUSG00000043154" "protein_coding" "gap" "chr9-101180438-101185932" "chr9-101181955-101182367" 0
"ENSMUSE00000355803" "ENSMUST00000032174" "Klf15" "ENSMUSG00000030087" "protein_coding" "exon" "chr6-90462576-90462725" "chr6-90450192-90451769" 10806
"ENSMUSE00001319485" "ENSMUST00000186636" "Gm7356" "ENSMUSG00000101361" "protein_coding" "exon" "chr17-14000239-14001765" "chr17-14047121-14047196" 45355
"ENSMUST00000162623" "ENSMUST00000162623" "Med27" "ENSMUSG00000026799" "protein_coding" "gap" "chr2-29413519-29471292" "chr2-29435435-29435877" 0
"ENSMUST00000150508" "ENSMUST00000150508" "Cd82" "ENSMUSG00000027215" "protein_coding" "gap" "chr2-93433934-93437387" "chr2-93435528-93436197" 0
"ENSMUST00000023994" "ENSMUST00000023994" "Serping1" "ENSMUSG00000023224" "protein_coding" "utr" "chr2-84765387-84765573" "chr2-84756145-84756718" 8668
"ENSMUST00000044113.1" "ENSMUST00000044113" "Ago2" "ENSMUSG00000036698" "protein_coding" "gap" "chr15-73146566-73184760" "chr15-73155771-73157900" 0
"ENSMUSE00000715831" "ENSMUST00000067387" "BC055111" "ENSMUSG00000054362" "protein_coding" "exon" "chr4-106617125-106617241" "chr4-106618876-106619374" 1634
"ENSMUST00000114458" "ENSMUST00000114458" "Nfkbiz" "ENSMUSG00000035356" "protein_coding" "utr" "chr16-55811375-55812729" "chr16-55610996-55611651" 199723
"ENSMUST00000069009" "ENSMUST00000069009" "Maf" "ENSMUSG00000055435" "protein_coding" "utr" "chr8-115682942-115684761" "chr8-115524484-115525819" 157122
"ENSMUSE00000899428" "ENSMUST00000098274" "Gucy2d" "ENSMUSG00000074003" "protein_coding" "exon" "chr7-98443421-98444183" "chr7-98418168-98418377" 25043
"ENSMUST00000146497" "ENSMUST00000146497" "Sulf2" "ENSMUSG00000006800" "protein_coding" "gap" "chr2-166132855-166155502" "chr2-166137230-166137564" 0
"ENSMUSE00000678133" "ENSMUST00000064067" "Smug1" "ENSMUSG00000036061" "protein_coding" "exon" "chr15-103157617-103158002" "chr15-103170051-103171807" 12048
"ENSMUST00000151289" "ENSMUST00000151289" "Sgms1" "ENSMUSG00000040451" "protein_coding" "cds" "chr19-32129541-32129694" "chr19-32129243-32129738" 0
"ENSMUST00000071423" "ENSMUST00000071423" "Nhlrc2" "ENSMUSG00000025078" "protein_coding" "gap" "chr19-56551912-56570415" "chr19-56561858-56562977" 0
"ENSMUST00000183153" "ENSMUST00000183153" "Auts2" "ENSMUSG00000029673" "protein_coding" "gap" "chr5-131477024-131533820" "chr5-131524803-131525399" 0
"ENSMUSE00000246532" "ENSMUST00000081980" "Med9" "ENSMUSG00000061650" "protein_coding" "exon" "chr11-59948206-59948478" "chr11-59939859-59943062" 5143
"ENSMUST00000191792" "ENSMUST00000191792" "RP24-120B18.7" "ENSMUSG00000102256" "lincRNA" "gap" "chr3-30554083-30564133" "chr3-30553797-30554159" 0
"ENSMUST00000022781" "ENSMUST00000022781" "Dad1" "ENSMUSG00000022174" "protein_coding" "utr" "chr14-54235479-54235713" "chr14-54229286-54229716" 5762
"ENSMUST00000029938" "ENSMUST00000029938" "Gtf2b" "ENSMUSG00000028271" "protein_coding" "gap" "chr3-142765289-142771385" "chr3-142770533-142770941" 0
"ENSMUST00000015449" "ENSMUST00000015449" "Sash1" "ENSMUSG00000015305" "protein_coding" "gap" "chr10-8789602-8814240" "chr10-8805035-8805629" 0
"ENSMUSE00000757084" "ENSMUST00000123620" "Gm12506" "ENSMUSG00000085375" "lincRNA" "exon" "chr4-55636844-55636901" "chr4-55701344-55702648" 64442
"ENSMUST00000050918" "ENSMUST00000050918" "Camk2n1" "ENSMUSG00000046447" "protein_coding" "utr" "chr4-138456789-138460123" "chr4-138459858-138460166" 0
"ENSMUSE00001058094" "ENSMUST00000082287" "Mup5" "ENSMUSG00000058523" "protein_coding" "exon" "chr4-61835027-61835233" "chr4-61851167-61851918" 15933
"ENSMUST00000115698" "ENSMUST00000115698" "Hic2" "ENSMUSG00000050240" "protein_coding" "gap" "chr16-17233731-17254967" "chr16-17249191-17249619" 0
"ENSMUST00000180557.2" "ENSMUST00000180557" "4933405D12Rik" "ENSMUSG00000097852" "lincRNA" "gap" "chr3-122919806-122924062" "chr3-122921962-122922427" 0
"ENSMUST00000071402.1" "ENSMUST00000071402" "Elovl6" "ENSMUSG00000041220" "protein_coding" "gap" "chr3-129605173-129628282" "chr3-129613596-129615369" 0
"ENSMUST00000015449.1" "ENSMUST00000015449" "Sash1" "ENSMUSG00000015305" "protein_coding" "gap" "chr10-8789602-8814240" "chr10-8808293-8808847" 0
"ENSMUST00000162918" "ENSMUST00000162918" "Hgd" "ENSMUSG00000022821" "protein_coding" "gap" "chr16-37593460-37611114" "chr16-37597235-37597884" 0
